"","Ductal","Cancer","Stroma","coordX","coordY"
"3x6",0.152553079373453,0.70201296725888,0.145433953367667,6,3
"3x7",0.149268913165426,0.70504118180835,0.145689905026225,7,3
"3x8",0.142161327852253,0.705276853567928,0.152561818579819,8,3
"3x9",0.248168087825109,0.624264583964599,0.127567328210292,9,3
"3x10",0.192106494843542,0.684064819645845,0.123828685510613,10,3
"3x11",0.129823467778676,0.721489565363768,0.148686966857556,11,3
"3x12",0.180766886632323,0.664223622277105,0.155009491090572,12,3
"3x13",0.21560397139071,0.658293519058907,0.126102509550383,13,3
"3x14",0.145399408397813,0.730259569787967,0.12434102181422,14,3
"3x15",0.194927074179215,0.678715215534142,0.126357710286642,15,3
"3x16",0.164656098742144,0.614802307714086,0.22054159354377,16,3
"3x17",0.143325031348309,0.74180281606859,0.114872152583101,17,3
"3x18",0.173013098136122,0.636668689256504,0.190318212607374,18,3
"3x19",0.199087727795252,0.603724795757349,0.197187476447399,19,3
"3x20",0.144425450127479,0.515589949418596,0.339984600453925,20,3
"3x21",0.213084508805353,0.353667784387925,0.433247706806723,21,3
"3x22",0.0899982776982038,0.614188775657993,0.295812946643803,22,3
"3x23",0.172576324604898,0.549789601347953,0.277634074047149,23,3
"3x24",0.157688758147669,0.418647174862467,0.423664066989863,24,3
"3x25",0.194329867800137,0.29402997431356,0.511640157886303,25,3
"3x26",0.170003703373327,0.375988152015708,0.454008144610965,26,3
"3x27",0.213072460009994,0.415085344458665,0.371842195531341,27,3
"3x28",0.302096386110252,0.367555981517236,0.330347632372512,28,3
"3x29",0.150671835217381,0.420546368419837,0.428781796362782,29,3
"3x30",0.182799053216567,0.291511799961547,0.525689146821887,30,3
"3x31",0.14397681243753,0.311284916146583,0.544738271415887,31,3
"3x32",0.182156318806812,0.417523266910975,0.400320414282213,32,3
"3x33",0.103945300548949,0.321070872465103,0.574983826985948,33,3
"3x34",0.153390978332471,0.210149221163971,0.636459800503559,34,3
"3x35",0.226019714417377,0.193997451049309,0.579982834533314,35,3
"3x36",0.227743260789758,0.330194995064587,0.442061744145655,36,3
"3x37",0.206639517642975,0.257669241999536,0.535691240357489,37,3
"3x38",0.229273167026982,0.323464301612279,0.447262531360739,38,3
"3x39",0.153758955496942,0.254715998365287,0.591525046137771,39,3
"3x40",0.219851410512334,0.142001856910626,0.63814673257704,40,3
"3x41",0.205289305623445,0.243889554392658,0.550821139983897,41,3
"3x42",0.237656336463303,0.265868536470473,0.496475127066225,42,3
"3x43",0.192279450665179,0.229960525958312,0.57776002337651,43,3
"3x44",0.216457061841396,0.406132717774936,0.377410220383668,44,3
"3x45",0.248483807101369,0.322180400896817,0.429335792001814,45,3
"3x46",0.154020868683686,0.369606108144308,0.476373023172006,46,3
"3x47",0.300022369756135,0.254424539932409,0.445553090311456,47,3
"3x48",0.201136112572539,0.453315936028359,0.345547951399101,48,3
"3x49",0.268877761396052,0.25162263914436,0.479499599459588,49,3
"4x0",0.23523613070903,0.612388426405144,0.152375442885826,0,4
"4x1",0.135584954974123,0.55478515499717,0.309629890028707,1,4
"4x2",0.200961709261964,0.582732052720704,0.216306238017332,2,4
"4x3",0.195060105005839,0.666483700517063,0.138456194477098,3,4
"4x4",0.18039487125718,0.722017923507493,0.0975872052353271,4,4
"4x5",0.13275220501607,0.726530748261828,0.140717046722102,5,4
"4x6",0.149238380591379,0.727995408839604,0.122766210569017,6,4
"4x7",0.147132448880186,0.729996676233572,0.122870874886242,7,4
"4x8",0.172539033868404,0.722426369188935,0.105034596942661,8,4
"4x9",0.189774550962548,0.673997829208334,0.136227619829118,9,4
"4x10",0.142537750382854,0.725938747799612,0.131523501817534,10,4
"4x11",0.213065492641494,0.653075160519585,0.133859346838921,11,4
"4x12",0.178597239973907,0.691513359315256,0.129889400710837,12,4
"4x13",0.130363707012134,0.747692849712064,0.121943443275802,13,4
"4x14",0.174507814291997,0.664355541566438,0.161136644141565,14,4
"4x15",0.155133421851455,0.704688487665535,0.14017809048301,15,4
"4x16",0.159652719588341,0.717380656693599,0.12296662371806,16,4
"4x17",0.152838758783308,0.659261403361325,0.187899837855367,17,4
"4x18",0.110142474754597,0.650387096472317,0.239470428773086,18,4
"4x19",0.186878504734113,0.513533766513953,0.299587728751933,19,4
"4x20",0.212739509177137,0.63794612791234,0.149314362910524,20,4
"4x21",0.165699356627766,0.56735700002985,0.266943643342384,21,4
"4x22",0.258210463223781,0.500114795968713,0.241674740807506,22,4
"4x23",0.192013315036742,0.424995797746335,0.382990887216923,23,4
"4x24",0.16346970595388,0.462501670215529,0.374028623830592,24,4
"4x25",0.235664113652392,0.421842694721179,0.342493191626429,25,4
"4x26",0.0936585980257385,0.37245113669801,0.533890265276251,26,4
"4x27",0.206825918798822,0.391281947735373,0.401892133465805,27,4
"4x28",0.196116589604677,0.360719961600521,0.443163448794802,28,4
"4x29",0.130269034542429,0.264112170798546,0.605618794659024,29,4
"4x30",0.155696226242078,0.367610409058498,0.476693364699424,30,4
"4x31",0.387929907068671,0.163817491795017,0.448252601136312,31,4
"4x32",0.196876734804902,0.229373740163527,0.573749525031572,32,4
"4x33",0.182324579909473,0.35727479312561,0.460400626964917,33,4
"4x34",0.208307841260052,0.275608672049007,0.516083486690942,34,4
"4x35",0.204153053292506,0.311101262439691,0.484745684267803,35,4
"4x36",0.143454295757285,0.27158576236615,0.584959941876565,36,4
"4x37",0.157914018776509,0.300357524047136,0.541728457176356,37,4
"4x38",0.328012214287597,0.340239712062123,0.33174807365028,38,4
"4x39",0.306770083010899,0.246179942764796,0.447049974224305,39,4
"4x40",0.106805184233027,0.248943847039885,0.644250968727089,40,4
"4x41",0.255784052983993,0.264519663415696,0.479696283600311,41,4
"4x42",0.198574682722307,0.255492458730799,0.545932858546894,42,4
"4x43",0.138865085775745,0.374868321303428,0.486266592920827,43,4
"4x44",0.159836288189641,0.171043105126126,0.669120606684233,44,4
"4x45",0.266551484881202,0.295610135377893,0.437838379740906,45,4
"4x46",0.251932973576022,0.265691627993354,0.482375398430624,46,4
"4x47",0.213363355802045,0.286039545625071,0.500597098572884,47,4
"4x48",0.211616997392793,0.213358227282957,0.57502477532425,48,4
"4x49",0.290616111665152,0.250782621122367,0.45860126721248,49,4
"5x0",0.263360398777408,0.494898341363051,0.241741259859541,0,5
"5x1",0.152053706768463,0.561721218460388,0.286225074771149,1,5
"5x2",0.143032575127869,0.718004965230711,0.13896245964142,2,5
"5x3",0.170745074207579,0.700983041252465,0.128271884539956,3,5
"5x4",0.231226596015087,0.623508607219142,0.145264796765771,4,5
"5x5",0.111505983546908,0.743913811238057,0.144580205215035,5,5
"5x6",0.101359205235079,0.730384192330058,0.168256602434863,6,5
"5x7",0.158780212217584,0.706498086683923,0.134721701098493,7,5
"5x8",0.205271656151354,0.660041150519379,0.134687193329266,8,5
"5x9",0.177563329801066,0.689803082913739,0.132633587285196,9,5
"5x10",0.19226741819574,0.669809245224868,0.137923336579392,10,5
"5x11",0.170958008339983,0.697236115709722,0.131805875950295,11,5
"5x12",0.166925680456052,0.716434683814439,0.116639635729509,12,5
"5x13",0.174673714317669,0.684980782476979,0.140345503205352,13,5
"5x14",0.176906841292552,0.688176307377976,0.134916851329473,14,5
"5x15",0.157188279719807,0.678368354464157,0.164443365816037,15,5
"5x16",0.154969850304797,0.728469666756745,0.116560482938458,16,5
"5x17",0.190561383785183,0.680028423215323,0.129410192999495,17,5
"5x18",0.268128441132549,0.435649318895005,0.296222239972446,18,5
"5x19",0.194550592633967,0.551357252408974,0.254092154957059,19,5
"5x20",0.184523061376145,0.575451372746628,0.240025565877227,20,5
"5x21",0.221349392101703,0.507131425364512,0.271519182533784,21,5
"5x22",0.182709149634967,0.410003631654675,0.407287218710358,22,5
"5x23",0.156303080154804,0.389064819634606,0.45463210021059,23,5
"5x24",0.139566183676168,0.381504167457695,0.478929648866137,24,5
"5x25",0.130639626514139,0.348906901352034,0.520453472133827,25,5
"5x26",0.164717883816628,0.384801644996591,0.450480471186781,26,5
"5x27",0.22407355304189,0.404411590696826,0.371514856261283,27,5
"5x28",0.0882022999809604,0.288295997635746,0.623501702383294,28,5
"5x29",0.125334462464231,0.30550658016828,0.569158957367489,29,5
"5x30",0.132288175189695,0.383295229627185,0.484416595183121,30,5
"5x31",0.155358166779636,0.29059100895687,0.554050824263495,31,5
"5x32",0.279097846035343,0.338377415528761,0.382524738435897,32,5
"5x33",0.217550865968028,0.322630335639449,0.459818798392523,33,5
"5x34",0.17440434624364,0.196915052995184,0.628680600761176,34,5
"5x35",0.178681035194502,0.226491016766042,0.594827948039456,35,5
"5x36",0.210708577616006,0.318830232108492,0.470461190275502,36,5
"5x37",0.11177966299761,0.271059815206369,0.617160521796021,37,5
"5x38",0.228254566152272,0.258164869539992,0.513580564307737,38,5
"5x39",0.220083837684627,0.284080643591892,0.495835518723481,39,5
"5x40",0.143829231763929,0.339516623228212,0.516654145007859,40,5
"5x41",0.131706399135773,0.305090591142955,0.563203009721273,41,5
"5x42",0.21927262019615,0.11010171314481,0.67062566665904,42,5
"5x43",0.185688607243803,0.186289392446095,0.628022000310102,43,5
"5x44",0.191411734513174,0.28208286583689,0.526505399649936,44,5
"5x45",0.235410677091129,0.280460198214387,0.484129124694483,45,5
"5x46",0.269539828698396,0.29249465842712,0.437965512874484,46,5
"5x47",0.209756419390357,0.300639162582401,0.489604418027242,47,5
"5x48",0.180593371339403,0.318597983056091,0.500808645604506,48,5
"5x49",0.326808942597769,0.343758530600687,0.329432526801544,49,5
"6x0",0.200027284322746,0.595848387486294,0.20412432819096,0,6
"6x1",0.150643582223646,0.593165273498365,0.256191144277989,1,6
"6x2",0.177364602725987,0.693580533968969,0.129054863305044,2,6
"6x3",0.169156987107046,0.703154029805842,0.127688983087112,3,6
"6x4",0.161401981323754,0.705480930239626,0.13311708843662,4,6
"6x5",0.156148697960333,0.710343283556484,0.133508018483183,5,6
"6x6",0.11087929760087,0.732952990287144,0.156167712111986,6,6
"6x7",0.240933091923914,0.610725877977262,0.148341030098824,7,6
"6x8",0.188410555369606,0.686157159367141,0.125432285263253,8,6
"6x9",0.175908531082595,0.669799798625988,0.154291670291417,9,6
"6x10",0.14635951017482,0.713937594602206,0.139702895222975,10,6
"6x11",0.147454743230167,0.707304951208424,0.145240305561409,11,6
"6x12",0.14174474409415,0.698467301470844,0.159787954435005,12,6
"6x13",0.177121728352554,0.703617908692226,0.11926036295522,13,6
"6x14",0.184481015040463,0.687596446027288,0.12792253893225,14,6
"6x15",0.0915766963083211,0.760985765766514,0.147437537925165,15,6
"6x16",0.120083868246879,0.741219954381919,0.138696177371202,16,6
"6x17",0.15769825804317,0.70875291991143,0.1335488220454,17,6
"6x18",0.20994577237231,0.64938247824474,0.140671749382951,18,6
"6x19",0.188800172393769,0.670920712275112,0.14027911533112,19,6
"6x20",0.233918084896495,0.615449634868302,0.150632280235202,20,6
"6x21",0.16926443331048,0.582516636610842,0.248218930078678,21,6
"6x22",0.0977147823792534,0.603927691048495,0.298357526572252,22,6
"6x23",0.0961931430579588,0.400999033687417,0.502807823254624,23,6
"6x24",0.239985386917366,0.435222244109682,0.324792368972952,24,6
"6x25",0.235212339312478,0.339618556592237,0.425169104095285,25,6
"6x26",0.161462552314778,0.312413182722882,0.52612426496234,26,6
"6x27",0.188705653745249,0.312216412277147,0.499077933977604,27,6
"6x28",0.194995544755134,0.358585637957786,0.44641881728708,28,6
"6x29",0.247946061952228,0.336807445614624,0.415246492433148,29,6
"6x30",0.173658080518886,0.323726721887226,0.502615197593888,30,6
"6x31",0.131029041585203,0.400808960599588,0.468161997815209,31,6
"6x32",0.17121058918538,0.119085789105318,0.709703621709302,32,6
"6x33",0.184083552185928,0.216497821414026,0.599418626400046,33,6
"6x34",0.162731509618607,0.20821499395,0.629053496431393,34,6
"6x35",0.249053332100998,0.291708165320818,0.459238502578184,35,6
"6x36",0.118812191061058,0.318899454394263,0.562288354544678,36,6
"6x37",0.273928508573513,0.251883851943266,0.474187639483221,37,6
"6x38",0.217935722831413,0.304272409122774,0.477791868045813,38,6
"6x39",0.152289916473982,0.448883133279759,0.398826950246259,39,6
"6x40",0.179582501555676,0.246759818198672,0.573657680245653,40,6
"6x41",0.168775545572374,0.213354715040066,0.61786973938756,41,6
"6x42",0.178375761576018,0.270352392586812,0.551271845837171,42,6
"6x43",0.245629298852449,0.233112252053673,0.521258449093878,43,6
"6x44",0.250005836159707,0.307326374328838,0.442667789511456,44,6
"6x45",0.223764192222594,0.210324284058874,0.565911523718532,45,6
"6x46",0.192464144419371,0.196061731135379,0.61147412444525,46,6
"6x47",0.21574197442551,0.268410458738146,0.515847566836344,47,6
"6x48",0.159437058770035,0.371013811029726,0.469549130200239,48,6
"6x49",0.184184673252702,0.320445266627476,0.495370060119822,49,6
"7x0",0.211080752081252,0.650287954731361,0.138631293187387,0,7
"7x1",0.169205203570444,0.611708177158381,0.219086619271175,1,7
"7x2",0.151652338111087,0.679756437832066,0.168591224056847,2,7
"7x3",0.181776264435903,0.690211571027593,0.128012164536505,3,7
"7x4",0.180699495896374,0.678798531998357,0.140501972105269,4,7
"7x5",0.111032499657634,0.732110908224909,0.156856592117458,5,7
"7x6",0.139633987363874,0.714374329594934,0.145991683041192,6,7
"7x7",0.202892148511925,0.661153529157526,0.135954322330549,7,7
"7x8",0.128918147106685,0.7372762838571,0.133805569036215,8,7
"7x9",0.185468177454955,0.668196772872484,0.146335049672561,9,7
"7x10",0.180779367135158,0.683526858530137,0.135693774334705,10,7
"7x11",0.177822834343972,0.680631239684616,0.141545925971412,11,7
"7x12",0.212978284021301,0.628197966519388,0.158823749459311,12,7
"7x13",0.177312672074223,0.688848542868219,0.133838785057558,13,7
"7x14",0.158248689341106,0.725412618843875,0.116338691815019,14,7
"7x15",0.13621907998386,0.725245304766854,0.138535615249286,15,7
"7x16",0.183493882930792,0.682298132097935,0.134207984971274,16,7
"7x17",0.144806707508266,0.717948998204716,0.137244294287018,17,7
"7x18",0.195348219080424,0.672275300162089,0.132376480757487,18,7
"7x19",0.229374590300105,0.451757285944646,0.318868123755249,19,7
"7x20",0.317650436816368,0.51122014676291,0.171129416420722,20,7
"7x21",0.226552035680474,0.505662112576171,0.267785851743355,21,7
"7x22",0.142670267401358,0.478389835410501,0.378939897188141,22,7
"7x23",0.173668415223172,0.421768137199743,0.404563447577085,23,7
"7x24",0.172383924406674,0.53845989153173,0.289156184061595,24,7
"7x25",0.172802045940304,0.357379973768436,0.46981798029126,25,7
"7x26",0.110833282165457,0.33907156681423,0.550095151020313,26,7
"7x27",0.128984733338225,0.325828717143788,0.545186549517987,27,7
"7x28",0.0908627773790501,0.236081595688678,0.673055626932272,28,7
"7x29",0.155709712684656,0.22628654194781,0.618003745367534,29,7
"7x30",0.153017718991676,0.289153600558992,0.557828680449332,30,7
"7x31",0.17458656870627,0.380739724889112,0.444673706404618,31,7
"7x32",0.167496435322296,0.162944918386953,0.669558646290752,32,7
"7x33",0.0987314897350797,0.283015527598541,0.618252982666379,33,7
"7x34",0.258013691931716,0.118842408725156,0.623143899343129,34,7
"7x35",0.16963509370427,0.250950569869738,0.579414336425992,35,7
"7x36",0.159738192173956,0.300406519306601,0.539855288519443,36,7
"7x37",0.102519762821568,0.191381248039541,0.706098989138891,37,7
"7x38",0.197265978910128,0.128434203704484,0.674299817385387,38,7
"7x39",0.185732976255204,0.385289293316524,0.428977730428271,39,7
"7x40",0.33971815225905,0.143533108574189,0.51674873916676,40,7
"7x41",0.190706825995595,0.345551683812384,0.463741490192022,41,7
"7x42",0.147878007021972,0.297410455953047,0.554711537024981,42,7
"7x43",0.286210267970786,0.280305383137242,0.433484348891971,43,7
"7x44",0.238971680511708,0.290952995539618,0.470075323948674,44,7
"7x45",0.135728428340262,0.351524705197876,0.512746866461862,45,7
"7x46",0.108946188506706,0.167630959825078,0.723422851668215,46,7
"7x47",0.176114192234818,0.252678189046415,0.571207618718767,47,7
"7x48",0.338739306993623,0.242930450448284,0.418330242558093,48,7
"7x49",0.292341127260135,0.410541174288109,0.297117698451755,49,7
"8x0",0.164690471460952,0.712591920832148,0.1227176077069,0,8
"8x1",0.146086126391669,0.66136634345767,0.192547530150661,1,8
"8x2",0.102171465928833,0.769802192420567,0.1280263416506,2,8
"8x3",0.233079416831374,0.642709335473912,0.124211247694715,3,8
"8x4",0.148170657386783,0.718288907376336,0.133540435236881,4,8
"8x5",0.170283414410023,0.705510115458142,0.124206470131835,5,8
"8x6",0.13443074908162,0.71508134403563,0.15048790688275,6,8
"8x7",0.164471413932036,0.704322250068432,0.131206335999532,7,8
"8x8",0.176639770052581,0.698867204171941,0.124493025775478,8,8
"8x9",0.195984603878401,0.655529049562616,0.148486346558983,9,8
"8x10",0.200187026448724,0.685261878903941,0.114551094647335,10,8
"8x11",0.145457135700124,0.711409670801431,0.143133193498445,11,8
"8x12",0.108180681116713,0.744638536513099,0.147180782370188,12,8
"8x13",0.107603409474526,0.744863611739443,0.14753297878603,13,8
"8x14",0.19440804061859,0.681443028864152,0.124148930517259,14,8
"8x15",0.155103536982474,0.702212803100405,0.142683659917121,15,8
"8x16",0.171295782693529,0.678869590797469,0.149834626509002,16,8
"8x17",0.180067471408844,0.690411013626021,0.129521514965135,17,8
"8x18",0.166321677894277,0.645287635429639,0.188390686676084,18,8
"8x19",0.132307514003174,0.540281388530652,0.327411097466175,19,8
"8x20",0.229009483917201,0.546900354442322,0.224090161640478,20,8
