"","Cancer","Ductal","mDCs","Macrophages","Mast","Monocytes"
"1x23",0.50566013750159,0.0822740932944419,0.260881691585882,0.010244018853662,0.138446127939385,0.00249393082503921
"1x24",0.364942278888393,0.308678258270121,0.203021524727876,0.0165145987087403,0.10559675520592,0.00124658419894979
"1x25",0.342921396442724,0.278584319541312,0.189783564225496,0.0613808174683247,0.123925304826218,0.00340459749592596
"1x26",0.441945736061034,0.233226180391734,0.115214301039685,0.000851932644104834,0.105161541397908,0.103600308465534
"1x27",0.318835282982515,0.257947593267102,0.275004759858271,0,0.110498484994975,0.0377138788971383
"1x28",0.347226761114919,0.332900889549124,0.212360280225368,0.0367425054186527,0.0458660763201282,0.0249034873718079
"1x29",0.258429458427556,0.370035958382959,0.174736435189147,0.0590530085680691,0.0742972665077758,0.0634478729244934
"1x30",0.299752734798669,0.198979875150496,0.263515795111234,0.0564424918792173,0.181309103060385,0
"1x31",0.373051742343399,0.206407751689168,0.240672216271482,0.00372777926257314,0.101773397123809,0.0743671133095692
"1x32",0.381230787025157,0.200471114715267,0.298629604193413,0.0139019141019746,0.0947356663008581,0.0110309136633304
"1x33",0.40194492483164,0.157887354151684,0.350240001089635,0,0.0864699561466976,0.00345776378034341
"1x34",0.29193991167886,0.223942378672693,0.220910155837765,0,0.250937582263091,0.0122699715475912
"1x35",0.328990922738875,0.148337207238407,0.351609480750967,0.023483488210795,0.147578901060956,0
"1x36",0.347369955212157,0.264173363963274,0.162253547811873,0.0472049529192101,0.178998180093486,0
"1x37",0.321490713683623,0.227838920988894,0.179003558973832,0.0405127012381939,0.178361308887047,0.0527927962284099
"1x38",0.307396430725435,0.285406315970786,0.275199904924348,0.00152960647761349,0.108839561903975,0.0216281799978429
"1x39",0.392588113814027,0.221234134855902,0.070421765388728,0.0653174330846688,0.200305470390924,0.0501330824657503
"1x40",0.233419671356825,0.213497021614544,0.296241403612473,0.0348220923068455,0.214859779742339,0.00716003136697462
"1x41",0.283260262937057,0.162529655471113,0.374652618959319,0.0837993874636516,0.0957580751688588,0
"1x42",0.275632436118323,0.299100113369084,0.306439931018112,0,0.093238542386469,0.0255889771080122
"1x43",0.268172666160316,0.140056745303739,0.404563556381577,0.000634080713539313,0.145130158119589,0.0414427933212401
"1x44",0.18097972768121,0.251650626545954,0.443564925231132,0.000490827916094909,0.12331389262561,0
"1x45",0.369163781822156,0.141394331709129,0.343430875996812,0.00331772411080331,0.101298881580688,0.0413944047804108
"1x46",0.312420064269006,0.300736698409245,0.0738159549711741,0.0687535351599146,0.18819120787467,0.0560825393159905
"1x47",0.404437930692656,0.0904659467097135,0.326024601528314,0.0897101502817988,0.0842610583411769,0.00510031244634112
"1x48",0.301605453028355,0.390853119484677,0.204750547845748,0.0192703009888298,0.0835205786523898,0
"1x49",0.319828878371261,0.250064953867383,0.223243121507169,0.0245023340979754,0.182360712156213,0
"2x0",0.51797732614727,0.290462227393399,0.0854819812196708,0.00519417931620194,0.0982699821797932,0.00261430374366506
"2x1",0.442556839998333,0.326893778686542,0.150952051213634,0,0.0795512772489139,4.60528525768183e-05
"2x2",0.492282366211376,0.325860489661103,0.0364252518117376,0.0476581596615768,0.0977737326542062,0
"2x3",0.554212418044301,0.284126695772112,0,0.000155301948984783,0.161505584234602,0
"2x4",0.58139480511965,0.276940741563105,0.0358270180835331,0,0.0985766664055868,0.00726076882812525
"2x5",0.470505856112848,0.246864244996815,0.151564201442166,0,0.127825774009711,0.00323992343845957
"2x6",0.419442276240336,0.0593071048062756,0.321207241027191,0.00579992795586737,0.17614014953687,0.0181033004334613
"2x7",0.411478266810463,0.413718977216106,0.000806227940450301,0,0.17399652803298,0
"2x8",0.543429602111792,0.279834953806041,0.0377343787826832,0,0.127716115519955,0.011284949779528
"2x9",0.502983637389905,0.303647309141747,0.053186350673323,0.000164202226403178,0.140018500568622,0
"2x10",0.564212459308663,0.225137731557516,0.0155348487469187,0.0157840748036013,0.162807368318186,0.0165235172651159
"2x11",0.557331732943816,0.252980809682009,0.0140993453550945,0.0126510393328639,0.148729204597175,0.0142078680890418
"2x12",0.567346320230419,0.298232929169201,0,0.00687031511307274,0.127550435487307,0
"2x13",0.190123693745136,0.119875945518843,0.432478301007321,0.0241244097924191,0.188400547366833,0.044997102569448
"2x14",0.525019416091253,0.282929546248702,0.0629521465426103,0,0.127266626963616,0.00183226415381926
"2x15",0.552796410211734,0.295514156983619,0.0224473312217794,0.00330529468184995,0.125863065037409,7.37418636074723e-05
"2x16",0.399628095953582,0.25125645911568,0.173948157106244,0,0.15019360469489,0.0249736831296044
"2x17",0.59539013439684,0.152486724051659,0.0819229568713088,0,0.170200184680192,0
"2x18",0.404774147136408,0.284728573948369,0.188833917788129,0.00441221223167691,0.103018245692769,0.0142329032026484
"2x19",0.407949648609292,0.327095863994963,0.140752942705353,0.0095610227579932,0.0843772592380609,0.0302632626943383
"2x20",0.417113560564619,0.34782489507391,0.115382385157728,0.00538318843609398,0.110678055889241,0.00361791487840746
"2x21",0.431751487689003,0.23177421126211,0.0946173451036236,0.0431777244146878,0.198679231530575,0
"2x22",0.434155740162642,0.249188044161277,0.13423550034188,0.0239189087252707,0.148836426801365,0.00966537980756575
"2x23",0.392833685208247,0.263663863228856,0.195441050161283,0.0592588757010302,0.0862053160121855,0.0025972096883985
"2x24",0.558214829717647,0.0846436710250033,0.133702337023184,0,0.223439162234166,0
"2x25",0.384347306667742,0.280161795270187,0.261519194876975,0,0.073606992689737,0.000364710495358889
"2x26",0.423251449105715,0.221351158291843,0.206865473408134,0,0.148175674286913,0.000356244907395471
"2x27",0.447961020242926,0.0964531488281171,0.205518147913003,0.06900504634764,0.158629266589687,0.0224333700786276
"2x28",0.309653940984949,0.0900333650953581,0.159032170413878,0.0973460925698589,0.32610622137697,0.0178282095589863
"2x29",0.429698778252353,0.269259709712502,0.199422047706189,0.00522512028079894,0.087143908573954,0.00925043547420267
"2x30",0.386658246337195,0.232582253894239,0.0934469890086342,0.0616594057158567,0.17920565682233,0.0464474482217445
"2x31",0.362997836140823,0.130039540458784,0.339769486227405,0.000514372019859521,0.142736961174873,0.0239418039782555
"2x32",0.385510052071673,0.250657102731035,0.196368396990569,0.0350462656235908,0.0817168433375173,0.0507013392456146
"2x33",0.272458478904745,0.26528435025365,0.174021720405133,0.0718433960750601,0.215043807351879,0.00134824700953293
"2x34",0.419234579531631,0.209802106075618,0.225443918899757,0,0.145519395492994,0
"2x35",0.409523181517059,0.271274174539129,0.237951507385352,0.000265832664172957,0.0661095917758041,0.0148757121184834
"2x36",0.279369645957983,0.132970871472495,0.432252859962773,0.000493940735853423,0.154818592525525,9.40893453707829e-05
"2x37",0.337998586697313,0.360202518783962,0.111962813804643,0.0282840829701941,0.147358083647225,0.0141939140966631
"2x38",0.331403486754918,0.107633550560444,0.326378480041769,0.0311403044303703,0.188776758134202,0.0146674200782963
"2x39",0.228419753754929,0.392667392737186,0.190205422423659,0.0672437831483635,0.111179033556904,0.0102846143789584
"2x40",0.305473377464378,0.2512668851436,0.253000958592524,0.00835990514827209,0.127984501922413,0.053914371728813
"2x41",0.271812481296501,0.35460558002431,0.271758581902789,0.0379190143507079,0.0562042723722142,0.00770007005347777
"2x42",0.269208648622434,0.299296977224946,0.273203818556881,0.0112838222075586,0.135123494408966,0.0118832389792152
"2x43",0.277201278314837,0.131567100864674,0.471913473093721,0.000306883532618718,0.108903319928692,0.0101079442654578
"2x44",0.261193802342208,0.334494465884182,0.199640801102339,0.00541006688473003,0.190037886807439,0.00922297697910224
"2x45",0.358151695296795,0.218672881053585,0.304367194184753,0.0406808748529538,0.0781273546119139,0
"2x46",0.241903053994635,0.215214822715775,0.314332880044211,0.0112639054183099,0.177439000581376,0.039846337245694
"2x47",0.274422496261372,0.0786923347908649,0.407907093998704,0.0112911028040217,0.227686972145037,0
"2x48",0.258936649398071,0.311233783879336,0.228227714220172,0.000639373907781769,0.172318680310228,0.0286437982844101
"2x49",0.259925228002741,0.314437990393167,0.220575507199694,0.021489062159293,0.160124659352358,0.0234475528927474
"3x0",0.500650421170543,0.238918874450209,0.0831317225028117,0.0273980155276346,0.140705917009486,0.00919504933931478
"3x1",0.412282836380451,0.471338506265456,0,0.00577183592643036,0.0926979458310365,0.0179088755966261
"3x2",0.533948102821437,0.2698644634321,0.0776897646426442,0,0.118497669103819,0
"3x3",0.526613163945058,0.338077125402333,0.0568851087619447,0,0.0784246018906642,0
"3x4",0.49574508718507,0.347701460466695,0.0460846206753774,0.00218465981254548,0.107819716155592,0.000464455704720154
"3x5",0.464536857005285,0.344513727122011,0.00117936199094098,0.00177930069054254,0.187324041424851,0.00066671176636957
"3x6",0.556686719192623,0.281965619741192,0.0453010121927451,0,0.0968067315143397,0.0192399173591001
"3x7",0.53810979856762,0.285926121205642,0.0604892314812447,0,0.114600136760885,0.000874711984607484
"3x8",0.350001438530316,0.166286337270822,0.348399977314753,0.018792672089456,0.095332020602372,0.0211875541922803
"3x9",0.487241013754758,0.304687597719702,0.0281644437567069,0.02669798587353,0.15275986820607,0.000449090689232388
"3x10",0.496436474188976,0.357204852370824,0,0.0239804976061682,0.105299544982265,0.0170786308517662
"3x11",0.424340317950292,0.461704986199771,0.00251171297725794,0,0.111442982872679,0
"3x12",0.49058449064829,0.270176452504316,0.12358017995815,0,0.113208160724009,0.00245071616523488
"3x13",0.509271782844336,0.360417614911303,0.0251493673644727,0,0.102081299703016,0.00307993517687297
"3x14",0.405143166172787,0.224623668329996,0.261813241189073,0,0.104171749220232,0.00424817508791217
"3x15",0.511567952669622,0.298652110896575,0.053511734826478,0,0.121451602849823,0.0148165987575017
"3x16",0.469399056229285,0.333395743443568,0.10649165786185,0.000491702670145164,0.0902218397951513,0
"3x17",0.525014384858223,0.17816627459553,0.103459227630618,0,0.19336011291563,0
"3x18",0.512380850523905,0.25790482511724,0.0754409520238764,0,0.129647031650113,0.0246263406848661
"3x19",0.44355510246628,0.344771609466731,0.104803415682063,0.0111685392182956,0.0799449398413845,0.0157563933252463
"3x20",0.394868481552799,0.332439287345519,0.125863327471708,0.0379225753690289,0.108906328260945,0
"3x21",0.347549586280461,0.230146326089458,0.14522945321106,0.0249503975073218,0.249994432919793,0.00212980399190768
"3x22",0.438413617567568,0.31623227344002,0.111794325727834,0.0382431006648654,0.0953166825997128,0
"3x23",0.555851663840153,0.136127920333613,0.139795873850545,0.0197019846650241,0.148522557310665,0
"3x24",0.40585621545283,0.202506185779565,0.291640202341566,0.00976736829415368,0.083545715002966,0.00668431312891985
"3x25",0.233701872730579,0.223475559906927,0.312607580079756,0.00349786924504669,0.222360196596013,0.00435692144167813
"3x26",0.370476910712096,0.19964734565618,0.365839056527047,0.00498703687777709,0.0590496502268991,0
"3x27",0.370684266184554,0.219570515815879,0.125070882938791,0.0493832039638638,0.202557164363489,0.0327339667334239
"3x28",0.249197932271644,0.450934469608458,0.156800520738921,0.0634266091231103,0.0796404682578668,0
"3x29",0.31844701499148,0.284963265139801,0.315526847298812,0.00343294993491078,0.0737863760472261,0.00384354658777088
"3x30",0.322612746759492,0.196801140034626,0.350521162651794,0.00958897756199851,0.0954286163563944,0.0250473566356951
"3x31",0.307502353135538,0.170992288321715,0.341378382591491,0.0330515180642703,0.146916378113062,0.000159079773923479
"3x32",0.387526827835396,0.264334621924267,0.189256058617973,0,0.139047313330355,0.0198351782920084
"3x33",0.359113757276049,0.113493609678099,0.425368185680917,0.0226516647464634,0.0721568120650184,0.00721597055345303
"3x34",0.270494813113536,0.151861073156046,0.395398550677766,0.0201330232378193,0.0986522518807442,0.0634602879340891
"3x35",0.22193795180448,0.215634492591887,0.307245435574683,0.0290763876516685,0.178172734708159,0.0479329976691236
"3x36",0.408378941564521,0.202079095493433,0.173605291381264,0.0393416366049141,0.152145105674088,0.0244499292817791
"3x37",0.253605086478469,0.257307251945951,0.261901528669238,0.0376295639479014,0.189544469612524,1.2099345915989e-05
"3x38",0.305997408990023,0.280261188127531,0.262041820897612,0.102830262841349,0.0373993241025981,0.0114699950408868
"3x39",0.227751534540723,0.25148903200283,0.291714049169946,0.00654095187619408,0.210288249747338,0.0122161826629691
"3x40",0.258747527129127,0.128940759115291,0.301062869637924,0.10713779195419,0.204111052163468,0
"3x41",0.257354072560917,0.256554540223837,0.3471909354627,0.0211596463538477,0.104755036519697,0.0129857688790007
"3x42",0.338714692086413,0.226798993651572,0.312601499846757,0.0623102637984657,0.0595745506167923,0
"3x43",0.296442035896069,0.146732145829133,0.324870368153191,0.0109956084149457,0.211912314236787,0.00904752746987445
"3x44",0.315055077736071,0.349826401078324,0.122711734256381,0.0345931652367789,0.116315173547912,0.0614984481445323
"3x45",0.441990361314878,0.222395345436561,0.171281475799004,0.0623587278258509,0.039255793876791,0.0627182957469148
"3x46",0.385746393168162,0.144299349635138,0.22446262915867,0.0094596358133485,0.196597128115398,0.0394348641092825
"3x47",0.344526343274773,0.272522823472991,0.116613413518642,0.0980225122241505,0.164127388521442,0.00418751898800186
"3x48",0.461101541143613,0.188383422391951,0.135853319392631,0,0.140486639632434,0.074175077439372
"3x49",0.272295552517842,0.265353530378541,0.291822246133009,0.0231167603266414,0.135557928296934,0.0118539823470319
"4x0",0.436550582773743,0.36722395330928,0.0625480538347736,0,0.128708618667745,0.00496879141445827
"4x1",0.430783620305567,0.339992680188426,0.133352638752381,5.19949334798643e-05,0.0958190658201458,0
"4x2",0.465928637723411,0.2977066230159,0.160333253877092,0.000424662023044252,0.075606823360553,0
"4x3",0.581316993697592,0.219901357214818,0.0308613881377476,0,0.132352848682755,0.035567412267087
"4x4",0.600917642183557,0.284590587039364,0.00589159355492937,0.00127278599158117,0.106880285476754,0.000447105753814518
"4x5",0.503815666665103,0.35208759956455,0.0124346494692938,0.00680821927460653,0.118420243837318,0.00643362118912841
"4x6",0.521525976476941,0.369642041651679,0.0178422740955423,0,0.0875758001074014,0.00341390766843673
"4x7",0.476101390546667,0.337927334118275,0.00118470572135938,0.0110086916202424,0.168702206343896,0.00507567164956049
"4x8",0.524529841852284,0.322253440601027,0.00849586253418884,0,0.144337252085874,0.000383602926625469
"4x9",0.497350136221012,0.323253813114008,0.0853038642200986,0,0.0940921864448814,0
"4x10",0.536845448991303,0.263205894203624,0.00713947061340949,0,0.182021175352843,0.0107880108388212
"4x11",0.452788803757924,0.39889181797887,0.00751293738986786,0.0205995723418796,0.113370165238574,0.00683670329288382
"4x12",0.547313461170195,0.288390286196737,0.015322881610363,0.0115147466753053,0.1374586243474,0
"4x13",0.557174098504437,0.320201399357111,0.0157435301380094,0,0.100738401404105,0.00614257059633764
"4x14",0.525144045941682,0.313308529408928,0,0.000859583530462788,0.154689309531674,0.00599853158725287
"4x15",0.482128454904032,0.359150753588245,0.07162287631864,0.00025396382061961,0.0868439513684636,0
"4x16",0.52046769078001,0.293622038301103,0.000860796216022729,0.0077632716495855,0.168893771932202,0.00839243112107697
"4x17",0.544722574716481,0.286255863133585,0.00906773989048975,0.0373858923413696,0.0894464536987248,0.0331214762193501
"4x18",0.548460894053738,0.220526429109453,0.0977178461457004,0,0.118753315080178,0.0145415156109308
"4x19",0.484467245464578,0.233817930027849,0.136907213973474,0.0202150283806931,0.110602885108071,0.0139896970453356
"4x20",0.48601065231206,0.379483991282921,0.0522504817011427,0.0242308494009697,0.058024025302907,0
"4x21",0.402787330848841,0.313764620295148,0.105482422077796,0.033718818883215,0.129401878241239,0.0148449296537609
"4x22",0.384948557736605,0.365819223422334,0.135798055354098,0.0146725724502831,0.0987615910366802,0
"4x23",0.300697101288621,0.297325548766125,0.327858017115281,0,0.0739501003864891,0.000169232443484088
"4x24",0.386346764314439,0.211054883184641,0.153531225586139,0.0112057529829609,0.231019215500527,0.0068421584312937
"4x25",0.479927329779151,0.233364686691331,0.209076005031418,0.0322125595653481,0.0414906841306955,0.00392873480205647
"4x26",0.307870081634152,0.16639731509544,0.38643655085677,0,0.121051864169206,0.0182441882444319
"4x27",0.43158165107619,0.19611777073939,0.238915424453259,0.0102516730246819,0.101307227393539,0.0218262533129398
"4x28",0.311994238302608,0.235683464647255,0.265307589591795,0.0152925592684311,0.155362650261135,0.0163594979287762
"4x29",0.307612126626492,0.0778855729185881,0.412682862075843,0.0114991199483949,0.188858503274616,0.00146181515606548
"4x30",0.293365477430385,0.218812484883976,0.234804735711755,0.00383125121181336,0.186701596299918,0.0624844544621534
"4x31",0.122651976498077,0.49508676519431,0.261319016519127,0.0476289531756795,0.0720908149648862,0.00122247364792016
"4x32",0.317104811979443,0.172439417125745,0.341185442148533,0.00230518515030728,0.0973849904481522,0.069580153147819
"4x33",0.409104490417163,0.129018536553118,0.221390822104335,0.0547622174040563,0.18139673598505,0.00432719753627709
"4x34",0.331671565397395,0.165779608414684,0.346753986551001,0.00440158357073769,0.123427095741226,0.0279661603249565
"4x35",0.364739204120176,0.170501555687951,0.289981259015843,0.0260105644232298,0.128239382638247,0.0205280341145538
"4x36",0.339580651108481,0.115384731949625,0.370988169239719,0.0694148812717806,0.104631566430395,0
"4x37",0.382174726333617,0.102390124023177,0.190298866509271,0.0769401193535087,0.233779418115896,0.0144167456645314
"4x38",0.368215365508636,0.311531822159919,0.125456333265929,0.0195086517142208,0.150964751030461,0.0243230763208338
"4x39",0.207947969208648,0.396673526517025,0.339460917560067,0,0.0530918792943526,0.0028257074199078
"4x40",0.28632972890402,0.0999101368427328,0.380740416016436,0,0.232648852743241,0.000370865493570145
"4x41",0.29107723709331,0.244576976255469,0.169825526726409,0.0170708265946724,0.245283558558396,0.0321658747717432
"4x42",0.223303075514198,0.243108123971427,0.354546347110856,0.0596833664282777,0.0962278921477742,0.0231311948274658
"4x43",0.34624206901148,0.227377693943738,0.337956333987614,0.0235549631735245,0.0541520023455347,0.0107169375381079
"4x44",0.25731762139961,0.167268189185142,0.449393034654346,0.0443210414082907,0.0805817602985015,0.00111835305411006
"4x45",0.367803614177635,0.288154488188412,0.238474476859793,0.0264885692357213,0.0446235855353908,0.0344552660030478
"4x46",0.362698375730667,0.200044007107521,0.312556885095333,0.0355319151918639,0.0710046282511753,0.0181641886234401
"4x47",0.321552161010711,0.222408624285465,0.225729306453697,0.0564058601003394,0.133503570987789,0.0404004771619984
"4x48",0.235433113422485,0.249052238795921,0.388929086829421,0.00562617713330369,0.101667465852647,0.0192919179662222
"4x49",0.297677507342057,0.266000084859983,0.0400023376641525,0.131508022623756,0.236265978700695,0.0285460688093573
"5x0",0.507499719729546,0.25369423949694,0.0845369634935469,0.0572283326431124,0.0970407446368551,0
"5x1",0.536763638764387,0.177412840543867,0.174081178163393,7.88124250435487e-05,0.1112684979567,0.000395032146609196
"5x2",0.532411402133201,0.31523441432002,0.00598529193247947,0,0.139389844023586,0.00697904759071331
"5x3",0.528767853692428,0.289194668703853,0.000552793627420765,0.034844100251091,0.146640583725207,0
"5x4",0.580430515727544,0.218030278280495,0.00898130175196656,0.000100819767864206,0.186105205097325,0.00635187937480556
"5x5",0.633745872124126,0.16570858696284,0.041644153240359,0.038360678309188,0.120293628576174,0.000247080787313762
"5x6",0.336417249739703,0.344437529200694,0.220301107099623,0.00163985088402588,0.0950600238159355,0.00214423926001877
"5x7",0.560036781720222,0.221287919064893,0.063190400653915,0.0227559145240905,0.13272898403688,0
"5x8",0.547748931720961,0.289552586310436,0.00177781579308655,0,0.158625038458149,0.00229562771736838
"5x9",0.601766370272247,0.285083564761504,0.0347172266868467,0.000239841787426777,0.0781929964919755,0
"5x10",0.626938219129385,0.229704092374802,0.0304424166797005,0.00784562231867504,0.100547610994734,0.00452203850270286
"5x11",0.505928681838558,0.349656847550618,0.0364525518647863,0.0109314920092758,0.0866056022999483,0.0104248244368127
"5x12",0.511947163214594,0.380566820415653,0.0243428113266522,0.0056086885861569,0.0775345164569438,0
"5x13",0.562647945397267,0.234408028846203,0.0581865503914824,0,0.144757475365047,0
"5x14",0.509551007675516,0.323459960619321,0.0284082832586956,0,0.133999955089341,0.00458079335712705
