"","Cancer","Stroma","Ductal"
"15x28",0.00392597929354668,0.905891273681146,0.090182747025307
"15x29",0.0753284506914339,0.90700544527593,0.0176661040326363
"15x30",0.0766138074190459,0.901596651554053,0.0217895410269009
"15x31",0.0224600288628261,0.895912277727933,0.0816276934092413
"15x32",0.0505356105438888,0.845257558552439,0.104206830903672
"15x33",0.0537371626636892,0.911984341848779,0.0342784954875321
"15x34",0.110415293185401,0.852092554823381,0.0374921519912184
"15x35",0.121620874996816,0.853499549299024,0.0248795757041606
"15x36",0.0656429157478874,0.901768155954943,0.0325889282971697
"15x37",0.0401458926488926,0.916961284891221,0.0428928224598864
"15x38",0,0.788749141277536,0.211250858722464
"15x39",0.176023595310819,0.723209826580429,0.100766578108752
"15x40",0.238419195567211,0.613409136884751,0.148171667548038
"15x41",0.118964642993373,0.685502108575455,0.195533248431172
"15x42",0.355504263296889,0.569080797149212,0.075414939553899
"15x43",0.16801635126637,0.587824663449739,0.24415898528389
"15x44",0.130764491172169,0.475236323967859,0.393999184859973
"15x45",0.188948103974994,0.642756113546701,0.168295782478305
"15x46",0.250331843943071,0.460220667308809,0.28944748874812
"15x47",0.122086310623933,0.678708481250959,0.199205208125108
"15x48",0.067867053199158,0.624791756021731,0.307341190779111
"15x49",0.281544697095703,0.501719890696488,0.216735412207809
"16x0",0.901451788241395,0.053961495474795,0.0445867162838104
"16x1",0.855319576753182,0.0952823846207415,0.0493980386260762
"16x2",0.88959900390439,0.0666270695811712,0.0437739265144389
"16x3",0.774508201172496,0.09944826883467,0.126043529992834
"16x4",0.927698109600507,0.0269302599867241,0.0453716304127687
"16x5",0.933711187173131,0.0039782377993171,0.0623105750275523
"16x6",0.967386942215961,0,0.0326130577840394
"16x7",0.899466256601716,0,0.100533743398283
"16x8",0.936128532538246,0.0234187428597215,0.0404527246020323
"16x9",0.992749668598857,0.00539683764145698,0.00185349375968569
"16x10",0.916757077994096,0.0310686068521311,0.052174315153773
"16x11",0.628338710619959,0.331339856304499,0.0403214330755424
"16x12",0.951000035167991,0.00278846730445053,0.0462114975275583
"16x13",0.947305690926277,0.0105584309951027,0.0421358780786203
"16x14",0.978109926786545,0.0117063052541328,0.010183767959322
"16x15",0.453659100169873,0.501764611243842,0.0445762885862845
"16x16",0.704350324162005,0.295649675837995,0
"16x17",0.725630498689577,0.182378848417962,0.0919906528924605
"16x18",0.766043503095614,0.172310563671532,0.0616459332328537
"16x19",0.613604134796959,0.382064267192253,0.00433159801078763
"16x20",0.525565554409302,0.348279258987394,0.126155186603304
"16x21",0.443490077684856,0.553211323225937,0.00329859908920655
"16x22",0.294089244049413,0.432069848435818,0.273840907514769
"16x23",0.0806809126831514,0.867639146573926,0.0516799407429223
