"","Cancer","Ductal","Macrophages","Mast","mDCs","Monocytes"
"0x17",0.456983658150659,0.33338835307096,0.0144072289949672,0.0647182369694281,0.000271402266304867,0.00753826048935434
"0x18",0.308621109277587,0.491280501894836,0.0473192188928112,0.00018998158415004,0.053674478928136,0.0151913010104048
"0x19",0.542664775144392,0.233080332874759,0.0205608064759585,0.000132987113503181,0.0749293795108346,0.00626239445488385
"0x20",0.379185059034812,0.387652139348101,0.000189981586422886,0.000189981584148997,0.0595526265144735,0.0578498024242611
"0x21",0.521506179893219,0.0321765287186069,0.000132987110496018,0.000132987104766249,0.269979716542639,0.000132987110496021
"0x22",0.366670830265217,0.307527382768252,0.0337143621752538,0.000271402265239957,0.071163716764604,0.0461919428279631
"0x23",0.257232921531843,0.409261738802598,0.0503015496596811,0.000189981584474839,0.191277865921496,0.0168551204555445
"0x24",0.375983728425631,0.348636854861101,0.0460258924171182,0.0778948795038374,0.00374250364654052,0.00946744338217537
"0x25",0.320172755580064,0.331692509330093,0.0128664832203471,0.000189981584459709,0.247607833109695,0.00374774652223899
"0x26",0.378410280284289,0.303571635029071,0.000387717523312012,0.0433834419760094,0.152160647071578,0.00630456585039127
"0x27",0.363508185595164,0.222317290375843,0.0340106316600437,0.0424051125715198,0.180229935784689,0.0169615126318919
"0x28",0.220826955264168,0.250839014690853,0.0205694290711507,0.0737423367786314,0.236602338388755,0.0455844834496605
"0x29",0.3212474561475,0.156073341968159,0.0132872491588358,0.0002714022652397,0.388482185583382,0.0110438335928715
"0x30",0.266302216322153,0.376125965261385,0.0693485448875343,0.000271402266088347,0.128252774690415,0.0205645801791818
"0x31",0.379310064577822,0.290066497689231,0.000189981586422886,0.000189981587056476,0.237403924729471,0.0014890579067687
"0x32",0.312149620104931,0.1296596252301,0.0575717868552682,0.000271402265253036,0.343095443701176,0.000271402266318408
"0x33",0.36352518550883,0.356046647451389,0.000189981586422886,0.000189981579790283,0.183857801883804,0.00180469126504518
"0x34",0.308319439855419,0.178941348851943,0.0728342489324075,0.181362511510459,0.0494584075915289,0.0242832989558855
"0x35",0.315795614076983,0.101360370634243,0.000271402266318408,0.0735279454868946,0.369497917959495,0.000271402266318408
"0x36",0.30159879634719,0.211914294619005,0.0321985161167509,0.121941794725614,0.140318117832118,0.0157183980244053
"0x37",0.244239730656734,0.285314414872677,0.0482235172539386,0.000189981584476157,0.327273573898482,0.0173730898448742
"0x38",0.322575267375955,0.340487905729932,0.0636901979555273,0.00027140227429722,0.12168171206362,0.0633618018005093
"0x39",0.126369116499819,0.412280885008903,0.0077378384756009,0.000189981579784539,0.352406601202803,0.00427466855016172
"0x40",0.30625236818717,0.352623564777973,0.0393824977948197,0.0498357672065256,0.161992142110825,0.000387717523312012
"0x41",0.131209150639358,0.293663190623661,0.00642836915618795,0.000271402265272381,0.371198247592666,0.0856737837953488
"0x42",0.114608382945674,0.269232572533319,0.0592659558482592,0.112064006992148,0.278568382415154,0.0300080804475114
"0x43",0.241809582544895,0.356741318609726,0.0153983802871089,0.000271402266332175,0.251124617449721,0.0242462687221972
"0x44",0.125872228692478,0.487171821883134,0.012628026059619,0.0674223935593826,0.184251441887356,0.00404846556636181
"0x45",0.314848779268904,0.233532824152433,0.0790904620698732,0.000271402265566099,0.193677007764213,0.0376806902142513
"0x46",0.253681756897752,0.327633429260768,0.00566738408430463,0.0762876382768588,0.239460778429263,0.00638351612194055
"0x47",0.196576109910734,0.401069136490043,0.0258152706099651,0.00018998158415003,0.265369103430639,0.0302889278724716
"0x48",0.248062645569185,0.241882938018979,0.0266526384034962,0.000387717525513554,0.322228121794127,0.0676205602328695
"0x49",0.333685886487015,0.35201869088603,0.0582503662296652,0.000189981583921962,0.149784391277359,0.0113333770514013
"1x0",0.493572956267081,0.398210679542231,0.0124717426301666,0.000132987109451444,0.0143483637712675,0.00296714349948604
"1x1",0.482183931238326,0.379532883177177,0.0224432915356116,0.000132987113491361,0.0316512227751235,0.00013298711050929
"1x2",0.470913425042123,0.24082439541106,0.0226254044190617,0.00013298711327173,0.141320030584798,0.00013298711050929
"1x3",0.431861495827773,0.293326836827498,0.000132987110496019,0.000132987104771943,0.192945729788218,0.00013298711049602
"1x4",0.622881916085941,0.313092498674929,9.30909773472143e-05,9.30909769327677e-05,0.00432658259061562,9.30909773565028e-05
"1x5",0.628697933652608,0.174569623717889,0.000189981586422886,0.0363381475718605,0.000189981586396434,0.0166985548598045
"1x6",0.586185101404238,0.298237749304965,0.00352156318854121,0.000132987111303689,0.00307292156828415,0.000132987110499811
"1x7",0.574526983408007,0.274442293639359,0.00013298711049602,0.00013298711015464,0.00622531096362338,0.000132987110542659
"1x8",0.509735081376641,0.360161246973253,0.000867972274795924,0.000132987114050587,0.000132987110499337,0.000132987110502519
"1x9",0.661677458687175,0.228342683405039,0.0134905154902456,0.000132987113498706,0.00013298711049602,0.000295859742518908
"1x10",0.25612783359099,0.0186132363573913,0.0420842101726745,0.000271402273743136,0.496279209046225,0.0417570663336128
"1x11",0.463780570656991,0.372979850590492,0.000189981586422886,0.000189981588518939,0.0596843026784445,0.00458859323589392
"1x12",0.417746741847659,0.425584264222999,0.00013298711049602,0.000132987113869309,0.0524701238758476,0.000132987110496072
"1x13",0.617535137637324,0.171107573062763,6.51636841430498e-05,6.51636779714459e-05,0.111616386623885,6.51636841397985e-05
"1x14",0.582797839572617,0.209721671178016,0.0140494475897702,0.000189981579767492,0.000189981586408055,0.0478536435052753
"1x15",0.506192466107592,0.406536449816857,0.00732632891217316,0.000132987113810243,0.00013298711049602,0.00013298711050929
"1x16",0.42180228312211,0.230029989841123,0.0037281333717878,0.104499745177792,0.0866928515612095,0.000387717523312012
