"","Cancer","Ductal","Macrophages","Mast","mDCs","Monocytes"
"0x0",0.68833133795103,0.0791150569434148,0.0215322103258282,9.30909772437649e-05,0.121971196585355,9.30909773413374e-05
"0x1",0.620580724015164,0.0406223088469303,0.210025222774332,0.000997697914468962,0.0888546201245062,0.000189981586422885
"0x2",0.74869030384327,0.0893526751070478,0.00013298711049602,0.000132987111332448,0.0825738867774935,0.00238960565865887
"0x3",0.656675921060932,0.00239640225699197,0.17928778088439,0.000189981584151377,0.0976975874700559,0.000189981586422886
"0x4",0.798803583085815,0.00013298711049602,0.0691748197017169,0.000132987104767965,0.00292069790306188,0.0536706870031328
"0x5",0.818354705185684,0.0818608329575002,0.0653727091363087,9.30909800248248e-05,9.30909773472145e-05,9.30909773481783e-05
"0x6",0.755955464782562,0.105151557291286,0.000132987110496021,0.084679538659005,0.000132987110498116,0.00013298711049602
"0x7",0.786623838543328,0.0794641926562644,0.0492205198552007,0.000132987110072254,0.0319232602018134,0.00013298711049602
"0x8",0.976676675812999,9.30909773472129e-05,9.30909778150636e-05,9.30909788793025e-05,9.30909773503894e-05,9.30909773479716e-05
"0x9",0.935842479063651,0.0348560545008856,9.30909773472133e-05,0.000236153401338144,0.00119223437338083,9.30909773446547e-05
"0x10",0.877575583224585,0.00176430518396135,0.0423416829717305,0.000132987104772423,0.051962793186179,0.00013298711049602
"0x11",0.816451970326678,0.137995212619347,9.30909773472158e-05,9.30909752131496e-05,9.30909772750122e-05,9.30909773479724e-05
"0x12",0.954730977809018,0.0410102791795894,0.0459172816137396,9.30909787936829e-05,9.30909773500858e-05,9.3090977347214e-05
"0x13",0.802093425631613,0.158240832776003,9.30909773472081e-05,9.30909782006376e-05,9.30909773516122e-05,9.30909773490965e-05
"0x14",0.920115385387534,0.0422888660308348,9.30909773472138e-05,9.3090977232054e-05,9.30909773401769e-05,0.00112862063389464
"0x15",0.88294843373144,9.30909773472139e-05,9.30909773472137e-05,9.30909787627774e-05,0.0713582569871844,9.30909773472132e-05
"0x16",0.74208579098928,0.132109691414558,0.000132987110496019,0.0566534865190168,0.000132987110506337,0.000132987110496007
"0x17",0.68415328435715,0.125633931260921,0.00316542089609499,0.0986769815378312,0.000189981586354929,0.00684964480417872
"0x18",0.556524489708159,0.2835220597093,0.0235164067222616,0.000189981584150016,0.0218689116751501,0.044866951150835
"0x19",0.828323592326456,0.0305074006300496,0.0546445507733243,0.000132987105091842,0.0218873277579735,0.019432271426773
"0x20",0.786984413644511,0.0193557018664569,0.000132987110496022,0.000132987110498714,0.0703649332637164,0.0586377242355102
"0x21",0.684098090186073,0.000132987110496021,0.0462564549060605,0.000132987105124199,0.187269091774261,0.000132987110496018
"0x22",0.575530333049877,0.129855376213146,0.00018998158642288,0.00018998157576103,0.0662200435260893,0.0972949885793061
"0x23",0.44766621243868,0.216772267660547,0.308755656389465,0.000189981584490316,0.000189981586422885,0.00209048803199502
"0x24",0.715012243729142,0.0828999132638843,0.00013298711049602,0.13500893892223,0.00352662629625188,0.0338990928135598
"0x25",0.417928743595139,0.26671817406626,0.147571328281809,0.00018998158883941,0.133907876659941,0.000189981586422886
"0x26",0.592094896209025,0.134007385069672,0.0868978339242442,0.0622901109867361,0.0835843674381281,0.000189981586422885
"0x27",0.482738039564859,0.125519609765908,0.222917447179176,0.0642622254875769,0.000942574527405652,0.0139070321331784
"0x28",0.382008541587591,0.0979003539193143,0.125554021343918,0.152708003449315,0.126022920648052,0.0447070426140157
"0x29",0.385622809021277,0.116979437952497,0.2063443899697,0.000271402269925551,0.241470869504955,0.000301878099839104
"0x30",0.407379425849272,0.262566825718743,0.126823225883147,0.000271402266181183,0.0165740167402624,0.0828555053907471
"0x31",0.604634503197737,0.0820944971458037,0.0525089524401009,0.000189981586326895,0.181353954641672,0.00933220915098561
"0x32",0.501262924085553,0.0290688246997292,0.0446678013916605,0.000271402265566057,0.346873597660229,0.0276040215343479
"0x33",0.716059963586475,0.0788072832323727,0.0254460532067127,0.000132987111325504,0.159586323123814,0.00013298711049602
"0x34",0.447636045521587,0.0623892482463203,0.0818331637681478,0.323257293649708,0.000387717523312012,0.0165542291358233
"0x35",0.393974325705245,0.0449694543586594,0.113048395131601,0.136285606998827,0.26621192188949,0.000553882176160016
"0x36",0.462269823798585,0.0760886091266081,0.133966911483231,0.21719300011846,0.0240219326938325,0.0115979235594013
"0x37",0.36966506957266,0.201099135099544,0.160987945162846,0.000387717517249476,0.219110037570183,0.0178007191674954
"0x38",0.397478945187347,0.296511929799024,0.15425966578361,0.000271402265565751,0.041742004962781,0.0917056383875857
"0x39",0.254485961429964,0.261200428004304,0.0699524119435344,0.000271402265247723,0.327204768060567,0.000271402266318408
"0x40",0.434884284317057,0.197907334238345,0.0885481151280186,0.0920482738031956,0.135475124905372,0.00551094678905626
"0x41",0.147185498559984,0.244834179491846,0.158593489725442,0.000387717520015005,0.279771852137836,0.107313423446842
"0x42",0.239445771396643,0.137463075968478,0.155016585198289,0.174354420417874,0.205123332862727,0.0266349500207479
"0x43",0.327302462768606,0.244021476437422,0.201749457195517,0.000271402265565002,0.104896153081435,0.00784249856503245
"0x44",0.0967873103407819,0.472125887915446,0.135074665772799,0.0985970736536668,0.0878665703711688,0.000189981586422886
"0x45",0.427247672578256,0.137552875082092,0.261594268202382,0.000271402266033842,0.000271402266318408,0.0771914541172891
"0x46",0.341210243674219,0.24084824515668,0.0714262864342949,0.14417796127425,0.156409792300438,0.000553882176160016
"0x47",0.190358255634671,0.391713103696366,0.286027218682112,0.000189981584472209,0.0542889616556475,0.0131587395387991
"0x48",0.282447660191948,0.207358482952277,0.0681281007169014,0.000387717525979209,0.319470491066152,0.0838160143171096
"0x49",0.355011359262063,0.344664803704156,0.197509036940556,0.000189981592867116,0.000189981586422886,0.031859739960326
"1x0",0.808748805478159,0.104720551022169,0.0391685308080473,9.30909758130477e-05,9.30909773498682e-05,9.30909773472162e-05
"1x1",0.756186679841314,0.176746860042984,0.0348237851734789,0.000132987110514887,0.00817158445700046,0.00424913164937111
"1x2",0.738089031232491,0.0701241740552579,0.00013298711049602,0.000132987104768415,0.113869630008481,0.0223181317614176
"1x3",0.68887768467838,0.121335984848982,0.000132987110496021,0.000132987113556478,0.185093809947443,0.000132987110496014
"1x4",0.916367096867809,0.0761886680210331,9.3090977347212e-05,9.30909788513163e-05,0.00452373563309642,9.30909773477047e-05
"1x5",0.858146176103291,0.0126000261963474,0.000189981586422886,0.0473865593307261,0.000189981586363727,0.0142721448133771
"1x6",0.936947615522312,0.000101539884642707,9.30909773472144e-05,9.30909755853598e-05,0.00133660717811794,0.000809772841313798
"1x7",0.946883081151251,6.5163684143055e-05,6.51636841430503e-05,6.51636873257899e-05,6.51636841462357e-05,6.51636841508589e-05
