"","Macrophages","Mast","mDCs","Monocytes"
"4x44",0.0503069174982307,0.000284972379634328,0.925744210375532,0.0796626227798518
"4x45",0.111106517003457,0.0540291976554884,0.634469290059407,0.0993890291047541
"4x46",0.0637838359858821,0.0495755217761828,0.782849509578234,0.0879325049020366
"4x47",0.0337174699577551,0.0956663180435029,0.741690485390276,0.15143751296229
"4x48",0.0900820904319023,0.102327628601864,0.738963185296817,0.0448835366036656
"4x49",0.195374191836546,0.208647422572446,0.373366247926847,0.104053474066233
"5x0",0.0623045174558537,0.0902338396917112,0.644264079581714,0.0307849188686218
"5x1",0.046199170008352,0.183033686211412,0.570002051058361,0.0569509307334214
"5x2",0.0478896921340042,0.172526856688767,0.425173118205842,0.0619155576517909
"5x3",0.145775622458392,0.173903925613456,0.364652567211809,0.0284587699685972
"5x4",0.035779846655463,0.145009890177145,0.47443058867195,0.057479429192773
"5x5",0.0717978295014087,0.178513063373445,0.424236334406968,0.0443814791289665
"5x6",0.0575265895011634,0.107847160398031,0.664558008227972,0.0502471212386534
"5x7",0.0742938183135657,0.201426767302159,0.384084428670168,0.0454915231742494
"5x8",0.0347416209349218,0.208272001143029,0.428639023018602,0.0594208172176791
"5x9",0.0661935788699159,0.155997459278037,0.451592726688106,0.0417133015694713
"5x10",0.0657947882895607,0.187685925298328,0.406846277700473,0.0508047511927693
"5x11",0.0675403615377162,0.180593785888075,0.453404146091858,0.05340634398876
"5x12",0.0744797705936747,0.238111206584705,0.360646758193957,0.0365153827953457
"5x13",0.0509621105753065,0.213457641572655,0.40370021527054,0.0449837322363702
"5x14",0.0823298295003985,0.181513300467129,0.419135181675118,0.0351094321677144
"5x15",0.0593224312903404,0.181742602508213,0.388038056327583,0.0714133302744914
"5x16",0.0713285169606987,0.173332968793478,0.401350134755933,0.0600191303052127
"5x17",0.0881497420003511,0.238424535215191,0.354079677930698,0.0311447716336423
"5x18",0.0338821569800418,0.109853404465175,0.659671306992066,0.0354179469286344
"5x19",0.0797167694888353,0.10905207296056,0.556504251518861,0.0472064076996659
"5x20",0.0997403159910609,0.109845766323484,0.403200666744642,0.138158698189379
"5x21",0.0740994420340195,0.191889761673169,0.529474770072865,0.0689565245715526
"5x22",0.0965977450526633,0.119323179352778,0.688083414574637,0.0404686528004391
"5x23",0.0253740066834093,0.0658741452555863,0.783546281582411,0.0504880642026466
"5x24",0.0554855016550115,0.211002457915338,0.655223884640529,0.0498102955648593
"5x25",0.053621064800483,0.0625004253867892,0.75089761958699,0.0706272899740851
"5x26",0.0425616814622738,0.0507477260877163,0.633067311119703,0.192480942300502
"5x27",0.0998992050808304,0.121779250779119,0.63337639922529,0.0514909362588903
"5x28",0.0746246318646677,0.132624191861258,0.697582142168625,0.125710924323481
"5x29",0.084776634548707,0.237545833107473,0.58682169609648,0.0648111411052512
"5x30",0.0853969962875384,0.0617939894634734,0.754660983617562,0.053435022162521
"5x31",0.188235671143259,0.0684368853765616,0.667872619566197,0.093603505118425
"5x32",0.113446732471448,0.239711408020224,0.512594776982207,0.0492751377085811
"5x33",0.149773912138749,0.0672646613541337,0.711921296044336,0.0542646469828636
"5x34",0.0783212926856276,0.193541716626298,0.658230723662823,0.0458903747183647
"5x35",0.0851541090960589,0.123704456711997,0.683198748606721,0.0765518612181808
"5x36",0.17597892329714,0.0919021175126875,0.58276746706002,0.0564749762046707
"5x37",0.0617695748754935,0.0205137714791505,0.832873328689567,0.129937214400391
"5x38",0.177124735869091,0.0772887712532358,0.625880220045165,0.109179843878207
"5x39",0.109096180714131,0.099443374707975,0.687669421298818,0.0878428943403952
"5x40",0.154410886697869,0.041322658260219,0.624992236490103,0.126973197638177
"5x41",0.106631485770661,0.0339458979114202,0.834140805024036,0.0476057004924229
"5x42",0.149856477035514,0.0190979186525979,0.749196639533769,0.104209305997331
"5x43",0.0792993756977484,0.055118126749558,0.754254071166793,0.141219845931791
"5x44",0.0654948575145328,0.0422575609857713,0.88196680649561,0.0424363041934896
"5x45",0.0836984913502658,0.0548399812845366,0.715143062426941,0.03218518407726
"5x46",0.156919484326479,0.269184199526815,0.374552703639697,0.0639409611055913
"5x47",0.154428941178033,0.0654072349512609,0.624794624778422,0.083579255294983
"5x48",0.116515483280399,0.0900712073689507,0.751899091961236,0.0263739632394838
"5x49",0.153955217591102,0.271725499964245,0.292086792197772,0.112062066055376
"6x0",0.108136952279969,0.148636080397211,0.399597022892155,0.0912081964021672
"6x1",0.0579730786264813,0.14051937181688,0.519347845408192,0.0425866167049747
"6x2",0.0607746836983987,0.204233340061987,0.396766725262567,0.0376936637458439
"6x3",0.102073762741146,0.130303407928653,0.428292125180865,0.0330826084212985
"6x4",0.0446009107068425,0.212248984567707,0.397232927662014,0.052963502205264
"6x5",0.0594611352203059,0.188251657088518,0.411670105022136,0.0439394289272312
"6x6",0.132520403713705,0.138668424437564,0.455143380483922,0.0936075745480824
"6x7",0.066483395771069,0.184037766535761,0.621374312210218,0.0495544196428352
"6x8",0.0342545012168632,0.160164274714267,0.454886101131898,0.0335625218994483
"6x9",0.0533557981962084,0.214234820075761,0.438039378229358,0.0303214248604577
"6x10",0.0724458870535014,0.172056095025697,0.45875094651613,0.0416841669796444
"6x11",0.0929562945062655,0.228847707344254,0.359508299914251,0.0463522950628366
"6x12",0.092936069849154,0.202137335129761,0.3721007682346,0.0605462883136212
"6x13",0.101658605542371,0.229983604394803,0.322619825375352,0.0375861345640007
"6x14",0.104062794888543,0.0785821057137793,0.69540595818378,0.117126324660928
"6x15",0.051909867986435,0.176966573889579,0.444669880149502,0.0433402808448128
"6x16",0.0817159942844203,0.177647827957835,0.400838613674442,0.0404420687677026
"6x17",0.0716572852482942,0.181264110530983,0.442300406116582,0.0296410212229414
"6x18",0.0492806525965651,0.0921013304902756,0.749619870137098,0.0551750144929429
"6x19",0.0682428684540998,0.176027937408988,0.370366849424626,0.0685504520199136
"6x20",0.0603408302776911,0.193280667911235,0.404849755380785,0.0525682151617038
"6x21",0.104685738615474,0.148792281917797,0.403154153879001,0.136751244304728
"6x22",0.0743574356053565,0.119546809084541,0.550123215279861,0.0280829778406545
"6x23",0.0430823497287342,0.0754000687817283,0.803009087191825,0.0315553471372834
"6x24",0.120680468013155,0.109455528328845,0.503288917764531,0.0926568839409274
"6x25",0.136760864066256,0.0843541239613266,0.602427257359835,0.0855801783124588
"6x26",0.0590375529226561,0.0617997795476922,0.821463890047705,0.0650133877194089
"6x27",0.071093690167722,0.0435397918562623,0.807947258627488,0.0699142565620795
"6x28",0.162581894083357,0.0988115883698626,0.609337330221908,0.0801302130539081
"6x29",0.116599872069918,0.303365009736245,0.31546964696474,0.0837258885360148
"6x30",0.126656368577326,0.0641767562921852,0.649113102566779,0.0941736789162711
"6x31",0.109504005670417,0.0522314516276102,0.714953612302067,0.0677302542708865
"6x32",0.111375163833687,0.113720282019867,0.797585601667741,0.108683956084643
"6x33",0.0651471918763945,0.11799500773572,0.728035662400548,0.0872685878697347
"6x34",0.163473704353895,0.12741806703509,0.658380163532829,0.0716243301856826
"6x35",0.117896616527875,0.0821718525732613,0.635447786995657,0.0587475725698926
"6x36",0.0799391350850751,0.289469703708287,0.575023078364562,0.0364924184724257
"6x37",0.149345998559085,0.196040220022193,0.544706508659743,0.0817591513228621
"6x38",0.130480511906072,0.314325199779243,0.366504106700475,0.0911781719661582
"6x39",0.0753355329883649,0.103170942509012,0.608014409835953,0.122786705779618
"6x40",0.0886890494359533,0.0549435568592647,0.834130972549437,0.127453183528021
"6x41",0.103122116909803,0.0657755873543262,0.850496794105256,0.0550238318590688
"6x42",0.0988368418579887,0.00713179000867626,0.865427756319267,0.0611746705272672
"6x43",0.105136097077454,0.0878907167224027,0.70347752117562,0.0459185734147517
"6x44",0.0650352878353757,0.0891350737853672,0.749965302930858,0.0628837971359865
"6x45",0.0941921532054223,0.0601629682247543,0.773826378340215,0.0755441525099628
"6x46",0.0427747335863375,0.042204285035166,0.87601105343595,0.0640089059544278
"6x47",0.071728541951633,0.215591438594996,0.630818099978155,0.0567782648345778
"6x48",0.132547417062904,0.255737870227384,0.383883227278997,0.0815523877304331
"6x49",0.0392994977573829,0.187731668158986,0.546311275624663,0.141800948119726
"7x0",0.0626656451347514,0.187832286508096,0.402013510228202,0.0387921783205032
"7x1",0.0822084964296296,0.175905055556089,0.497838135519628,0.0526397697941486
"7x2",0.0930483097303096,0.238456194121485,0.363964570907715,0.0189486312493167
"7x3",0.110265669101552,0.190321421261829,0.643780729337101,0.0712164018896144
"7x4",0.146434819658955,0.328566372723633,0.477868163012705,0.0650622023447481
"7x5",0.0798384420323111,0.157646465808762,0.431829480941847,0.0360102713958889
"7x6",0.0461666028129622,0.169809961201768,0.438069229137147,0.0647778406996642
"7x7",0.0696549545188244,0.208528219988358,0.411947822455611,0.0625911494551118
"7x8",0.0809098017891245,0.235242705735713,0.385819430888689,0.0245922958570245
