	Cancer	Ductal	Stroma
25x45	0.08468761	0.35895243	0.55635995
25x46	0.2259331	0.28115335	0.49291357
25x47	0.06853121	0.51160026	0.4198685
25x48	0.2841691	0.5118783	0.20395252
25x49	0.12296977	0.2936533	0.5833769
26x0	0.4803445	0.3428575	0.17679797
26x1	0.50968367	0.28763783	0.20267853
26x2	0.32517418	0.33734408	0.3374817
26x3	0.6914994	0.20002681	0.10847373
26x4	0.66042256	0.19293845	0.14663902
26x5	0.46049297	0.44942984	0.09007713
26x6	0.73593646	0.19751988	0.06654372
26x7	0.43039796	0.2614379	0.30816412
26x8	0.6050481	0.17441635	0.22053553
26x9	0.49773806	0.30352396	0.19873792
26x10	0.47562936	0.20734903	0.31702155
26x11	0.59365994	0.16413201	0.24220811
26x12	0.4425275	0.2801119	0.27736065
26x13	0.25547752	0.58038944	0.164133
26x14	0.31717446	0.19783507	0.4849905
26x15	0.37596533	0.17035587	0.45367882
26x16	0.45494264	0.4323886	0.112668775
26x17	0.23979287	0.16560459	0.5946026
26x18	0.25953102	0.15009123	0.59037775
26x19	0.056105457	0.3212308	0.62266374
26x20	0.6878673	0.05073429	0.26139843
26x21	0.5087387	0.09346394	0.3977974
26x22	0.156804	0.15411161	0.6890844
26x23	1.4586107e-11	0.10877662	0.8912234
26x24	0.61941487	1.1287658e-12	0.38058513
26x25	8.9080734e-13	6.3733963e-13	1.0
26x26	6.907009e-13	6.0194384e-13	1.0
26x27	9.928363e-13	6.9363254e-13	1.0
26x28	1.1765525e-12	9.575015e-13	1.0
26x29	1.4171664e-11	2.555366e-12	1.0
26x30	6.5235615e-13	5.933973e-13	1.0
26x31	7.1178247e-13	5.206876e-13	1.0
26x32	5.8185526e-13	5.4665663e-13	1.0
26x33	3.4350385e-12	1.3730546e-12	1.0
26x34	0.00057542324	6.9508236e-12	0.9994246
26x35	0.021662349	0.0032062223	0.9751315
26x36	2.6571859e-12	0.25715852	0.7428415
26x37	0.05247345	0.2440102	0.70351636
26x38	0.1585618	0.35294485	0.48849332
26x39	0.4820752	0.16277708	0.35514766
26x40	7.1953697e-12	0.3778257	0.6221743
26x41	0.0024963657	0.4993628	0.4981409
26x42	0.10707704	0.43677884	0.45614412
26x43	0.22021577	0.29548717	0.48429704
26x44	0.33255133	0.32446495	0.3429837
26x45	0.065504156	0.5606478	0.3738481
26x46	0.04312706	0.42606556	0.53080744
26x47	0.17805567	0.29853937	0.52340496
26x48	0.098591626	0.5889696	0.31243882
26x49	0.6655505	0.21675245	0.11769705
27x0	0.47629908	0.26467258	0.2590283
27x1	0.68076843	0.1447109	0.17452067
27x2	0.48876256	0.30996737	0.20127004
27x3	0.48028475	0.4716163	0.048098926
27x4	0.5870145	0.022778457	0.3902071
27x5	0.6542146	0.23623571	0.109549716
27x6	0.5975998	0.24407794	0.15832223
27x7	0.3559851	0.26172376	0.3822912
27x8	0.44772935	0.28665724	0.26561338
27x9	0.4027232	0.38935226	0.20792456
27x10	0.43249267	0.40843016	0.15907718
27x11	0.5979286	0.24253199	0.15953945
27x12	0.21463585	0.52483165	0.26053253
27x13	0.526514	0.33088252	0.14260344
27x14	0.3993383	0.4230578	0.17760397
27x15	0.30920222	0.48267904	0.20811875
27x16	0.2677003	0.5306335	0.20166612
27x17	0.5528345	0.21725844	0.22990704
27x18	0.29222545	0.21312086	0.4946537
27x19	0.3122145	0.35210276	0.3356827
27x20	0.19576357	0.39749578	0.4067406
27x21	0.26393777	0.33246502	0.4035972
27x22	0.28040808	0.093442515	0.62614936
27x23	0.18868081	0.27154458	0.5397746
27x24	1.3007452e-11	0.03730912	0.9626909
27x25	0.23055646	6.1421146e-11	0.7694435
27x26	1.4807852e-12	0.13067576	0.86932427
27x27	6.9340855e-13	8.484758e-13	1.0
27x28	5.924694e-13	5.273604e-13	1.0
27x29	9.090734e-13	5.835651e-13	1.0
27x30	1.2317415e-12	1.8369145e-12	1.0
27x31	1.2432229e-12	1.913766e-12	1.0
27x32	1.9295648e-12	9.549652e-13	1.0
27x33	9.851138e-13	6.2807826e-13	1.0
27x34	0.043597236	0.2787389	0.6776639
27x35	0.010421963	0.10943321	0.88014483
27x36	2.8583791e-12	0.13604891	0.8639511
27x37	2.130144e-12	0.21799912	0.7820009
27x38	4.5771685e-12	0.43006012	0.56993985
27x39	0.014153402	0.3018861	0.68396044
27x40	0.072762564	0.3805322	0.54670525
27x41	0.25282252	0.3475004	0.39967707
27x42	0.024467336	0.39831632	0.5772163
27x43	3.8631936e-12	0.58736145	0.41263857
27x44	0.21542771	0.49677753	0.28779474
27x45	0.36739093	0.4649605	0.16764858
27x46	0.12372372	0.5689828	0.30729347
27x47	0.09838818	0.4717181	0.42989373
27x48	0.02096149	0.5993509	0.37968758
27x49	0.14385323	0.5479072	0.30823958
28x0	0.3960957	0.42285746	0.18104686
28x1	0.39157137	0.32623908	0.28218955
28x2	0.3410856	0.48052353	0.17839082
28x3	0.46974793	0.39311364	0.13713841
28x4	0.3674726	0.5799654	0.05256195
28x5	0.51189333	0.3915005	0.09660612
28x6	0.39746705	0.37783587	0.22469708
28x7	0.39622805	0.48986197	0.113909945
28x8	0.6382984	0.20194453	0.1597571
28x9	0.4216161	0.2968368	0.28154713
28x10	0.50016797	0.24171253	0.25811958
28x11	0.6476012	0.117245816	0.2351529
28x12	0.45077947	0.38801172	0.16120876
28x13	0.14740461	0.52166563	0.33092982
28x14	0.5131937	0.29601008	0.19079623
28x15	0.631738	0.12187842	0.24638358
28x16	0.27934748	0.23429583	0.4863567
28x17	0.3131417	0.42335194	0.26350638
28x18	0.11364773	0.4060221	0.48033014
28x19	0.2593531	0.23655583	0.5040911
28x20	0.2543072	0.29621083	0.449482
28x21	0.43086788	0.25205797	0.3170741
28x22	0.17038901	0.39143148	0.43817952
28x23	0.25871488	0.13507508	0.60621005
28x24	0.18035223	0.23857349	0.5810743
28x25	8.5293795e-12	0.2603795	0.73962045
28x26	0.09015639	0.12662713	0.7832164
28x27	2.6008531e-12	0.09214595	0.907854
28x28	0.18551534	0.30570093	0.5087837
28x29	1.4912922e-12	9.935815e-13	1.0
28x30	3.1766872e-12	1.1366931e-12	1.0
28x31	1.2528556e-11	0.10783059	0.8921694
28x32	0.03616898	0.34240556	0.6214255
28x33	0.05696263	0.28257206	0.6604653
28x34	0.17113288	0.18943237	0.6394348
28x35	0.11473471	0.25907323	0.6261921
28x36	0.103822105	0.33373076	0.5624472
28x37	0.016718436	0.4437305	0.53955114
28x38	0.22013313	0.35647842	0.42338842
28x39	0.18208498	0.2517374	0.5661777
28x40	0.14330158	0.46286952	0.39382887
28x41	0.1569779	0.48052815	0.362494
28x42	0.09879187	0.6189982	0.28220987
28x43	1.9850304e-12	0.41636592	0.5836341
28x44	0.1367053	0.56701	0.29628474
28x45	8.140521e-12	0.44776002	0.5522399
28x46	0.05812933	0.7589221	0.18294854
28x47	0.123370804	0.7363481	0.14028111
28x48	0.07421826	0.77088684	0.15489486
28x49	0.4370362	0.39814016	0.16482364
29x0	0.59065056	0.33768338	0.071666084
29x1	0.633107	0.24947342	0.11741964
29x2	0.5356037	0.1850285	0.27936777
29x3	0.769612	0.15791908	0.07246889
29x4	0.35662812	0.5334809	0.10989104
29x5	0.49016264	0.42614427	0.083693065
29x6	0.30493635	0.37653413	0.3185295
29x7	0.5803358	0.19086684	0.22879736
29x8	0.63678855	0.21551882	0.1476926
29x9	0.57997745	0.2898613	0.13016121
29x10	0.41469944	0.419407	0.16589354
29x11	0.31677654	0.30578026	0.3774432
29x12	0.56798226	0.3185634	0.11345436
29x13	0.34171468	0.3832824	0.27500293
29x14	0.45286563	0.46586692	0.08126743
29x15	0.41373456	0.36251616	0.22374927
29x16	0.2236595	0.5631008	0.21323968
29x17	0.35748562	0.3925706	0.2499437
29x18	0.11129548	0.5987541	0.28995043
29x19	0.12378062	0.67140144	0.20481794
29x20	0.16882767	0.40499833	0.426174
29x21	0.25682676	0.46395302	0.27922025
29x22	0.14411938	0.26477367	0.59110695
29x23	0.4753178	0.23909509	0.28558713
29x24	0.36147714	0.39752877	0.24099413
29x25	0.0973541	0.39203995	0.51060593
29x26	5.754953e-12	0.17681344	0.8231866
29x27	2.0113544e-12	0.40994376	0.5900562
29x28	0.09730146	0.27387428	0.62882423
29x29	0.0090098865	0.08710245	0.9038876
29x30	1.3827342e-12	0.089565635	0.91043437
29x31	1.5630603e-12	0.013090954	0.986909
29x32	0.26804644	0.1281897	0.6037639
29x33	0.15968175	0.2248597	0.61545855
29x34	3.534442e-11	0.43604794	0.563952
29x35	0.036818486	0.32366854	0.639513
29x36	0.2997845	0.24514447	0.45507097
29x37	3.8691073e-12	0.46733978	0.53266025
29x38	6.279093e-12	0.32191646	0.6780836
29x39	2.1474838e-12	0.42249167	0.57750833
29x40	3.4766697e-12	0.62297153	0.3770285
29x41	0.050271068	0.60456747	0.3451614
29x42	0.067149125	0.57313895	0.35971186
29x43	0.066237696	0.5591026	0.37465966
29x44	0.023748199	0.69381326	0.28243855
29x45	0.13840234	0.5886211	0.27297667
29x46	0.45425665	0.32491574	0.22082761
29x47	0.14802781	0.53307235	0.3188998
29x48	0.4121093	0.38619208	0.2016986
29x49	0.28126708	0.5581094	0.16062357
30x0	0.5070765	0.2476386	0.24528486
30x1	0.6218487	0.25735638	0.120794944
30x2	0.40524366	0.11126052	0.48349586
