"","cell_ID","Ductal","Cancer","Stroma"
"112","1x36",0.132174141230407,0.321269972207847,0.546555886561746
"113","1x37",0.270725189293203,0.126000016624581,0.603274794082215
"114","1x38",0.191464910385684,0.315591502007602,0.492943587606714
"115","1x39",0,0.450441596805268,0.549558403194732
"116","1x40",0.146094721433581,0.154995777032324,0.698909501534095
"117","1x41",0,0.326209538281672,0.673790461718328
"118","1x42",0.288933705680441,0.182381704897063,0.528684589422496
"119","1x43",0,0.159598932831556,0.840401067168444
"120","1x44",0.32670575332372,0,0.67329424667628
"121","1x45",0.11143033019899,0.258327162520616,0.630242507280394
"122","1x46",0.163801619607337,0.305437985075152,0.530760395317511
"123","1x47",0.242337268477643,0.173747292497189,0.583915439025168
"124","1x48",0.579364977222456,0.159258682661071,0.261376340116473
"125","1x49",0,0.402428415839399,0.597571584160601
