,Cancer,Ductal,Macrophages,Mast,Monocytes,mDCs
0x41,0.144154,0.30860278,0.15129024,0.0006934411,0.12589236,0.2693672
0x42,0.2355203,0.14552897,0.18286172,0.19666424,0.03735063,0.20207405
0x43,0.37833148,0.27578628,0.19705789,0.0003865331,0.009612219,0.1388256
0x44,0.137069,0.4754877,0.17364286,0.12345667,0.0011285132,0.08921522
0x45,0.47939935,0.14091954,0.30882788,0.00035887657,0.06557288,0.0049215965
0x46,0.3575233,0.23133865,0.10043962,0.14309925,0.0013916699,0.16620745
0x47,0.1981688,0.40808836,0.25656196,0.00063629454,0.03271242,0.10383211
0x48,0.28825918,0.18607463,0.10397977,0.00056807155,0.08278674,0.3383316
0x49,0.39756677,0.33003983,0.23398878,0.00016754356,0.03347462,0.0047624325
1x0,0.83247155,0.12267502,0.04341012,0.00017582576,0.0004637724,0.0008037576
1x1,0.78877,0.15136723,0.053387016,0.00021776011,0.0013701967,0.0048877387
1x2,0.77429456,0.060042273,0.016051784,0.00023005182,0.027169866,0.12221149
1x3,0.62013006,0.16428022,0.007965691,0.0002570606,0.0006830204,0.20668393
1x4,0.8691933,0.12073288,0.00080415636,0.0004531572,0.00020867333,0.008607828
1x5,0.9222169,0.012005459,0.00047957414,0.04999716,0.014996084,0.00030483436
1x6,0.9937597,0.0028836604,0.0012110041,0.00012215656,0.00066808274,0.0013554932
1x7,0.99819,0.0008749947,0.00033480083,0.00016921225,0.00015874927,0.00027228534
1x8,0.8289737,0.17015985,0.00025804032,9.036284e-05,0.00030292242,0.00021511398
1x9,0.9921305,0.0035934616,0.00042896034,0.00026984842,0.0027697792,0.0008074722
1x11,0.93097144,0.0012392923,0.0016209845,0.00018265899,0.00036905913,0.065616645
1x12,0.723702,0.22677654,0.03405253,0.00026578442,0.00042026403,0.0147829475
1x13,0.8846952,0.0020719296,0.012652681,0.0003054236,0.0009195451,0.09935534
1x14,0.9483105,0.0025187377,0.00037557213,0.0003751424,0.04802304,0.00039708955
1x15,0.8648306,0.13292468,0.00071176083,0.00014785993,0.00038647078,0.0009986341
1x16,0.68228376,0.060391314,0.002606497,0.18901385,0.0006420836,0.06506232
1x17,0.8245695,0.10005098,0.001141435,0.00028312788,0.0003296329,0.07362534
1x18,0.89101523,0.0025098284,0.006082901,0.000500258,0.0052719954,0.09461983
1x19,0.7947389,0.059570033,0.0521957,0.00031548107,0.0011409415,0.09203895
1x20,0.6280537,0.07753427,0.2791049,0.00020379036,0.003351151,0.011752187
1x21,0.6001281,0.23747161,0.037226144,0.08089843,0.04299726,0.0012783944
1x22,0.56997925,0.13200894,0.0025964736,0.16773035,0.000385394,0.12729956
1x23,0.67101866,0.042017758,0.046248905,0.00038987375,0.0045100637,0.23581465
1x24,0.7755622,0.0012864922,0.012982534,0.00033975398,0.041385785,0.16844326
1x25,0.62708634,0.005122609,0.12882185,0.00061609544,0.0330058,0.20534731
1x26,0.6470246,0.10871445,0.07916577,0.00021503158,0.16147034,0.0034098541
1x27,0.45821002,0.20783103,0.11626767,0.00035744603,0.0009543864,0.21637942
1x28,0.52894074,0.22508861,0.07117348,0.00043335152,0.09217724,0.0821866
1x29,0.15238595,0.45720407,0.27697608,0.00060956297,0.109979704,0.0028446463
1x30,0.44988176,0.0967324,0.07699266,0.11590998,0.0026803974,0.25780272
1x31,0.60807866,0.04305443,0.096821606,0.00036804157,0.09486867,0.15680856
1x32,0.3725362,0.2384705,0.2726756,0.00039739106,0.000899256,0.11502114
1x33,0.53351605,0.06376964,0.12049243,0.00035344684,0.00095625466,0.28091222
1x34,0.37235937,0.23287132,0.075195946,0.17754075,0.00448117,0.13755138
1x35,0.31730276,0.21921146,0.168123,0.0013910467,0.026105644,0.26786605
1x36,0.4657729,0.19409986,0.111968495,0.12808861,0.039715894,0.060354248
1x37,0.2877859,0.29653183,0.055603843,0.12020481,0.10507757,0.13479605
1x38,0.37913606,0.20902677,0.2280544,0.00041273294,0.018313995,0.165056
1x39,0.6275212,0.06009947,0.0064813793,0.13841942,0.101168826,0.06630967
1x40,0.35697335,0.05914289,0.045097496,0.16879405,0.026267784,0.34372452
1x41,0.36864325,0.083264805,0.42299825,0.00034968357,0.037112117,0.08763194
1x42,0.34688112,0.24383803,0.018329145,0.00034369732,0.0014228354,0.3891852
1x43,0.29437014,0.0773032,0.35885984,0.0005058008,0.050557133,0.21840385
1x44,0.15317318,0.2810578,0.13374439,0.00046102266,0.0019525271,0.42961106
1x45,0.39933228,0.12422369,0.014584047,0.06990761,0.0017763514,0.3901761
1x46,0.4561892,0.20433174,0.07476632,0.123665236,0.13997287,0.0010745501
1x47,0.3063939,0.21503818,0.18880302,0.0008377521,0.06491578,0.22401145
1x48,0.35617143,0.4239568,0.11342215,0.0003461495,0.001412779,0.10469058
1x49,0.5183551,0.10205371,0.058947675,0.12525457,0.0015656993,0.19382326
2x0,0.9219447,0.001122934,0.031747777,0.00021336744,0.0012656986,0.04370557
2x1,0.8794311,0.0020188207,0.021205766,0.00025795022,0.0016278361,0.09545847
2x2,0.8751023,0.08283443,0.0008275064,0.00030592468,0.04043515,0.00049472944
2x3,0.9952885,0.0016122741,0.0005530627,0.00023882624,0.00012769621,0.002179629
2x4,0.8274768,0.17096524,0.00065036985,0.00011992164,0.00028579647,0.00050191744
2x5,0.76873565,0.07909973,0.06629072,0.00026002026,0.0008616754,0.08475213
2x7,0.99848974,0.00080748415,0.00023197077,0.00011622533,0.00015684862,0.0001977235
2x8,0.9769125,0.0022074734,0.0007819601,0.00015223218,0.013874583,0.006071258
2x9,0.996616,0.002350114,0.00026405568,0.00015399783,0.00018124412,0.00043460503
2x10,0.98277766,0.012346905,0.0007725023,0.00012173802,0.00019149463,0.0037896535
2x11,0.97900033,0.020165132,0.00030158757,6.3848114e-05,0.00026354424,0.00020557936
2x12,0.9986461,0.00067915843,0.0002420856,8.547334e-05,0.00018599,0.00016118474
2x14,0.99631536,0.0019165474,0.0005012335,0.00017165409,0.00072365906,0.00037145583
2x15,0.9972091,0.0012205258,0.00052379,0.00014777655,0.00061237416,0.00028641845
