,Cancer,Ductal,Stroma
14x4,0.9982516,0.0012553167,0.0004930401
14x5,0.99913293,0.00044505618,0.00042205822
14x6,0.9788433,0.020930147,0.00022660216
14x7,0.998177,0.0014096003,0.0004134391
14x8,0.9984541,0.0012638245,0.0002820471
14x9,0.9983554,0.0010261326,0.0006185588
14x10,0.9985715,0.00092606776,0.0005023815
14x11,0.9989117,0.0007437267,0.00034454628
14x12,0.9983101,0.0014825675,0.00020731005
14x13,0.99738806,0.002195015,0.0004168849
14x14,0.99903476,0.0004555398,0.00050972623
14x15,0.99862856,0.0009541982,0.00041721822
14x16,0.99926156,0.0004968091,0.00024157073
14x17,0.99828345,0.0014115906,0.00030496396
14x18,0.9991825,0.00060097995,0.00021650687
14x19,0.96005124,0.0012786132,0.038670197
14x20,0.7631337,0.0012510889,0.23561516
14x21,0.38359147,0.00059448695,0.6158141
14x22,0.31608257,0.10418294,0.57973456
14x23,0.26352322,0.0016160321,0.7348607
14x24,0.056230765,0.028871693,0.9148976
14x25,0.00040016352,0.00029536212,0.9993045
14x26,0.0004449526,0.000213954,0.9993411
14x27,0.0003427104,0.00023779218,0.9994195
14x28,0.0004537764,0.00028711988,0.9992591
14x29,0.0008077899,0.0004547966,0.9987374
14x30,0.0029715847,0.00065537845,0.996373
14x31,0.0005655278,0.00045555638,0.9989789
14x32,0.00016349007,0.00011095825,0.9997255
14x33,0.004062191,0.010471161,0.98546666
14x34,0.0006467676,0.0010163453,0.99833685
14x35,0.0019913244,0.0005804816,0.9974282
14x36,0.04447416,0.002318312,0.95320755
14x37,0.01750728,0.00033959918,0.9821531
14x38,0.021811156,0.21203472,0.76615417
14x39,0.12124029,0.028335651,0.85042405
14x40,0.2181654,0.10019089,0.68164366
14x41,0.26937065,0.22292835,0.5077009
14x42,0.28172392,0.09822885,0.6200472
14x43,0.15010984,0.16954893,0.6803412
14x44,0.1284504,0.17606874,0.6954809
14x45,0.2415449,0.016924156,0.7415309
14x46,0.19221468,0.21385889,0.5939264
14x47,0.25727597,0.16107048,0.5816536
14x48,0.20106979,0.49546424,0.30346593
14x49,0.04135392,0.28672615,0.67191994
15x0,0.74481404,0.25473526,0.00045069502
15x1,0.70132035,0.15711285,0.14156678
15x2,0.8478046,0.001221614,0.15097377
15x3,0.99827224,0.0013847565,0.00034305087
15x4,0.9973022,0.0011803799,0.0015174499
15x5,0.99841374,0.0010421899,0.000544127
15x6,0.9991444,0.0004558741,0.00039976407
15x7,0.9987232,0.0010299558,0.00024674772
15x8,0.9991991,0.0003698693,0.00043096315
15x9,0.9991021,0.00063301204,0.00026486747
15x10,0.99925303,0.00037939483,0.00036759462
15x12,0.99873966,0.0010557723,0.00020452606
15x13,0.9989947,0.00065583223,0.00034948974
15x14,0.92690855,0.07264999,0.00044147368
15x16,0.997408,0.0016530893,0.0009388682
15x17,0.9989596,0.00075988163,0.00028052623
15x18,0.70148295,0.1618867,0.13663036
15x19,0.7155328,0.023899373,0.2605678
15x20,0.5619491,0.0007220402,0.43732888
15x21,0.3385626,0.058961622,0.60247576
15x22,0.22702463,0.11580265,0.65717274
15x23,0.14177918,0.0010450319,0.85717577
15x24,0.00060559384,0.00045042127,0.998944
15x25,0.0003469149,0.00027532034,0.9993777
15x26,0.00054946897,0.0003628122,0.99908775
15x27,0.00048848015,0.0004409144,0.99907064
15x28,0.00020435084,0.00033192994,0.99946374
15x29,0.00029818746,0.00022483004,0.9994769
15x30,0.00030007763,0.00021128314,0.9994886
15x31,0.0003204663,0.00021393705,0.9994656
15x32,0.00037856994,0.00037225004,0.9992492
15x33,0.00022866798,0.0002770842,0.99949425
15x34,0.0061519714,0.0005738439,0.9932742
15x35,0.00033853407,0.00017757436,0.99948394
15x36,0.00035992544,0.0003583859,0.99928164
15x37,0.00036294144,0.000261896,0.99937516
15x38,0.00039956273,0.00031995252,0.9992805
15x39,0.0731069,0.058629047,0.868264
15x40,0.08258,0.10851047,0.80890954
15x41,0.03345052,0.15266798,0.8138815
15x42,0.23656271,0.02448937,0.7389479
15x43,0.11348866,0.22750507,0.6590063
15x44,0.09191635,0.38401374,0.5240699
15x45,0.1391199,0.12542133,0.73545873
15x46,0.22262557,0.21310471,0.56426966
15x47,0.055800356,0.22028363,0.723916
15x48,0.019735985,0.2347362,0.74552774
15x49,0.2289903,0.15534402,0.6156657
16x0,0.8839266,0.0016254534,0.11444795
16x1,0.91914463,0.0013728888,0.079482436
16x2,0.9292725,0.016272388,0.054455213
16x3,0.7781152,0.087748155,0.13413666
16x4,0.97900414,0.020663982,0.0003318423
16x5,0.9987913,0.0007796056,0.00042918787
16x6,0.99825245,0.0013626631,0.00038485686
16x7,0.9970707,0.0025149942,0.0004142627
16x8,0.99856216,0.0011390353,0.00029888714
16x9,0.9987736,0.00076875434,0.00045773463
16x10,0.98347664,0.01611166,0.0004116639
16x12,0.99838805,0.0013245554,0.00028741712
16x13,0.9991673,0.00058217515,0.00025045354
16x14,0.99857444,0.0007468243,0.0006786891
16x17,0.6597402,0.03977141,0.3004884
16x18,0.75230765,0.014651653,0.23304072
16x19,0.4997751,0.0011835771,0.4990413
16x20,0.56682366,0.011931666,0.42124465
16x21,0.3153346,0.0009004344,0.683765
16x22,0.22711006,0.18695651,0.5859335
16x23,0.028844642,0.0004478507,0.97070754
16x24,0.00029059724,0.00016411877,0.9995453
16x25,0.00084598636,0.0004910671,0.99866295
16x26,0.00035468067,0.0002506325,0.9993947
16x27,0.0017416828,0.0041780663,0.99408025
16x28,0.00029320683,0.00021139026,0.9994954
16x29,0.00023352429,0.000121462916,0.999645
