"","Cancer","Ductal","mDCs","Macrophages","Mast","Monocytes","coordX","coordY"
"1x37",0.124524058900518,0.322588382904154,0,0.0475655466107542,0.283228808798342,0.222093202786231,1,37
"1x38",0.200647897957497,0.266601158512201,0,0.297377372042057,0.161374081849084,0.0739994896391611,1,38
"1x39",0.306483276317422,0.212287546312898,0,0.0118273787291106,0.258822970354756,0.210578828285814,1,39
"1x40",0.12860578775809,0.180892775557547,0.128174678001305,0.278159387403068,0.28416737127999,0,1,40
"1x41",0.199416233697675,0.184053817018633,0,0.461294186272283,0.138304174350182,0.0169315886612271,1,41
"1x42",0.185585048351196,0.27306633923179,0,0.358596022741865,0.182752589675149,0,1,42
"1x43",0.125552126604369,0.187164892518798,0,0.475829643406646,0.166067439654779,0.0453858978154081,1,43
"1x44",0.136178184514757,0.310410287578114,0.152168775242144,0.252250163442366,0.14899258922262,0,1,44
"1x45",0.204140626758887,0.218990415442249,0,0.353493290695217,0.209077508330825,0.0142981587728215,1,45
"1x46",0.257813106434028,0.273411826525756,0,0.00996491591420401,0.195416429791002,0.26339372133501,1,46
"1x47",0.172095919331508,0.287875559456225,0,0.342353959116267,0.107154514734886,0.0905200473611133,1,47
"1x48",0.191490310978054,0.42622881193448,0,0.174370933472344,0.143348617988721,0.0645613256264009,1,48
"1x49",0.24318882083486,0.245728066065701,0,0.107096524686738,0.300330754031514,0.103655834381188,1,49
"2x0",0.512717235607113,0.186260125677619,0,0.0273296345833811,0.23326052449791,0.0404324796339772,2,0
"2x1",0.404536519202584,0.268608264673792,0,0.0175413972080731,0.211930011653382,0.0973838072621698,2,1
"2x2",0.434856727683534,0.283314216152127,0,0.013100949270947,0.182373540341127,0.0863545665522646,2,2
"2x3",0.497630134635662,0.26392399035332,0,0.015394827654209,0.204076473471958,0.0189745738848504,2,3
"2x4",0.440965402281014,0.303390791095007,0,0.0121336070515198,0.169596483059493,0.0739137165129666,2,4
"2x5",0.359217781493343,0.291332716744559,0.00880762554233878,0.118967285943123,0.221674590276637,0,2,5
"2x6",0.239566754873689,0.210020980884643,0.00555835541061359,0.369738736578833,0.175115172252221,0,2,6
"2x7",0.48960565904925,0.256988415219853,0,0.0153511318554176,0.217910262116367,0.0201445317591126,2,7
"2x8",0.481993936105159,0.238182939636665,0,0.0130053578749678,0.178335358111585,0.0884824082716233,2,8
"2x9",0.469488304982326,0.287419893790764,0,0.0137466096686391,0.211232160681424,0.018113030876847,2,9
"2x10",0.439207051627224,0.269842743171436,0,0.0135510859485084,0.20140356795193,0.0759955513009019,2,10
"2x11",0.467629354634173,0.254826568488211,0,0.0152641351967961,0.194437418974228,0.0678425227065915,2,11
"2x12",0.489974924817536,0.222746174059708,0,0.0158064586886282,0.234270683703922,0.0372017587302059,2,12
"2x13",0.103125251449169,0.132342762854746,0,0.447484151945344,0.174971272654321,0.14207656109642,2,13
"2x14",0.448068220913564,0.265766656750074,0,0.0145726199176946,0.212221375404207,0.0593711270144603,2,14
"2x15",0.455146469602151,0.247874771315814,0,0.0150585263738301,0.245537386088933,0.0363828466192723,2,15
"2x16",0.342042060038424,0.204466667520067,0,0.193336057298149,0.203673947889517,0.056481267253843,2,16
"2x17",0.44594413858317,0.231023683082067,0,0.0799801242955013,0.205730134162877,0.0373219198763851,2,17
"2x18",0.333018657079277,0.197417064839526,0.0104446451343941,0.252473063159092,0.206646569787711,0,2,18
"2x19",0.291706728774035,0.348923091402405,0,0.086158174640393,0.2088690945331,0.0643429106500676,2,19
"2x20",0.381461275396796,0.24511594254924,0,0.103141180426022,0.219973331788667,0.0503082698392744,2,20
"2x21",0.261657386654551,0.269212415290862,0,0.0118316022791398,0.385890106161295,0.0714084896141526,2,21
"2x22",0.320256643508336,0.332019635439636,0,0.0122529267881922,0.214239588505852,0.121231205757984,2,22
"2x23",0.298611041333579,0.246797701031325,0,0.235532220059555,0.153034897104976,0.0660241404705646,2,23
"2x24",0.367363280022365,0.233060045465612,0,0.0424828335609235,0.245314924673447,0.111778916277653,2,24
"2x25",0.305252359315067,0.285401612588035,0,0.209411214436831,0.199934813660067,0,2,25
"2x26",0.29410672382021,0.276152158489815,0,0.0651745402756969,0.254341680859851,0.110224896554427,2,26
"2x27",0.274637459341953,0.227905028960295,0,0.0686606435826207,0.167193017782843,0.261603850332287,2,27
"2x28",0.161852527152743,0.168678264294908,0,0.112075151966019,0.405318378981114,0.152075677605216,2,28
"2x29",0.284520055255498,0.31253601085098,0,0.204106566067503,0.198837367826019,0,2,29
"2x30",0.249624540178334,0.292463578506462,0,0.00947771102256244,0.190622150943291,0.25781201934935,2,30
"2x31",0.183238003972982,0.250801309659514,0,0.374817969538266,0.182088941047253,0.00905377578198553,2,31
"2x32",0.204534549311294,0.338902302656342,0,0.0752082814930808,0.153020438319648,0.228334428219635,2,32
"2x33",0.202498827392367,0.272002076750719,0,0.0843134360110084,0.32494353781732,0.116242122028586,2,33
"2x34",0.232560160870473,0.269195036294545,0.0723760070352873,0.186882020978885,0.23898677482081,0,2,34
"2x35",0.338693806289738,0.24629952686225,0,0.0997501709102268,0.188858084698588,0.126398411239197,2,35
"2x36",0.215064755163495,0.185239913728062,0,0.389150480819133,0.180541166587197,0.0300036837021127,2,36
"2x37",0.178940511814454,0.3797660826904,0,0.18929403867715,0.203213189053468,0.0487861777645277,2,37
"2x38",0.129014180340269,0.282535967430439,0,0.290749545092314,0.231113108649343,0.0665871984876347,2,38
"2x39",0.182699063325539,0.361358675712918,0,0.267425154817692,0.118934909352504,0.0695821967913468,2,39
"2x40",0.175172036262566,0.235663379918106,0,0.347498380376107,0.166223770973382,0.0754424324698392,2,40
"2x41",0.171398707271713,0.340242080964003,0,0.288294280988108,0.198000686364939,0.00206424441123635,2,41
"2x42",0.188495612589962,0.277264789623722,0,0.190904137747616,0.290801963144384,0.0525334968943155,2,42
"2x43",0.11215336679941,0.244158556106362,0,0.489123261515969,0.154564815578259,0,2,43
"2x44",0.11353225173908,0.361704960005411,0,0.224733364327964,0.281185088807505,0.0188443351200399,2,44
"2x45",0.186133396462716,0.325121774299357,0,0.182208805646611,0.215206720668831,0.0913293029224846,2,45
"2x46",0.147643188904995,0.197632236734267,0.0555982211044527,0.275668677090893,0.323457676165393,0,2,46
"2x47",0.13271492158735,0.177669420575259,0,0.343769175589198,0.308987890239354,0.0368585920088387,2,47
"2x48",0.172180386207159,0.302271054877066,0,0.168592156191356,0.259260421931598,0.0976959807928215,2,48
"2x49",0.158084352230832,0.326127440789766,0,0.133244244735056,0.241674901678912,0.140869060565434,2,49
"3x0",0.425083529399533,0.240475732592147,0,0.0132565736983032,0.266643189046406,0.0545409752636107,3,0
"3x1",0.440885852350393,0.314989273868578,0,0.00907737972197298,0.158217630470202,0.0768298635888536,3,1
"3x2",0.433523528843065,0.250006994144053,0,0.0141831285143803,0.216010961846019,0.0862753866524823,3,2
"3x3",0.403129024739122,0.336782489486085,0,0.0120209275545622,0.168823243469451,0.0792443147507804,3,3
"3x4",0.440061156289554,0.283505234943747,0,0.0123501581102142,0.218430122636215,0.0456533280202706,3,4
"3x5",0.481059517230637,0.241940418458196,0,0.016013481438848,0.199999924042903,0.0609866588294168,3,5
"3x6",0.494542882871062,0.257766440008883,0,0.012469372945159,0.156200225186913,0.0790210789879832,3,6
"3x7",0.470776273980454,0.247137589687999,0,0.0142166480062713,0.216733956618763,0.0511355317065129,3,7
"3x8",0.238358086942962,0.187867630289878,0,0.366042748641644,0.147793379617402,0.059938154508114,3,8
"3x9",0.417492194623114,0.300313702439362,0,0.015437266497179,0.258292013002986,0.00846482343735938,3,9
"3x10",0.430417606560693,0.276571911574966,0,0.0115276506344248,0.178663515740837,0.10281931548908,3,10
"3x11",0.436919965156685,0.292527578090932,0,0.0157095969141983,0.190446568477591,0.0643962913605934,3,11
"3x12",0.385925509926718,0.267799414160491,0,0.0129090298091583,0.247989301774373,0.0853767443292595,3,12
"3x13",0.443508096558321,0.299759260232363,0,0.0131433584835918,0.205555192697302,0.038034092028422,3,13
"3x14",0.315118263877013,0.202252725254615,0.0351661578458044,0.248520650367482,0.198942202655086,0,3,14
"3x15",0.45167615811483,0.271589769526671,0,0.0139358624095975,0.185688941147244,0.0771092688016582,3,15
"3x16",0.443837366161606,0.236262461476045,0,0.0163231179544934,0.250559016599218,0.0530180378086372,3,16
"3x17",0.527373180502119,0.212871691390466,0,0.0125068752433638,0.212856493535884,0.0343917593281676,3,17
"3x18",0.439138152344176,0.255442541639461,0,0.0109457248982922,0.165161885801701,0.12931169531637,3,18
"3x19",0.382929567587308,0.298260721852755,0,0.0410931958238493,0.164447550077391,0.113268964658697,3,19
"3x20",0.403577099000738,0.196056266029569,0,0.134662735147835,0.173502141518689,0.0922017583031703,3,20
"3x21",0.261521774050288,0.239381471397074,0,0.114385927477366,0.338933005015911,0.0457778220593612,3,21
"3x22",0.441080657670456,0.209145413701144,0,0.154280919990141,0.166150037439489,0.0293429711987704,3,22
"3x23",0.378677643814939,0.265425643419171,0,0.0493827035834101,0.202062193781304,0.104451815401177,3,23
"3x24",0.25339346336502,0.260162618074047,0,0.280833855990031,0.192007767022712,0.0136022955481903,3,24
"3x25",0.208697933028386,0.258756068746398,0,0.264903928480644,0.267642069744572,0,3,25
"3x26",0.244707411449598,0.242014109052816,0.0305594306912803,0.329084205991099,0.153634842815207,0,3,26
"3x27",0.328587592654674,0.252394029764763,0,0.0115972660431314,0.144739779347552,0.262681332189881,3,27
"3x28",0.230847549131551,0.33375693927779,0,0.151894505183223,0.18122219107156,0.102278815335876,3,28
"3x29",0.327924598575539,0.208244278738591,0,0.163055297093549,0.177541659365031,0.123234166227289,3,29
"3x30",0.175455884873833,0.238346119358501,0,0.430868754196035,0.155329241571632,0,3,30
"3x31",0.212385949696607,0.208137475512198,0,0.402999832231807,0.136364846489095,0.0401118960702924,3,31
"3x32",0.282100831878376,0.277809521342161,0,0.303078260594405,0.121784311185704,0.0152270749993545,3,32
"3x33",0.212959647622803,0.198855331309246,0.0126180046516567,0.457846927353238,0.117720089063057,0,3,33
"3x34",0.12424444167008,0.220569264509944,0,0.399018918541099,0.145978506913361,0.110188868365516,3,34
"3x35",0.107620467809228,0.289070897285405,0,0.128432866216351,0.275127323627709,0.199748445061308,3,35
"3x36",0.243251611488856,0.252228736213082,0,0.199746440514981,0.180197522059584,0.124575689723497,3,36
"3x37",0.145688550647799,0.253834794205534,0.0119053414442213,0.318635322221453,0.269935991480993,0,3,37
"3x38",0.230499510609412,0.271420400797681,0,0.295832474126795,0.166761577577035,0.0354860368890763,3,38
"3x39",0.169456092748673,0.215196077945508,0,0.307646660559041,0.307701168746778,0,3,39
"3x40",0.105596413990933,0.256565021213943,0,0.390213613907914,0.241490034579658,0.00613491630755149,3,40
"3x41",0.158083295810309,0.261119830707057,0.0255808685240974,0.379610977751338,0.175605027207199,0,3,41
"3x42",0.183847579316113,0.281112679319705,0,0.403217910500869,0.11263901489,0.0191828159733127,3,42
"3x43",0.152850638425924,0.247042066543836,0,0.309489145226293,0.243815621023964,0.0468025287799826,3,43
"3x44",0.241735092304208,0.33071955050381,0,0.0139661136367688,0.112896557081648,0.300682686473565,3,44
"3x45",0.247417147869248,0.293257073891829,0,0.0339406879011729,0.0923391036771941,0.333045986660557,3,45
"3x46",0.259748068902941,0.203272377107522,0,0.10709075590615,0.277431605565689,0.152457192517697,3,46
"3x47",0.185269598220559,0.330432919113484,0,0.130543591760786,0.198704687148988,0.155049203756183,3,47
"3x48",0.296124503490348,0.300534333862389,0,0.00929170896973264,0.139687336629098,0.254362117048432,3,48
"3x49",0.159546444982161,0.339587154558344,0,0.309001293211704,0.179884819122192,0.0119802881255991,3,49
"4x0",0.445221230768894,0.276898659472618,0,0.012374369350764,0.197714176510729,0.0677915638969953,4,0
"4x1",0.371159751896734,0.259159533740975,0,0.141974184141118,0.205088195427895,0.0226183347932785,4,1
"4x2",0.377679471651778,0.294572315438918,0,0.0985196749397001,0.196678099254373,0.0325504387152311,4,2
"4x3",0.453584771423484,0.265842294625516,0,0.0146706701780384,0.197468629517306,0.068433634255657,4,3
"4x4",0.520356862157279,0.251152697975423,0,0.0115471964651368,0.154392046414082,0.0625511969880795,4,4
"4x5",0.469337474942333,0.271520160692131,0,0.0163976407512147,0.187101228724486,0.0556434948898354,4,5
"4x6",0.499631308659767,0.24622807209617,0,0.0131169135616499,0.214292338200482,0.0267313674819314,4,6
"4x7",0.519294820449584,0.224610490945124,0,0.0121469810341876,0.189887681496526,0.0540600260745787,4,7
"4x8",0.506237649396808,0.235452749415991,0,0.0129063360506602,0.196607900525038,0.0487953646115028,4,8
"4x9",0.431971324765235,0.302340792292132,0,0.014506112532558,0.233999069853484,0.0171827005565911,4,9
"4x10",0.567094199994762,0.215417089617061,0,0.0137490791956923,0.160849225339274,0.0428904058532112,4,10
"4x11",0.48135008709558,0.252646945583965,0,0.0122140617050739,0.161774059979871,0.0920148456355098,4,11
"4x12",0.416655922906949,0.326860810843132,0,0.0130066609828569,0.166984483070817,0.0764921221962451,4,12
"4x13",0.506817278558756,0.232498652924648,0,0.0127938405254017,0.191535931075812,0.0563542969153835,4,13
"4x14",0.447973772016727,0.245835817473031,0,0.0136873561164613,0.219595224555943,0.0729078298378373,4,14
"4x15",0.467971697201893,0.262475414605134,0,0.0149830966910067,0.214879127649244,0.0396906638527226,4,15
"4x16",0.500118542553823,0.250548550305637,0,0.0339035569351944,0.16475134028109,0.050678009924256,4,16
"4x17",0.460329623252436,0.266846981781456,0,0.0116553880945499,0.130030951767145,0.131137055104413,4,17
"4x18",0.457812366728535,0.198192341706186,0,0.0109191916223591,0.20445269702768,0.12862340291524,4,18
"4x19",0.323572890456226,0.281107513591745,0,0.124302709904242,0.18623002101034,0.0847868650374482,4,19
"4x20",0.464216099330858,0.296883657501332,0,0.0157041405673626,0.180872988670299,0.0423231139301479,4,20
"4x21",0.382505785590084,0.23232834486664,0,0.0576123714862315,0.202820590246142,0.124732907810903,4,21
"4x22",0.332241620880297,0.318323560668953,0,0.084828730031685,0.223930767741955,0.0406753206771097,4,22
"4x23",0.288940094348663,0.240773403901868,0.0844960785699049,0.219177198912142,0.166613224267422,0,4,23
"4x24",0.243284434580452,0.264462125246176,0,0.043914158199988,0.364467507329934,0.0838717746434508,4,24
"4x25",0.275685630902599,0.330776034261226,0,0.186697380984447,0.156327277329241,0.0505136765224874,4,25
"4x26",0.238601179313292,0.176284703914794,0,0.379665493908541,0.205448622863373,0,4,26
"4x27",0.241274511162255,0.278298519039764,0,0.156668819339488,0.241257024811896,0.0825011256465974,4,27
"4x28",0.227459063816603,0.266325904501393,0,0.290943366073713,0.202712035644735,0.0125596299635556,4,28
"4x29",0.160716526234775,0.192001790595893,0.11050698743664,0.371176039325964,0.165598656406729,0,4,29
"4x30",0.182866680266927,0.241313688024278,0,0.0977361555254487,0.268915245897709,0.209168230285637,4,30
"4x31",0.110586123882371,0.390226739175921,0.0154341707444698,0.327482447813156,0.156270518384082,0,4,31
"4x32",0.206521964687292,0.255562954073042,0,0.18594489870199,0.0947289514745969,0.257241231063079,4,32
"4x33",0.224556726599428,0.229057267821105,0,0.102797087150862,0.293109839961191,0.150479078467414,4,33
"4x34",0.181121282998125,0.252202560692807,0,0.359678751774202,0.183835924200905,0.0231614803339612,4,34
"4x35",0.170666038574285,0.289419238451776,0,0.350662478494263,0.172215984134377,0.0170362603452988,4,35
"4x36",0.229633502731011,0.179038877717444,0,0.472662004164319,0.110915783845091,0.00774983154213565,4,36
"4x37",0.19455764859154,0.187660094198627,0,0.158125200797861,0.317238518135429,0.142418538276542,4,37
"4x38",0.215301136581604,0.376222215569774,0,0.0625903751380723,0.207862215459327,0.138024057251222,4,38
"4x39",0.16595336497773,0.377887182172428,0,0.318240264839681,0.133938869202659,0.00398031880750254,4,39
"4x40",0.121738501253267,0.220530617971299,0,0.317787428428032,0.339943452347401,0,4,40
"4x41",0.163059181718028,0.289291571582841,0,0.103101658600229,0.356886837465244,0.0876607506336578,4,41
"4x42",0.170214175489193,0.269167844589561,0,0.295964657914855,0.120116585100385,0.144536736906006,4,42
"4x43",0.228246513531877,0.233245710943168,0,0.331605988514998,0.18757157890251,0.0193302081074463,4,43
"4x44",0.0683592269181427,0.256688228850231,0.00164690031038758,0.532085038525395,0.141220605395844,0,4,44
"4x45",0.232253200922561,0.287226362013886,0,0.176167185311883,0.147578261920572,0.156774989831097,4,45
"4x46",0.17102634963827,0.302490877144628,0,0.296680672007788,0.123129949192258,0.106672152017056,4,46
"4x47",0.186638890923372,0.282519167743744,0,0.156117878428967,0.168461730840315,0.206262332063601,4,47
"4x48",0.127318232104789,0.275365404022691,0.159241847429426,0.225070248383735,0.213004268059358,0,4,48
"4x49",0.174169258381783,0.337029544059111,0,0.0112332669534189,0.19029879359313,0.287269137012558,4,49
"5x0",0.351554441273046,0.317395273421669,0,0.150467245306627,0.180583039998658,0,5,0
"5x1",0.364489129815177,0.236168588542275,0,0.049189736420469,0.25248063386166,0.0976719113604198,5,1
"5x2",0.456984543739689,0.249529418147936,0,0.0158107926518903,0.226016225961901,0.0516590194985833,5,2
"5x3",0.448974269289748,0.283075123244359,0,0.0127730130990166,0.194846435585988,0.0603311587808879,5,3
"5x4",0.433488943549733,0.315106828439615,0,0.0515808640129362,0.167505417085951,0.0323179469117645,5,4
"5x5",0.477805050286127,0.222313628526574,0,0.0146094012971109,0.211067213815008,0.0742047060751798,5,5
"5x6",0.358091795285289,0.181393417727412,0,0.237181183704142,0.187477562933735,0.0358560403494226,5,6
"5x7",0.514500141098399,0.252340490507265,0,0.0143331452576382,0.171464048906199,0.0473621742304983,5,7
"5x8",0.450510452285178,0.268197068365084,0,0.0120466270535293,0.179502982525603,0.0897428697706056,5,8
"5x9",0.492523905560627,0.281534675151959,0,0.0153573296343651,0.149089527454776,0.0614945621982727,5,9
"5x10",0.445559429700618,0.265194295427247,0,0.0123205201573889,0.230335355295311,0.0465903994194351,5,10
"5x11",0.462252631892475,0.295810289843793,0,0.0128241982183103,0.153709739984763,0.0754031400606578,5,11
"5x12",0.497705203034595,0.246858086423835,0,0.0137620202278272,0.201336146674996,0.040338543638747,5,12
"5x13",0.433118561729917,0.282844656645202,0,0.0138967962015753,0.244844787607546,0.0252951978157599,5,13
"5x14",0.443767790163831,0.26809185822263,0,0.0126813848703204,0.182358301957543,0.0931006647856759,5,14
"5x15",0.484316787098821,0.244250959949915,0,0.0141814739401676,0.1774481477684,0.0798026312426963,5,15
"5x16",0.490040418966345,0.255295064735301,0,0.0109870917154676,0.178370286685162,0.0653071378977253,5,16
"5x17",0.456364662356896,0.272274100355735,0,0.0139036158688447,0.192787147812918,0.0646704736056055,5,17
