"","Cancer","Ductal","mDCs","Macrophages","Mast","Monocytes","coordX","coordY"
"4x26",0.12703254137078,0.124078760030488,0.25282031114823,0.155471707893703,0.160487806760605,0.180108872796194,4,26
"4x27",0.143362182173435,0.202410304637357,0.156956979392721,0.144778525055545,0.198383614152853,0.154108394588089,4,27
"4x28",0.115559921018022,0.178381237619846,0.218974323356034,0.16356738645263,0.208199855375099,0.115317276178369,4,28
"4x29",0.086550264775044,0.124224183943662,0.308109382729652,0.20822212113485,0.17448903024735,0.0984050171694418,4,29
"4x30",0.110554188267056,0.171859633730221,0.145780744309562,0.14141604004943,0.210667814259273,0.219721579384458,4,30
"4x31",0.0715842763161651,0.253333848006087,0.175790013178718,0.213913974608903,0.162141907255199,0.123235980634928,4,31
"4x32",0.104686404589629,0.165766035633933,0.168474796961359,0.185444346729957,0.112744333236737,0.262884082848384,4,32
"4x33",0.129541228757937,0.166601137931097,0.139555521436399,0.185920383799758,0.226209569206532,0.152172158868277,4,33
"4x34",0.104669881550116,0.164469038776782,0.248278310438169,0.1700046491287,0.165464114939773,0.14711400516646,4,34
"4x35",0.104320815698165,0.192494960362168,0.230856037095152,0.165281630184803,0.168274859908481,0.138771696751232,4,35
"4x36",0.121686100431557,0.114605081915062,0.22549655774251,0.260198156815662,0.136119279625134,0.141894823470075,4,36
"4x37",0.110109914277754,0.124372441951694,0.161123397068254,0.157232934597596,0.237601826868343,0.209559485236359,4,37
"4x38",0.143437721750709,0.248659189290473,0.0929523305590063,0.1491950581117,0.213323194616908,0.152432505671204,4,38
"4x39",0.0905871974949441,0.262765634330901,0.217639731723436,0.146878631882771,0.150626012301051,0.131502792266897,4,39
"4x40",0.0671734587483194,0.114981136240153,0.253800658882403,0.122096770522496,0.279251002994384,0.162696972612245,4,40
"4x41",0.106546279703129,0.193435253759115,0.127575600783348,0.15505005321081,0.271353261278983,0.146039551264614,4,41
"4x42",0.0918951387445028,0.176247920805033,0.222871682154739,0.200784414509883,0.131082525488472,0.17711831829737,4,42
"4x43",0.134068601141898,0.161186519727699,0.212936855111971,0.177463219003377,0.163274226115405,0.151070578899649,4,43
"4x44",0.0479131091133874,0.149171638308596,0.288989485408941,0.190423166784421,0.156208475423162,0.167294124961492,4,44
