	Cancer	Ductal	Macrophages	Mast	Monocytes	mDCs
12x31	0.2905067	0.119562574	0.17919014	6.2213093e-13	0.13297221	0.27776837
12x32	0.12798192	0.14580789	0.13946097	4.9681467e-13	0.26889363	0.3178556
12x33	0.21031669	0.18406335	0.15631947	0.063772745	0.14751016	0.23801762
12x34	0.16050771	0.1861472	0.13067082	0.2768728	0.1138868	0.13191465
12x35	0.21669722	0.17684622	0.18017152	6.0711673e-13	0.23543544	0.19084969
12x36	0.22976458	0.13497607	0.15787952	5.6718004e-13	0.15858003	0.31879973
12x37	0.28960928	0.03503679	0.24719532	5.7227975e-13	0.1733393	0.2548193
12x38	0.16278505	0.15342975	0.122368455	0.09844539	0.2231228	0.23984852
12x39	0.20697004	0.1326679	0.12515296	0.1537371	0.120965324	0.2605067
12x40	0.12235264	0.26288918	0.1453854	0.14539333	0.18797743	0.13600217
12x41	0.21546598	0.17725404	0.18895549	6.082985e-13	0.13967873	0.27864575
12x42	0.18446966	0.2449645	0.17000742	5.5957707e-13	0.22232151	0.17823696
12x43	0.1815383	0.17719468	0.114766605	0.11469655	0.104910485	0.3068934
12x44	0.20862107	0.13434711	0.098183736	0.11366173	0.13907006	0.3061163
12x45	0.28719154	0.14242913	0.18365581	6.835165e-13	0.15869462	0.22802886
12x46	0.19686618	0.23118457	0.21460733	5.7017704e-13	0.16863741	0.18870454
12x47	0.2037428	0.25713924	0.118220024	0.07616477	0.09339992	0.2513332
12x48	0.19790958	0.18931188	0.31069267	6.211335e-13	0.16836818	0.13371773
12x49	0.15670364	0.20319536	0.163266	6.5837857e-13	0.17753658	0.2992985
13x0	0.2830308	0.3097609	1.689493e-10	2.3811836e-12	2.3894149e-11	0.40720835
13x1	0.98385847	0.009445017	0.0018228288	0.0006470923	0.0017952088	0.0024314248
13x2	1.0	6.7568645e-11	1.17678575e-11	2.8884284e-12	7.1684408e-12	1.0050062e-11
13x3	1.0	3.0867475e-11	9.142962e-12	2.4500562e-12	7.753125e-12	8.230161e-12
13x4	1.0	5.7820804e-11	1.918756e-11	5.444652e-12	1.6003027e-11	1.7573271e-11
13x5	1.0	3.3247037e-11	1.5105828e-11	3.9957577e-12	1.3086002e-11	1.1919053e-11
13x6	1.0	9.143336e-11	3.330748e-11	9.04902e-12	2.6248313e-11	2.8301568e-11
13x7	1.0	4.1759204e-11	2.7216507e-10	4.9356986e-12	5.5600698e-11	8.8543284e-11
13x8	1.0	4.278434e-11	1.403379e-11	3.3370067e-12	9.024159e-12	1.1357282e-11
13x9	1.0	5.713911e-11	2.263695e-11	2.6862347e-12	1.4635402e-11	3.8301428e-11
13x10	1.0	3.8658195e-11	1.810519e-11	2.751742e-12	1.2872928e-11	3.3169197e-11
13x11	1.0	6.529683e-11	9.231678e-12	1.6191742e-12	3.591788e-12	7.834734e-12
13x12	1.0	4.0446098e-11	1.0993377e-11	3.122928e-12	1.0198229e-11	8.344359e-12
13x13	1.0	2.2777688e-11	1.3949672e-10	2.6087951e-12	1.4731957e-11	1.2028552e-11
13x14	1.0	4.8891387e-11	1.2140422e-11	3.9781694e-12	1.8393818e-11	1.1616932e-11
13x15	0.79678553	0.05943758	0.03293449	1.9916143e-12	0.11084246	4.1894273e-11
13x16	1.0	9.330818e-11	9.591284e-12	3.6386497e-12	6.5663746e-12	1.1598551e-11
13x17	1.0	3.1778358e-11	1.33557245e-11	2.530596e-12	1.07492435e-11	7.978962e-12
13x18	1.4966162e-10	5.6680247e-11	0.3868015	4.8581035e-12	0.6131985	2.4694602e-11
13x19	0.41551045	3.344303e-11	0.21754017	1.1573081e-12	0.19356836	0.17338097
13x20	0.2742303	1.4558075e-11	0.058349486	0.40205783	0.06429894	0.20106338
13x21	0.27837297	0.024237158	0.05496033	0.19509256	0.081441335	0.36589563
13x22	0.2692723	0.053171977	0.20852937	6.208966e-13	0.11048707	0.3585393
13x23	0.26919943	0.038792618	0.10893641	0.12735192	0.19004162	0.265678
13x24	0.19020168	0.1504001	0.18660948	0.11894826	0.22688453	0.12695603
13x25	0.18644506	0.11658785	0.1869295	0.16222979	0.20548326	0.14232457
13x26	0.27573705	0.16434897	0.15647778	6.9313923e-13	0.09297755	0.31045866
13x27	0.19051243	0.18573005	0.1658607	0.18676357	0.1079991	0.16313411
13x28	0.2079701	0.16055429	0.15283987	0.18586104	0.13177952	0.16099523
13x29	0.17914516	0.17801596	0.11492785	0.17884988	0.16956341	0.17949778
13x30	0.20836912	0.20745501	0.16045864	0.09736704	0.117475666	0.20887454
13x31	0.21852909	0.21833839	0.21905765	5.7736563e-13	0.120767415	0.22330746
13x32	0.21383637	0.16476043	0.15972428	0.16458242	0.14988564	0.14721088
13x33	0.21966055	0.21647173	0.2187868	5.399245e-13	0.12515742	0.21992342
13x34	0.2603359	0.16484225	0.18357998	0.06992036	0.09350222	0.22781928
13x35	0.21909606	0.1683159	0.12137383	0.24967277	0.07553554	0.16600588
13x36	0.12018728	0.22093074	0.15786462	0.11964329	0.23467991	0.14669415
13x37	0.24842699	0.17284526	0.17900512	0.05656375	0.09287749	0.25028133
13x38	0.17091276	0.14473277	0.13291891	0.27160275	0.11851067	0.16132212
13x39	0.27947712	0.06638385	0.17780314	5.973092e-13	0.17277807	0.30355775
13x40	0.17184623	0.24434072	0.13630742	0.11710828	0.09090216	0.2394951
13x41	0.20676693	0.22305211	0.1326623	5.675953e-13	0.10617804	0.3313406
13x42	0.22140214	0.19255187	0.15055957	5.5536386e-13	0.1677626	0.26772386
13x43	0.2876082	0.036622632	0.13169825	0.13919638	0.14631853	0.25855607
13x44	0.14605998	0.16644144	0.16138652	0.23029612	0.09155943	0.20425652
13x45	0.15138815	0.14091094	0.17367393	7.06791e-13	0.19648878	0.33753812
13x46	0.2249495	0.18183784	0.1519726	0.08876528	0.077451624	0.27502322
13x47	0.12028465	0.23011924	0.17681271	0.17869808	0.12264954	0.17143574
13x48	0.007890169	0.31191388	0.15242577	9.596909e-13	0.32298383	0.20478636
13x49	0.15169701	0.22118415	0.013619237	6.697525e-13	0.2612858	0.35221386
14x0	0.63546723	1.1878555e-10	6.8985256e-12	1.453872e-12	0.3645328	5.5964612e-12
14x1	0.38965237	5.061192e-11	0.13476333	0.37195688	0.09494092	0.008686402
14x2	0.9106814	5.0179187e-11	0.08931861	2.8181962e-12	3.6855283e-11	7.346648e-12
14x3	1.0	1.2966364e-10	2.1526324e-10	1.5112784e-11	7.3287695e-11	3.546039e-10
14x4	1.0	1.051065e-10	1.26779195e-11	3.4443743e-12	8.753995e-12	2.0252845e-11
14x5	1.0	6.3897415e-11	2.1213236e-11	6.274473e-12	1.9502967e-11	3.959724e-11
14x6	1.0	1.405466e-10	2.9940772e-11	8.451176e-12	2.3250391e-11	2.6127957e-11
14x7	1.0	6.369822e-11	1.8673793e-11	4.70087e-12	1.5179573e-11	1.2701818e-11
14x8	0.9976592	0.0007804013	0.0008996235	8.046914e-05	0.00026812995	0.00031217674
14x9	1.0	2.654551e-11	6.0384293e-12	1.9709189e-12	6.8965627e-12	4.808951e-12
14x10	0.8773839	0.04781957	0.029339772	0.0059519764	0.020655947	0.018848896
14x11	1.0	2.3571468e-11	1.6583176e-11	2.8120548e-12	9.956052e-12	1.0715974e-11
14x12	1.0	6.3947986e-11	2.081269e-11	5.580353e-12	1.2624907e-11	1.5773898e-11
14x13	1.0	1.1799761e-10	2.2324366e-11	5.8772544e-12	1.5462132e-11	1.3421261e-11
14x14	1.0	1.5773416e-10	3.1899358e-10	1.3058545e-11	6.5524274e-11	2.9851327e-10
14x15	1.0	5.5815276e-11	1.975466e-11	4.28778e-12	3.2054644e-11	1.929384e-11
14x16	1.0	3.476075e-11	1.9186019e-11	3.7150972e-12	1.2788447e-11	1.16028e-11
14x17	1.0	6.2147905e-11	2.3053682e-11	6.8162416e-12	1.6262203e-11	1.6592788e-11
14x18	1.0	4.2142345e-11	1.6688257e-11	4.0492566e-12	1.6829444e-11	1.643699e-11
14x19	0.7991274	5.7902884e-11	0.03238564	2.217539e-12	0.16848692	2.9969513e-11
14x20	0.44144803	1.4364111e-11	0.22383508	1.0640101e-12	0.11372967	0.22098723
14x21	0.32638124	5.8585e-11	0.10137798	6.969712e-13	0.26947078	0.30277
14x22	0.17333089	0.18970495	0.074097	0.13430847	0.1486952	0.27986348
14x23	0.27111885	0.21671149	0.12264369	5.723215e-13	0.088064685	0.3014613
14x24	0.246386	0.2081469	0.1988218	5.4192507e-13	0.10593425	0.24071105
14x25	0.20456547	0.20317188	0.20700468	6.206424e-13	0.17937395	0.20588408
14x26	0.20004411	0.19960853	0.14119354	0.14029178	0.11381992	0.20504211
14x27	0.18684421	0.1852594	0.18768919	0.12764448	0.123677395	0.18888524
14x28	0.19357885	0.19396377	0.1627849	0.13505392	0.11536371	0.19925483
14x29	0.18946312	0.18969318	0.13995603	0.178826	0.10802342	0.19403827
14x30	0.21017857	0.21078981	0.21432027	6.063439e-13	0.14800766	0.21670367
14x31	0.18981284	0.19021197	0.18532094	0.10146677	0.14182664	0.19136088
14x32	0.18320958	0.18215343	0.18528846	0.17746824	0.08501121	0.1868691
14x33	0.19499578	0.19550566	0.1708236	0.13975735	0.095904715	0.20301285
14x34	0.1963493	0.1951758	0.1483016	0.090338014	0.17029582	0.19953954
14x35	0.17949872	0.17809513	0.12345044	0.1799907	0.15240234	0.18656272
14x36	0.15706928	0.1269249	0.18394165	0.1153998	0.21238756	0.20427682
14x37	0.23034902	0.22870769	0.19163238	6.3413413e-13	0.11346283	0.23584811
14x38	0.1805889	0.21935461	0.055260204	0.21697344	0.15717836	0.17064446
14x39	0.20049877	0.17440748	0.10623212	0.21943861	0.09242383	0.20699915
14x40	0.31430537	0.054194637	0.14670242	0.08904016	0.20168382	0.19407356
14x41	0.20698135	0.15010361	0.12751895	7.037896e-13	0.12746361	0.38793245
14x42	0.17651688	0.24885394	0.11079411	0.17546545	0.09138768	0.196982
14x43	0.16160074	0.17930198	0.14784957	0.116242826	0.123782225	0.27122262
14x44	0.20099	0.28825572	0.09914831	5.0096407e-13	0.10919408	0.3024119
14x45	0.31355667	0.058878142	0.1026954	5.7263845e-13	0.2687976	0.25607225
14x46	0.103096284	0.23851773	0.1553614	0.26550007	0.13885865	0.0986658
14x47	0.14418103	0.2180573	0.19264424	5.800953e-13	0.15993008	0.28518733
14x48	0.10860109	0.33469078	0.21402125	7.414405e-13	0.26029617	0.08239081
14x49	0.18059246	0.29151025	0.18216315	5.9328464e-13	0.09437545	0.25135872
15x0	1.0	8.032405e-10	3.3468447e-11	8.277198e-12	2.1156372e-11	2.80539e-11
15x1	0.30710304	0.28016916	0.11106124	1.1283979e-12	0.02589204	0.27577454
15x2	0.40641525	1.6492314e-11	0.004353879	1.476653e-12	0.20842609	0.38080478
15x3	1.0	3.0319847e-11	2.3198575e-11	3.5892825e-12	1.3502836e-11	1.6336687e-11
15x4	0.5956009	4.5049842e-11	0.037785213	2.4459176e-12	0.36661386	9.3267356e-12
15x5	1.0	3.095168e-11	1.4184636e-11	1.9052698e-12	5.8823376e-12	1.1915694e-11
15x6	1.0	6.737642e-11	3.288553e-11	7.1753944e-12	2.0301039e-11	4.5681695e-11
15x7	1.0	4.8662272e-11	1.6340972e-11	3.2515121e-12	9.1886325e-12	1.11235075e-11
15x8	1.0	3.9828276e-11	3.4380318e-11	3.4448633e-12	1.0736618e-11	1.5579881e-11
15x9	1.0	3.3344164e-11	1.45149006e-11	2.8916348e-12	8.668351e-12	8.298071e-12
15x10	1.0	8.1979964e-11	1.8115542e-11	5.7752956e-12	1.9582341e-11	2.2378842e-11
15x11	0.28118902	1.941717e-11	0.2585539	7.0607344e-13	0.22429407	0.23596305
15x12	0.80486053	0.09689375	0.03934301	0.0094682565	0.026666347	0.022768209
15x13	1.0	3.335649e-11	1.1794968e-11	3.006072e-12	1.1191857e-11	8.975175e-12
15x14	0.5079604	0.19094495	0.11787248	0.020731967	0.11097769	0.05151255
15x15	0.18378267	0.16872612	0.11094661	0.17497338	0.12526521	0.23630597
15x16	1.0	4.4547734e-11	1.1327526e-11	2.925313e-12	8.885025e-12	1.09661e-11
15x17	1.0	1.3558785e-10	5.919035e-11	1.4739855e-11	7.5623056e-11	4.2627353e-11
15x18	0.4883286	0.08426374	2.947979e-10	1.536637e-12	0.14417271	0.28323495
15x19	0.33535117	0.11374056	0.16247298	1.0419766e-12	0.05189042	0.3365449
15x20	0.40202522	1.0329126e-10	0.111450545	6.8941787e-13	0.16451293	0.32201132
15x21	0.22684777	0.19885433	0.11473065	6.6212183e-13	0.13520753	0.32435974
15x22	0.20389831	0.19080816	0.14512376	0.21002927	0.09549419	0.15464637
15x23	0.29183516	0.12848423	0.15913321	5.3833023e-13	0.1446964	0.275851
15x24	0.20646416	0.20494194	0.16263568	0.119360544	0.10039502	0.20620261
15x25	0.17612365	0.17424305	0.14969662	0.15480433	0.16450703	0.18062535
15x26	0.1994761	0.19681966	0.116772495	0.20073631	0.10190437	0.18429103
15x27	0.21058083	0.17596294	0.14049909	0.19273598	0.07451119	0.20571
15x28	0.19953133	0.16858205	0.18689741	0.12826587	0.12223321	0.19449008
15x29	0.19589446	0.19273733	0.15261094	0.14660235	0.118466504	0.19368844
15x30	0.20226654	0.2018432	0.18774351	0.114707895	0.09130138	0.20213749
15x31	0.18228082	0.18197405	0.18280773	0.16549332	0.09924024	0.18820383
15x32	0.20825422	0.1700532	0.15794769	0.11881046	0.12860079	0.21633367
15x33	0.21868084	0.19025217	0.15888718	0.06839974	0.14676765	0.21701244
15x34	0.20925914	0.20916542	0.21067165	5.985849e-13	0.15679789	0.2141059
15x35	0.20781259	0.19981517	0.15428166	0.15341686	0.07452308	0.21015069
15x36	0.20252717	0.19982642	0.18587324	0.082402915	0.12814817	0.20122217
15x37	0.2229885	0.22216552	0.12940086	0.1143998	0.08702835	0.2240169
15x38	0.18707857	0.16074798	0.1894963	0.12496889	0.15156731	0.18614101
15x39	0.21969832	0.18787712	0.15365829	4.578051e-13	0.16980563	0.26896068
15x40	0.20513386	0.2384071	0.12290469	0.051916063	0.1603025	0.22133577
15x41	0.2111091	0.23769884	0.1574066	0.10259659	0.06329958	0.22788927
15x42	0.29344898	0.035875477	0.20975052	5.815891e-13	0.2136543	0.24727072
15x43	0.24179076	0.15234374	0.025736535	0.1700775	0.1419435	0.26810795
15x44	0.13211748	0.26905102	0.18444104	6.735235e-13	0.15357317	0.26081723
15x45	0.17157601	0.23684423	0.15359332	4.9422424e-13	0.17119026	0.26679623
15x46	0.07918039	0.21619432	0.1394787	0.17752127	0.10163161	0.28599375
15x47	0.18579105	0.16234931	0.10894945	0.20839034	0.118606225	0.21591364
15x48	0.061095476	0.31610802	0.14911026	6.0653706e-13	0.17915809	0.2945281
15x49	0.16946928	0.17646563	0.19077352	0.13994598	0.07490675	0.24843882
16x0	0.45883834	4.46501e-11	0.25805014	1.2262985e-12	0.25754166	0.02556986
16x1	0.6797904	1.1238168e-09	0.05367952	0.26653013	1.4151223e-11	2.6802362e-11
16x2	0.54186654	2.0179419e-11	0.17059518	1.6582008e-12	6.006746e-11	0.28753835
16x3	0.4194775	2.4545092e-11	0.16675022	1.5214508e-12	0.16077958	0.2529927
16x4	1.0	1.3437117e-08	3.925916e-09	8.0000856e-10	2.1716808e-09	2.9716327e-09
16x5	1.0	3.606168e-11	1.3381497e-11	3.8403256e-12	1.2055121e-11	1.1579639e-11
16x6	1.0	7.76794e-11	2.7538517e-11	5.0641496e-12	2.3340585e-11	2.938771e-11
16x7	1.0	3.27574e-11	3.202563e-11	3.5300077e-12	1.3650942e-11	3.6416332e-11
16x8	1.0	6.326723e-11	1.6348593e-11	3.759993e-12	1.08417025e-11	1.2137593e-11
16x9	1.0	6.101709e-11	4.176923e-11	6.9032935e-12	3.835893e-11	3.1511512e-11
16x10	1.0	4.9423403e-11	3.452897e-11	3.7071158e-12	9.08645e-12	1.9032845e-11
16x11	0.29142007	0.08302118	0.06908664	0.22177617	0.10676275	0.22793312
16x12	1.0	2.7758925e-11	1.0772736e-11	2.8538213e-12	1.3014368e-11	6.929342e-12
16x13	1.0	6.6924896e-11	1.6828728e-11	4.6768514e-12	1.4500078e-11	2.6292132e-11
16x14	1.0	3.5303244e-10	2.0174738e-10	2.5217906e-11	1.8170923e-10	1.8626556e-09
16x15	0.33830398	0.0073592863	0.152334	5.933682e-13	0.17238513	0.3296176
16x16	0.1594279	0.041859295	0.043673202	8.902795e-13	0.25947803	0.49556157
16x17	0.34238523	4.52394e-11	0.10373809	1.0723795e-12	0.14032291	0.41355377
16x18	0.43556845	2.7115696e-09	1.535023e-11	1.2228698e-12	0.112318635	0.45211285
16x19	0.34956178	1.17794784e-11	0.09158797	0.12166685	0.16061425	0.2765692
16x20	0.3672219	1.16814405e-11	0.17447537	6.9557196e-13	0.2034285	0.2548742
16x21	0.27475914	0.08341305	0.17152454	5.3164976e-13	0.16803102	0.30227217
16x22	0.19522965	0.17008433	0.18178312	5.7924374e-13	0.13895586	0.31394702
16x23	0.2267842	0.22552918	0.19965398	6.131469e-13	0.12154724	0.22648537
16x24	0.203205	0.20368531	0.15330659	0.079528786	0.1558771	0.20439717
16x25	0.20602837	0.21897487	0.11054564	0.14013472	0.10696297	0.2173534
16x26	0.20925003	0.20906828	0.20640486	6.7432556e-13	0.16583434	0.20944244
16x27	0.23435071	0.14677276	0.19854704	5.019894e-13	0.2275288	0.19280069
16x28	0.21533598	0.12694876	0.20283705	0.082599044	0.1581813	0.2140979
16x29	0.18205227	0.18184178	0.1843526	0.163155	0.10299193	0.18560643
16x30	0.21297503	0.14590603	0.17146786	0.10366693	0.20664556	0.15933862
16x31	0.19784406	0.19503626	0.14303933	0.12735128	0.13833405	0.19839504
16x32	0.21437877	0.13248734	0.19454838	0.15010853	0.12634812	0.18212886
16x33	0.19210373	0.1908238	0.13573298	0.11700548	0.17134337	0.19299069
16x34	0.23051201	0.22593467	0.18848531	5.9909006e-13	0.12178348	0.23328456
16x35	0.21264634	0.15449871	0.14645422	0.14510985	0.11737958	0.22391129
16x36	0.19210953	0.18134241	0.13832197	0.14000891	0.1417757	0.20644155
16x37	0.22366539	0.19998634	0.14818004	0.10670949	0.13232848	0.18913028
16x38	0.15273197	0.23535989	0.152984	0.117441855	0.13731773	0.20416455
16x39	0.23872794	0.20647939	0.21158828	4.625231e-13	0.10521351	0.23799089
16x40	0.16899359	0.2204506	0.11534469	0.11319305	0.14306097	0.23895718
16x41	0.23801608	0.23740909	0.19564606	5.9883614e-13	0.08930344	0.23962536
16x42	0.08101104	0.36039862	0.09258404	6.8932636e-13	0.2054231	0.26058316
16x43	0.13713692	0.24365634	0.111819096	0.21197781	0.17977813	0.115631714
16x44	0.26094076	0.14092705	0.120395936	6.970361e-13	0.097314574	0.38042167
16x45	0.17289092	0.19245243	0.0890911	0.13594371	0.232984	0.17663777
16x46	0.16863357	0.2725693	0.089532316	4.975982e-13	0.1653742	0.3038906
16x47	0.14765732	0.2424217	0.14346276	0.077691235	0.15827577	0.23049127
16x48	0.19170494	0.27801386	0.14490831	5.6776225e-13	0.12685224	0.25852063
16x49	0.093211725	0.31768385	0.2956357	0.13407317	0.12006698	0.039328553
17x0	0.5306416	2.1972922e-11	0.039613836	1.1626312e-12	0.07462479	0.3551198
17x1	0.31230766	0.19565874	1.7683587e-11	0.31054577	0.18148778	1.0781104e-10
17x2	0.43226224	1.819675e-09	2.656429e-11	1.6744647e-12	0.13989106	0.4278467
17x3	1.0	4.2473736e-11	1.8204455e-11	4.6768965e-12	2.0678933e-11	1.9689004e-11
17x4	0.41463077	1.9192076e-10	7.1806466e-10	1.4542711e-12	0.03993265	0.54543656
17x5	0.27832314	2.2774272e-11	0.27729365	1.3901036e-12	0.44438323	9.678446e-12
17x6	1.0	4.6306316e-11	1.6914248e-11	4.2827465e-12	1.5200025e-11	2.035261e-11
17x7	1.0	4.5910307e-11	1.5069921e-11	4.3571652e-12	1.8664357e-11	2.494306e-11
17x8	1.0	1.5992735e-10	3.1072714e-11	4.2460735e-12	2.3565856e-11	1.5939252e-11
17x9	4.1279025e-10	4.5771508e-11	5.455786e-11	6.5111866e-12	1.0	1.8705502e-11
17x10	1.0	1.0512552e-10	1.4452726e-11	4.116725e-12	1.2398105e-11	1.051413e-11
17x11	0.9728708	2.2288307e-11	8.086699e-12	2.1915811e-12	7.852261e-12	0.027129222
17x12	0.82774645	5.2851067e-11	0.17225355	4.427576e-12	1.1979106e-11	1.843413e-11
17x13	1.0	3.7487603e-11	1.6351278e-11	3.4498448e-12	8.761963e-12	1.0409555e-11
17x14	0.42257679	2.1531475e-11	0.43105382	2.0422084e-12	0.1463694	8.268728e-12
17x15	1.0	2.9107997e-11	6.9983086e-12	1.9586693e-12	4.9849794e-12	1.0267451e-11
17x16	0.41637117	1.16295055e-11	0.101077974	1.2020261e-12	0.1547807	0.32777017
17x17	0.3766153	8.4789276e-10	0.04349236	1.1941849e-12	0.17913389	0.40075856
17x18	0.20288086	0.020656263	0.18366377	8.7595523e-13	0.15933265	0.43346643
17x19	0.35444874	5.7643768e-11	0.12974693	0.2023493	0.04400841	0.26944658
17x20	0.29994732	0.015024351	0.1667305	0.07097077	0.12099913	0.326328
17x21	0.19310395	0.18118416	0.20839553	6.6000054e-13	0.12832431	0.288992
17x22	0.15396273	0.12879227	0.17815372	0.20274618	0.14204998	0.19429511
17x23	0.22424471	0.14433084	0.11981146	0.16472955	0.120825574	0.22605786
17x24	0.20725715	0.161315	0.15649328	0.20678298	0.11814335	0.15000828
17x25	0.2230679	0.22128968	0.122753695	5.25518e-13	0.20772532	0.22516337
17x26	0.20437954	0.19892712	0.17007032	0.115182176	0.1092513	0.20218953
17x27	0.18490304	0.18432793	0.17793852	0.15257688	0.11206392	0.18818964
17x28	0.19039612	0.17594583	0.12918916	0.15937474	0.15654784	0.18854631
17x29	0.17565468	0.17487437	0.17698786	0.15416573	0.13962235	0.17869505
17x30	0.21984862	0.21879816	0.1921134	5.187395e-13	0.15001096	0.21922885
17x31	0.19295382	0.19126143	0.13276935	0.10890312	0.18146269	0.19264965
17x32	0.2087757	0.2093627	0.11783952	0.118278995	0.13590284	0.20984024
17x33	0.22209747	0.22527885	0.15042044	6.730511e-13	0.17492749	0.22727583
17x34	0.2048446	0.19312526	0.20731072	0.16111234	0.07647853	0.15712851
17x35	0.20780297	0.20823075	0.19481763	5.3569855e-13	0.17999399	0.20915467
17x36	0.20483126	0.2031705	0.18536656	0.08651414	0.114968345	0.20514923
17x37	0.21349809	0.21413052	0.21376751	5.583938e-13	0.14235194	0.21625192
17x38	0.1592424	0.21610396	0.07865078	0.06455388	0.21236093	0.26908806
17x39	0.26896557	0.02328925	0.17978671	0.1522427	0.1441268	0.23158897
17x40	0.22020425	0.18675096	0.11738022	0.15758483	0.10893834	0.20914131
17x41	0.182799	0.24578306	0.16362955	5.057841e-13	0.19282602	0.21496238
17x42	0.14421363	0.28044513	0.13124612	0.1094103	0.10541333	0.22927147
17x43	0.15671036	0.21610123	0.14588442	0.08862429	0.12640187	0.2662778
17x44	0.25065213	0.17798519	0.09468571	0.09266218	0.14805983	0.23595497
17x45	0.07020076	0.18853056	0.06093478	0.24174033	0.28760204	0.15099147
17x46	0.16604067	0.20167956	0.09382301	0.10445272	0.21970992	0.21429412
17x47	0.3004111	0.03207785	0.155635	6.67035e-13	0.14259335	0.36928275
17x48	0.019521555	0.3403103	0.15364024	0.1195748	0.15923712	0.20771597
17x49	0.12449703	0.2110271	0.17869784	7.5562755e-13	0.25922465	0.22655338
18x0	0.11494626	0.08744127	0.33561015	1.1071088e-12	0.37780577	0.084196575
18x1	0.4085834	1.8190536e-11	0.15714425	1.0314125e-12	0.09672403	0.33754838
18x2	0.3967933	2.9905963e-11	0.05302494	7.917611e-13	0.13162108	0.4185607
18x3	0.2470822	4.763089e-11	0.38406682	1.2361972e-12	0.31370723	0.05514372
18x4	1.0	2.6783858e-11	7.4947566e-12	2.639668e-12	7.231335e-12	8.554564e-12
18x5	1.0	9.868784e-11	1.8257364e-11	4.1279337e-12	1.6371947e-11	1.3177654e-11
18x6	0.87901336	5.7994e-11	1.1686344e-10	4.8338356e-12	1.8346656e-11	0.12098668
18x7	1.0	2.9485345e-11	1.40152985e-11	3.2363357e-12	6.947305e-12	2.0840595e-11
18x8	1.0	3.0061134e-11	1.3138249e-11	2.4865043e-12	1.1259774e-11	8.320478e-12
18x9	0.6747782	0.16061784	0.056055333	0.012348014	0.044378024	0.05182254
18x10	1.0	3.210348e-11	1.5275861e-10	3.5090897e-12	1.934053e-11	2.0949745e-11
18x11	0.9421464	4.0441227e-11	4.1280646e-11	4.3921962e-12	0.057853576	3.8461723e-11
18x12	1.0	1.6578805e-10	2.9674707e-11	1.1999183e-11	3.0050514e-11	3.1658346e-11
18x13	1.0	2.914425e-11	7.7266755e-11	3.4612408e-12	2.1682265e-11	1.10226715e-11
18x14	1.0	3.2358925e-11	1.7623401e-11	3.0161704e-12	6.441502e-12	1.2504326e-11
18x15	1.0	1.3533447e-10	2.3802718e-11	3.9760205e-12	1.0143891e-11	1.3765975e-11
18x16	0.24426998	0.17855768	0.0199647	0.5240195	0.033188175	6.9027904e-12
18x17	4.0984733e-11	1.215877e-11	0.23932745	1.3765418e-12	0.25936708	0.50130546
18x18	0.22455335	0.0119912615	0.12709525	1.2267339e-12	0.35481614	0.28154403
18x19	0.3309434	0.047286008	0.119960554	6.612599e-13	0.11466998	0.3871401
18x20	0.2758448	0.013747831	0.17744689	5.7811525e-13	0.37093097	0.1620295
18x21	0.3273131	0.06045539	0.13022098	5.230009e-13	0.14607833	0.33593222
18x22	5.8610783e-10	0.26546878	0.16212216	0.13010137	0.1257724	0.31653526
18x23	0.207568	0.20678994	0.2078418	4.404319e-13	0.16887088	0.20892937
18x24	0.19849905	0.18683413	0.14147665	0.1994557	0.0838982	0.18983628
18x25	0.23031922	0.22945578	0.18138278	6.070078e-13	0.12898181	0.22986035
18x26	0.21021952	0.21031807	0.20396338	5.8103424e-13	0.1577866	0.21771245
18x27	0.22192961	0.22063036	0.22236231	6.04493e-13	0.10857863	0.22649916
18x28	0.19844303	0.19803295	0.17434421	0.13040765	0.0972148	0.20155737
18x29	0.19747092	0.19446272	0.18106885	0.12644954	0.099416584	0.20113139
18x30	0.18898283	0.18908891	0.17781545	0.11446723	0.1350706	0.19457498
18x31	0.19166256	0.18921578	0.18317428	0.12822229	0.10911584	0.19860925
18x32	0.18650979	0.18549795	0.184905	0.1205708	0.1329148	0.18960173
18x33	0.19271624	0.18567365	0.1613248	0.13394393	0.13416252	0.1921789
18x34	0.1838752	0.18280588	0.1822357	0.18416531	0.07898171	0.18793625
18x35	0.19701983	0.19613759	0.19499177	0.111442894	0.101817735	0.19859028
18x36	0.18270542	0.18337896	0.1836289	0.13662435	0.12488009	0.18878227
18x37	0.2035226	0.20343032	0.19761035	0.09238181	0.094309345	0.20874563
18x38	0.21188588	0.25171342	0.14929502	4.5599494e-13	0.13012938	0.25697634
18x39	0.24587601	0.14669867	0.13536383	4.488794e-13	0.26161662	0.21044482
18x40	0.19188179	0.22763658	0.1449047	0.11090908	0.108882606	0.21578525
18x41	0.14632748	0.18141435	0.20994084	0.14209232	0.1771195	0.14310558
18x42	0.24101104	0.14805388	0.11319578	0.1786488	0.17750746	0.14158301
18x43	0.24385394	0.10503502	0.12923375	0.12764147	0.1938587	0.20037717
18x44	0.21837258	0.04957069	0.17048037	0.16521496	0.140241	0.25612035
18x45	0.1588581	0.2577261	0.09550131	5.507064e-13	0.18753879	0.30037567
18x46	0.101238675	0.25142518	0.116883054	7.434614e-13	0.20768687	0.3227663
18x47	0.057475388	0.18029189	0.049466137	0.19299254	0.27247852	0.24729553
