	Cancer	Ductal	Macrophages	Mast	Monocytes	mDCs
5x8	1.0	5.775689e-12	3.5575661e-12	3.5050576e-12	3.7356927e-12	2.0771095e-12
5x9	1.0	7.096973e-12	7.395607e-12	2.5144869e-12	6.207257e-12	2.866206e-12
5x10	1.0	7.198524e-12	8.7805735e-12	4.5854366e-12	6.364961e-12	1.2982589e-11
5x11	1.0	4.2113257e-12	4.122631e-12	2.10516e-12	4.1942352e-12	2.2679651e-12
5x12	1.0	4.822562e-12	6.506161e-12	3.5297093e-12	4.716206e-12	2.8726505e-12
5x13	1.0	1.3596757e-11	6.9832634e-12	3.4574735e-12	6.7879456e-12	2.9133178e-12
5x14	1.0	5.0943173e-12	4.137845e-12	2.7136598e-12	4.7185333e-12	2.3026886e-12
5x15	1.0	4.392738e-12	4.4995084e-12	3.722136e-12	7.1017914e-12	2.2879467e-12
5x16	1.0	5.5423877e-12	4.916478e-12	3.3688879e-12	9.840034e-12	2.8428516e-12
5x17	1.0	1.3238828e-11	4.790142e-12	3.2110334e-12	4.959232e-12	3.639098e-12
5x18	0.39452597	0.26512358	0.09889824	2.4665975e-12	0.038016185	0.20343605
5x19	0.59069836	0.09708971	5.929258e-11	3.8235222e-12	3.6548892e-11	0.31221193
5x20	0.57033694	0.027992586	0.15269968	2.2386216e-12	0.24897075	5.190665e-12
5x21	0.4950063	1.1562187e-11	0.025909243	6.211937e-12	0.14275084	0.33633363
5x22	0.37986708	0.09263463	0.16932084	2.4175577e-12	0.12844887	0.22972858
5x23	0.46560916	9.287159e-12	0.08621285	5.6006783e-12	0.02487985	0.42329812
5x24	0.31614208	0.076418534	0.22065097	0.1287112	0.06587499	0.19220224
5x25	0.31983164	0.00940215	0.3825721	5.0492236e-12	0.058234252	0.22995988
5x26	0.4300762	7.620598e-12	0.19535844	2.8110233e-11	0.24749596	0.12706934
5x27	0.37319243	0.18289006	0.07031197	4.0675965e-12	0.21917558	0.15442991
5x28	0.30883107	3.400132e-12	0.13530363	0.15481639	0.20393372	0.19711521
5x29	0.3622169	0.028891824	0.24634916	0.1280297	0.10087732	0.13363515
5x30	0.3883703	2.8444606e-12	0.14181997	2.189376e-12	0.11316068	0.3566491
5x31	0.3063988	0.081922136	0.36013305	0.020323152	0.15886237	0.072360516
5x32	0.2531186	0.18587255	0.009051466	0.13029198	0.16537775	0.25628763
5x33	0.26247442	0.17916945	0.24443634	0.018306162	0.15171498	0.14389867
5x34	0.1300407	0.11214089	0.15898488	0.21427464	0.074188255	0.3103706
5x35	0.2084875	0.076371476	0.2591611	0.091965765	0.13869418	0.22531994
5x36	0.25682306	0.13975094	0.19489142	0.004589982	0.19443694	0.20950764
5x37	0.22266705	0.08019926	0.14879459	0.026916623	0.20462012	0.31680232
5x38	0.19925928	0.15136391	0.21421465	0.026682904	0.2731823	0.13529699
5x39	0.24518192	0.17715628	0.059479345	0.01738669	0.208896	0.29189974
5x40	0.35658947	0.008482776	1.6866031e-11	0.018048706	0.3860053	0.23087372
5x41	0.35438237	0.050624967	0.08932021	9.964414e-12	0.17427868	0.33139372
5x42	0.031544473	0.22333504	0.37980238	0.038026422	0.2059344	0.12135723
5x43	0.1673019	0.1402752	0.19866197	0.01202303	0.23361978	0.24811809
5x44	0.20580646	0.15791413	0.28947482	3.0506095e-12	0.16324894	0.18355569
5x45	0.18263915	0.27647108	0.086589485	6.0719303e-12	0.114450596	0.3398497
5x46	0.14981508	0.26566496	0.17053771	0.13227496	0.19759776	0.08410944
5x47	0.29219097	0.16592567	0.3279217	0.005922188	0.11689544	0.09114405
5x48	0.37863818	0.10681649	0.016031861	0.016772207	0.108818226	0.37292302
5x49	0.27396753	0.28438917	8.9657635e-11	0.19161637	0.25002694	5.728637e-12
6x0	0.6445238	0.12124471	5.977921e-12	3.3962752e-12	0.2342315	2.740015e-12
6x1	0.68157876	9.715307e-12	3.9487618e-11	1.600528e-11	4.06533e-11	0.3184212
6x2	1.0	4.999727e-12	5.562237e-12	3.1776803e-12	2.5906761e-11	3.6660228e-12
6x3	1.0	8.27927e-12	6.72924e-12	4.991465e-12	9.90895e-12	3.649063e-12
6x4	1.0	5.2867667e-12	4.770988e-12	3.0589348e-12	3.955899e-12	2.0407315e-12
6x5	1.0	5.267759e-12	5.24287e-12	6.4092694e-12	8.737005e-12	3.2170224e-12
6x6	0.56661296	2.213359e-12	0.2320154	2.186264e-11	0.20137167	7.165733e-12
6x7	0.3351767	0.051743954	0.17707174	0.1054961	0.079241425	0.25127003
6x8	1.0	6.0343614e-12	4.9907864e-12	2.4134694e-12	1.5232197e-11	2.319117e-12
6x9	1.0	4.5810057e-12	5.4309556e-12	2.9779339e-12	4.2266325e-12	2.7551106e-12
