	Cancer	Ductal	Stroma
2x21	0.5177057	0.20196675	0.2803276
2x22	0.4944815	0.27970922	0.22580923
2x23	0.510218	0.10065203	0.38912997
2x24	0.6060514	0.110306084	0.2836425
2x25	0.52609307	0.10321098	0.37069595
2x26	0.5089621	0.16600326	0.3250346
2x27	0.4418268	0.12060453	0.4375687
2x28	0.25064355	0.16709407	0.5822624
2x29	0.42761257	0.2794985	0.29288888
2x30	0.30629262	0.35477102	0.33893636
2x31	0.31791088	0.16516368	0.51692545
2x32	0.2634884	0.40002215	0.33648944
2x33	0.32530972	0.206275	0.4684153
2x34	0.4007838	0.22641003	0.3728061
2x35	0.53125364	0.11899234	0.34975404
2x36	0.2963926	0.10332494	0.6002825
2x37	0.28814963	0.41718587	0.29466453
2x38	0.25175655	0.20529999	0.5429435
2x39	0.20853089	0.38187408	0.409595
2x40	0.2709929	0.1732046	0.55580246
2x41	0.19372612	0.38897485	0.41729906
2x42	0.30534843	0.23712066	0.4575309
2x43	0.18603687	0.2433679	0.5705952
2x44	0.16949353	0.43763286	0.39287362
2x45	0.2185764	0.34239674	0.43902683
2x46	0.20246026	0.19153006	0.60600966
2x47	0.14757343	0.20711485	0.6453118
2x48	0.1807479	0.35393816	0.4653139
2x49	0.15803	0.4141424	0.42782763
3x0	0.86283237	0.021474417	0.11569321
3x1	0.8024701	0.19752993	8.596001e-13
3x2	0.9530443	0.04695569	6.1898127e-13
3x3	0.7932243	0.20677568	7.59224e-13
3x4	1.0	1.634043e-11	1.0333351e-12
3x5	0.9647395	0.035260513	7.017889e-13
3x6	1.0	2.1888762e-11	1.2143786e-12
3x7	1.0	1.35726e-11	8.7189934e-13
3x8	0.4665691	1.3263535e-12	0.53343093
3x9	0.8224354	0.17756462	5.9454633e-13
3x10	0.96685356	0.033146426	6.230284e-13
3x11	1.0	3.0538805e-12	8.075896e-13
3x12	0.8608214	0.04073491	0.09844362
3x13	0.8734869	0.1265131	5.303644e-13
3x14	0.5842998	3.4027859e-12	0.41570026
3x15	1.0	1.3743575e-11	7.04246e-13
3x16	0.83241814	0.012707669	0.15487413
3x17	1.0	6.3993485e-12	7.419124e-13
3x18	0.86771	0.019326888	0.112963095
3x19	0.79994434	0.11720677	0.08284888
3x20	0.7080048	2.851076e-12	0.29199517
3x21	0.39905095	0.17429192	0.42665714
3x22	0.74969685	1.9808012e-12	0.25030312
3x23	0.63765514	0.120283306	0.24206161
3x24	0.42333534	0.16336367	0.41330102
3x25	0.32192186	0.21523601	0.46284214
3x26	0.35540727	0.22549078	0.419102
3x27	0.47187573	0.21805725	0.31006706
3x28	0.3748045	0.3224921	0.30270344
3x29	0.5029867	0.100169815	0.39684343
3x30	0.27219096	0.20241354	0.5253955
3x31	0.3036763	0.15037824	0.54594547
3x32	0.49696302	0.122521006	0.38051602
3x33	0.3562369	0.095289774	0.5484733
3x34	0.25386584	0.1289181	0.61721605
3x35	0.16996126	0.3082118	0.5218269
3x36	0.38892582	0.17855051	0.4325236
3x37	0.22451484	0.2594227	0.51606244
3x38	0.33258292	0.26604202	0.40137514
3x39	0.28323975	0.112723604	0.6040366
3x40	0.12049731	0.25584757	0.6236552
3x41	0.17046003	0.2845276	0.54501235
3x42	0.2647758	0.2993332	0.43589097
3x43	0.21443665	0.22333191	0.56223136
3x44	0.35004044	0.29387173	0.35608783
3x45	0.29950124	0.3059649	0.39453384
3x46	0.37589926	0.11639853	0.5077022
3x47	0.20159712	0.39781356	0.4005893
3x48	0.49347192	0.18750942	0.3190186
3x49	0.20966728	0.35044825	0.43988445
4x0	0.876867	0.123132974	8.0391385e-13
4x1	0.7146215	4.374291e-12	0.28537852
4x2	0.592759	0.24405849	0.1631825
4x3	0.95753443	0.04246554	7.42799e-13
4x4	1.0	9.182233e-11	5.628386e-13
4x5	1.0	7.61408e-12	1.0695177e-12
4x6	1.0	5.895058e-12	6.2661275e-13
4x7	1.0	6.515727e-12	8.4590353e-13
4x8	1.0	3.9714863e-11	6.9165463e-13
4x9	1.0	6.603302e-11	7.7091306e-13
4x10	1.0	1.783676e-11	8.681687e-13
4x11	0.9006572	0.09934287	5.670495e-13
4x12	0.924646	0.07535399	6.500969e-13
4x13	1.0	3.0612349e-12	8.0022366e-13
4x14	1.0	1.6730794e-11	1.3179518e-12
4x15	1.0	8.54569e-12	1.3384049e-12
4x16	1.0	1.6135633e-11	6.0526714e-13
4x17	0.93507725	9.508839e-12	0.06492274
4x18	0.80018926	2.602867e-12	0.19981077
4x19	0.63690126	0.09404763	0.26905107
4x20	0.93172586	0.06827413	1.9633867e-12
4x21	0.7315991	0.02323435	0.24516664
4x22	0.5353355	0.2878954	0.1767691
4x23	0.5168867	0.12780055	0.35531268
4x24	0.5424143	0.11000061	0.34758505
4x25	0.45298022	0.2510098	0.29601
4x26	0.46708944	8.160394e-05	0.5328289
4x27	0.4255956	0.17879912	0.39560533
4x28	0.39122477	0.19763722	0.411138
4x29	0.23374803	0.11680033	0.6494516
4x30	0.34108263	0.17489785	0.4840195
4x31	0.0755636	0.50920516	0.41523123
4x32	0.24350287	0.24021287	0.5162843
4x33	0.36478865	0.15823588	0.4769754
4x34	0.24965586	0.27169806	0.4786461
4x35	0.37617794	0.172621	0.4512011
4x36	0.27400857	0.14598648	0.580005
4x37	0.3678715	0.09763091	0.5344976
4x38	0.26244104	0.42974553	0.30781344
4x39	0.2033983	0.3754957	0.42110595
4x40	0.1893452	0.12383768	0.6868171
4x41	0.30717602	0.28633726	0.4064867
4x42	0.31191146	0.17503165	0.5130569
4x43	0.41424435	0.08943068	0.49632502
4x44	0.09373006	0.22028984	0.6859801
4x45	0.3088821	0.31070745	0.38041046
4x46	0.2271179	0.2976221	0.47525996
4x47	0.25622088	0.27312487	0.47065428
4x48	0.15096812	0.24876057	0.60027134
4x49	0.22012018	0.37491196	0.4049678
5x0	0.6205199	0.24076031	0.13871984
5x1	0.68932533	0.036398426	0.2742763
5x2	0.98462254	0.015377413	7.0067335e-13
5x3	0.95647645	0.04352361	1.0568823e-12
5x4	0.834574	0.16542603	7.743122e-13
5x5	1.0	4.08741e-12	8.658342e-13
5x6	0.61318946	1.2361035e-12	0.38681057
5x7	1.0	1.10378644e-10	8.464323e-13
5x8	0.9800794	0.019920617	7.4254285e-13
5x9	0.9694206	0.030579448	8.657375e-13
5x10	0.97921634	0.020783694	9.71524e-13
5x11	1.0	4.789266e-12	6.6046533e-13
5x12	1.0	6.8576737e-12	7.3444056e-13
5x13	0.963063	0.036937002	7.4631214e-13
5x14	0.99028486	0.009715166	7.7866587e-13
5x15	1.0	1.7643793e-11	8.048001e-13
5x16	1.0	1.1895982e-11	6.524253e-13
5x17	0.93643785	0.06356218	7.6409414e-13
5x18	0.44216073	0.344283	0.2135563
5x19	0.6860347	0.14174427	0.17222103
5x20	0.7085197	0.10751261	0.18396766
5x21	0.66311157	0.13241498	0.20447348
5x22	0.46932885	0.14398767	0.38668343
5x23	0.51907486	7.486468e-10	0.4809251
5x24	0.3689481	0.12984534	0.5012066
5x25	0.44766188	0.065998726	0.48633933
5x26	0.4814098	0.049193084	0.46939716
5x27	0.4095144	0.24313569	0.3473499
5x28	0.33755887	4.2988547e-12	0.66244113
5x29	0.34907606	0.081570975	0.5693529
5x30	0.50008273	7.628965e-12	0.4999172
5x31	0.30093545	0.13758337	0.5614812
5x32	0.3407488	0.26021954	0.39903164
5x33	0.3458518	0.25721598	0.39693227
