	Macrophages	Mast	Monocytes	mDCs
9x9	0.53400177	0.14260915	0.19860819	0.12478084
9x10	0.26694563	0.2904972	0.2010646	0.24149255
9x11	0.23083378	0.3460807	0.14814617	0.2749393
9x12	0.24051327	0.33085686	0.19378085	0.23484905
9x13	0.04376477	0.347669	0.022040894	0.5865254
9x14	0.26993132	0.27589017	0.27671072	0.17746781
9x15	0.18963197	0.4914431	0.1379961	0.18092877
9x16	0.2802333	5.2614835e-12	0.0055821333	0.7141845
9x17	0.21073687	0.37019137	0.14349996	0.27557182
9x18	0.22196439	0.30744725	0.13091142	0.33967692
9x19	0.21438228	0.38117093	0.13523345	0.2692133
9x20	7.994658e-12	1.0	3.789794e-12	3.102304e-12
9x21	0.19124314	2.0055584e-09	4.542239e-12	0.8087569
9x22	0.18708126	1.34798275e-11	5.9206377e-12	0.8129188
9x23	0.4606613	6.146271e-12	0.010687133	0.52865154
9x24	0.14123365	0.022201043	0.017901314	0.818664
9x25	0.09189602	0.043971084	0.052212324	0.8119206
9x26	0.15165974	2.949337e-12	0.0020439248	0.8462963
9x27	0.080433205	0.54191107	0.009857812	0.36779788
9x28	0.052528106	0.30180877	0.09096297	0.5547002
9x29	0.25940132	0.37197384	0.048401106	0.32022378
9x30	0.025918592	0.3169043	0.0013798857	0.65579724
9x31	6.787139e-12	0.07520615	0.03385712	0.89093673
9x32	0.027422015	0.043088675	0.0078100855	0.9216792
9x33	0.12401663	0.044740193	0.0036398536	0.82760334
9x34	0.2532234	0.21580628	0.046007287	0.48496306
9x35	0.28976905	4.3699783e-12	0.17225827	0.5379726
9x36	3.923333e-11	0.24283102	0.022445671	0.7347233
9x37	0.024949556	0.35259703	0.023840485	0.5986129
9x38	0.09051714	0.28149644	0.07394885	0.5540375
9x39	0.07859189	0.31318414	0.0045818402	0.60364217
9x40	0.26846257	0.39634138	0.059600517	0.27559555
9x41	0.040723607	8.7421057e-11	0.04271249	0.9165639
9x42	0.01633131	0.115408376	0.022453625	0.84580666
9x43	0.07482079	0.05906768	0.026763698	0.8393478
9x44	0.02756886	0.27079883	0.026410395	0.6752219
9x45	1.3614e-11	0.019265033	0.0038787164	0.9768563
9x46	0.09578064	0.012864905	0.02550369	0.86585075
9x47	0.029581249	0.19789326	0.011843902	0.7606816
9x48	9.7074675e-12	0.011706108	0.023879988	0.9644139
9x49	0.040214803	0.36449003	0.07798115	0.517314
10x0	1.8221025e-11	2.3445355e-11	1.0	1.273103e-11
10x1	0.26889798	0.32487607	0.15714955	0.2490764
10x2	0.0064434567	1.299379e-10	0.9935565	1.03602044e-10
10x3	0.2177672	0.2440822	0.3868342	0.15131636
10x4	1.1548014e-09	5.729311e-10	1.0	3.4451728e-10
10x5	0.22333018	0.32485488	0.21107326	0.24074169
10x6	0.29627374	0.35517195	0.11184639	0.23670793
10x7	0.23705937	0.39197883	0.13604763	0.23491417
10x8	0.20052637	0.39724714	0.15622135	0.24600516
10x9	0.24232309	0.35203573	0.15621282	0.24942842
10x10	1.0	5.552684e-11	2.622642e-11	3.211092e-11
10x11	6.39654e-11	6.273968e-11	1.0	3.57746e-11
10x12	0.20670407	0.3832207	0.15975717	0.2503181
10x13	0.19344091	0.42492622	0.13038187	0.251251
10x14	0.21744248	0.39654863	0.11116259	0.27484632
10x15	0.19370826	0.33343434	0.14215477	0.3307026
10x16	0.1533659	0.34024346	0.08732328	0.41906738
10x17	0.22540015	0.3578738	0.13668577	0.28004032
10x18	0.26493827	0.37384307	0.13237056	0.22884804
10x19	0.24854477	0.2275591	0.37004676	0.15384942
10x20	1.0610912e-10	4.633045e-11	0.11269116	0.8873089
10x21	0.6874876	8.346345e-12	0.31251243	1.3012716e-11
10x22	0.08516071	0.0835972	0.06982952	0.76141256
10x23	0.22089012	0.14569724	0.0458846	0.58752805
10x24	0.031155936	0.49724495	9.748093e-13	0.47159907
10x25	0.093884125	3.3572205e-12	0.08230022	0.82381564
10x26	0.08907634	1.5041153e-10	0.12376395	0.7871597
10x27	0.08332017	0.028208284	0.13350873	0.75496286
10x28	9.794724e-12	0.21241008	0.03801892	0.74957097
10x29	0.26165748	0.05302063	0.0843733	0.6009485
10x30	0.09457057	0.48027444	0.00019648304	0.4249585
10x31	0.0064489907	0.268712	0.04781635	0.6770226
10x32	0.29431382	0.03660312	0.14170976	0.52737325
10x33	3.447516e-12	5.377464e-12	0.08700195	0.912998
10x34	0.17148928	0.16415027	0.068657376	0.5957031
10x35	0.22660483	0.6480039	0.028502092	0.096889146
10x36	0.1841719	3.548327e-10	0.014568809	0.8012593
10x37	0.14097169	0.39828235	0.0005076113	0.46023825
10x38	0.193809	3.0569024e-12	0.13257773	0.6736132
10x39	0.054156136	0.321502	0.016741281	0.6076006
10x40	0.16740854	0.015997589	0.052032433	0.7645614
10x41	2.4928794e-12	0.05457577	0.01057827	0.934846
10x42	0.0697848	0.3738994	0.054933432	0.50138235
10x43	0.059061814	0.60192704	0.05308214	0.28592902
10x44	0.14626478	0.6911546	0.16258064	3.922696e-12
10x45	0.05261963	3.734717e-12	0.059471417	0.887909
10x46	0.02557663	0.5998739	0.027826447	0.34672302
10x47	0.08852359	0.37105078	0.0130618075	0.52736384
10x48	0.12528183	0.033219654	0.02966711	0.8118314
10x49	0.07554262	1.4256765e-11	0.108956516	0.81550086
11x0	6.2361253e-12	8.939114e-11	4.9483156e-12	1.0
11x1	1.3150007e-12	1.0	6.7084413e-13	1.5550215e-12
11x2	0.19572975	0.42850983	0.09337899	0.2823814
11x3	0.090053886	0.7315847	0.0455589	0.13280244
11x4	0.21166025	0.40135044	0.1389058	0.24808349
11x5	0.18721552	0.34646407	0.16655456	0.29976586
11x6	0.23542699	0.40643317	0.13856839	0.21957146
11x7	1.3334117e-09	1.2270663e-09	1.0	6.0129207e-10
11x8	0.25810897	0.3354038	0.13229819	0.2741891
11x9	0.23351285	0.42069405	0.115612686	0.2301804
11x10	0.19931637	0.41438222	0.13370727	0.25259414
11x11	0.2366771	0.34194925	0.15693907	0.26443455
11x12	0.2736417	0.31969446	0.15627062	0.2503932
11x13	0.18592723	0.14205971	0.5504814	0.12153167
11x14	2.6638234e-09	3.740556e-09	1.0	1.9333741e-09
11x15	0.21029322	0.47697538	0.12159375	0.19113772
11x16	0.21836972	0.40446705	0.11470592	0.2624573
11x17	2.5480057e-10	5.4511035e-11	1.0	3.3318875e-11
11x18	0.24153063	0.2205639	0.39719945	0.14070606
11x19	8.6065165e-12	1.4646713e-11	2.5027764e-12	1.0
11x20	0.007577252	0.218292	0.009475164	0.7646556
11x21	0.08123291	1.0871127e-09	0.39223015	0.52653694
11x22	0.01075446	2.9487118e-11	0.17595795	0.81328756
11x23	2.1292553e-12	6.2605698e-12	2.004658e-12	1.0
11x24	0.04124966	0.2679885	0.0140022375	0.6767596
11x25	3.3508081e-12	0.36542782	7.003506e-12	0.6345722
11x26	0.14220986	0.35179973	0.07231303	0.4336774
11x27	0.12827742	4.4862514e-09	0.021867367	0.8498552
11x28	0.15886721	0.4563445	0.084590346	0.300198
11x29	0.3076303	0.032734632	0.27079868	0.3888364
11x30	0.1568501	0.15040764	0.048096944	0.64464533
11x31	0.009216124	0.75764745	0.037578247	0.1955582
11x32	0.4519378	2.9425733e-11	0.021868782	0.5261934
11x33	0.17355248	0.02282377	0.023243316	0.7803804
11x34	0.08385462	0.04553284	0.066473566	0.80413896
11x35	0.15614264	0.47235453	0.008351096	0.3631518
11x36	0.08695351	0.5084178	0.01827477	0.386354
11x37	0.076192826	0.06713428	0.012696545	0.8439763
11x38	0.024644375	0.36942902	0.06259313	0.54333353
11x39	2.7083136e-12	0.14001301	1.3440307e-12	0.859987
11x40	0.17779668	0.0010685849	0.08521069	0.735924
11x41	0.030350253	0.419984	0.003717195	0.5459485
11x42	0.19285977	4.836532e-12	0.021567076	0.7855732
11x43	0.13610068	0.050079986	0.016690422	0.7971289
11x44	0.3947435	0.09433538	0.0026668285	0.50825435
11x45	0.22190034	0.06123977	0.050112955	0.6667469
11x46	0.014194621	0.32546687	0.040833812	0.61950463
11x47	8.008393e-12	2.4991054e-10	0.017434582	0.9825654
11x48	1.1681032e-12	2.8438465e-12	0.013843504	0.9861565
11x49	0.090563856	0.03959419	0.14989188	0.7199501
12x0	3.951476e-12	1.0	2.9538624e-12	1.8611921e-11
12x1	9.914019e-12	0.9941599	0.005840083	2.9207793e-12
12x2	0.19263765	0.19098474	0.48882902	0.1275486
12x3	0.21736558	0.35610148	0.16859041	0.25794247
12x4	0.23890465	0.38665128	0.118133366	0.2563107
12x5	0.18882048	0.24359892	0.45475647	0.112824075
12x6	0.2148189	0.31569257	0.18383059	0.28565797
12x7	0.06058258	0.065169945	1.5540218e-12	0.8742475
12x8	0.21424052	0.37343156	0.15960135	0.25272658
12x9	0.13715416	0.16894175	0.59749115	0.09641298
12x10	0.21181735	0.38075203	0.15101913	0.2564115
12x11	0.23236746	0.3492236	0.16316475	0.25524417
12x12	0.21617238	0.34480134	0.15214531	0.286881
12x13	0.19806883	0.4229705	0.16042733	0.21853329
12x14	0.20842537	0.49437076	0.09172628	0.2054776
12x15	0.23069595	0.33783737	0.1400721	0.2913946
12x16	0.2620997	0.36778226	0.14357361	0.22654435
12x17	0.29597014	0.2894688	0.19607444	0.21848668
12x18	0.18878394	0.36148185	0.10213894	0.3475952
12x19	0.33370256	3.105343e-11	2.7097893e-11	0.66629744
12x20	0.12178971	5.016636e-12	0.02459243	0.85361785
12x21	1.4566888e-11	4.1153205e-12	1.9096922e-12	1.0
12x22	0.10936015	0.7255015	7.364276e-05	0.1650647
12x23	0.10891905	3.832837e-12	0.049604185	0.84147674
12x24	2.1715593e-11	0.33301246	0.129198	0.5377896
12x25	0.12094015	0.5702441	0.0094812345	0.29933453
12x26	0.18050498	0.39790994	0.025499282	0.3960858
12x27	0.16002682	5.5224932e-11	0.10624847	0.7337247
12x28	0.08497214	0.3711303	0.045919765	0.49797788
12x29	0.10417676	0.21661374	0.060643386	0.6185661
12x30	0.16148882	0.29980254	0.053380232	0.4853284
12x31	0.06743509	0.0972062	0.054863773	0.78049487
12x32	0.15506962	0.021575553	0.09064679	0.7327081
12x33	0.11817024	0.21170767	0.017785693	0.6523365
12x34	0.16182715	0.55663276	8.287872e-12	0.28154007
12x35	0.23793522	1.7739222e-12	0.10120743	0.6608574
12x36	0.0344664	0.13278127	0.034716092	0.7980362
12x37	0.27526367	0.044142783	0.01968034	0.6609132
12x38	0.17407963	0.21077175	0.09000652	0.5251421
12x39	0.014767448	0.2975867	0.035812475	0.65183336
12x40	0.10422651	0.47264284	0.1192456	0.30388507
12x41	0.29025492	0.021233581	0.035359185	0.65315235
12x42	0.3611514	0.043593384	0.103365116	0.4918901
12x43	0.08379759	0.207746	0.006837319	0.701619
12x44	0.029702717	0.16108902	0.008673058	0.8005352
12x45	0.08984334	0.05604921	0.074688345	0.77941906
12x46	0.37424198	2.0200417e-12	0.013980984	0.611777
12x47	0.080294944	0.24437557	4.4049994e-12	0.67532945
12x48	0.4816548	4.967926e-12	0.016640618	0.5017046
12x49	0.27152583	3.0679571e-12	0.018394422	0.7100798
13x0	4.7136534e-11	1.8921848e-11	7.1318663e-12	1.0
13x1	0.22590616	0.37612143	0.13224703	0.26572546
13x2	0.22635785	0.368014	0.13719402	0.2684341
13x3	0.19766322	0.40674996	0.13623378	0.25935304
13x4	0.21566938	0.37173814	0.1387527	0.27383965
13x5	0.20194468	0.42898148	0.13734026	0.23173353
13x6	0.23974885	0.38349774	0.13210802	0.2446454
13x7	0.23375016	0.35917944	0.12214429	0.28492612
13x8	0.30216303	0.3047601	0.13392913	0.25914776
13x9	0.2124422	0.31019893	0.14382814	0.33353075
13x10	0.23581044	0.39264596	0.12857696	0.2429666
13x11	0.25368068	0.37147978	0.1061619	0.26867762
13x12	0.2384555	0.34078696	0.19557732	0.22518027
13x13	0.2616032	0.3370604	0.13043258	0.27090383
13x14	0.20515203	0.37952513	0.18133909	0.23398373
13x15	7.8388745e-10	1.0645232e-09	1.0	5.155923e-10
13x16	0.1899722	0.39943814	0.114298284	0.29629138
13x17	0.36178562	0.22299851	0.24408306	0.17113288
13x18	1.5116587e-10	8.9530876e-11	1.0	3.9910915e-11
13x19	0.36955306	1.0982046e-11	0.06518005	0.56526697
13x20	0.039569233	0.784049	1.6749383e-12	0.17638184
13x21	2.091033e-12	0.33695668	3.3704257e-12	0.6630433
13x22	0.08693654	0.0062328046	0.0012239522	0.90560675
13x23	0.030800734	0.25350797	0.10261877	0.6130725
13x24	0.31866395	0.38881356	0.06870501	0.22381741
13x25	0.16640371	0.31736806	0.1306562	0.38557208
13x26	0.056443904	0.068809584	0.00603172	0.86871475
13x27	0.11831935	0.38297334	0.049571406	0.4491359
13x28	0.1347888	0.4395107	0.03619553	0.38950503
13x29	0.124913596	0.4738291	0.08117186	0.32008538
13x30	0.034693267	0.18444704	0.039212696	0.741647
13x31	0.16247267	0.045028284	0.007750905	0.7847482
13x32	0.22677931	0.3572619	0.062420446	0.3535383
13x33	0.17343771	0.0708193	0.029613053	0.72612995
13x34	0.24613781	0.18359192	0.013365286	0.556905
13x35	0.08898039	0.5423793	0.009870466	0.35876974
13x36	0.27639222	0.46482697	0.12612575	0.13265505
13x37	0.10871391	0.13377981	0.000972745	0.75653356
13x38	0.1939539	0.63855135	0.020862175	0.14663263
13x39	0.10115337	0.07690083	0.030754	0.79119176
13x40	0.065083	0.37461618	0.019779477	0.5405213
13x41	3.9974027e-12	0.019890707	0.005952823	0.97415644
13x42	0.029748205	0.06837257	0.03180559	0.8700737
13x43	0.07805794	0.3066579	0.046313908	0.56897026
13x44	0.07814286	0.48275396	3.934424e-11	0.43910316
13x45	0.071234114	5.66456e-12	0.0471607	0.88160515
13x46	0.22461092	0.2093694	3.5897035e-11	0.56601965
13x47	0.14827721	0.44009203	0.014170389	0.39746034
13x48	0.39664447	2.611167e-12	0.088397376	0.5149581
13x49	9.284193e-12	2.844018e-11	0.12548098	0.874519
14x0	3.2443596e-11	3.1505087e-11	1.0	1.5658056e-11
14x1	2.3625331e-12	0.96698385	0.033016127	1.9692884e-12
14x2	2.333173e-09	1.8254974e-09	1.0	1.1192849e-09
14x3	0.20123431	0.36585215	0.11618681	0.31672674
14x4	0.19807956	0.40515268	0.124380596	0.27238718
14x5	0.14325309	0.5126393	0.09044843	0.25365922
14x6	0.19361201	0.40666986	0.17830795	0.22141024
14x7	0.21488856	0.3458631	0.22389199	0.2153563
14x8	0.32083935	0.34484783	0.11780845	0.21650442
14x9	0.2082138	0.4364992	0.14027639	0.21501057
14x10	0.26469782	0.33415914	0.1369068	0.26423624
14x11	0.24970429	0.34564084	0.15212236	0.25253257
14x12	0.24840735	0.34660655	0.1421147	0.26287135
14x13	0.19492766	0.4609999	0.12032738	0.223745
14x14	0.21605884	0.3803468	0.09772642	0.305868
14x15	0.21668054	0.40029785	0.12886545	0.25415617
14x16	0.24307738	0.36573988	0.15733278	0.23384994
14x17	0.24555011	0.41631642	0.10236383	0.23576969
14x18	0.23557937	0.40180475	0.138811	0.22380486
14x19	0.19088213	0.8091179	1.6968521e-10	9.573012e-10
14x20	0.05255754	5.804607e-12	4.8511147e-12	0.9474425
14x21	1.2811779e-11	0.06798426	0.09951937	0.83249635
14x22	0.029184906	0.32741302	0.030350916	0.6130511
14x23	0.007937697	0.13059694	9.104793e-12	0.8614654
14x24	0.098522104	0.08178426	0.03927679	0.7804168
14x25	0.21844786	0.07455559	0.088601165	0.6183953
14x26	0.029165452	0.23760733	0.01558789	0.7176393
14x27	0.1372713	0.23039545	0.020242633	0.61209065
14x28	0.09563543	0.21140693	0.009097337	0.6838603
14x29	0.034487616	0.34189457	0.02652057	0.5970972
14x30	0.08635471	0.17146125	0.01098766	0.7311964
14x31	0.10196123	0.26880485	0.068234965	0.5609989
14x32	0.080642276	0.31397095	0.009989071	0.59539765
14x33	0.045560017	0.21781106	0.028162744	0.7084662
14x34	0.19780234	0.23900184	0.0446211	0.5185747
14x35	0.036660604	0.35354376	0.058272395	0.55152327
14x36	0.28360865	0.28127414	0.08101539	0.35410178
14x37	0.08407913	0.07522608	0.0033695586	0.8373252
14x38	3.9654956e-11	0.60024774	0.071033634	0.3287186
14x39	0.01617886	0.45803353	0.03468814	0.49109948
14x40	0.17719173	0.26653323	0.06960178	0.4866733
14x41	0.07013686	3.5625851e-12	3.0280051e-12	0.9298631
14x42	0.05219924	0.49737194	0.0032147244	0.44721404
14x43	0.03442108	0.11835407	0.034633487	0.8125914
14x44	0.03255474	0.08467613	3.2797976e-11	0.88276917
14x45	0.20623809	0.1688295	0.10301418	0.52191824
14x46	0.28153816	0.63096106	0.009252006	0.078248784
14x47	0.17113392	0.010024144	0.021646878	0.7971951
14x48	0.61140555	1.1477551e-05	0.28271705	0.10586592
14x49	0.14723705	0.015953586	2.5788538e-12	0.83680934
15x0	0.24494912	0.3379901	0.12472203	0.29233876
15x1	2.76163e-11	1.5043128e-11	2.8808903e-11	1.0
15x2	7.077315e-12	6.6927894e-11	1.6125592e-11	1.0
15x3	0.26670465	0.35919988	0.12574925	0.24834631
15x4	1.8267837e-10	4.4656057e-11	1.0	3.4108556e-11
15x5	0.2753845	0.35074055	0.1054863	0.26838866
15x6	0.2268465	0.34185606	0.13937329	0.2919241
15x7	0.25232112	0.37542567	0.12776749	0.24448572
15x8	0.24030022	0.44130504	0.10974166	0.20865305
15x9	0.24901062	0.36278474	0.123087116	0.26511747
15x10	0.19068633	0.41842893	0.12586252	0.26502216
15x11	0.52605575	1.9985475e-11	0.068696864	0.40524742
15x12	0.24049366	0.36705613	0.15843719	0.23401299
15x13	0.2107875	0.39997464	0.12826896	0.26096886
15x14	0.2558848	0.34976572	0.15887035	0.23547912
15x15	1.1547536e-11	0.28262505	0.03275103	0.68462396
15x16	0.22076195	0.36190164	0.14940321	0.2679333
15x17	0.21279295	0.35942608	0.18710443	0.24067661
15x18	5.929765e-11	1.5735226e-11	8.234057e-12	1.0
15x19	5.2010674e-12	1.3189678e-11	1.7980067e-12	1.0
15x20	0.10142721	7.0917686e-12	0.030100977	0.86847186
15x21	6.4908716e-07	0.0502961	0.01522923	0.93447405
15x22	0.069545604	0.6055201	0.03417657	0.2907577
15x23	0.22868733	0.009926816	0.026010066	0.73537576
15x24	0.037128385	0.16860794	0.017525975	0.7767377
15x25	0.097095765	0.2774572	0.06593557	0.5595114
15x26	0.099298224	0.44745338	0.013088118	0.44016027
15x27	0.08949127	0.3010163	0.005234839	0.60425764
15x28	0.16190457	0.2393739	0.009888768	0.5888328
15x29	0.117049545	0.30407432	0.049873766	0.5290023
15x30	0.13664982	0.18124253	0.014289395	0.66781825
15x31	0.07548147	0.2783785	0.026380995	0.619759
15x32	0.12970614	0.2658469	0.028303768	0.5761432
15x33	0.15295155	0.2153893	0.02864341	0.6030158
15x34	0.124765635	0.13246222	0.04089349	0.70187867
15x35	0.05059982	0.33213913	0.0067436867	0.6105173
15x36	0.21069644	0.22832206	0.027772026	0.53320944
15x37	0.023342399	0.1826824	0.015741393	0.7782338
15x38	0.22562383	0.33244443	0.059666988	0.38226476
15x39	0.13317715	2.7250988e-12	0.04593821	0.82088464
15x40	0.029389355	0.19881268	0.08138462	0.6904133
15x41	0.09490513	0.2588022	0.010078489	0.6362142
15x42	0.33615986	1.3686864e-11	0.10361707	0.56022304
15x43	0.025707142	0.39076516	0.00052131445	0.58300644
15x44	0.081590146	2.3674496e-11	0.005633142	0.91277677
15x45	0.071147844	0.024443472	0.057823546	0.8465851
15x46	7.114317e-12	0.31275338	0.008224581	0.6790221
15x47	0.062368494	0.2841977	0.014361041	0.63907284
15x48	0.10324684	3.3145307e-12	0.06629559	0.83045757
15x49	0.06531912	0.30849758	0.012057913	0.6141254
16x0	1.0	2.9052035e-11	1.0237069e-10	1.1082479e-09
16x1	3.6003373e-12	1.0	1.7020647e-12	4.10727e-12
16x2	2.1645382e-11	1.9878684e-11	3.372163e-12	1.0
16x3	0.3619088	7.589688e-12	0.022355622	0.61573565
16x4	0.2312672	0.37125883	0.1449808	0.25249317
16x5	0.21858305	0.36962464	0.15745509	0.25433722
16x6	0.21012896	0.3920937	0.13505782	0.26271957
16x7	0.25286746	0.33161104	0.15476447	0.26075706
16x8	0.27142602	0.3612336	0.14482102	0.22251943
16x9	0.18322015	0.46536013	0.10179819	0.24962154
16x10	0.18891984	0.45613235	0.119529925	0.23541789
16x11	8.6815884e-12	0.6426702	0.006847394	0.35048234
16x12	0.20930499	0.4047956	0.13153425	0.25436524
16x13	0.17195167	0.39649475	0.15186757	0.279686
16x14	7.628541e-10	5.713612e-10	1.0	8.6118496e-10
16x15	0.07091073	9.960438e-12	0.01613032	0.912959
16x16	3.5613567e-12	1.0860019e-11	0.03514361	0.9648564
16x17	4.824793e-11	4.531754e-12	0.034696758	0.96530324
16x18	5.5172403e-12	0.06825001	5.0984685e-12	0.93175
16x19	0.04386959	0.31348315	5.9241376e-09	0.64264727
16x20	0.104580596	2.9341123e-11	0.14194883	0.75347054
16x21	0.108172454	0.016664762	0.06474014	0.8104226
16x22	0.1542979	8.75616e-12	0.013923906	0.8317782
16x23	0.047630087	0.051115856	0.029843071	0.871411
16x24	0.06781139	0.111569285	0.042697664	0.7779217
16x25	0.03280603	0.28805813	0.011817794	0.667318
16x26	0.020909663	0.055213448	0.0593497	0.86452717
16x27	0.31793085	0.05228841	0.1402244	0.48955637
16x28	0.27480277	0.16553812	0.06185031	0.49780884
16x29	0.052139428	0.19201699	0.011712703	0.7441308
16x30	0.22350337	0.29099217	0.08562966	0.39987484
16x31	0.12799433	0.21210788	0.029372074	0.6305257
16x32	0.27093643	0.24174935	0.04268539	0.4446289
16x33	0.073851146	0.22149122	0.08651325	0.6181444
16x34	0.14107096	0.06374529	0.02510354	0.77008027
16x35	0.109938025	0.20759305	0.022131015	0.6603379
16x36	0.06976505	0.2462966	0.061562434	0.62237597
16x37	0.09525264	0.2687446	0.067561254	0.56844157
16x38	0.14248165	0.29476658	0.041617174	0.5211346
16x39	0.14280698	0.049179155	0.016240094	0.79177374
16x40	0.05896575	0.21533518	0.027915625	0.69778347
16x41	2.6633355e-12	0.020772066	0.009029522	0.9701984
16x42	0.12171248	0.06556128	0.12897591	0.6837504
16x43	0.14022057	0.60632086	0.08442424	0.16903432
16x44	0.047227174	3.369206e-12	0.023145912	0.9296269
16x45	1.5744087e-10	0.4313806	0.13999896	0.42862046
16x46	0.019312296	5.6993355e-12	0.020194827	0.9604929
16x47	0.21150103	0.2076867	0.04183577	0.53897643
16x48	0.10741273	4.8721058e-12	0.017220594	0.8753667
16x49	0.42204037	0.49816382	0.015787404	0.06400841
17x0	9.459216e-12	0.024448758	0.031062562	0.9444887
17x1	4.596249e-12	1.0	1.3537294e-11	2.94567e-12
17x2	4.9122924e-12	1.1647555e-11	3.641118e-12	1.0
17x3	0.18455215	0.35429537	0.18848993	0.2726625
17x4	4.972518e-12	8.453747e-12	1.4522004e-12	1.0
17x5	0.6621706	1.1447834e-11	0.33782944	8.6323336e-12
17x6	0.20593895	0.31030002	0.15364861	0.33011237
17x7	0.19720764	0.34975815	0.18514745	0.2678867
17x8	0.19422396	0.44412118	0.13300593	0.22864886
17x9	1.8502004e-10	1.13481224e-10	1.0	5.266698e-11
17x10	0.21559063	0.418161	0.1424293	0.22381906
17x11	0.1481653	0.2905	0.06950106	0.49183366
17x12	0.25274402	0.35156152	0.1539645	0.24173002
17x13	0.28315252	0.33767807	0.1157512	0.2634182
17x14	0.08931783	4.4015475e-11	0.9106822	3.1104317e-11
17x15	0.24066396	0.3632805	0.1245708	0.27148476
17x16	0.037397243	7.705843e-12	4.692642e-12	0.96260273
17x17	4.8399414e-12	1.3090219e-11	0.08256839	0.91743165
17x18	1.0975491e-11	0.0018977027	0.039175626	0.9589267
17x19	0.04198443	0.6898705	3.4022763e-12	0.26814505
17x20	0.22186	0.26291984	5.401658e-12	0.51522017
17x21	0.19804879	0.057699095	1.0698503e-11	0.74425215
17x22	0.26723593	0.3267122	0.02656843	0.37948346
17x23	0.051700473	0.32809436	0.032663718	0.58754146
17x24	0.12239507	0.49652338	0.018930137	0.36215144
17x25	0.1252377	0.025703566	0.007809308	0.8412494
17x26	0.11068215	0.21883331	0.020766826	0.6497177
17x27	0.10651445	0.2672593	0.027410196	0.59881604
17x28	0.124971606	0.3857655	0.054792423	0.43447047
17x29	0.07437068	0.28214937	0.030216778	0.61326313
17x30	0.058311645	0.016685829	0.033526648	0.8914759
17x31	0.074466266	0.19235837	0.09155088	0.6416245
17x32	0.05757127	0.27500474	0.036675867	0.63074815
17x33	0.16832696	0.097112276	0.024496753	0.71006405
17x34	0.20408231	0.44589353	0.011968305	0.33805585
17x35	0.061208237	0.13853301	0.06849408	0.7317647
17x36	0.07788072	0.1297981	0.009144512	0.7831766
17x37	0.09588998	0.051432267	0.021104675	0.83157307
17x38	0.044013523	0.13648999	0.07709527	0.7424012
17x39	0.10958544	0.29574525	0.02428453	0.57038474
17x40	0.08166663	0.325302	0.042739533	0.55029184
17x41	0.12570417	0.00841731	0.080065854	0.7858126
17x42	0.135637	0.41916522	0.00037019525	0.44482762
17x43	0.05733208	0.23007739	0.035786867	0.67680365
17x44	0.17059562	0.26280218	0.02333489	0.5432673
17x45	0.1895612	0.5233517	0.25003222	0.03705491
17x46	0.0588554	0.40339056	0.1283999	0.40935412
17x47	0.022352729	2.8184588e-11	0.042408526	0.9352388
17x48	0.05796722	0.32285064	0.04263019	0.576552
17x49	0.27920234	5.7436174e-12	0.18387903	0.5369186
18x0	0.62169194	1.8376693e-11	0.3783081	7.218208e-11
18x1	0.06975238	0.02894481	4.745374e-12	0.90130275
18x2	0.010755079	7.342885e-12	1.9269693e-11	0.9892449
18x3	0.63767743	8.906763e-12	0.3623225	1.01442925e-11
18x4	0.1691513	0.45311466	0.11090548	0.26682848
18x5	0.24406217	0.33765578	0.15139489	0.2668872
18x6	0.21311228	0.3240204	0.099643186	0.3632242
18x7	0.18392038	0.44614998	0.107614055	0.26231557
18x8	0.21243468	0.40110996	0.1473579	0.23909743
18x9	0.22424418	0.34042636	0.17865896	0.25667045
18x10	0.19228388	0.49688256	0.10695924	0.20387429
18x11	4.229556e-10	5.194976e-10	1.0	3.80111e-10
18x12	0.2100778	0.32555988	0.21941891	0.2449434
18x13	0.28647995	0.33172154	0.11659457	0.26520392
18x14	0.21916065	0.43044823	0.109386064	0.241005
18x15	0.24854524	0.34058526	0.13910118	0.2717683
18x16	5.2271494e-12	0.9895769	0.010423095	1.9499229e-12
18x17	0.18814112	7.192661e-12	6.692543e-12	0.81185883
18x18	0.16044699	5.9684783e-12	0.32989523	0.50965786
18x19	7.1008854e-12	0.008599654	0.016592456	0.97480786
18x20	0.36090228	2.7824758e-11	0.25177512	0.38732252
18x21	0.052640893	0.020742469	0.0143714305	0.9122452
18x22	0.13056721	0.32216066	0.031096123	0.516176
18x23	0.1532038	0.10408314	0.02496949	0.7177436
18x24	0.08843072	0.42704004	0.011207414	0.47332183
18x25	0.06310377	0.1232631	0.019438103	0.79419506
18x26	0.092482634	0.123721614	0.037548143	0.7462476
18x27	0.057251476	0.1612602	0.022643415	0.7588449
18x28	0.104790784	0.25162512	0.02096014	0.6226239
18x29	0.15334636	0.23022959	0.0038124027	0.6126116
18x30	0.05040952	0.18706337	0.04118441	0.72134274
18x31	0.063039266	0.20204528	0.023531515	0.71138394
18x32	0.108854644	0.23302881	0.032071643	0.62604487
18x33	0.11837001	0.28991625	0.041880514	0.5498332
18x34	0.102760464	0.48096535	0.011567372	0.4047068
18x35	0.09262736	0.17929979	0.014829648	0.7132432
18x36	0.007661203	0.20878035	0.018485283	0.7650731
18x37	0.03663658	0.18166107	0.01962162	0.7620807
