"","Cancer","Ductal","Stroma"
"0x0",0.336963966126399,0.342743175138215,0.104595713652114
"0x1",0.393172345061328,0.135089940623138,0.252219978962487
"0x2",0.412785769057226,0.366152851674626,0.0639036588033399
"0x3",0.406176120027882,0.148074533957252,0.254576102341326
"0x4",0.460451583110921,0.191422618810787,0.128425879405831
"0x5",0.570027336211875,0.24263810379698,0.0417562476932267
"0x6",0.450896492787298,0.272336709111254,0.0705489572454242
"0x7",0.404029707199101,0.317550505892268,0.0793756682756721
"0x8",0.531481908005758,0.237507515396826,0.00566159914374776
"0x9",0.520040066865569,0.294929978131474,0.00682277284435444
"0x10",0.645997035596785,0.166587272237404,0.011634663994919
"0x11",0.533962893848704,0.341261273791274,0.000542804532663346
"0x12",0.702036085758046,0.16544935635711,0.0417810266429723
"0x13",0.501424413201209,0.333857867508828,0.000542804532652292
"0x14",0.545748308319053,0.264890637472079,0.00769625839639536
"0x15",0.472605791864019,0.248794845207663,0.0666272917839468
"0x16",0.492813771740634,0.287460608775747,0.0376998655024669
"0x17",0.405820731189917,0.302640024084879,0.0788667453098408
"0x18",0.26281663021341,0.50521370389322,0.114927045756908
"0x19",0.512637251841353,0.204433193862447,0.0849596523680834
"0x20",0.363446261030837,0.363331434027883,0.127853826113067
"0x21",0.479647685085964,0.0600563519051318,0.216564874253678
"0x22",0.32441177691501,0.259497757056139,0.160868016303449
"0x23",0.251133294712309,0.427048377083753,0.229990505347409
"0x24",0.350686334423184,0.325194249565236,0.139892616418431
"0x25",0.301267347401671,0.346922821347829,0.206669845200151
"0x26",0.366509056091144,0.316875354659186,0.16969709157668
"0x27",0.321174982490075,0.217582905224817,0.242315932739296
"0x28",0.200994956363051,0.253055120926124,0.357722104116046
"0x29",0.284982993617487,0.196234642460093,0.341016922634798
"0x30",0.257886614656165,0.357053189624716,0.199044599742309
"0x31",0.32087199410487,0.322181836001172,0.180451503405577
"0x32",0.291866837865062,0.142227966809892,0.34453307928106
"0x33",0.340482314266588,0.358516301402424,0.148817856838727
"0x34",0.284243068711702,0.16238531615326,0.269907029175017
"0x35",0.308598048742152,0.106258529939913,0.382880329621963
"0x36",0.255796178789658,0.192021937893133,0.269294378824188
"0x37",0.228461091155971,0.327508283104841,0.332136285761308
"0x38",0.322583689679858,0.339903412950173,0.257162543755396
"0x39",0.117449560571097,0.426817194343879,0.298776277048354
"0x40",0.288850285688572,0.354376377876062,0.235965860819689
"0x41",0.112167349057463,0.338066113802862,0.462493718405788
"0x42",0.099557964849115,0.289276806293492,0.436140396018313
"0x43",0.225794469123957,0.335988823304111,0.234609308132099
"0x44",0.109030541303671,0.499969913345207,0.227204964982374
"0x45",0.274286221153626,0.21932666250131,0.300312346563191
"0x46",0.259125601785223,0.364672962626209,0.266772898345137
"0x47",0.183918946456518,0.453928274632829,0.264294671665463
"0x48",0.236088172927199,0.247347078172255,0.401423952280762
"0x49",0.316916643972049,0.347683355816118,0.193183786766041
"1x0",0.495410336933966,0.323101421965463,0.0274152321906147
"1x1",0.437941388353165,0.387774200174882,0.045370368973867
"1x2",0.430076224478271,0.239754625418687,0.134391423600759
"1x3",0.37553403592545,0.355284003554457,0.147677030927249
"1x4",0.601335364837946,0.304537756387921,0.00140693496440326
"1x5",0.598712186123219,0.11326489572056,0.0633569628371948
"1x6",0.549500351984204,0.253113159501064,0.00235326686729113
"1x7",0.532989423971492,0.229719097945154,0.00327144269359677
"1x8",0.483484984768024,0.302209908431515,0.000542804532663345
"1x9",0.617958522597078,0.202752181012985,0.0102007174435928
"1x10",0.586217338732095,0.236293131270507,0.000542804532663345
"1x11",0.42055720874074,0.355843209954557,0.0442951540666092
"1x12",0.362915192275526,0.41277933426069,0.0405690869180722
"1x13",0.526637146861458,0.167822775349304,0.0811519137534667
"1x14",0.526512624329814,0.203639330741294,0.0712018692517687
"1x15",0.457758706500895,0.369962738885556,0.00373754651112775
"1x16",0.347558596467837,0.246682112439689,0.171077864451448
"1x17",0.4058787098537,0.330120592109951,0.0521515421379584
"1x18",0.513282677467057,0.162064351861313,0.0977118175658763
"1x19",0.575078553184228,0.17295941982812,0.105473198187977
"1x20",0.405434021414302,0.236855637047642,0.190783102874977
"1x21",0.363541558140492,0.352707579443875,0.142792540448411
"1x22",0.246494699625069,0.26003357007071,0.19304304429949
"1x23",0.491455477576918,0.0837236490901098,0.229168328789361
"1x24",0.416947900840275,0.146117516527737,0.198960419662397
"1x25",0.393728004807044,0.0685242463298994,0.286215500600136
"1x26",0.322697846416762,0.298783926834124,0.252872101533588
"1x27",0.22824274395216,0.389507214733698,0.234312540164189
"1x28",0.263249893607582,0.353530841391263,0.213451839352992
"1x29",0.163290744705836,0.489688228957577,0.303790981206223
"1x30",0.255322686390423,0.20435907269368,0.323264681824942
"1x31",0.357185335204001,0.14896640846239,0.340601610492442
"1x32",0.266841572510822,0.310424756927858,0.268790502722481
"1x33",0.295373270368028,0.210641891246889,0.277896126274864
"1x34",0.202870155360274,0.338141892792645,0.276065307828895
"1x35",0.256266573032738,0.265116945995524,0.322034565916532
"1x36",0.314285244036202,0.281141454407377,0.247177014092269
"1x37",0.235364370876839,0.332253382619946,0.283061433356396
"1x38",0.21965307299344,0.370292160438983,0.310434863645575
"1x39",0.448793111138216,0.178601012322996,0.246102435636485
"1x40",0.185465071841037,0.197154120199187,0.360178995682603
"1x41",0.185920680588391,0.187244982811295,0.392881362390674
"1x42",0.211924071443111,0.392504145257524,0.272590165024664
"1x43",0.140047234074475,0.223404734953423,0.442174681682112
"1x44",0.0937617842274121,0.340871447526276,0.38080501530685
"1x45",0.272027600711473,0.188403772722135,0.325886352834554
"1x46",0.228474119102723,0.411202636098244,0.292412559405584
"1x47",0.261000660417205,0.222165465836066,0.367211523708305
"1x48",0.189123533224563,0.544036595218604,0.145748193049149
"1x49",0.352801448666588,0.172417567590081,0.26176473727172
"2x0",0.595404917472592,0.114964032034415,0.0711289552387679
"2x1",0.489798900581562,0.205939361267004,0.0913702792932957
"2x2",0.502943139646449,0.253549956473086,0.044569272587773
"2x3",0.566159486553485,0.20525322326044,0.00339621504174255
"2x4",0.534840285873494,0.27117616418291,0.00576979570589411
"2x5",0.360182189028072,0.320745559007289,0.104467852488783
"2x6",0.553777566343747,0.250193143003681,0.000834389742515089
"2x7",0.530615300877576,0.180369710311646,0.000542804532663342
"2x8",0.604631902812636,0.194013312930501,0.0242563675725
"2x9",0.564994043985465,0.248237523063234,0.00176766154648319
"2x10",0.574749350079781,0.268475328730042,0.000775435044989406
"2x11",0.547814422439414,0.265855209189166,0.000542804532652291
"2x12",0.681888664270153,0.0983159949564944,0.00381066925897833
"2x13",0.509346977893159,0.206506536217157,0.00129057933389575
"2x14",0.521336143521596,0.261874833441144,0.00429915893531539
"2x15",0.61654217421749,0.181484339972073,0.00274844369506412
"2x16",0.441806186208246,0.132774281060209,0.211074241891538
"2x17",0.512593600576989,0.140128498939982,0.0688129504667019
"2x18",0.44092297944868,0.149557358549649,0.184712225227806
"2x19",0.326396005214178,0.406880475591489,0.114810672065819
"2x20",0.457949771925973,0.184475129589175,0.122129513213467
"2x21",0.352607555781145,0.271214882753278,0.177386990524279
"2x22",0.375682759150564,0.333557411589534,0.122503938086566
"2x23",0.346070591379099,0.335887084427476,0.206430620542557
"2x24",0.474790249005383,0.151637839119185,0.164829999702225
"2x25",0.244999008855119,0.326127113560278,0.175188507016829
"2x26",0.383527718373026,0.293534364554841,0.169660138060759
"2x27",0.327862361179603,0.131764831110025,0.317443478112489
"2x28",0.166477551113422,0.177912728909446,0.424651369394362
"2x29",0.345723878279195,0.360478483417426,0.17052445767932
"2x30",0.25075560704466,0.39577660299026,0.223784320426343
"2x31",0.222107878357722,0.244523900135071,0.301658415016538
"2x32",0.201300855215383,0.458510437470369,0.24376805728041
"2x33",0.234324877879851,0.252922017166128,0.279912102747387
"2x34",0.301115305054479,0.301302976597909,0.185849278957509
"2x35",0.346782788789232,0.296791150808916,0.207202234493586
"2x36",0.170906805826354,0.164176418791755,0.401976752277118
"2x37",0.231913926877818,0.498135888282727,0.168109254029587
"2x38",0.308039586974282,0.161690385843194,0.358157839560914
"2x39",0.118084974664273,0.557064598947198,0.263765131340136
"2x40",0.182108846454162,0.312004571821022,0.34442117061467
"2x41",0.171979903885017,0.532018392635164,0.200868877747236
"2x42",0.176856345011452,0.454042516286411,0.250019032153719
"2x43",0.149693132013217,0.221251968782392,0.433564163394327
"2x44",0.113089976098141,0.566979951515571,0.203092865361079
"2x45",0.2407934310639,0.345454854598529,0.258569383213214
"2x46",0.189129183605265,0.190734069006772,0.403907534238661
"2x47",0.234879941392753,0.155149318189312,0.476116773499105
"2x48",0.145044047816713,0.410542521200961,0.274789580697288
"2x49",0.197552751373063,0.400641075902635,0.272534818256634
"3x0",0.492210049933363,0.252311263128407,0.0782260010654609
"3x1",0.597331081541451,0.304095487458493,0.00489352675469737
"3x2",0.506238092402336,0.283987964060422,0.00185390438592725
"3x3",0.564087112112658,0.22996118535138,0.000542804532652291
"3x4",0.57645538828756,0.205187205356077,0.00467502508569312
"3x5",0.594859281686022,0.235980079859596,0.000542804532652291
"3x6",0.575878256460673,0.264099639764597,0.00669472537876724
"3x7",0.604344229671545,0.176818220744733,0.00410427108360403
"3x8",0.596513104888962,0.195828351729057,0.00239954210579254
"3x9",0.483208804445521,0.300596627616098,0.000775435046646133
"3x10",0.617408405652516,0.178956014333047,0.000542804532652292
"3x11",0.544774428745109,0.182975893891376,0.00427718320384885
"3x12",0.542997606378862,0.254627239194853,0.0115345942543561
"3x13",0.544144908419865,0.252590084474342,0.00149596462140927
"3x14",0.554271593686587,0.21954017721099,0.0105161594978608
"3x15",0.518742512932413,0.283178656070532,0.000542804532652291
"3x16",0.455618320303797,0.217468547090137,0.0795830502015133
"3x17",0.514944134284118,0.299538929255021,0.00430443451105673
"3x18",0.576887076158673,0.146901621052061,0.090305327089122
"3x19",0.5281384042277,0.267769677120964,0.0640073736064398
"3x20",0.456823724290672,0.176358029017576,0.158129440948803
"3x21",0.310994091009136,0.263460520281531,0.256128784837035
"3x22",0.529541340457615,0.0915129600983124,0.141054467467579
"3x23",0.528979373741173,0.166787427584424,0.120450746561648
"3x24",0.255161704216063,0.260037122054699,0.237803688582091
"3x25",0.179518720797616,0.341923755652594,0.319578461917726
"3x26",0.279143295692414,0.310079368097847,0.264511389103348
"3x27",0.387964941888826,0.2926200299076,0.246039982601752
"3x28",0.206648293006042,0.543706614928725,0.125349935561695
"3x29",0.330324911932358,0.213264068070894,0.263453674407813
"3x30",0.255342079448352,0.213440528530726,0.314514786512566
"3x31",0.216966465788631,0.231524592568642,0.338459448238944
