"","Cancer","Stroma","Ductal"
"1x5",0.924468297651491,0.0700468300913671,0.00548487225714149
"1x6",0.870911875474726,0.0608118139476107,0.068276310577663
"1x7",0.926713044922932,0.0322727664517348,0.0410141886253331
"1x8",0.807092003243344,0.0185277870797935,0.174380209676863
"1x9",0.872515708026676,0,0.127484291973324
"1x10",0.951068052358026,0.0023665370077447,0.046565410634229
"1x11",0.811570650445732,0.0582355783819321,0.130193771172336
"1x12",0.667845918471592,0.0695329828647661,0.262621098663642
"1x13",0.839315439144509,0.125062351749287,0.0356222091062045
"1x14",0.841800833483064,0.0805280709788661,0.0776710955380702
"1x15",0.798880139168932,0.0354455092314194,0.165674351599648
"1x16",0.619378903618736,0.302136443585258,0.0784846527960056
"1x17",0.807266648469886,0.0997264561973644,0.0930068953327497
"1x18",0.740841320887632,0.142903010476933,0.116255668635435
"1x19",0.72951926269404,0.18353048408857,0.08695025321739
"1x20",0.569647925704315,0.327314475419939,0.103037598875746
"1x21",0.559882112220953,0.162442708827785,0.277675178951262
"1x22",0.524274840064617,0.307970265131663,0.167754894803719
"1x23",0.595468876816419,0.372678640714269,0.0318524824693122
"1x24",0.688401579293983,0.307089247270881,0.00450917343513562
"1x25",0.57864188195087,0.375616768171496,0.0457413498776347
"1x26",0.611139189850884,0.265656448467104,0.123204361682012
"1x27",0.381949324054547,0.441553514237237,0.176497161708215
"1x28",0.50091837043533,0.294636467928957,0.204445161635713
"1x29",0.0658660625900714,0.442180059919655,0.491953877490273
"1x30",0.340061178854488,0.500239583120569,0.159699238024943
"1x31",0.490221571342644,0.42435613419829,0.0854222944590659
"1x32",0.290554424190072,0.451789838018211,0.257655737791717
"1x33",0.43502564102943,0.47734054866071,0.0876338103098603
"1x34",0.316190962663724,0.479092138433036,0.204716898903241
"1x35",0.359088284101609,0.483032306580073,0.157879409318318
"1x36",0.493441447379468,0.32357986143305,0.182978691187483
"1x37",0.259025607901114,0.447248139499767,0.293726252599119
"1x38",0.372747124004452,0.396936997274738,0.230315878720811
"1x39",0.610962810238644,0.294680359262427,0.094356830498929
"1x40",0.305621165735809,0.623458612545184,0.0709202217190066
"1x41",0.231464902962714,0.66473422883872,0.103800868198566
"1x42",0.26596486605295,0.508515140180323,0.225519993766728
"1x43",0.270315178057226,0.657624450673751,0.0720603712690234
"1x44",0.184113518160404,0.56990710727821,0.245979374561386
"1x45",0.379655853306468,0.472801396514464,0.147542750179068
"1x46",0.451086693904121,0.352309009137503,0.196604296958375
"1x47",0.231650418063363,0.509231162895173,0.259118419041464
"1x48",0.387260693855547,0.218211839628411,0.394527466516042
"1x49",0.469547965027382,0.395569817133037,0.134882217839581
"2x0",0.791530351465398,0.138982275674969,0.069487372859633
"2x1",0.856501665856956,0.119289769953088,0.0242085641899562
"2x2",0.820819888079805,0.0436551703492511,0.135524941570944
"2x3",0.884636412139194,0.00707521826297339,0.108288369597833
"2x4",0.828155039450713,0.027529965923265,0.144314994626022
"2x5",0.723919345736491,0.209840012608272,0.0662406416552374
"2x6",0.93537139139285,0.0390108531929213,0.0256177554142289
"2x7",0.972022980832065,1.05927079209896e-05,0.0279664264600136
"2x8",0.976126195166111,0.0181446884385928,0.00572911639529612
"2x9",0.970705328151675,0.0161523500760327,0.0131423217722924
"2x10",0.911292821232377,0.0274939058031735,0.0612132729644495
"2x11",0.884213223395274,0.00144791029580456,0.114338866308921
"2x12",1,0,0
"2x13",0.963878691137518,0.0327873044846451,0.00333400437783733
"2x14",0.929493412144082,0.0155647425014219,0.0549418453544963
"2x15",0.941327261677054,0.00235662959275053,0.0563161087301958
"2x16",0.661708386315623,0.293226327764773,0.0450652859196035
"2x17",0.86314308517616,0.093465626990713,0.0433912878331267
"2x18",0.677067787996804,0.294775912553662,0.028156299449534
"2x19",0.537261987583141,0.163529467741114,0.299208544675745
"2x20",0.828854067924919,0.167408096608221,0.00373783546685947
"2x21",0.558918038591807,0.258957095500147,0.182124865908046
"2x22",0.682156395818156,0.186821628995213,0.131021975186632
"2x23",0.593280517512933,0.302771132040249,0.103948350446819
"2x24",0.661456148639688,0.298131786576277,0.0404120647840349
"2x25",0.510644650594188,0.324596065040695,0.164759284365117
"2x26",0.59330303115184,0.28763670818772,0.11906026066044
"2x27",0.542706188983169,0.407657786913697,0.0496360241031338
"2x28",0.179194635322056,0.732807484600418,0.0879978800775259
"2x29",0.556684706589985,0.241928968373994,0.20138632503602
"2x30",0.385298232285159,0.28535572079432,0.329346046920521
"2x31",0.32697582113133,0.519757101324412,0.153267077544258
"2x32",0.288584602803147,0.392891864956917,0.318523532239936
"2x33",0.40596389503351,0.400843601426331,0.193192503540158
"2x34",0.501571234893988,0.375988099540674,0.122440665565338
"2x35",0.606004231082482,0.302473783564122,0.0915219853533963
"2x36",0.28894277572399,0.620122827624988,0.0909343966510214
"2x37",0.359265812665961,0.21892064725868,0.421813540075359
"2x38",0.31030533372428,0.556298104995539,0.133396561280181
"2x39",0.235903643613206,0.410244005793359,0.353852350593435
"2x40",0.306966301842931,0.52644970206935,0.166583996087719
"2x41",0.130467704575499,0.424207726257527,0.445324569166974
"2x42",0.325902537116513,0.430056092865711,0.244041370017776
"2x43",0.153094427541406,0.688965459153332,0.157940113305262
"2x44",0.212674255506643,0.385532514656332,0.401793229837026
"2x45",0.224276630537008,0.43751110309859,0.338212266364402
"2x46",0.204715186033732,0.629968517682128,0.16531629628414
"2x47",0.217309881169693,0.682367492407893,0.100322626422414
"2x48",0.233166086459841,0.430929619308291,0.335904294231868
"2x49",0.245694800053541,0.505029678798107,0.249275521148352
"3x0",0.769288847666321,0.137013313581314,0.0936978387523654
"3x1",0.855810657335766,0,0.144189342664234
"3x2",0.937265132332889,0.00144290623032266,0.061291961436788
"3x3",0.863703923304934,0,0.136296076695066
"3x4",0.888564398227723,0.0325728612304344,0.0788627405418429
"3x5",0.943236083186541,0,0.056763916813459
"3x6",0.979280905718278,0.00200063842658756,0.0187184558551343
"3x7",0.974625416754901,0.0132855740132756,0.0120890092318236
"3x8",0.984590902320765,0,0.0154090976792354
"3x9",0.904586403717179,0.0235230619192795,0.071890534363541
"3x10",0.879408942962354,0.00207771753902994,0.118513339498616
"3x11",0.942127023807079,0,0.0578729761929205
"3x12",0.919366676307715,0.0580268188499951,0.0226065048422899
"3x13",0.950828185012116,0,0.0491718149878839
"3x14",0.907019498193949,0.0403532031759754,0.0526272986300752
"3x15",0.898647466057391,0.0421813788770666,0.0591711550655428
"3x16",0.893378902599447,0.0935193305034599,0.0131017668970929
"3x17",0.912684953654823,0.0458587545128769,0.0414562918322997
"3x18",0.852667561855519,0.0781239755672569,0.0692084625772241
"3x19",0.820195426494687,0.0719975313422887,0.107807042163025
"3x20",0.746937133203899,0.219856717928277,0.0332061488678232
"3x21",0.491037452114904,0.395000651478521,0.113961896406575
"3x22",0.839107870394859,0.156190995284012,0.00470113432112922
"3x23",0.736577072060731,0.195720657101249,0.0677022708380207
"3x24",0.452652626121057,0.432378989734382,0.114968384144561
"3x25",0.280270359408742,0.572682292270868,0.14704734832039
"3x26",0.348810428488409,0.496499938892742,0.154689632618848
"3x27",0.420020655086009,0.327136075337414,0.252843269576577
"3x28",0.344258870405005,0.307874143238575,0.34786698635642
"3x29",0.426783018475325,0.443594534846229,0.129622446678446
"3x30",0.326605742853824,0.549753776886095,0.123640480260081
"3x31",0.365728958946085,0.530229347892258,0.104041693161657
"3x32",0.594799042046534,0.308148060958764,0.0970528969947019
"3x33",0.337429901766451,0.567806098131149,0.0947640001024006
"3x34",0.143318954486691,0.714409243571446,0.142271801941863
"3x35",0.136208553386641,0.626629121693464,0.237162324919895
"3x36",0.430087975254284,0.368904113226953,0.201007911518762
"3x37",0.290742736604346,0.509278029624467,0.199979233771187
"3x38",0.353935769752427,0.455516893156968,0.190547337090605
"3x39",0.257199035999491,0.636384304039264,0.106416659961245
"3x40",0.149988561918477,0.669188742084508,0.180822695997016
"3x41",0.263358237889872,0.533531402427932,0.203110359682197
"3x42",0.280824095929182,0.509712549149967,0.209463354920852
"3x43",0.261599099390987,0.593498852227583,0.14490204838143
"3x44",0.365543117433362,0.333214209799789,0.301242672766849
"3x45",0.36373060575589,0.354132891843238,0.282136502400873
"3x46",0.385287051474568,0.45210083033833,0.162612118187102
"3x47",0.36677486799318,0.324554651743015,0.308670480263805
"3x48",0.585195589821855,0.271526719565538,0.143277690612607
"3x49",0.229546701215767,0.516908407891666,0.253544890892568
"4x0",0.803245223259295,0.0147434333649884,0.182011343375717
"4x1",0.747898644874708,0.192350117740704,0.0597512373845875
"4x2",0.604404063304731,0.133571985308874,0.262023951386395
