"","Cancer","Ductal","Macrophages","Mast","mDCs","Monocytes"
"4x22",0.380603947825504,0.388245152720859,0.000912862477497573,0.000132987113478386,0.103875261536176,0.00241172711229429
"4x23",0.340944130656291,0.262700563455538,0.000189981586422886,0.000189981588522008,0.273402033932483,0.000189981586422886
"4x24",0.296318963939808,0.337080470272885,0.00174658429737725,0.0955040443818102,0.137526809944201,0.00186507371944421
"4x25",0.352793877122928,0.354640725989096,0.0029838223049135,0.000189981579556189,0.180225993070181,0.0117705303231285
"4x26",0.259948793317844,0.206827419077785,0.000271402266318409,0.000371825328200924,0.392385818664878,0.0102650992633411
"4x27",0.405902113420886,0.210862521340777,0.00539563636975676,0.0216402813854251,0.212229296941982,0.0316554278923068
"4x28",0.251870177694481,0.34118369723374,0.0113348087773032,0.0438157814714848,0.254006796274711,0.000553882176160017
"4x29",0.174133224151144,0.183935340044619,0.0342798701280334,0.00018998158011725,0.451186293633381,0.00333216912030474
"4x30",0.197562777049414,0.314907243063297,0.0193839139175335,0.0745901310050235,0.203536838457406,0.0659488701843171
"4x31",0.0722369091075509,0.585382187575471,0.0205345913115857,0.000132987113483537,0.273476516396524,0.00013298711049602
"4x32",0.256414372891071,0.250950542519544,0.0253375337446438,0.00027140228302841,0.342466849850625,0.0711810684606479
"4x33",0.30025961070841,0.244761520008896,0.0397095290169639,0.0709176571231866,0.20585276332454,0.00686183777185152
"4x34",0.251539689602846,0.267313420907097,0.000189981586422886,0.000189981584473986,0.373398244597163,0.00684730043253356
"4x35",0.316950956950571,0.264470745088371,0.000189981586422886,0.000189981584149822,0.323933066184629,0.00919587389714295
"4x36",0.1961840808144,0.240515628651632,0.0809435804352448,0.000271402266350939,0.372622975401131,0.0091805373632412
"4x37",0.334813317149628,0.124839544446887,0.0573571334201348,0.108690551204224,0.207295420847219,0.0304247483184999
"4x38",0.339373646324547,0.37445957653896,0.0098725658302739,0.0522091694934414,0.126465379189644,0.000387717523312011
"4x39",0.121867214680518,0.500204457304314,0.000189981586422886,0.000294712921400555,0.283610005989478,0.00892348577083862
"4x40",0.149198854965855,0.166200461771459,0.00538189117746872,0.0998245392408373,0.379457210205135,0.0171165967285538
"4x41",0.284812113077223,0.272947950992722,0.0191067377511716,0.122398622293,0.156715477164667,0.0114937412921133
"4x42",0.132026436148333,0.333470547093673,0.0706690486291202,0.000271402273971244,0.283771922657248,0.0339899405695521
"4x43",0.31452417470915,0.197176678454188,0.00902787936660365,0.000271402267297761,0.374147366572321,0.00533734596428248
"4x44",0.189023166326049,0.179624293999781,0.0403382149883103,0.000189981586760895,0.452223363595981,0.0149054061922141
"4x45",0.202974445822475,0.474130987478762,0.0334855713412719,0.000189981584475964,0.180527102893213,0.031375060773457
