"","Cancer","Stroma","Ductal","coordX","coordY"
"0x35",0.321219421918813,0.53251242245353,0.146268155627657,0,35
"0x36",0.367465230391594,0.428361526376577,0.204173243231829,0,36
"0x37",0.30808340801908,0.474990750041447,0.216925841939473,0,37
"0x38",0.318259319653428,0.37080174015084,0.310938940195731,0,38
"0x39",0.309367872295541,0.472887787154588,0.217744340549871,0,39
"0x40",0.343922310625884,0.399257062856793,0.256820626517323,0,40
"0x41",0.169197496687437,0.543139122244997,0.287663381067567,0,41
"0x42",0.230336104919099,0.602601696107109,0.167062198973792,0,42
"0x43",0.314661776842099,0.400053782115915,0.285284441041985,0,43
"0x44",0.194795411547323,0.405310081298899,0.399894507153778,0,44
"0x45",0.381862474533646,0.454219314736844,0.16391821072951,0,45
"0x46",0.315580615403347,0.471583565042591,0.212835819554062,0,46
"0x47",0.206600504438814,0.441635249594615,0.351764245966571,0,47
"0x48",0.245984913665527,0.553497230131134,0.200517856203339,0,48
"0x49",0.32957294331073,0.352329138316268,0.318097918373001,0,49
"1x0",0.626756375694829,0.135407242132555,0.237836382172616,1,0
"1x1",0.589488524855241,0.180688871670376,0.229822603474384,1,1
"1x2",0.5728145879965,0.269080187218344,0.158105224785156,1,2
"1x3",0.457704782964658,0.308758211611268,0.233537005424074,1,3
"1x4",0.649816329015067,0.117174923372303,0.23300874761263,1,4
"1x5",0.692425102216534,0.164084205571131,0.143490692212334,1,5
"1x6",0.672529583980599,0.134156019346377,0.193314396673024,1,6
"1x7",0.750140602104198,0.121320264247064,0.128539133648738,1,7
"1x8",0.608228020310038,0.128920071834676,0.262851907855286,1,8
"1x9",0.702072632996159,0.119849175022499,0.178078191981343,1,9
"1x10",0.287141592250419,0.657438570818256,0.0554198369313252,1,10
"1x11",0.660107689105256,0.186789006359308,0.153103304535437,1,11
"1x12",0.525462540108238,0.170602484061562,0.303934975830201,1,12
"1x13",0.630644621019243,0.212806628601646,0.156548750379111,1,13
"1x14",0.687894950247667,0.181335605797743,0.130769443954591,1,14
"1x15",0.633859311584045,0.140467483530316,0.225673204885639,1,15
"1x16",0.529048255418681,0.325172924328413,0.145778820252906,1,16
"1x17",0.596895415185554,0.18264020508965,0.220464379724795,1,17
"1x18",0.63409421212339,0.198026854718752,0.167878933157858,1,18
"1x19",0.545484448296243,0.241376861312385,0.213138690391371,1,19
"1x20",0.454775849287604,0.373531302387545,0.171692848324851,1,20
"1x21",0.480134646096891,0.25265858614428,0.267206767758829,1,21
"1x22",0.45741556364882,0.340794217653982,0.201790218697198,1,22
"1x23",0.497848715071359,0.384453493362392,0.117697791566249,1,23
"1x24",0.589219616579622,0.329686334930882,0.0810940484894955,1,24
"1x25",0.419633306912714,0.408001397280551,0.172365295806735,1,25
"1x26",0.449642029374933,0.358109402364619,0.192248568260448,1,26
"1x27",0.355797231357454,0.40886872087238,0.235334047770166,1,27
"1x28",0.410636608451667,0.325175460545621,0.264187931002713,1,28
"1x29",0.167529604775101,0.45078947856043,0.381680916664469,1,29
