"","cell_ID","Cancer","Ductal","Stroma"
"1","0x0",0.373537552507106,0.389816622756801,0.236645824736093
"2","0x1",0.397244371710403,0.155196144193421,0.447559484096176
"3","0x2",0.595103547982581,0.404896452017419,0
"4","0x3",0.37100382976924,0.199721475756734,0.429274694474026
"5","0x4",0.50901471368976,0.212602940302658,0.278382346007582
"6","0x5",0.654060759968989,0.345939240031011,0
"7","0x6",0.574931767891757,0.298369327745624,0.126698904362619
"8","0x7",0.455797529127611,0.360039687645348,0.18416278322704
"9","0x8",0.718974555008989,0.281025444991011,0
"10","0x9",0.654058957733059,0.345941042266941,0
"11","0x10",0.814588293971618,0.185411706028382,0
"12","0x11",0.573817005592191,0.426182994407809,0
"13","0x12",0.651287077216425,0.348712922783575,0
"14","0x13",0.54932146619626,0.45067853380374,0
"15","0x14",0.624500590733939,0.375499409266061,0
"16","0x15",0.732067274597277,0.267932725402723,0
"17","0x16",0.502771448307896,0.497228551692104,0
"18","0x17",0.480035492083125,0.40191635976299,0.118048148153884
"19","0x18",0.322133659677787,0.447524566041449,0.230341774280764
"20","0x19",0.517070189334707,0.260536715448232,0.222393095217062
"21","0x20",0.376333652739086,0.364495724393622,0.259170622867292
"22","0x21",0.457051216641444,0.143650734067134,0.399298049291422
"23","0x22",0.334530231386301,0.377540007929748,0.287929760683951
"24","0x23",0.148290177164832,0.436595743880105,0.415114078955064
"25","0x24",0.500268810845776,0.274919396716392,0.224811792437831
"26","0x25",0.294020826907109,0.356953265023308,0.349025908069583
"27","0x26",0.364641686447672,0.322128016547428,0.3132302970049
"28","0x27",0.395056949974288,0.215430035857478,0.389513014168234
"29","0x28",0.152386217690546,0.271586889851876,0.576026892457578
"30","0x29",0.253432795963473,0.152085719940307,0.59448148409622
"31","0x30",0.235563411250534,0.38850870356322,0.375927885186246
"32","0x31",0.259953286687922,0.358512393201789,0.381534320110289
"33","0x32",0.282167621432991,0.123212634761658,0.594619743805351
"34","0x33",0.32996658597287,0.354315681641599,0.315717732385531
"35","0x34",0.327199453481217,0.183270805097895,0.489529741420888
"36","0x35",0.174859869183679,0.178742863529683,0.646397267286638
"37","0x36",0.226604824087297,0.287408240126971,0.485986935785732
"38","0x37",0.188445920921091,0.302931817144848,0.50862226193406
"39","0x38",0.210110488449732,0.392735862664928,0.39715364888534
"40","0x39",0,0.466082538908879,0.533917461091121
"41","0x40",0.202487135636823,0.424787253093969,0.372725611269207
"42","0x41",0,0.333328107033379,0.666671892966621
"43","0x42",0.104676426988946,0.279511606210508,0.615811966800546
"44","0x43",0.199284528544616,0.381943127680097,0.418772343775287
"45","0x44",0,0.62224809627057,0.37775190372943
"46","0x45",0.251487562980443,0.207103768461804,0.541408668557753
"47","0x46",0.221572001136599,0.315859866728407,0.462568132134994
"48","0x47",0.109856832105489,0.427955677288764,0.462187490605747
"49","0x48",0.17649446979975,0.230060409067703,0.593445121132547
"50","0x49",0.295574483079174,0.376868610009304,0.327556906911522
"51","1x0",0.596274328003541,0.403725671996459,0
"52","1x1",0.523837581466661,0.342905121777417,0.133257296755923
"53","1x2",0.450116107097033,0.260277033075315,0.289606859827652
"54","1x3",0.381217416665925,0.300094213905027,0.318688369429048
"55","1x4",0.656517495936118,0.343482504063882,0
"56","1x5",0.765977384449206,0.129468883657197,0.104553731893598
"57","1x6",0.744602044685274,0.255397955314726,0
"58","1x7",0.756557632635654,0.243442367364346,0
"59","1x8",0.513131164043955,0.486868835956045,0
"60","1x9",0.725791494934019,0.274208505065981,0
"61","1x10",0.603120477005491,0.396879522994509,0
"62","1x11",0.615249676351204,0.269058766861945,0.115691556786851
"63","1x12",0.304534622849289,0.57609302936347,0.119372347787241
"64","1x13",0.643011867494568,0.161938396035415,0.195049736470017
"65","1x14",0.652611320181769,0.347388679818231,0
"66","1x15",0.614099395038664,0.385900604961336,0
"67","1x16",0.381705077516476,0.281432212411845,0.336862710071679
"68","1x17",0.541858984634478,0.327679309847788,0.130461705517734
"69","1x18",0.561629331866145,0.20680720714833,0.231563460985526
"70","1x19",0.540564090685087,0.246340526162713,0.2130953831522
"71","1x20",0.401721837101794,0.265498578260713,0.332779584637493
"72","1x21",0.456731635611836,0.353007000165482,0.190261364222682
"73","1x22",0.398589293020726,0.280081942076738,0.321328764902536
