"","cell_ID","Cancer","Stroma","Ductal"
"264","5x13",1,0,0
"265","5x14",1,0,0
"266","5x15",1,0,0
"267","5x16",1,0,0
"268","5x17",1,0,0
"269","5x18",0.681302751269714,0.15549931517049,0.163197933559796
"270","5x19",1,0,0
"271","5x20",0.852868879400136,0.147131120599864,0
"272","5x21",1,0,0
"273","5x22",0.681476540310333,0.318523459689667,0
"274","5x23",0.541967333922851,0.458032666077149,0
"275","5x24",0.440994606955872,0.559005393044128,0
"276","5x25",0.481676884073841,0.518323115926159,0
"277","5x26",0.500667932988804,0.499332067011196,0
"278","5x27",0.451814966870947,0.313391266162219,0.234793766966833
"279","5x28",0.297555718392957,0.702444281607043,0
"280","5x29",0.261081615583209,0.738918384416791,0
"281","5x30",0.527718661676029,0.472281338323971,0
"282","5x31",0.35566051199274,0.64433948800726,0
"283","5x32",0.234531613116295,0.399986849465486,0.365481537418219
"284","5x33",0.316562137196204,0.356525612311109,0.326912250492687
"285","5x34",0,0.826175350981705,0.173824649018295
"286","5x35",0.242870825103381,0.757129174896619,0
"287","5x36",0.525761898586802,0.474238101413198,0
"288","5x37",0.251406703014428,0.748593296985572,0
"289","5x38",0,0.634254254915034,0.365745745084966
"290","5x39",0.304813980581044,0.506976959731633,0.188209059687323
"291","5x40",0.44296781908865,0.55703218091135,0
"292","5x41",0.363208850605212,0.636791149394789,0
"293","5x42",0,0.712437141584392,0.287562858415608
"294","5x43",0,0.821475200974644,0.178524799025356
"295","5x44",0.243492003461467,0.577416093008137,0.179091903530396
"296","5x45",0.297101438338696,0.458217420398657,0.244681141262646
"297","5x46",0.221926203242078,0.457003588818402,0.32107020793952
"298","5x47",0.475254475281261,0.524745524718739,0
"299","5x48",0.394956677754107,0.605043322245893,0
"300","5x49",0.327217191806524,0.318681338103008,0.354101470090468
"301","6x0",1,0,0
"302","6x1",1,0,0
"303","6x2",1,0,0
"304","6x3",1,0,0
"305","6x4",1,0,0
"306","6x5",1,0,0
"307","6x6",1,0,0
"308","6x7",1,0,0
"309","6x8",1,0,0
"310","6x9",1,0,0
"311","6x10",1,0,0
"312","6x11",1,0,0
"313","6x12",1,0,0
"314","6x13",1,0,0
"315","6x14",1,0,0
"316","6x15",1,0,0
"317","6x16",1,0,0
"318","6x17",1,0,0
"319","6x18",1,0,0
"320","6x19",1,0,0
"321","6x20",1,0,0
"322","6x21",0.836687335651812,0.163312664348188,0
"323","6x22",0.888618533478268,0.111381466521732,0
"324","6x23",0.525334340359154,0.474665659640846,0
"325","6x24",0.748371334365769,0.251628665634231,0
"326","6x25",0.422247107800778,0.463196254593435,0.114556637605786
"327","6x26",0.347152367906455,0.652847632093545,0
"328","6x27",0.444517035334321,0.555482964665679,0
"329","6x28",0.419945070330358,0.446225821422654,0.133829108246989
"330","6x29",0.303831539355387,0.461793801480172,0.234374659164441
"331","6x30",0.494839402778487,0.505160597221513,0
"332","6x31",0.582393983485743,0.417606016514257,0
"333","6x32",0,0.858867745339558,0.141132254660442
