,Cancer,Ductal,Stroma
6x18,10,0,0
6x19,8,0,0
6x20,6,2,1
6x21,5,1,2
6x22,6,0,2
6x23,5,0,4
6x24,3,2,4
6x25,4,1,3
6x26,3,1,4
6x27,3,1,4
6x28,3,1,4
6x29,2,2,4
6x30,3,1,5
6x31,2,1,5
6x32,2,1,6
6x33,2,2,5
6x34,2,1,5
6x35,3,2,4
6x36,3,1,5
6x37,2,1,5
6x38,3,2,4
6x39,3,1,5
6x40,2,2,5
6x41,2,2,5
6x42,3,1,4
6x43,2,2,5
6x44,2,2,4
6x45,2,2,5
6x46,2,2,5
6x47,3,2,4
6x48,3,1,4
6x49,2,2,4
7x0,8,1,0
7x1,7,1,1
7x2,10,0,0
7x3,10,0,0
7x4,10,0,0
7x5,10,0,0
7x6,10,0,0
7x7,10,0,0
7x8,10,0,0
7x9,10,0,0
7x10,10,0,0
7x11,10,0,0
7x12,10,0,0
7x13,10,0,0
7x14,10,0,0
7x15,10,0,0
7x16,10,0,0
7x17,10,0,0
7x18,10,0,0
7x19,7,0,2
7x20,6,1,1
7x21,5,1,2
7x22,5,0,3
7x23,4,1,3
7x24,5,0,3
7x25,3,1,4
7x26,3,0,5
7x27,3,1,5
7x28,3,0,5
7x29,2,1,6
7x30,2,0,6
7x31,3,0,5
7x32,2,1,6
7x33,2,1,5
7x34,1,2,5
7x35,2,1,6
7x36,2,2,5
7x37,2,1,6
7x38,2,1,6
7x39,2,1,5
7x40,1,3,4
7x41,3,1,4
7x42,3,1,5
7x43,3,2,4
7x44,2,2,5
7x45,3,1,4
7x46,2,1,5
7x47,3,1,5
7x48,2,3,4
7x49,2,3,3
8x0,8,0,0
8x1,8,0,1
8x2,10,0,0
8x3,10,0,0
8x4,10,0,0
8x5,10,0,0
8x6,10,0,0
8x7,10,0,0
8x8,10,0,0
8x9,10,0,0
8x10,10,0,0
8x11,10,0,0
8x12,10,0,0
8x13,10,0,0
8x14,10,0,0
8x15,10,0,0
8x16,10,0,0
8x17,10,0,0
8x18,10,0,0
8x19,7,0,1
8x20,7,1,1
8x21,6,0,3
8x22,5,0,3
8x23,5,0,3
8x24,4,1,3
8x25,3,1,4
8x26,3,1,5
8x27,3,1,4
8x28,2,1,5
8x29,2,0,6
8x30,2,2,5
8x31,2,1,5
8x32,3,0,5
8x33,2,1,6
8x34,1,1,6
8x35,2,1,5
8x36,3,1,5
8x37,2,1,5
8x38,3,1,5
8x39,2,2,5
8x40,2,1,5
8x41,1,3,4
8x42,2,1,5
8x43,3,2,4
8x44,2,1,5
8x45,3,2,4
8x46,1,1,6
8x47,2,3,4
8x48,1,3,4
8x49,2,3,4
9x0,8,0,1
9x1,8,1,0
9x2,10,0,0
9x3,10,0,0
9x4,10,0,0
9x5,10,0,0
9x6,10,0,0
9x7,10,0,0
9x8,10,0,0
9x9,10,0,0
9x10,10,0,0
9x11,10,0,0
9x12,10,0,0
9x13,10,0,0
9x14,10,0,0
9x15,10,0,0
9x16,10,0,0
9x17,10,0,0
9x18,10,0,0
9x19,7,1,0
9x20,6,1,1
9x21,6,1,2
9x22,6,0,2
9x23,5,0,3
9x24,4,1,4
9x25,3,0,5
9x26,3,1,4
9x27,3,0,5
9x28,2,0,7
9x29,2,1,5
9x30,2,1,6
9x31,1,1,6
9x32,1,1,6
9x33,2,0,6
9x34,2,0,6
9x35,1,2,6
9x36,1,1,7
9x37,2,1,5
9x38,1,2,6
9x39,2,1,5
9x40,2,1,5
9x41,1,2,5
9x42,1,1,6
9x43,1,3,5
9x44,2,1,5
9x45,2,2,4
9x46,1,2,5
9x47,1,2,5
9x48,1,2,5
9x49,2,2,4
10x0,8,0,1
10x1,10,0,0
10x2,10,0,0
10x3,10,0,0
10x4,10,0,0
10x5,10,0,0
10x6,10,0,0
10x7,10,0,0
10x8,10,0,0
10x9,10,0,0
10x10,10,0,0
10x11,10,0,0
10x12,10,0,0
10x13,10,0,0
10x14,10,0,0
10x15,10,0,0
10x16,10,0,0
10x17,10,0,0
10x18,10,0,0
10x19,10,0,0
10x20,7,0,2
10x21,6,0,3
10x22,5,0,4
10x23,4,0,4
10x24,4,0,5
10x25,2,1,5
10x26,2,1,5
10x27,2,0,6
10x28,1,0,7
10x29,1,1,7
10x30,1,1,6
10x31,1,1,6
10x32,1,1,7
10x33,2,1,5
10x34,1,0,7
10x35,2,0,7
10x36,2,0,6
10x37,2,2,5
10x38,2,1,6
10x39,1,1,6
10x40,2,1,5
10x41,2,1,5
10x42,1,2,5
10x43,2,1,6
10x44,1,2,5
10x45,1,3,5
10x46,2,2,5
10x47,2,2,5
10x48,1,2,5
10x49,1,3,4
11x0,7,1,1
11x1,8,0,1
11x2,10,0,0
11x3,10,0,0
11x4,10,0,0
11x5,10,0,0
11x6,10,0,0
11x7,10,0,0
11x8,10,0,0
11x9,10,0,0
11x10,10,0,0
11x11,10,0,0
11x12,10,0,0
11x13,10,0,0
11x14,10,0,0
11x15,10,0,0
11x16,10,0,0
11x17,10,0,0
11x18,10,0,0
11x19,7,0,2
11x20,6,0,2
11x21,6,1,2
11x22,5,0,3
11x23,5,0,4
11x24,2,0,6
11x25,3,0,6
11x26,2,0,7
11x27,2,0,7
11x28,2,1,5
11x29,2,1,6
11x30,0,1,8
11x31,1,1,6
11x32,1,1,7
11x33,1,1,7
11x34,1,0,7
11x35,1,1,7
11x36,2,1,5
11x37,1,2,5
11x38,2,2,5
11x39,2,1,5
11x40,1,2,6
11x41,1,2,6
11x42,2,2,5
11x43,2,2,5
11x44,1,2,5
11x45,2,1,5
11x46,2,2,4
11x47,2,3,4
11x48,3,3,3
11x49,2,3,4
12x0,6,1,1
12x1,7,1,1
12x2,10,0,0
12x3,10,0,0
12x4,10,0,0
12x5,10,0,0
12x6,10,0,0
12x7,10,0,0
12x8,10,0,0
12x9,10,0,0
12x10,10,0,0
12x11,10,0,0
12x12,10,0,0
12x13,10,0,0
12x14,10,0,0
12x15,10,0,0
12x16,10,0,0
12x17,10,0,0
12x18,10,0,0
12x19,7,0,1
12x20,7,0,2
12x21,5,2,2
12x22,4,1,4
12x23,3,1,4
12x24,2,0,6
12x25,1,0,7
12x26,1,0,8
12x27,1,1,6
12x28,0,1,8
12x29,1,0,8
12x30,0,0,10
12x31,1,0,8
12x32,1,0,7
12x33,1,1,6
12x34,0,2,7
12x35,0,2,6
12x36,1,1,6
12x37,2,0,7
12x38,1,1,7
12x39,1,1,6
12x40,2,2,5
12x41,1,1,7
12x42,1,2,5
12x43,2,2,5
12x44,1,2,5
12x45,2,2,4
12x46,1,3,4
12x47,1,2,5
12x48,2,3,4
