"","Cancer","Ductal","Stroma","coordX","coordY"
"3x26",0.284147122566588,0.294048095569901,0.42180478186351,3,26
"3x27",0.304680287311868,0.282043122705859,0.413276589982273,3,27
"3x28",0.309519743322112,0.380876818765981,0.309603437911907,3,28
"3x29",0.320298004401822,0.278097831825608,0.40160416377257,3,29
"3x30",0.26738073072259,0.250472396489277,0.482146872788133,3,30
"3x31",0.235252090910828,0.224074672060626,0.540673237028547,3,31
"3x32",0.284787674664735,0.299405006317394,0.415807319017872,3,32
"3x33",0.272105892079283,0.187154206799775,0.540739901120942,3,33
"3x34",0.212388887518238,0.182780112923079,0.604830999558683,3,34
"3x35",0.208932441294212,0.227695264439074,0.563372294266713,3,35
"3x36",0.304038737778816,0.236061718698688,0.459899543522495,3,36
"3x37",0.227741013622613,0.278759957473583,0.493499028903805,3,37
"3x38",0.284824853202699,0.225185485812311,0.48998966098499,3,38
"3x39",0.190286307880658,0.276792486671681,0.532921205447661,3,39
"3x40",0.227864742013893,0.190553282620162,0.581581975365945,3,40
"3x41",0.188573314767339,0.296350695386532,0.515075989846129,3,41
"3x42",0.274374139403245,0.230374018542146,0.495251842054608,3,42
"3x43",0.223523716948399,0.244163003432889,0.532313279618712,3,43
"3x44",0.24076837893457,0.33522783153385,0.424003789531579,3,44
"3x45",0.329422702587753,0.199785279025168,0.470792018387078,3,45
"3x46",0.2811674185521,0.235517631747956,0.483314949699944,3,46
"3x47",0.272131799759029,0.29374176345236,0.434126436788611,3,47
"3x48",0.321528193889411,0.250714042789925,0.427757763320664,3,48
"3x49",0.277298344284117,0.272053490608418,0.450648165107465,3,49
"4x0",0.456907963274027,0.357431101562084,0.185660935163888,4,0
"4x1",0.40632807618007,0.29084036687961,0.30283155694032,4,1
"4x2",0.461707858781354,0.298827449852138,0.239464691366508,4,2
"4x3",0.493699169270288,0.322771074304705,0.183529756425007,4,3
"4x4",0.506853584516859,0.36389868027105,0.129247735212091,4,4
"4x5",0.477210675444282,0.309735741767652,0.213053582788066,4,5
"4x6",0.509022546711653,0.339461048057741,0.151516405230606,4,6
"4x7",0.476378289187591,0.340019964396612,0.183601746415797,4,7
"4x8",0.518836315353102,0.321599701081923,0.159563983564975,4,8
"4x9",0.44682010750868,0.38057182047355,0.17260807201777,4,9
"4x10",0.44567687193125,0.367225999734571,0.187097128334179,4,10
"4x11",0.493210334694036,0.333953460190568,0.172836205115396,4,11
"4x12",0.439244886960495,0.381917626052928,0.178837486986577,4,12
"4x13",0.509601541327422,0.296001717567091,0.194396741105487,4,13
"4x14",0.443811117467236,0.363176501931993,0.193012380600771,4,14
"4x15",0.424314681621535,0.389434793660291,0.186250524718174,4,15
"4x16",0.493340466973614,0.348347141640053,0.158312391386333,4,16
"4x17",0.444665016650031,0.271432025022978,0.283902958326991,4,17
"4x18",0.372532761496476,0.345185769075955,0.282281469427569,4,18
"4x19",0.383619353821347,0.289073806282888,0.327306839895765,4,19
"4x20",0.458684412166711,0.350610729862248,0.190704857971041,4,20
"4x21",0.410794172648407,0.269243983014447,0.319961844337146,4,21
"4x22",0.402629830174446,0.340168110962552,0.257202058863003,4,22
"4x23",0.310616595274966,0.289172608011119,0.400210796713915,4,23
"4x24",0.26351082281087,0.371709879674833,0.364779297514297,4,24
"4x25",0.318349579402136,0.349912804958172,0.331737615639693,4,25
"4x26",0.240768881302182,0.248026604076512,0.511204514621305,4,26
"4x27",0.35676423507956,0.247513424458498,0.395722340461942,4,27
"4x28",0.232037500085575,0.33274735061741,0.435215149297015,4,28
"4x29",0.228770173858611,0.178825405140145,0.592404421001244,4,29
"4x30",0.249945491109317,0.257593456047643,0.49246105284304,4,30
"4x31",0.244162347710318,0.341088438533971,0.414749213755711,4,31
"4x32",0.244380365999291,0.180726613885021,0.574893020115688,4,32
"4x33",0.307669072787198,0.212760359283729,0.479570567929073,4,33
"4x34",0.268641376285562,0.234008012395147,0.497350611319291,4,34
"4x35",0.281831402925201,0.274940577025769,0.443228020049029,4,35
"4x36",0.247287176132424,0.158031856368005,0.59468096749957,4,36
"4x37",0.285141641078396,0.183882000102308,0.530976358819296,4,37
"4x38",0.361826720043158,0.310102192646063,0.328071087310778,4,38
"4x39",0.231338698971116,0.358456194538405,0.410205106490479,4,39
"4x40",0.177508860766824,0.217543830046862,0.604947309186314,4,40
"4x41",0.266047892869838,0.283293238259184,0.450658868870978,4,41
"4x42",0.206671818903968,0.238940291988725,0.554387889107307,4,42
"4x43",0.278181178420663,0.249661522447502,0.472157299131835,4,43
"4x44",0.199378454533363,0.20202696937398,0.598594576092658,4,44
"4x45",0.280217472282262,0.300475024194826,0.419307503522912,4,45
"4x46",0.291762160210809,0.227799873471194,0.480437966317997,4,46
"4x47",0.249550531081937,0.243998881979104,0.506450586938959,4,47
"4x48",0.179400917680079,0.283081770385805,0.537517311934115,4,48
"4x49",0.25775258614632,0.287001467845062,0.455245946008618,4,49
"5x0",0.414988296812133,0.325169064847859,0.259842638340008,5,0
"5x1",0.433203948575978,0.273839757982403,0.29295629344162,5,1
"5x2",0.414307033743637,0.389535099034541,0.196157867221822,5,2
"5x3",0.470273899780011,0.307306716830622,0.222419383389366,5,3
"5x4",0.459522661197411,0.348064308607828,0.192413030194761,5,4
"5x5",0.525632649428955,0.277148994567708,0.197218356003337,5,5
"5x6",0.354852765316385,0.270010930729359,0.375136303954256,5,6
"5x7",0.52337126482077,0.296118653730968,0.180510081448262,5,7
"5x8",0.449405631282051,0.359329375999939,0.19126499271801,5,8
"5x9",0.526940684051573,0.322257634470849,0.150801681477578,5,9
"5x10",0.504910602216638,0.303804954649325,0.191284443134037,5,10
"5x11",0.477024518420321,0.342891037659268,0.180084443920411,5,11
"5x12",0.517693487310486,0.31944519286123,0.162861319828284,5,12
"5x13",0.456911114275931,0.34687235820156,0.19621652752251,5,13
"5x14",0.511899290553124,0.300179891510796,0.18792081793608,5,14
"5x15",0.491481084296142,0.314105364386881,0.194413551316977,5,15
"5x16",0.528477521856497,0.281134563678528,0.190387914464975,5,16
"5x17",0.510789992583242,0.327143732016284,0.162066275400473,5,17
"5x18",0.375361669318813,0.307448641682571,0.317189688998616,5,18
"5x19",0.428297109797892,0.304541191881419,0.267161698320689,5,19
