"","Ductal","Cancer","Stroma","coordX","coordY"
"8x9",0.191086426430544,0.679722861466185,0.129190712103271,8,9
"8x10",0.192521648051507,0.690244046279524,0.117234305668969,8,10
"8x11",0.13548233604943,0.738519057511128,0.125998606439442,8,11
"8x12",0.100851284289953,0.76007429800717,0.139074417702877,8,12
"8x13",0.111498522619599,0.7520875782322,0.136413899148201,8,13
"8x14",0.192409694000304,0.691507619320059,0.116082686679637,8,14
"8x15",0.143117721283441,0.734550358226565,0.122331920489994,8,15
"8x16",0.123581245170178,0.518200964601276,0.358217790228546,8,16
"8x17",0.167631034532044,0.697649140244738,0.134719825223218,8,17
"8x18",0.164007666687023,0.662093086512313,0.173899246800664,8,18
"8x19",0.126681759619765,0.540213443110182,0.333104797270053,8,19
"8x20",0.222109900601628,0.557433630997758,0.220456468400614,8,20
"8x21",0.119203120201464,0.416111408546652,0.464685471251884,8,21
"8x22",0.113468425623844,0.429166653833878,0.457364920542278,8,22
"8x23",0.11358663849197,0.481022811488282,0.405390550019748,8,23
"8x24",0.166130014921801,0.494233422079046,0.339636562999153,8,24
"8x25",0.20906930340948,0.273643858543152,0.517286838047368,8,25
"8x26",0.124519946827558,0.265722763884709,0.609757289287733,8,26
"8x27",0.168515511641387,0.39197568379944,0.439508804559173,8,27
"8x28",0.141889546802114,0.254703325456265,0.603407127741621,8,28
"8x29",0.0715941685822521,0.183130926965237,0.745274904452511,8,29
"8x30",0.248837995369027,0.214166190416771,0.536995814214203,8,30
"8x31",0.133955367454454,0.176679799219444,0.689364833326102,8,31
"8x32",0.0802896055716636,0.216594150513212,0.703116243915125,8,32
"8x33",0.0965657043555018,0.244686803566521,0.658747492077978,8,33
"8x34",0.145572063433016,0.12049760478022,0.733930331786764,8,34
"8x35",0.14496111720834,0.304232788154573,0.550806094637086,8,35
"8x36",0.142058647992408,0.419671718248297,0.438269633759295,8,36
"8x37",0.164952129125066,0.229799886468071,0.605247984406863,8,37
"8x38",0.114545575674082,0.314547358142442,0.570907066183476,8,38
"8x39",0.182794862621042,0.310845921097626,0.506359216281331,8,39
"8x40",0.15451421297931,0.215700683014079,0.629785104006611,8,40
"8x41",0.345012739043917,0.123985382841533,0.53100187811455,8,41
"8x42",0.138814029376579,0.197534267475755,0.663651703147666,8,42
"8x43",0.231702162083088,0.286000267177431,0.482297570739481,8,43
"8x44",0.180751027799854,0.148736199297159,0.670512772902987,8,44
"8x45",0.257414557288026,0.260384317791609,0.482201124920365,8,45
"8x46",0.0939182678234054,0.2133981961291,0.692683536047494,8,46
"8x47",0.288138053800651,0.278843025618944,0.433018920580404,8,47
"8x48",0.283913406554107,0.252453984786304,0.463632608659588,8,48
"8x49",0.297387151270883,0.226868272109914,0.475744576619203,8,49
"9x0",0.122095786025535,0.698632818565691,0.179271395408775,9,0
"9x1",0.207784215218435,0.651941420667948,0.140274364113617,9,1
"9x2",0.189746718366935,0.687069010196743,0.123184271436321,9,2
"9x3",0.18213099594312,0.667485884003211,0.150383120053669,9,3
"9x4",0.195239420149291,0.669005626114313,0.135754953736396,9,4
"9x5",0.113469227740588,0.759336329483619,0.127194442775793,9,5
"9x6",0.247781229720244,0.65341755447069,0.0988012158090658,9,6
"9x7",0.110992352681698,0.771670911238583,0.117336736079719,9,7
"9x8",0.188474491341394,0.686693316129694,0.124832192528911,9,8
"9x9",0.176484080116079,0.692343542918347,0.131172376965574,9,9
"9x10",0.175973075942734,0.700517093916928,0.123509830140338,9,10
"9x11",0.172494317539953,0.705448047552278,0.122057634907769,9,11
"9x12",0.216998502167086,0.657079881899289,0.125921615933625,9,12
"9x13",0.0960486516535103,0.196130570796695,0.707820777549795,9,13
"9x14",0.129929756896766,0.726775930318975,0.143294312784259,9,14
"9x15",0.137575674205577,0.726527832079876,0.135896493714547,9,15
"9x16",0.128575390500834,0.52441380270898,0.347010806790186,9,16
"9x17",0.168562940748825,0.708390563585149,0.123046495666026,9,17
"9x18",0.144563909839668,0.708060008013953,0.147376082146379,9,18
"9x19",0.255397975022733,0.6242819647066,0.120320060270668,9,19
"9x20",0.252413841444437,0.496906215501871,0.250679943053691,9,20
"9x21",0.179654345965005,0.476462877264735,0.34388277677026,9,21
