"","Cancer","Ductal","mDCs","Macrophages","Mast","Monocytes","coordX","coordY"
"2x3",0.382107413431996,0.326499884147844,0.0681346502566366,0.068443865126154,0.0887465687646821,0.0660676182726878,2,3
"2x4",0.417929654039364,0.28207703401503,0.0672262452253676,0.0801523590147689,0.0686777695313873,0.0839369381740825,2,4
"2x5",0.298930776579403,0.343419727243528,0.129867085798948,0.0681465076941809,0.068131370300209,0.0915045323837312,2,5
"2x6",0.249175830866799,0.175945215227436,0.259094947381545,0.079639935295938,0.104234434975648,0.131909636252634,2,6
"2x7",0.355688857049857,0.315142045221616,0.0557496085307197,0.0853475839344354,0.112141359183882,0.0759305460794896,2,7
"2x8",0.410546239775135,0.249998389733392,0.0756003008951588,0.0680424464026358,0.0935049421132895,0.102307681080388,2,8
"2x9",0.406556883817828,0.291731508550876,0.0763454045772871,0.0589670045134819,0.0926893255008594,0.0737098730396679,2,9
"2x10",0.41207625857846,0.269925293861342,0.0714822703997307,0.0658479725903417,0.089381003305649,0.0912872012644772,2,10
"2x11",0.384929325422754,0.312237948670693,0.0524702171339282,0.080086952733844,0.0840880648459601,0.0861874911928208,2,11
"2x12",0.44365215798126,0.244640891355468,0.0679523386973748,0.0868400567979969,0.0855815288364299,0.0713330263314704,2,12
"2x13",0.127357233483512,0.0913735243202063,0.323382414220464,0.128161861136573,0.128734197602767,0.200990769236477,2,13
"2x14",0.399897954553713,0.271922048776042,0.0797619138682357,0.0702956912321383,0.0904238884970196,0.0876985030728513,2,14
"2x15",0.424574868448815,0.283492688345685,0.0437120601941059,0.0780893978726367,0.0876778800037513,0.0824531051350066,2,15
"2x16",0.348894146405358,0.187002920004836,0.178139147799445,0.0709288671468827,0.0925233691965096,0.122511549446969,2,16
"2x17",0.410070788803117,0.235718641242868,0.107482056065536,0.0835482601232471,0.080668578579624,0.0825116751856074,2,17
"2x18",0.348018392650382,0.190579772156827,0.199029094914163,0.0763674283283815,0.0989696481809866,0.0870356637692607,2,18
"2x19",0.276532814332111,0.316129800722189,0.154218425905971,0.065415407557221,0.0826160517977179,0.105087499684791,2,19
"2x20",0.371288024060647,0.226005497472119,0.150402047234732,0.0673813556406729,0.0840000807403693,0.10092299485146,2,20
"2x21",0.320476572989955,0.224099496372307,0.0865826691507662,0.0854085661141588,0.189831193684436,0.0936015016883763,2,21
"2x22",0.295325193172211,0.304802399958786,0.10730313241703,0.0859636438452759,0.0986473177440561,0.107958312862642,2,22
"2x23",0.301730629984911,0.231415932869051,0.193615313879693,0.081703142123702,0.068366430284258,0.123168550858385,2,23
"2x24",0.37743872687288,0.185915601196988,0.151147361627154,0.0586152638917957,0.115437873207674,0.111445173203509,2,24
"2x25",0.263279562926784,0.264381068274728,0.191681402440094,0.0761055513874498,0.0929296191435951,0.111622795827349,2,25
"2x26",0.326220881318847,0.224248980144126,0.135442087015003,0.06625788490016,0.131938181121437,0.115891985500428,2,26
"2x27",0.235636583596377,0.187169720094145,0.19407117164538,0.123325028263201,0.0719043289101103,0.187893167490787,2,27
"2x28",0.178189073122096,0.109901215871541,0.190756022785012,0.103257605322394,0.240198710216095,0.177697372682862,2,28
"2x29",0.285422126868621,0.269962890623075,0.163549975019453,0.0880142872586833,0.0945050865020908,0.098545633728077,2,29
"2x30",0.251944253980684,0.264365440595342,0.0949123441026384,0.114323062940983,0.0895801609271444,0.184874737453209,2,30
"2x31",0.258357823624757,0.164654422907942,0.261321665643234,0.0882297023361023,0.0977929417666634,0.129643443721302,2,31
"2x32",0.228616930263214,0.265871409117665,0.168616873133575,0.0968357222352558,0.0412571620475763,0.198801903202714,2,32
"2x33",0.237125332309176,0.190382213857802,0.178927078793221,0.122574691823347,0.14243913999871,0.128551543217745,2,33
"2x34",0.26394626930575,0.272803727279569,0.194027994364915,0.0844086908705132,0.0988825519700628,0.0859307662091893,2,34
"2x35",0.291258925606711,0.252441857490868,0.181812701783697,0.0865291483810614,0.0626080492196619,0.125349317518001,2,35
"2x36",0.173627122606436,0.18006987952765,0.328647330911746,0.0862808069340947,0.0829510512751688,0.148423808744904,2,36
"2x37",0.253873870409539,0.317707930012437,0.11288612906042,0.106767123560691,0.116503809047719,0.0922611379091947,2,37
"2x38",0.26995503006258,0.0984525219897963,0.239206294214689,0.096523841660261,0.144266072869076,0.151596239203599,2,38
"2x39",0.160850961917941,0.334974225686861,0.222351013508461,0.0760314066443986,0.0565987832007868,0.149193609041551,2,39
"2x40",0.207467861809217,0.202665310345583,0.286022577112732,0.0617859250663144,0.069654446483375,0.172403879182778,2,40
"2x41",0.209460722342842,0.287837967135835,0.210886429620286,0.0931325286468134,0.0669457010938211,0.131736651160403,2,41
"2x42",0.21932984570165,0.238213006146194,0.184249013385911,0.0813669215120535,0.142327825431044,0.134513387823148,2,42
"2x43",0.168621267760527,0.15318102031041,0.347933167196692,0.104862952065205,0.0891866332607593,0.136214959406407,2,43
"2x44",0.202429396079558,0.328227421081796,0.184669740609852,0.0841378755915265,0.113677878132017,0.0868576885052516,2,44
"2x45",0.225735475779647,0.245326789634948,0.204582665339921,0.0861097095616771,0.0958559893325146,0.142389370351292,2,45
"2x46",0.186707029532083,0.13752294527134,0.322664910131936,0.0659509186010022,0.149077165834469,0.13807703062917,2,46
"2x47",0.205736965552985,0.109489271161252,0.317103045610708,0.0797780863875446,0.137657461046844,0.150235170240667,2,47
"2x48",0.209086671675988,0.262140490160366,0.215885766080785,0.0736224704340305,0.106008443092716,0.133256158556114,2,48
"2x49",0.201846199996861,0.271282827170163,0.169989164461875,0.104138747151707,0.115180448668138,0.137562612551256,2,49
"3x0",0.36985247761059,0.249771950006316,0.0800910262982426,0.0800274353010522,0.114135972601363,0.106121138182436,3,0
"3x1",0.425510920780546,0.288963291267011,0.0459938456740612,0.0999193186860323,0.0602792891437431,0.0793333344486066,3,1
"3x2",0.397706592525556,0.323116195840602,0.0607264070758798,0.0633845835849064,0.0774720190163744,0.0775942019566817,3,2
"3x3",0.385945649022846,0.31575499839604,0.0527516957941567,0.0719295833724183,0.0945285988630276,0.079089474551511,3,3
"3x4",0.419107410476121,0.260360717422955,0.0691232640337508,0.0827950230669496,0.0934065497053277,0.0752070352948961,3,4
"3x5",0.416676670078661,0.276179110322827,0.0953975382669659,0.0526458108765967,0.0846551657761618,0.0744457046787873,3,5
"3x6",0.403656917584276,0.291697177825072,0.070219395935183,0.0702763035351003,0.06920065937829,0.0949495457420796,3,6
"3x7",0.415097173465357,0.262675758949508,0.0790948872159133,0.0500114183526002,0.098731151950038,0.0943896100665833,3,7
"3x8",0.242853145394665,0.15960089526888,0.286428321853033,0.0888191589542631,0.0674209858647905,0.154877492664368,3,8
"3x9",0.362338190308898,0.322478092700272,0.0523673414693839,0.099133664717035,0.0932805460634577,0.0704021647409535,3,9
"3x10",0.428952459302517,0.264246911801117,0.0393784794652704,0.0729332347148826,0.092175059278578,0.102313855437636,3,10
"3x11",0.423215954601689,0.28590129670974,0.0724208439021608,0.0663944269454504,0.0723853363047338,0.0796821415362258,3,11
"3x12",0.350039966799355,0.269382087273533,0.0999714469740136,0.0763376343368272,0.101428774701738,0.102840089914533,3,12
"3x13",0.41013289810481,0.317800751609619,0.0514780227075882,0.0843556763002484,0.0651357032019273,0.0710969480758075,3,13
"3x14",0.298213160537788,0.195607733040563,0.250809149583053,0.056268632315801,0.0895177305769324,0.109583593945863,3,14
"3x15",0.39033912462902,0.26444585569679,0.0825067519303064,0.067541015627095,0.0918242149522727,0.103343037164516,3,15
"3x16",0.401565808105379,0.245219163985204,0.108835473628641,0.0531099978179451,0.0912169133694294,0.100052643093402,3,16
"3x17",0.398120768420816,0.314164204005673,0.0684078034065262,0.0374750166360335,0.0903101649584108,0.0915220425725403,3,17
"3x18",0.429677992913068,0.209787450675463,0.0700856897396561,0.0626394343384873,0.0762706273228923,0.151538805010434,3,18
"3x19",0.372393556873943,0.265170118532348,0.106078532011592,0.104978030379122,0.0740906054412071,0.0772891567617882,3,19
"3x20",0.315460077133661,0.210268379120628,0.1662195830135,0.115999665142435,0.0795956542285756,0.112456641361199,3,20
"3x21",0.266483382161291,0.206547796800321,0.159700952827015,0.0748815301391931,0.177281645778391,0.115104692293789,3,21
"3x22",0.373399350796349,0.21325814399919,0.138939403849656,0.0997040554251737,0.0647684075912677,0.109930638338364,3,22
"3x23",0.367676133242495,0.220726021132589,0.141167810937162,0.0914059670017551,0.082615079882562,0.0964089878034376,3,23
"3x24",0.241220682225036,0.256851231257785,0.223662646050808,0.083834053360257,0.0885624249277978,0.105868962178316,3,24
"3x25",0.225628022383792,0.169789302238024,0.269252095498596,0.0852059039527763,0.133813151166227,0.116311524760584,3,25
"3x26",0.235667083227702,0.238696531614089,0.268098594226769,0.0870538367820499,0.0644136076731503,0.10607034647624,3,26
"3x27",0.280598274643608,0.238737185519671,0.121223491333624,0.0826806474669709,0.0839497739814437,0.192810627054683,3,27
"3x28",0.246319636417374,0.338951261406444,0.159420507132698,0.100554893077451,0.0563744955631489,0.0983792064028851,3,28
"3x29",0.27931112389326,0.224408185210982,0.210982401987979,0.0679117784644206,0.0686701224992364,0.148716387944122,3,29
"3x30",0.217073130497153,0.205902248668579,0.273562228609711,0.0854359360931682,0.0724387659629723,0.145587690168417,3,30
"3x31",0.190356381344633,0.191918042606323,0.293473094547487,0.112748607761824,0.0686093072613081,0.142894566478425,3,31
"3x32",0.240884305606583,0.270484541241348,0.219792156829599,0.0794818008767783,0.0602976769490763,0.129059518496615,3,32
"3x33",0.24426030170541,0.123073099668094,0.313479333213152,0.0921448321435544,0.0744039551715317,0.152638478098258,3,33
"3x34",0.179099796168112,0.154494461804597,0.328502557647316,0.0775395795651912,0.0584336349893447,0.201929969825439,3,34
"3x35",0.166881952791988,0.191893561113125,0.203973555682617,0.0955344707533838,0.151722964155261,0.189993495503626,3,35
"3x36",0.258713717593565,0.204475744762938,0.190782612587945,0.0815121970379366,0.102313916216084,0.162201811801531,3,36
"3x37",0.172717219408672,0.238531650634162,0.264863836227695,0.10421554730768,0.121506448794844,0.0981652976269478,3,37
"3x38",0.239636648681934,0.195181859661169,0.221429531249407,0.143820873723219,0.0654764515750212,0.134454635109249,3,38
"3x39",0.129623751949715,0.227466885349509,0.297617203838407,0.081344182634741,0.133938505022826,0.130009471204802,3,39
"3x40",0.18831006415283,0.134507794557994,0.30537371959121,0.116760911917322,0.112557724836979,0.142489784943665,3,40
"3x41",0.144845927995386,0.268150414738057,0.304833228329582,0.090632734452034,0.0762997573959956,0.115237937088946,3,41
"3x42",0.23187044822282,0.214507268200687,0.250621923004706,0.132741363184535,0.0469909714387576,0.123268025948494,3,42
"3x43",0.189718384371377,0.181920264132457,0.2616857260073,0.0949060227221214,0.127363556895698,0.144406045871047,3,43
"3x44",0.213115165259033,0.311486289078588,0.137752197651491,0.0802049513197242,0.0637057914276853,0.193735605263479,3,44
"3x45",0.292768917500891,0.182483611069091,0.164147435769671,0.0848555058053449,0.0536460992880109,0.222098430566991,3,45
"3x46",0.235415858341166,0.188167787962855,0.200542835421909,0.0654301582374303,0.127836077298465,0.182607282738175,3,46
"3x47",0.237046845250146,0.255495416435182,0.119027289918659,0.127288870210178,0.110838394245453,0.150303183940382,3,47
"3x48",0.290686778281266,0.222705007317998,0.145023305775218,0.0367111109370045,0.0880880001997586,0.216785797488755,3,48
"3x49",0.227344408899208,0.233006024974301,0.227765734357013,0.0847408813066319,0.0904582445197525,0.136684705943094,3,49
"4x0",0.38715754148226,0.305511376004735,0.0595129630651108,0.0708100603299225,0.0849738738153065,0.0920341853026652,4,0
"4x1",0.352344320790661,0.247984132862598,0.1528011428231,0.0795855032546515,0.0842100806257199,0.0830748196432691,4,1
"4x2",0.394436468803791,0.232635857926119,0.116007058037753,0.0962239324271852,0.0964352925961379,0.0642613902090137,4,2
"4x3",0.422303419810132,0.270553014825526,0.0619429980573259,0.0688822225582946,0.0958641555496273,0.0804541891990942,4,3
"4x4",0.430725372683875,0.318952340322643,0.0467276863686654,0.050600470681404,0.0653805945193008,0.0876135354241124,4,4
"4x5",0.415690554294714,0.248179592509403,0.0849631798710571,0.0779080428949136,0.101742234824671,0.0715163956052408,4,5
"4x6",0.429702767692404,0.28624236482173,0.0682167529723229,0.0566052616718076,0.0791650006163953,0.0800678522253404,4,6
"4x7",0.418477419886074,0.272943491521125,0.057781673403193,0.0895299938302896,0.0778003753582985,0.0834670460010203,4,7
"4x8",0.450178920167805,0.265780019530083,0.0661215783469139,0.0585215575402147,0.0844436720455657,0.0749542523694178,4,8
"4x9",0.374675031848137,0.308417770395681,0.0702512993671321,0.0859765078054103,0.0963532233113549,0.0643261672722846,4,9
"4x10",0.392274743889187,0.305274533317281,0.0613782906080905,0.0767290882506156,0.0730881562114912,0.0912551877233348,4,10
"4x11",0.421132525017014,0.30838047954858,0.038383614157906,0.0845132564723277,0.0697794117505342,0.077810713053638,4,11
"4x12",0.356597307749832,0.333123514367714,0.0781197148730121,0.0865319245104202,0.0791547755235567,0.0664727629754656,4,12
"4x13",0.436491391322954,0.244776744102587,0.0796878511679928,0.0585739110537718,0.092130619233203,0.0883394831194912,4,13
"4x14",0.374195533074175,0.314320319987119,0.0593732930250666,0.0771702873815395,0.0870360762391242,0.0879044902929755,4,14
"4x15",0.376776424286754,0.323428597736302,0.0696438662243804,0.0646569129198705,0.0795359861848202,0.0859582126478729,4,15
"4x16",0.41357276280324,0.300316574596286,0.0608737143996581,0.0739297815523562,0.0689347432610786,0.0823724233873816,4,16
"4x17",0.404458611806,0.229373708953671,0.0715929643229468,0.0744994381825826,0.0630962895489234,0.156978987185876,4,17
"4x18",0.32747100170208,0.294692805817834,0.110858226098002,0.0354588036798757,0.0804040380822811,0.151115124619927,4,18
"4x19",0.335363320198746,0.242137921697604,0.1545874897023,0.0754150999490425,0.0611960061663132,0.131300162285995,4,19
"4x20",0.387306148081761,0.315606226968316,0.0701318793490303,0.0911427562099908,0.0508645008841297,0.0849484885067713,4,20
"4x21",0.373069939241454,0.224171105006018,0.131593219426843,0.0860623069155872,0.0796467407628866,0.105456688647212,4,21
"4x22",0.339533687203342,0.29524931674904,0.112022242657499,0.0837738474654475,0.0900561816123567,0.0793647243123148,4,22
"4x23",0.258068260331536,0.252895734834373,0.241166254013794,0.080431034587654,0.0648833565927395,0.102555359639904,4,23
"4x24",0.217854009641413,0.311268361249692,0.140103071240065,0.0781871233004103,0.134620687414147,0.117966747154272,4,24
"4x25",0.278148017118956,0.320773621626674,0.145920542202061,0.0785413331045828,0.0713140745646123,0.105302411383113,4,25
"4x26",0.191211587092912,0.201408950188325,0.293758650077531,0.0575089833644867,0.10498505739752,0.151126771879225,4,26
"4x27",0.299683797914483,0.222835243609136,0.176691398971455,0.086286570770526,0.0954147011956292,0.11908828753877,4,27
"4x28",0.184774418624887,0.299859763698642,0.220230643398756,0.0885814562337309,0.100759764035409,0.105793954008575,4,28
"4x29",0.182536402026733,0.134740823505336,0.370142304392766,0.128582855481709,0.0882886989809019,0.0957089156125549,4,29
"4x30",0.211671900926368,0.225327705922386,0.169614387961498,0.0769867695293346,0.128940479420789,0.187458756239623,4,30
"4x31",0.175058875367555,0.327551474284898,0.212998479105641,0.109992588718992,0.072417268454234,0.101981314068681,4,31
"4x32",0.216685079426817,0.15516783263359,0.253691732196013,0.0934616925404008,0.0647771366811223,0.216216526522057,4,32
"4x33",0.256759618142615,0.167995146590319,0.171704335613648,0.136422287520015,0.132461301203047,0.134657310930356,4,33
"4x34",0.235163386464424,0.204285518819315,0.290281599041773,0.0625931257000615,0.0793854586676515,0.128290911306776,4,34
