"","mDCs","Macrophages","Mast","Monocytes","coordX","coordY"
"0x41",0.403577621556558,0.178118404824,0.107047143476675,0.311256830142767,0,41
"0x42",0.365053413983821,0.22693538631122,0.185535894267352,0.222475305437608,0,42
"0x43",0.432542566315539,0.196405079870116,0.154868116579111,0.216184237235234,0,43
"0x44",0.417021003019249,0.152469923757732,0.218047576857318,0.212461496365701,0,44
"0x45",0.371843205012541,0.224524274512182,0.151735416415748,0.251897104059529,0,45
"0x46",0.41866233496755,0.175848957298695,0.233797862405566,0.171690845328189,0,46
"0x47",0.439550795745981,0.200563839612964,0.16295938662437,0.196925978016685,0,47
"0x48",0.415336430854856,0.169156979238768,0.142246587209367,0.273260002697008,0,48
"0x49",0.442674968274262,0.197811242463442,0.172505309676978,0.187008479585318,0,49
"1x0",0.447903162111212,0.167500011497717,0.194090419029524,0.190506407361547,1,0
"1x1",0.45539389738907,0.145045961617316,0.212502249615791,0.187057891377822,1,1
"1x2",0.47590632028071,0.182357781139299,0.16064549157619,0.181090407003801,1,2
"1x3",0.447565926353254,0.204003307990796,0.173041101441241,0.175389664214709,1,3
"1x4",0.408511243021236,0.15749130618159,0.198210296058095,0.235787154739079,1,4
"1x5",0.408830041846694,0.140297403809726,0.235732363172646,0.215140191170935,1,5
"1x6",0.423116773484403,0.159353881477044,0.215408908759032,0.202120436279521,1,6
"1x7",0.449164996559049,0.174263399245294,0.202635772777156,0.173935831418501,1,7
"1x8",0.406007641339935,0.166280170727213,0.23804827510866,0.189663912824191,1,8
"1x9",0.3968672651815,0.174270205712483,0.213125221606552,0.215737307499465,1,9
"1x10",0.477797233654259,0.180718970101912,0.134732993210779,0.206750803033051,1,10
"1x11",0.448287929464514,0.15081165994104,0.187473518567554,0.213426892026892,1,11
"1x12",0.460695026909898,0.14856210979309,0.206983142480048,0.183759720816964,1,12
"1x13",0.409378441117965,0.177816744337272,0.189230829206388,0.223573985338376,1,13
"1x14",0.403649588301024,0.161102317710752,0.176966452464344,0.258281641523879,1,14
"1x15",0.405267063822956,0.170342735557779,0.231350506764598,0.193039693854667,1,15
"1x16",0.402974867448357,0.191878722140491,0.244625274890519,0.160521135520633,1,16
"1x17",0.444393831024244,0.171446385609933,0.212829295274056,0.171330488091767,1,17
"1x18",0.439755118901085,0.193966160590604,0.17778559947262,0.188493121035691,1,18
"1x19",0.458422461059122,0.162470894076861,0.167038715779383,0.212067929084634,1,19
"1x20",0.473199193956466,0.205275577231974,0.151088569081834,0.170436659729726,1,20
"1x21",0.377233417154635,0.19977550745924,0.201798604203729,0.221192471182396,1,21
"1x22",0.433141860732718,0.153580594449532,0.238272869854811,0.175004674962939,1,22
"1x23",0.44047793374399,0.20380158788295,0.177435690825064,0.178284787547996,1,23
"1x24",0.453319812271326,0.180718597790082,0.178292911194957,0.187668678743635,1,24
"1x25",0.455027877121795,0.168035818115101,0.179733049921215,0.197203254841889,1,25
"1x26",0.312946147990951,0.152885800234208,0.136694544248008,0.397473507526833,1,26
"1x27",0.480041183986843,0.176767170165956,0.16097364083674,0.182218005010461,1,27
"1x28",0.409687091074008,0.175499425850213,0.176514328474364,0.238299154601416,1,28
"1x29",0.349464857002934,0.220654702152933,0.138791366252885,0.291089074591248,1,29
"1x30",0.429328994958097,0.198485683000725,0.193579188399345,0.178606133641833,1,30
"1x31",0.35138396767939,0.174346978929631,0.172723520042584,0.301545533348395,1,31
"1x32",0.467845805906334,0.182574664207572,0.162962989531738,0.186616540354356,1,32
"1x33",0.505482610827556,0.175974173265805,0.165118030748925,0.153425185157715,1,33
"1x34",0.437013090653641,0.170818376831623,0.205981141509923,0.186187391004812,1,34
"1x35",0.452607469844051,0.202541866507239,0.144368949016864,0.200481714631846,1,35
"1x36",0.39683840886338,0.178713147121131,0.193177843462615,0.231270600552874,1,36
"1x37",0.370523453331312,0.187249917737141,0.186418821291836,0.255807807639711,1,37
"1x38",0.476324624446561,0.173613866295527,0.142716661192251,0.207344848065662,1,38
"1x39",0.366817017601073,0.140800990862647,0.209453727815319,0.282928263720961,1,39
"1x40",0.473522170649352,0.174428913481875,0.195465609201276,0.156583306667496,1,40
"1x41",0.480020638035282,0.23352266930871,0.122777970326176,0.163678722329832,1,41
"1x42",0.498728744426541,0.171167018540442,0.163760181549707,0.16634405548331,1,42
"1x43",0.463428519654004,0.177531420514365,0.126346768617187,0.232693291214445,1,43
"1x44",0.52091210957192,0.189371860798579,0.128966332068195,0.160749697561306,1,44
"1x45",0.474296456998931,0.165926817274129,0.178029832256212,0.181746893470728,1,45
"1x46",0.312015738130769,0.214774686011874,0.178608871346761,0.294600704510596,1,46
"1x47",0.4142682213647,0.235360268126413,0.136225057000824,0.214146453508063,1,47
"1x48",0.472163030432493,0.173633910793059,0.169245515601627,0.184957543172821,1,48
"1x49",0.447102023427259,0.143034563328655,0.234436443402873,0.175426969841214,1,49
"2x0",0.44299636463276,0.146566437305657,0.224073991207847,0.186363206853736,2,0
"2x1",0.429810714541319,0.158126674481111,0.222940575638323,0.189122035339248,2,1
"2x2",0.417485962045479,0.162136125375795,0.21412481415229,0.206253098426436,2,2
"2x3",0.409430575641942,0.159471598791416,0.231665836911624,0.199431988655018,2,3
"2x4",0.421483537006548,0.191537041490041,0.193558880783402,0.193420540720009,2,4
"2x5",0.47344256159685,0.167445471838011,0.197057622468778,0.162054344096361,2,5
"2x6",0.49198909823612,0.163149471676184,0.163512475323588,0.181348954764107,2,6
"2x7",0.432655270684281,0.155793055481111,0.230521844937886,0.181029828896722,2,7
"2x8",0.435094954896135,0.158930939174456,0.189494623915878,0.21647948201353,2,8
"2x9",0.440168262590343,0.161959832082615,0.227022612119124,0.170849293207918,2,9
"2x10",0.392202714144425,0.163159052167187,0.226951837704066,0.217686395984322,2,10
"2x11",0.412265729145329,0.166353781505238,0.216002691208349,0.205377798141084,2,11
"2x12",0.407026637201969,0.183233546830532,0.22201747067974,0.187722345287758,2,12
"2x13",0.402255035435921,0.222988955659493,0.164233530955666,0.21052247794892,2,13
"2x14",0.402887716940155,0.159921624926586,0.217331821874709,0.219858836258549,2,14
"2x15",0.391577885507445,0.167827754710137,0.239283021843479,0.201311337938938,2,15
"2x16",0.44924083366819,0.164354667426851,0.174791148334282,0.211613350570677,2,16
"2x17",0.433604458904137,0.162875723123388,0.228164570826119,0.175355247146356,2,17
"2x18",0.502255582148497,0.17843080558738,0.155354618729622,0.163958993534501,2,18
"2x19",0.436144249732857,0.152183813959072,0.203678003199466,0.207993933108605,2,19
"2x20",0.440266155669058,0.168234457383588,0.19796533269667,0.193534054250683,2,20
"2x21",0.370626786727039,0.183344299725943,0.252120440826389,0.193908472720629,2,21
"2x22",0.41428029923789,0.173110026943146,0.197984854241637,0.214624819577328,2,22
"2x23",0.450761516576712,0.183789479729102,0.147190564095827,0.218258439598359,2,23
"2x24",0.450415006889185,0.118987185360366,0.234976520031769,0.195621287718681,2,24
"2x25",0.473601189903078,0.167395653094881,0.165440992235205,0.193562164766836,2,25
"2x26",0.411117853749459,0.150086485257614,0.227943757229243,0.210851903763684,2,26
"2x27",0.385045759494223,0.238401840423268,0.14442898141539,0.23212341866712,2,27
"2x28",0.3188823725952,0.198889233257459,0.289433004747187,0.192795389400154,2,28
"2x29",0.447700514901557,0.16817058707396,0.202652773058875,0.181476124965609,2,29
"2x30",0.316027245015594,0.186451639203977,0.165852221878877,0.331668893901553,2,30
"2x31",0.490868972366393,0.155437068539276,0.179482183738435,0.174211775355896,2,31
"2x32",0.402523150544276,0.190889462273139,0.137935509399316,0.268651877783269,2,32
"2x33",0.389625372882675,0.212327110721775,0.215174505449823,0.182873010945727,2,33
"2x34",0.470088375300304,0.161208298184693,0.212144306810858,0.156559019704144,2,34
"2x35",0.433642905661111,0.170672798559374,0.170969155582955,0.22471514019656,2,35
"2x36",0.492984341701691,0.199456800235553,0.128702338548002,0.178856519514754,2,36
"2x37",0.409972326633267,0.190352754557842,0.208822054181514,0.190852864627376,2,37
"2x38",0.39734987051864,0.185638130380304,0.201166668069901,0.215845331031154,2,38
"2x39",0.472068608770253,0.186160299417698,0.135592543496592,0.206178548315457,2,39
"2x40",0.440732763386618,0.174293924476647,0.149954676916198,0.235018635220536,2,40
"2x41",0.479435141465635,0.167993219538052,0.160858800681243,0.19171283831507,2,41
"2x42",0.39292553213234,0.186246984426198,0.245678545954063,0.175148937487399,2,42
"2x43",0.496580447451054,0.165680755114836,0.141298415252333,0.196440382181777,2,43
"2x44",0.443381920820045,0.192684555291832,0.211078005316824,0.152855518571299,2,44
"2x45",0.414660409078217,0.210432668156358,0.190948210283648,0.183958712481777,2,45
"2x46",0.466682724732161,0.155614427963177,0.206638479857885,0.171064367446776,2,46
"2x47",0.466741605424566,0.180170153529881,0.17698226617784,0.176105974867713,2,47
"2x48",0.423181757974567,0.170626923637625,0.225924504818005,0.180266813569803,2,48
"2x49",0.412013817570277,0.194226710672618,0.198502909463202,0.195256562293903,2,49
"3x0",0.369909541340266,0.17350643413658,0.237844467831927,0.218739556691227,3,0
"3x1",0.397890538280011,0.194865233736535,0.206251881545985,0.200992346437469,3,1
"3x2",0.406596963551441,0.158939864867538,0.233482819304269,0.200980352276752,3,2
"3x3",0.424726143960207,0.145341427753221,0.24319987645884,0.186732551827732,3,3
"3x4",0.388768792499644,0.181639757938325,0.248373709795626,0.181217739766406,3,4
"3x5",0.434311392529985,0.172177916089129,0.217885076815105,0.175625614565782,3,5
"3x6",0.416408413339094,0.186608302233901,0.192067777078106,0.204915507348898,3,6
"3x7",0.463705907348753,0.125135533754573,0.201159095911504,0.20999946298517,3,7
"3x8",0.46335002057279,0.191080674125872,0.146765339039592,0.198803966261746,3,8
"3x9",0.44022680223573,0.150408874947812,0.225525725319552,0.183838597496905,3,9
"3x10",0.405787985883658,0.157606388531304,0.219952830760461,0.216652794824577,3,10
"3x11",0.424943891486289,0.167683820582832,0.22681093919109,0.180561348739789,3,11
"3x12",0.386830277759904,0.166310541318573,0.243257778512488,0.203601402409034,3,12
"3x13",0.411625648666139,0.167465060794282,0.229128978185756,0.191780312353824,3,13
"3x14",0.491137992984069,0.155457506938651,0.163107815458535,0.190296684618746,3,14
"3x15",0.41780103533157,0.166427337771527,0.197410722132919,0.218360904763984,3,15
"3x16",0.423761667449196,0.156260421481818,0.228418280731135,0.19155963033785,3,16
"3x17",0.43961053584404,0.136554563980418,0.23329926906144,0.190535631114103,3,17
"3x18",0.333864310477457,0.185303932054369,0.195120649446053,0.285711108022122,3,18
"3x19",0.448650820866035,0.171948192919807,0.192098855370276,0.187302130843882,3,19
"3x20",0.382459405447404,0.251477886242401,0.17360054824487,0.192462160065325,3,20
"3x21",0.402779587091109,0.161372109632744,0.240600452585352,0.195247850690795,3,21
"3x22",0.436222893205222,0.233303549460991,0.157430653224777,0.17304290410901,3,22
"3x23",0.439581135581601,0.20041714100063,0.171413105840222,0.188588617577547,3,23
"3x24",0.439702690557056,0.198118138329872,0.170185507110006,0.191993664003066,3,24
"3x25",0.453375057025952,0.180848900692374,0.209034209121728,0.156741833159946,3,25
"3x26",0.515450549877064,0.172121704642527,0.143348459419223,0.169079286061186,3,26
"3x27",0.293433895699476,0.20943230369813,0.217391248547012,0.279742552055382,3,27
"3x28",0.469560500629787,0.182094533133036,0.167565061022408,0.180779905214769,3,28
"3x29",0.421924480650551,0.169252874646854,0.186883170752164,0.221939473950431,3,29
"3x30",0.493541873603597,0.205010079811523,0.121456817924119,0.179991228660761,3,30
"3x31",0.459308266128488,0.19435587443886,0.118609277320558,0.227726582112093,3,31
"3x32",0.4650612464163,0.16738292049988,0.140452289752069,0.22710354333175,3,32
"3x33",0.462646854508401,0.20949232375685,0.147988307877495,0.179872513857254,3,33
"3x34",0.461338640440818,0.179593373468548,0.131228712929121,0.227839273161513,3,34
"3x35",0.406030212224599,0.179352434405464,0.179778062386301,0.234839290983636,3,35
"3x36",0.38104858577691,0.217588034911192,0.168090971188591,0.233272408123308,3,36
"3x37",0.451535280792416,0.184389371334201,0.196039248988482,0.168036098884901,3,37
"3x38",0.39060170345731,0.247865370191138,0.153098477888356,0.208434448463196,3,38
"3x39",0.479998347808953,0.162363485941363,0.183296404755771,0.174341761493914,3,39
"3x40",0.412624329521951,0.262602799751705,0.147952027703957,0.176820843022387,3,40
"3x41",0.49054421755864,0.217964162323402,0.134673391607933,0.156818228510025,3,41
"3x42",0.423576535518712,0.263578432110963,0.133267075353862,0.179577957016463,3,42
"3x43",0.456784258111176,0.187719020333311,0.173009102019335,0.182487619536178,3,43
"3x44",0.372306004822491,0.184206304614777,0.156484451150203,0.287003239412528,3,44
"3x45",0.38768718986794,0.166284284919831,0.117087910929902,0.328940614282327,3,45
"3x46",0.397942114462855,0.17252652796578,0.206930143301476,0.222601214269889,3,46
"3x47",0.369611954669606,0.209998331625832,0.186639075725204,0.233750637979358,3,47
"3x48",0.337498850110444,0.180321533252981,0.174487423510311,0.307692193126264,3,48
"3x49",0.47224010417346,0.189462259937882,0.163527350671094,0.174770285217564,3,49
"4x0",0.402039849425772,0.160850019441008,0.227433392419355,0.209676738713865,4,0
"4x1",0.467365537208025,0.186024090605246,0.181409608707753,0.165200763478976,4,1
"4x2",0.418936202676703,0.181876206082489,0.2409488825847,0.158238708656108,4,2
"4x3",0.412713516347232,0.172237218301421,0.212552300373067,0.20249696497828,4,3
"4x4",0.437980416893914,0.139720634277038,0.205765357895337,0.216533590933711,4,4
"4x5",0.433432174996573,0.153564350134786,0.239269503202192,0.17373397166645,4,5
"4x6",0.449703704059186,0.139680291851774,0.230902574847564,0.179713429241476,4,6
"4x7",0.431782237465901,0.174657732858498,0.21107054463688,0.18248948503872,4,7
"4x8",0.438254246640848,0.142158956820144,0.225649164201741,0.193937632337266,4,8
"4x9",0.42950422716949,0.164900209346667,0.227318683400359,0.178276880083484,4,9
"4x10",0.451239801766696,0.131090671685744,0.204150744267896,0.213518782279664,4,10
"4x11",0.411547810020979,0.194461646956719,0.198659832994971,0.195330710027332,4,11
"4x12",0.428346351091063,0.165547342756525,0.202495987521593,0.203610318630819,4,12
"4x13",0.390666007284207,0.191457306326355,0.216603893688275,0.201272792701162,4,13
"4x14",0.416602583758305,0.160504475904246,0.223147590408065,0.199745349929384,4,14
"4x15",0.455602462264669,0.151368245063718,0.217936309190853,0.17509298348076,4,15
"4x16",0.423597093345641,0.167146663076827,0.212751796642144,0.196504446935388,4,16
"4x17",0.391070462158805,0.188800185746696,0.186178741753153,0.233950610341346,4,17
"4x18",0.379796831458251,0.13572070263603,0.211486153713589,0.27299631219213,4,18
"4x19",0.444269839618405,0.171818413869727,0.167945601474542,0.215966145037326,4,19
"4x20",0.399327299277273,0.186949359986434,0.20083911240304,0.212884228333252,4,20
"4x21",0.391846874972958,0.1882359771521,0.183337544053213,0.236579603821729,4,21
"4x22",0.425851573425227,0.195616773396733,0.197987652923761,0.18054400025428,4,22
"4x23",0.499374331871213,0.143221257963874,0.172821120501119,0.184583289663794,4,23
"4x24",0.424950422416217,0.142079922725097,0.226116399898922,0.206853254959763,4,24
"4x25",0.461232980063139,0.189745321209434,0.161976817405775,0.187044881321652,4,25
"4x26",0.482355556353081,0.161238589847602,0.144959937785632,0.211445916013684,4,26
"4x27",0.419545417296307,0.172916703096441,0.187355247469024,0.220182632138228,4,27
"4x28",0.473040906666363,0.174856303064514,0.186207133231891,0.165895657037232,4,28
"4x29",0.50082821062614,0.207072517051347,0.144754484891841,0.147344787430672,4,29
"4x30",0.388282909582457,0.149032136138674,0.198252331449092,0.264432622829777,4,30
"4x31",0.444506040477618,0.218283248684382,0.171943052171779,0.16526765866622,4,31
"4x32",0.437186956397445,0.177420969222913,0.124701957979979,0.260690116399663,4,32
"4x33",0.395589857351464,0.197392925853949,0.2177472750731,0.189269941721487,4,33
"4x34",0.481390070861449,0.171810293184671,0.170446868566894,0.176352767386986,4,34
"4x35",0.494649006961673,0.150285917441191,0.128646102840475,0.226418972756661,4,35
"4x36",0.458575022644356,0.243452967084489,0.119085324544748,0.178886685726407,4,36
"4x37",0.397894871579613,0.187577711926975,0.199909124916962,0.21461829157645,4,37
"4x38",0.40212506016736,0.164849182957733,0.217978956851802,0.215046800023105,4,38
"4x39",0.480296945667513,0.156027126003499,0.182569642127267,0.181106286201721,4,39
"4x40",0.460343199696947,0.121552120026831,0.217645160054481,0.20045952022174,4,40
"4x41",0.359540529986008,0.179960663278694,0.250089133008599,0.210409673726698,4,41
"4x42",0.460046946476739,0.207638373706332,0.112829592205958,0.219485087610971,4,42
"4x43",0.473527001393977,0.199827580267495,0.156283177632429,0.1703622407061,4,43
"4x44",0.49579503840438,0.189556543024668,0.13887960999554,0.175768808575412,4,44
"4x45",0.459978603685314,0.189784971921626,0.121373960080763,0.228862464312297,4,45
"4x46",0.467409915768659,0.194139138336601,0.132561826756549,0.20588911913819,4,46
"4x47",0.453793738843997,0.151785206433874,0.161317252997296,0.233103801724833,4,47
"4x48",0.503477092606203,0.177859373008394,0.162618489241665,0.156045045143739,4,48
"4x49",0.33694105457465,0.20972583153389,0.176160216662778,0.277172897228683,4,49
"5x0",0.449854774063024,0.191317958391118,0.201082339723322,0.157744927822536,5,0
"5x1",0.442469042560228,0.143161378417058,0.215591253222067,0.198778325800648,5,1
"5x2",0.41227903029432,0.153984313810047,0.21353814338811,0.220198512507524,5,2
"5x3",0.400578172475278,0.191552286177215,0.236456549164502,0.171412992183004,5,3
"5x4",0.44418004112077,0.155350749206703,0.208946348699663,0.191522860972864,5,4
"5x5",0.369361194817964,0.225503106133231,0.202694815704983,0.202440883343822,5,5
"5x6",0.44653079988635,0.16909708992256,0.194936666035786,0.189435444155304,5,6
"5x7",0.407256274689991,0.185083750167727,0.218735628904954,0.188924346237327,5,7
"5x8",0.416433680480272,0.157634149989831,0.20502719945161,0.220904970078287,5,8
"5x9",0.435476941810409,0.168332378638694,0.189253438016695,0.206937241534202,5,9
"5x10",0.402509955916389,0.171604120941917,0.232576022677055,0.193309900464639,5,10
"5x11",0.370131905019443,0.184696700313718,0.216283125515529,0.22888826915131,5,11
"5x12",0.401169527895428,0.173134230445283,0.233437807640922,0.192258434018367,5,12
"5x13",0.441549669877551,0.135322948397345,0.23977890628749,0.183348475437615,5,13
"5x14",0.415548312316067,0.169639230593806,0.223070870685361,0.191741586404767,5,14
"5x15",0.412145230274152,0.155766440422556,0.206907652144154,0.225180677159139,5,15
"5x16",0.383584041801071,0.175443344628885,0.223751804219816,0.217220809350228,5,16
"5x17",0.434884531791848,0.167344631302951,0.209533404294066,0.188237432611134,5,17
"5x18",0.506435408865662,0.151407980161467,0.178933826721241,0.16322278425163,5,18
"5x19",0.447837899882865,0.144747151534197,0.211359001163801,0.196055947419137,5,19
"5x20",0.412700030868722,0.174247542472031,0.141806148019834,0.271246278639414,5,20
"5x21",0.417437264952785,0.160084925352869,0.195405376019421,0.227072433674925,5,21
"5x22",0.437735520670698,0.191111566270436,0.191582643325893,0.179570269732973,5,22
"5x23",0.542188443597505,0.18390056577112,0.133973156604011,0.139937834027363,5,23
"5x24",0.449957844603735,0.158000483526372,0.197692442828725,0.194349229041168,5,24
"5x25",0.51800446051781,0.181463453147869,0.132671473344634,0.167860612989687,5,25
"5x26",0.357826383237736,0.165956012521154,0.129037619524551,0.347179984716559,5,26
"5x27",0.429712905396546,0.189862934173617,0.183541029566288,0.19688313086355,5,27
"5x28",0.449396944629009,0.152676761641433,0.158948688057343,0.238977605672215,5,28
"5x29",0.442627400090266,0.176799257930266,0.174206914379266,0.206366427600202,5,29
"5x30",0.431527072362798,0.227519738868195,0.147835228577491,0.193117960191516,5,30
"5x31",0.447756728788636,0.251125073837966,0.12173836982185,0.179379827551548,5,31
"5x32",0.387179652116213,0.20774664274731,0.219404666171118,0.185669038965359,5,32
"5x33",0.412590191370194,0.239905225150104,0.138037056117779,0.209467527361924,5,33
"5x34",0.475857561131952,0.164423431384901,0.185581252342685,0.174137755140463,5,34
"5x35",0.45842559386205,0.182321630168325,0.148458693653337,0.210794082316287,5,35
"5x36",0.41476952004137,0.237844334283941,0.146406819835675,0.200979325839015,5,36
"5x37",0.466199269164338,0.158943363159364,0.134871008178062,0.239986359498236,5,37
"5x38",0.398623492123176,0.194454312344692,0.133159220835125,0.273762974697007,5,38
"5x39",0.424303280980019,0.185635412401807,0.173689583904694,0.216371722713479,5,39
"5x40",0.381728258003595,0.195708514274078,0.13958206954681,0.282981158175517,5,40
"5x41",0.502847075418969,0.203627461081057,0.100877328362362,0.192648135137612,5,41
"5x42",0.491893144479943,0.21942744968767,0.0915936123046172,0.19708579352777,5,42
"5x43",0.453393961287901,0.174344307787203,0.117668326272229,0.254593404652667,5,43
"5x44",0.516597329131601,0.204628475160476,0.117487524318619,0.161286671389305,5,44
"5x45",0.455301514638876,0.238569430684442,0.146995580068103,0.159133474608578,5,45
"5x46",0.358973863131379,0.203337675099807,0.23084897322583,0.206839488542984,5,46
"5x47",0.424289188994299,0.230716186678548,0.135442666522138,0.209551957805016,5,47
"5x48",0.490737433132319,0.201714116870865,0.145328063453239,0.162220386543576,5,48
"5x49",0.324678628491552,0.212794621489347,0.209318781452465,0.253207968566636,5,49
"6x0",0.367848838942816,0.178525504835169,0.204664811260527,0.248960844961488,6,0
"6x1",0.438084932212186,0.180660360707387,0.193230447738457,0.188024259341971,6,1
"6x2",0.40802695375023,0.190580154874137,0.232193260351579,0.169199631024054,6,2
"6x3",0.391517880687729,0.214181239083819,0.207080417958215,0.187220462270237,6,3
"6x4",0.422184573913472,0.155750088798204,0.231424920324091,0.190640416964232,6,4
"6x5",0.424396723117828,0.171649483880219,0.219648878371337,0.184304914630615,6,5
"6x6",0.404036117710357,0.203946540203797,0.143630947189453,0.248386394896393,6,6
"6x7",0.465659692933443,0.144309428642533,0.188235909348103,0.201794969075922,6,7
"6x8",0.453364278485833,0.157863254312902,0.186229337504338,0.202543129696928,6,8
"6x9",0.45902627749643,0.155965036688477,0.206590433290786,0.178418252524306,6,9
"6x10",0.437604445644729,0.15997782043001,0.196579664935662,0.205838068989599,6,10
"6x11",0.429866008435034,0.142008153315555,0.218628524074389,0.209497314175022,6,11
"6x12",0.404757066088292,0.180766247790199,0.205210867443785,0.209265818677724,6,12
"6x13",0.402587725375019,0.18506418534356,0.238698249738123,0.173649839543298,6,13
"6x14",0.423825233977439,0.175857354748847,0.139614319244617,0.260703092029097,6,14
"6x15",0.437738357389348,0.169714043765471,0.186871346725932,0.20567625211925,6,15
"6x16",0.415923441900181,0.172354682000702,0.22466165793436,0.187060218164756,6,16
"6x17",0.430186831925548,0.17776502552589,0.21123555727124,0.180812585277321,6,17
"6x18",0.490444158381553,0.188171310823131,0.141262950142968,0.180121580652347,6,18
"6x19",0.404704234293085,0.14746047306124,0.216590358673811,0.231244933971864,6,19
"6x20",0.395172202253669,0.184828852500043,0.209123784270427,0.210875160975861,6,20
"6x21",0.322262827717309,0.192259083247945,0.19203754125179,0.293440547782956,6,21
"6x22",0.460243928703472,0.233728189987654,0.179201127638357,0.126826753670517,6,22
"6x23",0.507745024647866,0.169192240799163,0.162905243622804,0.160157490930166,6,23
"6x24",0.400100027911406,0.22274753300172,0.144356204431981,0.232796234654892,6,24
"6x25",0.408794966863026,0.193230407455269,0.183509058386744,0.214465567294961,6,25
"6x26",0.485957883091328,0.180193356431586,0.13769415183851,0.196154608638577,6,26
"6x27",0.476369299295239,0.180267891075461,0.13146929286788,0.21189351676142,6,27
"6x28",0.384435885092674,0.233496282435027,0.152734885805218,0.229332946667082,6,28
"6x29",0.349353664409107,0.187487107496309,0.249366696788607,0.213792531305976,6,29
"6x30",0.448778776722682,0.245257407780755,0.114767381162644,0.191196434333919,6,30
"6x31",0.497609787878977,0.191388721193867,0.115768899862764,0.195232591064391,6,31
"6x32",0.410517527964205,0.213303877191009,0.142290051250685,0.233888543594101,6,32
"6x33",0.469218754785099,0.188042161935054,0.153004674817023,0.189734408462823,6,33
"6x34",0.423947431888143,0.254834022239176,0.129631493137169,0.191587052735511,6,34
"6x35",0.419103911536463,0.239686251734144,0.149766858975028,0.191442977754366,6,35
"6x36",0.424374531518385,0.15557024654744,0.236018322385175,0.184036899549,6,36
"6x37",0.358683565817267,0.28554745719878,0.169562437538851,0.186206539445102,6,37
"6x38",0.343489224601052,0.203606703230106,0.217357700244076,0.235546371924767,6,38
