"","Ductal","Cancer","mDCs","Macrophages","Mast","Monocytes","coordX","coordY"
"9x29",0.154862794771902,0.201863836372828,0.147936486144515,0.186182265698901,0.139363487532568,0.169791129479286,9,29
"9x30",0.135763087930512,0.225615454688913,0.248159439404927,0.14994862060519,0.13141992800749,0.109093469362968,9,30
"9x31",0.0534600817067705,0.109709459221201,0.422754873519034,0.269880162513007,0.0414825679147641,0.102712855125224,9,31
"9x32",0.139650699547346,0.058025897902947,0.443587366681553,0.220576997257142,0.0307908347941202,0.107368203816892,9,32
"9x33",0.0296983376305699,0.142046160161631,0.29150946561321,0.398248570098712,0.0289458012425828,0.109551665253294,9,33
"9x34",1.87830686113343e-17,0.108530386647706,0.0770919422236825,0.503420879780831,0.137681205691772,0.173275585656008,9,34
"9x35",0.182941105085675,0.0751471203607377,0.218129454056866,0.139869418227896,0.0496165989617385,0.334296303307087,9,35
"9x36",0.135104780856748,0.112875647186396,0.301227953783396,0.240606138490162,0.132610593347613,0.0775748863356852,9,36
"9x37",0.18151863790447,0.154782906558901,0.131547402225221,0.299224618373201,0.129720008421928,0.103206426516279,9,37
"9x38",0.0322659816267369,0.0245948545396521,0.203157778586734,0.416617112621061,0.151561041996622,0.171803230629194,9,38
"9x39",0.0783902289379463,0.0449665790333973,0.219162285441268,0.379820988625693,0.179577993522795,0.0980819244389002,9,39
"9x40",0.0676789192221683,0.207142066752364,0.15641492802171,0.116067374895606,0.224584079495133,0.228112631613018,9,40
"9x41",0.141737670106063,0.131045275899738,0.389710670938064,0.173620742270636,0.0377886444907856,0.126096996294713,9,41
"9x42",0.0597481640124512,0.0359034206870882,0.384817707185389,0.386274683014402,0.0406191441823711,0.0926368809182989,9,42
"9x43",0.250930654459704,0.10733979497388,0.273852724160425,0.206236983073903,0.0650848857253937,0.0965549576066954,9,43
"9x44",0.109935044203178,0.14389633896477,0.23048675409171,0.28730155261081,0.133357192706857,0.0950231174226756,9,44
"9x45",0.113001760430269,0.130351313558698,0.53948110611925,0.0710272607855195,0.0445599558201657,0.101578603286098,9,45
"9x46",0.241182238307388,0.102732016304859,0.288830564846768,0.155942442583268,0.0486219850235206,0.162690752934197,9,46
"9x47",0.147666973052268,0.0806202948421217,0.392828653547405,0.159190169588401,0.128206893134629,0.0914870158351757,9,47
"9x48",0.149477734036358,0.0978356962042679,0.35358197586401,0.279062205198223,0.0536036046265474,0.0664387840705943,9,48
"9x49",0.0803672954403329,0.154241557307942,0.235450853764379,0.198880619458992,0.191299847331419,0.139759826696935,9,49
"10x0",0.131331086500609,0.533466577051071,0.0440206392689269,0.0912875654630631,0.0617904762043081,0.138103655512023,10,0
"10x1",0.124668534556969,0.586779680950852,0.0314883465678538,0.0933962920853811,0.0565116150251598,0.107155530813785,10,1
"10x2",0.114848047949273,0.559038333838751,0.0394780940336733,0.10440579359478,0.0664940216052032,0.11573570897832,10,2
"10x3",0.121157036897588,0.57663511406131,0.0650280555689025,0.0878792441852357,0.0545130720702398,0.0947874772167245,10,3
"10x4",0.111361909850255,0.549832594584332,0.0433433462362054,0.111441677840457,0.0690955452608093,0.114924926227942,10,4
"10x5",0.133961055532378,0.587459110832774,0.0237985743971593,0.0992854903443145,0.0568406987127038,0.0986550701806702,10,5
"10x6",0.142758169407752,0.569321138865311,0.0621976050272732,0.0575968920786873,0.0675121653833177,0.100614029237659,10,6
"10x7",0.167494311634898,0.560395046676036,0.0381477318192787,0.0948247689851676,0.0533337229773132,0.0858044179073064,10,7
"10x8",0.110175874516045,0.602147539619753,0.0371488661341979,0.0946856444660503,0.0524731191404844,0.103368956123469,10,8
"10x9",0.12531062000773,0.58208284483312,0.0217693401996538,0.105906080715763,0.0703793072725889,0.0945518069711447,10,9
"10x10",0.0809346320161187,0.571077557660629,0.0425439935267757,0.165946811195853,0.0592872592279791,0.0802097463726446,10,10
"10x11",0.121782075329779,0.56504625411162,0.0657868702175692,0.0652029453548128,0.0608633886958462,0.121318466290372,10,11
"10x12",0.0802899155082456,0.650661179193104,0.0158187023961499,0.0951712579678731,0.0732731180367715,0.0847858268978555,10,12
"10x13",0.112033687551672,0.59437712964334,0.0351804504181514,0.0876375134781073,0.0761451412366073,0.0946260776721221,10,13
"10x14",0.0925456960586714,0.613173099798904,0.0517427120315788,0.0837345546393014,0.0624059538270985,0.0963979836444456,10,14
"10x15",0.109968911403859,0.603815719700455,0.0280301729664123,0.101504531894826,0.0545253603320986,0.10215530370235,10,15
"10x16",0.0888625671410303,0.665842377135231,0.0124864589140136,0.102100854250336,0.0693098456612076,0.061397896898181,10,16
"10x17",0.109982631243664,0.584563173870612,0.0529197513132269,0.0745677563984315,0.0676882026304646,0.110278484543602,10,17
"10x18",0.0904094149667093,0.632855690544663,0.0488249876899369,0.0720915920200696,0.0652146892237374,0.0906036255548834,10,18
"10x19",0.0860950098270405,0.636356841115235,0.0452623697137351,0.0730253079266214,0.0705157760819713,0.0887446953353964,10,19
"10x20",0.1005082657401,0.481477635604314,0.159903936740715,0.0937341311223708,0.0608322406265968,0.103543790165904,10,20
"10x21",0.0866129550747782,0.44348715936927,0.076608614429972,0.100776864561317,0.033272074014684,0.25924233254998,10,21
"10x22",0.0628672713455904,0.356871547338319,0.210210412046457,0.201877164092541,0.0538783488869068,0.114295256290187,10,22
"10x23",0.10861858777435,0.291531478931805,0.239439513219465,0.145248616911293,0.0477724844395759,0.167389318723511,10,23
"10x24",0.0549474532236289,0.247834335220406,0.30221545717743,0.114346130525432,0.162157389552223,0.118499234300879,10,24
"10x25",0.112452387488394,0.158512712629552,0.23517915500372,0.263267044223623,0.021924320927906,0.208664379726805,10,25
"10x26",0.0257666489239041,0.209170385364336,0.259314663874536,0.222659777848008,0.0254126302027245,0.257675893786492,10,26
"10x27",0.0158526192833343,0.200033243202216,0.209549784000347,0.329791505038272,0.0178100052589459,0.226962843216885,10,27
"10x28",0.00610312840001462,0.16732286037124,0.394387268120458,0.125730330507083,0.133733738653424,0.172722673947779,10,28
"10x29",0.0579109668527227,0.125322707221912,0.320256267529588,0.214948206256281,0.0191486992188766,0.262413152920621,10,29
"10x30",0.0366774952275294,0.0114314178689182,0.321953087884022,0.166342594828423,0.288357295386872,0.175238108804235,10,30
"10x31",0.080909249174592,0.130201055589891,0.357774198332755,0.117621847225473,0.116261062469102,0.197232587208187,10,31
"10x32",0.0704555097350547,0.0300149354143803,0.188926883228934,0.336414956508159,0.0330399938371757,0.341147721276297,10,32
"10x33",0.0812011182110444,0.412257180909888,0.214607576441209,0.110548152388025,0.0415997371333275,0.139786234916507,10,33
"10x34",6.2255086368105e-17,0.100855041280022,0.18632349423767,0.369052755377479,0.10356292757286,0.24020578153197,10,34
"10x35",0,0.0660181538822016,0.0290894058850924,0.381833951775478,0.369962202993013,0.153096285464215,10,35
"10x36",0.0663497918461639,0.177345167151999,0.364405519269236,0.205736858752216,0.0475033247505074,0.138659338229877,10,36
"10x37",0.116958406381165,0.260414358747415,0.194437187503653,0.195474460333215,0.103992974893886,0.128722612140666,10,37
"10x38",0.141083597129686,0.137750332918013,0.199677735540566,0.172092552555816,0.00858850876072958,0.340807273095189,10,38
"10x39",0.10870569526175,0.0845165944214667,0.333670024508912,0.222583696117814,0.165350199411844,0.0851737902782122,10,39
"10x40",0.154424598297416,0.12431459703437,0.242157234027689,0.289171759462853,0.0406746967159645,0.149257114461707,10,40
"10x41",0.0772244309931018,0.154822453275568,0.422651479955243,0.210590159436453,0.0353622496171945,0.0993492267224389,10,41
"10x42",0.175248181698895,0.134465889163904,0.267505626556798,0.132725963702718,0.121796941493094,0.168257397384591,10,42
"10x43",0.157290524623441,0.177591407941929,0.137063733866149,0.166010599824272,0.219233627519874,0.142810106224336,10,43
"10x44",0.257141062491032,0.0848397962201786,0.0209623913732845,0.140797465155117,0.271245934027052,0.225013350733335,10,44
"10x45",0.167927849517562,0.0817456569739522,0.285510546471095,0.294557558489503,0.0493889745302322,0.120869414017656,10,45
"10x46",0.146428728159721,0.194557681471576,0.132852419090295,0.164867417756563,0.252751136238685,0.108542617283161,10,46
"10x47",0.103656317765964,0.133834916753447,0.161298863881584,0.335254215141993,0.155382321403252,0.11057336505376,10,47
"10x48",0.21547587134347,0.0665986659387726,0.255101419277539,0.288512749140903,0.0556938426066915,0.118617451692625,10,48
"10x49",0.226068821878105,0.128139211593763,0.200027908577492,0.201346561165519,0.0491091592076611,0.19530833757746,10,49
"11x0",0.167856252969417,0.473863520652563,0.127725975392549,0.0792742745304096,0.0543388282435995,0.0969411482114614,11,0
"11x1",0.0851582080808699,0.466326532785054,0.0840544445219978,0.100397079649424,0.208626453843011,0.0554372811196432,11,1
"11x2",0.0757000094440613,0.617733923460844,0.0671620728933166,0.0804009727472554,0.0708774658179721,0.0881255556365504,11,2
"11x3",0.0471747213405379,0.671998935673691,0.0721393362221622,0.0743378334691072,0.0622393189698799,0.0721098543246216,11,3
"11x4",0.084226157294704,0.65494123649512,0.0420542762944879,0.0932222927019655,0.0631711933177277,0.0623848438959951,11,4
"11x5",0.109931812803937,0.600656298535833,0.0346341490166023,0.0959713578737439,0.0533814827068319,0.105424899063052,11,5
"11x6",0.0959671499411343,0.624336171018678,0.0251770653893421,0.0983650020421811,0.0615459355079444,0.0946086761007201,11,6
"11x7",0.118032182032763,0.574818322361607,0.0726911973568424,0.0583092867312475,0.0787891559469348,0.0973598555706047,11,7
"11x8",0.112730131403209,0.591416087573413,0.0464876745725791,0.106267487750771,0.0483067858536098,0.0947918328464186,11,8
"11x9",0.132464773688955,0.612785898430876,0.0553751471087066,0.0715561181150809,0.0433257177778788,0.0844923448785033,11,9
"11x10",0.0713426599885044,0.639396457409061,0.0453246923309365,0.0897925090307072,0.0513240874007644,0.102819593840027,11,10
"11x11",0.127971661064583,0.583531479227748,0.0505515786100742,0.0780388769964867,0.0521195153487082,0.1077868887524,11,11
"11x12",0.148800182824012,0.572397512355465,0.0567612275498864,0.0704271071010462,0.0504711257287259,0.101142844440865,11,12
"11x13",0.134554257629068,0.591455031667748,0.0240734027308037,0.119622185130895,0.0553285430090126,0.0749665798324732,11,13
"11x14",0.0766091787018139,0.611323363067228,0.0628691091513404,0.12474175634841,0.0511521956730669,0.0733043970581406,11,14
"11x15",0.122202854863414,0.581982007804936,0.0506594849781728,0.0902092552188819,0.0560956519934321,0.0988507451411632,11,15
"11x16",0.0849596144736429,0.611450226908969,0.0661145238674341,0.0787001753922714,0.07143364954116,0.0873418098165231,11,16
"11x17",0.11017711713009,0.561349044241131,0.0526945829759993,0.0941339324848027,0.0721621588892437,0.109483164278734,11,17
"11x18",0.0509445662085198,0.656145315029294,0.073623748494435,0.0819598695466748,0.0539439953076393,0.0833825054134372,11,18
"11x19",0.0865294917618007,0.50848544862416,0.106659932414568,0.14878362513923,0.0532468646133102,0.0962946374469312,11,19
"11x20",0.0409463158428512,0.415104762042748,0.247015326419866,0.126130160859299,0.0554763400756927,0.115327094759544,11,20
"11x21",0.0937309555397938,0.521935188237829,0.102317509733595,0.0895322936403367,0.0515698375860908,0.140914215262355,11,21
"11x22",0.11542690069911,0.456173177177575,0.0950502627607672,0.151199384191478,0.0440947340861306,0.138055541084939,11,22
"11x23",0.023022954462554,0.383763340742222,0.302067375470477,0.12631148458864,0.0399945343474896,0.124840310388617,11,23
"11x24",0.0268319295903715,0.240049235777259,0.382081914225764,0.0427185953893036,0.16624835275902,0.142069972258282,11,24
"11x25",0.0714031417218428,0.21535894822275,0.293536557275591,0.160780223797771,0.182533267225699,0.0763878617563457,11,25
"11x26",8.350494288786e-17,0.139576831298705,0.303893660616012,0.16377420403078,0.195949696561955,0.196805607492549,11,26
"11x27",0.0463818203496983,0.118889985364296,0.356168472716996,0.269924729109806,0.0219077902832411,0.186727202175963,11,27
"11x28",0.0226358415604497,0.240134477065607,0.156533739666238,0.201674213576435,0.193597788830444,0.185423939300826,11,28
"11x29",0.134958330090282,0.156024634422579,0.0898965619969005,0.28611650574844,0.0264399798334124,0.306563987908385,11,29
"11x30",0.110327300104494,0.0397547854075508,0.384819809603911,0.147593386757306,0.0904508000344911,0.227053918092247,11,30
"11x31",0.0283062858443422,0.103577381606986,0.067438330560714,0.296829358376784,0.435952811592039,0.0678958320191348,11,31
"11x32",0.101426423887725,0.207999413559172,0.0779218302416893,0.375197865782605,0.0617525356715118,0.175701930857297,11,32
"11x33",0.0374250852505883,0.0862511747247696,0.301553179684422,0.410043331432212,0.0143974110332252,0.150329817874782,11,33
"11x34",0.0108916930918023,0.00707299825147403,0.400417715413352,0.323216230144858,0.0378186054057395,0.220582757692774,11,34
"11x35",0.0600984477446333,0,0.203339889072792,0.245408085168828,0.300564010310655,0.190589567703092,11,35
"11x36",0.0179608321723046,0.112630475433533,0.272017707677445,0.18584229743444,0.293177929072643,0.118370758209634,11,36
"11x37",0.135747409204602,0.118718295393533,0.386780881879134,0.146809965111461,0.041296451607778,0.170646996803493,11,37
"11x38",0.148971546242904,0.150836737140429,0.274331117691044,0.112762715199031,0.138951004875271,0.17414687885132,11,38
"11x39",0.109999040401336,0.163591232735403,0.310038942811176,0.252176323279612,0.092639369112095,0.0715550916603782,11,39
"11x40",0.196548540645472,0.0143714681871019,0.304408996217805,0.190644925376513,0.0400136942080443,0.254012375365063,11,40
"11x41",0.130363444468577,0.189948187647879,0.228974299628878,0.18325719670829,0.184370886801518,0.083085984744857,11,41
"11x42",0.106134248681203,0.0850719843720366,0.180952625192864,0.463821845295279,0.0344341380951351,0.129585158363483,11,42
"11x43",0.169611524945774,0.17541488084322,0.270641686932858,0.171188577279496,0.0529306650376756,0.160212664960976,11,43
"11x44",0.143392728617687,0.138062930852693,0.249860354742197,0.177908653361049,0.0338507472796844,0.25692458514669,11,44
"11x45",0.0861219974919996,0.214743188013304,0.256853484128956,0.188490498354472,0.047384427732347,0.206406404278922,11,45
"11x46",0.289329007248252,0.0356873270302591,0.193635279560394,0.177084499655827,0.209859782808316,0.0944041036969524,11,46
"11x47",0.208529007003754,0.172169034956666,0.311323838931815,0.166888785930012,0.0419412234137298,0.0991481097640224,11,47
"11x48",0.215082127760894,0.180857680409039,0.222911808725775,0.28771903325212,0.0393429426727552,0.0540864071794168,11,48
"11x49",0.260164797389421,0.141772995773213,0.242914489873894,0.142194794260944,0.0498992229470955,0.163053699755432,11,49
"12x0",0.100383420974432,0.529395946363937,0.0188956801602912,0.113155534820011,0.159842320944288,0.0783270967370403,12,0
"12x1",0.149201850564164,0.517696222685678,0.0405714212892744,0.0610899602721256,0.125375652031143,0.106064893157615,12,1
"12x2",0.126373297768022,0.600152907795796,0.0102492554921697,0.133129013720681,0.0415257742233147,0.0885697510000171,12,2
"12x3",0.101690605514477,0.620610267536222,0.0341270024276597,0.0890972583634679,0.0660432052660564,0.088431660892117,12,3
"12x4",0.0804742474539164,0.640127033326574,0.0491734807004545,0.0682782030203625,0.0546565416469366,0.107290493851756,12,4
"12x5",0.0834461676186615,0.623942012038118,0.0593121537551602,0.0798379285522734,0.0563181914596341,0.0971435465761523,12,5
"12x6",0.197154180122534,0.522812234191575,0.0427509763887034,0.0755864135541546,0.0764283713920925,0.0852678243509404,12,6
"12x7",0.0221635743884121,0.22699256981414,0.402294235214256,0.158720717032203,0.0497280959178775,0.140100807633112,12,7
"12x8",0.108728671226973,0.61486506564027,0.080474086432794,0.0530687047489925,0.0495524392701252,0.0933110326808452,12,8
"12x9",0.0827712655720148,0.637266292246341,0.0466492598101986,0.0899245734312279,0.0558507408149276,0.0875378681252902,12,9
"12x10",0.0997507665816682,0.623800768986863,0.0459238387840545,0.114833990780736,0.0419421887203327,0.0737484461463456,12,10
"12x11",0.10191797563398,0.605822022078349,0.067743727890571,0.0719896363644,0.0532895974068789,0.0992370406258214,12,11
"12x12",0.154881249096885,0.562981454428736,0.0394801987479382,0.0790738847089189,0.0565388353833963,0.107044377634125,12,12
"12x13",0.0843302509502513,0.624795188800555,0.0309590543817418,0.111838511138895,0.0504899293524445,0.0975870653761116,12,13
"12x14",0.0559664297591517,0.656545553971545,0.0625523852093788,0.0878528473637685,0.0628670744129516,0.0742157092832044,12,14
"12x15",0.124522609601517,0.586278832210141,0.0563718199812949,0.0696518406340043,0.0503730770062906,0.112801820566752,12,15
"12x16",0.0431146836281418,0.645520788833948,0.0700998605085289,0.0940347004168078,0.0441934895512497,0.103036477061324,12,16
"12x17",0.105458004842202,0.607980161405702,0.0350389380937888,0.101083383292053,0.0582653015479657,0.0921742108182886,12,17
"12x18",0.117813232432296,0.571212844041275,0.0410454032434993,0.101886917943639,0.0834258251703059,0.0846157771689846,12,18
"12x19",0.100207172679185,0.551737411858037,0.0553005804054953,0.16355037614791,0.0411215448188325,0.0880829140905406,12,19
"12x20",0.097121442595807,0.491364823893455,0.107033943423035,0.100258969104163,0.0621851020227303,0.142035718960809,12,20
"12x21",0.18455239037802,0.345158289611901,0.242642664734928,0.0900435612805847,0.0330389329551806,0.104564161039387,12,21
"12x22",0.116693643229883,0.327860654170701,0.027908291091443,0.22548474566391,0.221607276527448,0.0804453893166152,12,22
"12x23",0.148912576311921,0.274499527032892,0.163458837649374,0.262827213183086,0.0482171044172405,0.102084741405486,12,23
"12x24",0.049432570479547,0.156276462345684,0.284668231441515,0.160638209320672,0.150096391607783,0.198888134804799,12,24
"12x25",3.55736045410088e-17,0.0241249284884762,0.1838732873322,0.250178781673302,0.380719637838493,0.161103364667528,12,25
"12x26",0.0144992777550695,0.187686801975278,0.147838107488035,0.198354667208981,0.246512420517944,0.205108725054693,12,26
"12x27",0.114966854574991,0.13636684845445,0.286508635749541,0.177696380332131,0.0538523825550014,0.230608898333885,12,27
"12x28",0.0234354227922849,0,0.317430146013605,0.21994576990692,0.243949555576525,0.195239105710665,12,28
"12x29",0.0692310639616218,0.0745361434115332,0.279811518729643,0.311633031395303,0.0940989116948959,0.170689330807003,12,29
"12x30",2.99505767932205e-17,0,0.412214616553432,0.12841246266989,0.21601414777433,0.243358773002348,12,30
"12x31",0.0222985864048091,0.0362812698738851,0.406906932586616,0.307219676097436,0.0384199124166148,0.188873622620639,12,31
"12x32",0.00750255133748348,0.11759721377266,0.39113854456277,0.215067792012633,0.0094133339159667,0.259280564398488,12,32
"12x33",0.0930723503555027,0.114019375665832,0.259620231821733,0.238643825870496,0.122201423825497,0.172442792460939,12,33
"12x34",0.146284986429677,2.82759067633244e-17,0.189494827869268,0.237802865015584,0.307679705593259,0.118737615092212,12,34
"12x35",0.251119479517283,0,0.155411996467295,0.309367117767141,0.0372583857185022,0.246843020529779,12,35
"12x36",0.0787066446833217,0.0858035718850776,0.355979860574418,0.329508765263562,0.0554674301284829,0.0945337274651372,12,36
"12x37",0.0796388961376264,0.21859555332294,0.304487122622016,0.119640082363342,0.0360114663085244,0.241626879245552,12,37
"12x38",0.11003336360184,0.11532516931951,0.167757327919643,0.296426637418173,0.0888815608782942,0.221575940862539,12,38
"12x39",0.0265661531871672,0.0677048733338476,0.384767778417915,0.285158394385118,0.154099187327013,0.0817036133489399,12,39
"12x40",0.180033653415711,0.167114026420831,0.0416154995402948,0.272547368581295,0.174997758500984,0.163691693540885,12,40
"12x41",0.09661792725599,0.0941798399923974,0.295221834762294,0.228180151721045,0.02890129017035,0.256898956097924,12,41
"12x42",0.161424228298465,0.101090700257753,0.194197165340337,0.270705954295502,0.0517967809098934,0.220785170898049,12,42
"12x43",0.184525376315648,0.233255054334721,0.166592307685477,0.241484553418915,0.0831748613185519,0.0909678469266869,12,43
"12x44",0.252741623639981,0.0787901469928079,0.268495241791634,0.222287832939436,0.0864400384290128,0.0912451162071279,12,44
"12x45",0.185650186493517,0.167113308757365,0.0778636796810225,0.397446865615308,0.0560219192940967,0.115904040158692,12,45
"12x46",0.334812797323358,0.0398997967089201,0.146929750646559,0.268595654692711,0.0663388987924267,0.143423101836026,12,46
"12x47",0.221748987965634,0.058571922518258,0.244136582605464,0.252004833613558,0.139769464290789,0.0837682090062971,12,47
"12x48",0.212857755041034,0.129086341496202,0.145144612083409,0.268652890686253,0.050885440275463,0.193372960417639,12,48
"12x49",0.181705472568007,0.195946231673668,0.28686079656908,0.122226566610986,0.0600261149743714,0.153234817603887,12,49
"13x0",0.175633181696244,0.535109925680799,0.0375637122434328,0.114239374821252,0.0521376943383723,0.0853161112198996,13,0
"13x1",0.148062785153995,0.579107915035424,0.0501716956580644,0.093157694290227,0.0605277990932761,0.0689721107690136,13,1
"13x2",0.164494485023868,0.545774620078307,0.0631288841679305,0.087978671985932,0.0628910910883447,0.0757322476556185,13,2
"13x3",0.065743704729037,0.631580335701072,0.0731921542041122,0.0656632375774544,0.0687082917657508,0.0951122760225736,13,3
"13x4",0.159392904229968,0.565628889020704,0.045141274957776,0.0824868021439839,0.0510358067941107,0.0963143228534574,13,4
"13x5",0.112248180730974,0.59821595363265,0.0457563686054762,0.0980137082598415,0.0655627679681355,0.0802030208029234,13,5
"13x6",0.169324218316782,0.548068672805876,0.0477360914088799,0.079958484042877,0.0716462915315007,0.0832662418940841,13,6
"13x7",0.11273525511811,0.59828371740332,0.0265120917217035,0.105148753929061,0.0600001708517782,0.0973200109760274,13,7
"13x8",0.17566710175402,0.539046458333186,0.0589642364797561,0.0580158894970336,0.0620265525577488,0.106279761378256,13,8
"13x9",0.0971754530661345,0.598176084422388,0.0530968173200617,0.112996957913221,0.0546047479055357,0.0839499393726591,13,9
"13x10",0.139301905296174,0.561409320701175,0.0439560397901758,0.0944831444134359,0.076506006318822,0.0843435834802169,13,10
"13x11",0.190439574222736,0.508407684737296,0.0284838152862164,0.115649235901612,0.0689596382736833,0.088060051578456,13,11
"13x12",0.141157992144317,0.58047488948601,0.0321149727251999,0.0839984945765963,0.060776280209079,0.101477370858798,13,12
"13x13",0.0668422031978868,0.631635691554387,0.0709719585904983,0.0860355067664328,0.0578616455857629,0.0866529943050321,13,13
"13x14",0.102780472617139,0.613321022033438,0.0185600722672257,0.113545924540692,0.0602069323586136,0.0915855761828914,13,14
"13x15",0.100798874645896,0.598137235445278,0.0693874869314111,0.0714455257634509,0.0748455571515313,0.0853853200624325,13,15
"13x16",0.139091093359104,0.572376718739891,0.0613330342533505,0.103463324385505,0.0516661152362216,0.0720697140259286,13,16
"13x17",0.170520735314005,0.557981956810198,0.0335734073921335,0.0853095097043635,0.0568303573494835,0.095784033429816,13,17
"13x18",0.110308421064145,0.56641585217239,0.042476594777113,0.0897572573355165,0.0668766749637802,0.124165199687056,13,18
"13x19",0.0613100235687636,0.535607113592978,0.0690398674144167,0.122772103318901,0.0545630957023735,0.156707796402567,13,19
"13x20",0.089496220269176,0.443149892437255,0.121879714546375,0.108876281857086,0.166474483137798,0.0701234077523099,13,20
"13x21",0.0635183325111033,0.389661672925605,0.227721559827482,0.0749231230013577,0.139107778441034,0.105067533293418,13,21
"13x22",0.0814916392499747,0.243845206203337,0.285079488898728,0.240426726792979,0.0501240165384668,0.0990329223165143,13,22
"13x23",0.0451685000787379,0.276736529045578,0.209087742908509,0.179288131696836,0.116910589199805,0.172808507070535,13,23
"13x24",0.0672572501738205,0.145057783282677,0.215326840984917,0.120684541811307,0.191279222364725,0.260394361382554,13,24
"13x25",0.120394182878147,0.190264720701594,0.158960662446794,0.14766845275043,0.14073744725202,0.241974533971014,13,25
"13x26",0.00316945932790747,0.0331163027215522,0.596808790446415,0.256903601640671,0.0273500041989786,0.0826518416644763,13,26
"13x27",0,0,0.303672366683308,0.214575910296064,0.265335851580093,0.216415871440535,13,27
"13x28",0,5.31685488824991e-17,0.264965389962103,0.278447090857554,0.296181150686048,0.160406368494296,13,28
"13x29",0,4.49373371726341e-17,0.207759665881805,0.223215043955546,0.333125045844276,0.235900244318372,13,29
"13x30",1.25806503534937e-17,0,0.517262692999832,0.288557347152089,0.094299907712939,0.0998800521351402,13,30
"13x31",0,0,0.4948088197862,0.280743501108581,0.0381758819142474,0.186271797190972,13,31
"13x32",0,8.56550037411018e-17,0.231694164137731,0.246819517062761,0.215868591838551,0.305617726960957,13,32
"13x33",0.0159816867947622,0,0.321324095202347,0.432791642468519,0.038609089283027,0.191293486251344,13,33
"13x34",0,0.0240703677157036,0.370464372404753,0.284423056978322,0.142024040902608,0.179018161998613,13,34
"13x35",0.034097840815972,0.0746717022040242,0.31202429093134,0.0946521953772336,0.335829387369621,0.14872458330181,13,35
"13x36",0.171675554464945,0.106207720680249,0.0979491901853301,0.183312390042076,0.171162217904182,0.269692926723218,13,36
"13x37",0,0,0.496095504130036,0.289527575776854,0.0808277063099435,0.133549213783166,13,37
"13x38",0.08132644475649,0.0817244307116121,0.081239139020131,0.329243422694579,0.298664791639323,0.127801771177866,13,38
"13x39",0.0928756500822685,0.250175450490543,0.246668051970275,0.247334146876467,0.0466849350647971,0.116261765515649,13,39
"13x40",0.163669553902171,0.140492404602085,0.199617999182308,0.231857564742289,0.161710956147484,0.102651521423663,13,40
"13x41",0.105378570949189,0.110720644893576,0.461411510964199,0.209842486988478,0.0322306520554008,0.0804161341491569,13,41
"13x42",0.201129493798611,0.188839796896264,0.217850909662492,0.233670606623634,0.0559207316781486,0.102588461340851,13,42
"13x43",0.0677353811122233,0.227993170027747,0.211082285666887,0.239752582057452,0.13315094569671,0.120285635438981,13,43
"13x44",0.204289333145626,0.174191376546635,0.140965941075995,0.176502233886504,0.161899426405776,0.142151688939463,13,44
"13x45",0.174199319206596,0.179093344608136,0.320256026104057,0.129000668535115,0.0175951255119033,0.179855516034193,13,45
"13x46",0.130245520848027,0.198476980436234,0.18132890851338,0.273856242506471,0.0888947490519919,0.127197598643896,13,46
"13x47",0.199986297646242,0.0997576430438298,0.193554203160717,0.193835564925871,0.18168670272537,0.13117958849797,13,47
"13x48",0.393442902860952,0.0979633438083463,0.0995016819933513,0.214222300614107,0.0215206665443145,0.173349104178929,13,48
"13x49",0.235632985633009,0.0795351694687649,0.336062927956448,0.164726525202425,0.0403283628899056,0.143714028849448,13,49
"14x0",0.174760585408306,0.501634306850443,0.0593770769079291,0.119509853435205,0.0274519830450643,0.117266194353053,14,0
"14x1",0.0754960152525722,0.472820299110227,0.0601753699670738,0.0787864056734217,0.196336582324425,0.116385327672281,14,1
"14x2",0.119462860452328,0.613096883583229,0.0233332344292198,0.107947954803851,0.0668554491818029,0.0693036175495694,14,2
"14x3",0.145178879577014,0.557138842388908,0.0531494564414057,0.0785032364764584,0.0585791584293164,0.107450426686897,14,3
"14x4",0.0995954631748226,0.606495294835099,0.0684174132876696,0.0823960103063987,0.066875729822215,0.0762200885737953,14,4
"14x5",0.053691683653164,0.662514101906553,0.0547499666853269,0.0885168760891283,0.0656462107609992,0.074881160904829,14,5
"14x6",0.158732587969355,0.587375809039618,0.0347465113680884,0.0831640892120521,0.0641523933162286,0.0718286090946584,14,6
"14x7",0.11788579986188,0.602630053759803,0.0450671472549075,0.0834256965494081,0.0672771708160642,0.0837141317579379,14,7
"14x8",0.142494216432272,0.547091203924156,0.0693944982539674,0.0848833388071188,0.0608175351481081,0.0953192074343771,14,8
"14x9",0.0864313063438836,0.598396458745995,0.0500076708262196,0.100245698825369,0.0626211558227062,0.102297709435827,14,9
"14x10",0.112375280384915,0.623858687999827,0.03709007713436,0.0927704560233734,0.0548089155787174,0.0790965828788076,14,10
"14x11",0.12297473196896,0.582398704735819,0.0252504692305307,0.10359399376417,0.0606929672092837,0.105089133091237,14,11
"14x12",0.137539910606828,0.59947710804357,0.0420812369688956,0.0873393532998267,0.0424351223538137,0.0911272687270658,14,12
"14x13",0.114493965182601,0.590318030620466,0.0343961156446912,0.124090137270442,0.0611156248401215,0.0755861264416789,14,13
"14x14",0.0675335363641943,0.641484252079195,0.0702116799351691,0.0754923183279954,0.0559591729219523,0.0893190403714943,14,14
