"","Cancer","Ductal","Macrophages","Mast","mDCs","Monocytes"
"0x40",0.306723267179005,0.350226946716035,0.0390022559059943,0.0498236589439723,0.161525321875253,0.000387717523312012
"0x41",0.130452066319088,0.293260598241194,0.00678663344206899,0.000271402266737339,0.368718826264343,0.0852408240934467
"0x42",0.114170627143298,0.267926393848179,0.0592482654444121,0.111619465563869,0.277640627687451,0.0298946300960495
"0x43",0.23985365955735,0.356258471474831,0.0154317325179334,0.00027140226635097,0.250437886027144,0.0241299826618223
"0x44",0.124863688521188,0.48616689719056,0.0125883970018399,0.0671120972608029,0.183385464990678,0.00395455958120245
"0x45",0.313216513580653,0.232914150197828,0.0785597968235261,0.000271402274297248,0.193208605638462,0.037727460790297
"0x46",0.251925890448327,0.327138665055968,0.00561776239957818,0.0759083147174567,0.238839444233937,0.00635931180329503
"0x47",0.195523678710949,0.399969096957823,0.0257462740726873,0.00018998158415003,0.264456397043467,0.0301466910708955
"0x48",0.247066835496538,0.240724867670096,0.0266309225782068,0.000387717508051243,0.320771206938689,0.0675138505692917
"0x49",0.332362491599064,0.350840339409821,0.0578470978045647,0.000189981579783784,0.149565056066584,0.01124502743131
"1x0",0.489995517947169,0.398163246094941,0.0124262274866717,0.000132987113811922,0.0142629576184203,0.00293497352365351
"1x1",0.479971672204428,0.378417289126399,0.0223424600133169,0.000132987113501571,0.0315249240249329,0.000132987110489385
"1x2",0.468101214178105,0.240952130801462,0.0225890918915833,0.000132987108901812,0.140642070743727,0.00013298711050929
"1x3",0.434006291071222,0.289171277636553,0.000132987110496021,0.000132987104755886,0.192145189719269,0.00013298711049602
"1x4",0.619206412052453,0.31338830240523,9.3090977347214e-05,9.30909769609041e-05,0.00420909227177751,9.30909773565028e-05
"1x5",0.626666553640136,0.174065788423715,0.000189981586422886,0.0361335376369445,0.000189981586397243,0.0167107597607246
"1x6",0.584304568335856,0.297448390801649,0.00344999117370038,0.000132987111303896,0.00298800992936934,0.000132987110499811
"1x7",0.572946952885288,0.273342379682136,0.00013298711049602,0.000132987110168481,0.00613959670951431,0.000132987110542659
"1x8",0.507600714463823,0.35975313838349,0.000842612457751207,0.000132987111610592,0.000132987110499338,0.00013298711050252
"1x9",0.65857234566913,0.22809012654014,0.0133362990521974,0.000132987113514202,0.00013298711049602,0.000293539186092124
"1x10",0.255745418955109,0.0178192178577139,0.0417301437551264,0.000271402265011917,0.495736075891734,0.0416470421639715
"1x11",0.465901101989781,0.367927429228712,0.000189981586422886,0.000189981584127047,0.0595967724849905,0.00455073364648243
"1x12",0.414852138495135,0.425683212030273,0.00013298711049602,0.000132987113830293,0.0522626576260589,0.000132987110489385
"1x13",0.615657680154672,0.17010720511494,6.51636841430499e-05,6.51636823382839e-05,0.111204898355381,6.51636841397986e-05
"1x14",0.579648958409567,0.209905125940985,0.0140187415838006,0.00018998157978688,0.000189981586428237,0.0476810747656264
"1x15",0.503254802650864,0.406262900430827,0.00723405924475345,0.000132987113752902,0.000132987110496021,0.00013298711050929
"1x16",0.419751873949855,0.22924480249142,0.00374218540981617,0.103755048421661,0.0863679571777518,0.000387717523312011
"1x17",0.452347994652799,0.362730673457496,0.00013298711049602,0.000132987110651176,0.0709278707493312,0.000132987110499811
"1x18",0.571938020327961,0.15333354675728,0.00789596351501477,0.000132987109142621,0.103751634670781,0.00310679479024764
"1x19",0.590784313438877,0.17777922744599,0.00119035558407296,0.000132987104764101,0.134475846448636,0.00013298711046948
"1x20",0.421419134411353,0.227822373968986,0.00764435504221526,0.00028125446087311,0.229264879479867,0.00546628582239393
"1x21",0.390172627476889,0.363567602819232,0.0449652646089342,0.0400529601820215,0.000271402266318408,0.0347145772235813
"1x22",0.317359566365573,0.268070885369448,0.000387717523312012,0.0856876875221879,0.152839940448485,0.0003877175233507
"1x23",0.537373765666169,0.0592793375477614,0.00631728033475388,0.00018998158710923,0.256455487178947,0.00746240466510107
"1x24",0.49056060271879,0.122347837409146,0.0238785310638511,0.000132987104766403,0.20190085045766,0.00442372602224973
"1x25",0.447386041992436,0.0434159829399677,0.00723586963211837,0.000189981584477004,0.328190931558632,0.0160430361480261
"1x26",0.36690300899652,0.326786549208072,0.0267523902810305,0.000271402256834965,0.0566123927710009,0.135393778364448
