"","Ductal","Cancer","Stroma"
"2x0",0.0988069342533456,0.691584526484543,0.209608539262112
"2x1",0.0458756056543857,0.72571295726046,0.228411437085154
"2x2",0.157503552790318,0.772724948608411,0.0697714986012709
"2x3",0.161113296811101,0.773837101504744,0.065049601684155
"2x4",0.157582688688728,0.744034023020378,0.0983832882908937
"2x5",0.0947053752397388,0.585588373994531,0.319706250765731
"2x6",0.0628619868248085,0.354004076974891,0.583133936200301
"2x7",0.0587360530761918,0.869149090013937,0.0721148569098713
"2x8",0.0277027775552993,0.882859927286344,0.0894372951583562
"2x9",0.0395960618573452,0.875511954111369,0.0848919840312857
"2x10",0.0713627947308152,0.795723283621299,0.132913921647886
"2x11",0.123482619371168,0.807427486943636,0.0690898936851961
"2x12",0.00769727084035643,0.96816591750483,0.024136811654813
"2x13",0.067768654639196,0.143700893083973,0.788530452276831
"2x14",0.0726731454616396,0.842873534636895,0.0844533199014656
"2x15",0.084228381732863,0.847694766141061,0.0680768521260762
"2x16",0.061571199339115,0.540758215782819,0.397670584878066
"2x17",0.0553161337636255,0.724094305496248,0.220589560740127
"2x18",0.074046666203612,0.549844510294433,0.376108823501956
"2x19",0.255578908066993,0.457391347298059,0.287029744634948
"2x20",0.0642412301221689,0.671881124480086,0.263877645397746
"2x21",0.170195339591134,0.445454102929865,0.384350557479001
"2x22",0.199395781733098,0.523414902406301,0.277189315860601
"2x23",0.165275511267102,0.445782616593885,0.388941872139014
"2x24",0.0696429267877836,0.564867067216817,0.365490005995399
"2x25",0.146099354597508,0.42897260381462,0.424928041587872
"2x26",0.128448165665881,0.468390460429373,0.403161373904745
"2x27",0.0807778339120472,0.426526335047695,0.492695831040258
"2x28",0.111553921048465,0.207264259625348,0.681181819326186
"2x29",0.231919832100768,0.433979712980594,0.334100454918639
"2x30",0.237323692970004,0.336455644793435,0.426220662236561
"2x31",0.133112173204578,0.257628061240129,0.609259765555293
"2x32",0.283503653918086,0.274128273331689,0.442368072750225
"2x33",0.163432442297087,0.321222957642887,0.515344600060026
"2x34",0.151256450518862,0.397446821538838,0.4512967279423
"2x35",0.100398395149997,0.496925984084982,0.402675620765021
"2x36",0.0906763057121218,0.240036411142134,0.669287283145744
"2x37",0.391324148695945,0.255877373833834,0.352798477470221
"2x38",0.147634201897599,0.232971182007985,0.619394616094416
"2x39",0.309411671203546,0.208713696980993,0.481874631815461
"2x40",0.142568178204492,0.253928544952474,0.603503276843035
"2x41",0.350948927091693,0.158291841162376,0.490759231745931
"2x42",0.218065201102046,0.272753600941488,0.509181197956466
"2x43",0.142557797388362,0.15857978317549,0.698862419436148
"2x44",0.369760406921312,0.159693876807955,0.470545716270733
"2x45",0.278626231754357,0.215256667535592,0.506117100710051
"2x46",0.137405557621323,0.196812067619801,0.665782374758876
"2x47",0.106935943282461,0.198927707919662,0.694136348797877
"2x48",0.286010215817139,0.210233037972329,0.503756746210532
"2x49",0.265123081139777,0.203947066889088,0.530929851971135
"3x0",0.105893423222184,0.656604839156641,0.237501737621175
"3x1",0.20544115119914,0.780510919720788,0.0140479290800727
"3x2",0.101443704614486,0.854553955532781,0.0440023398527332
"3x3",0.161936733805431,0.796920927283602,0.0411423389109671
"3x4",0.0861089469131592,0.797003521965162,0.116887531121678
"3x5",0.0937019549590426,0.849007874717577,0.0572901703233809
"3x6",0.0390514474280974,0.910060880941236,0.050887671630667
"3x7",0.0549902867790788,0.859307148753228,0.0857025644676929
"3x8",0.0179655775833311,0.397022246439468,0.585012175977201
"3x9",0.0899511882649062,0.789477104295721,0.120571707439372
"3x10",0.159051263018926,0.75022176886959,0.090726968111483
"3x11",0.059140493808823,0.887643625266226,0.0532158809249509
"3x12",0.042434280653986,0.699054042915399,0.258511676430615
"3x13",0.086815785791462,0.831267028319043,0.0819171858894948
"3x14",0.0429282855683749,0.519850549929044,0.437221164502581
"3x15",0.0915348407160798,0.787849081286894,0.120616077997026
"3x16",0.0155882374738624,0.824153366145595,0.160258396380543
"3x17",0.0597874851917972,0.791479831308676,0.148732683499526
"3x18",0.0983165132224893,0.714873581224612,0.186809905552899
"3x19",0.130575398340929,0.697922358724779,0.171502242934292
"3x20",0.074625442428124,0.608395882547608,0.316978675024268
"3x21",0.122499014711649,0.354929546242105,0.522571439046247
"3x22",0.0462421879966709,0.702838978452539,0.25091883355079
"3x23",0.0969378391544303,0.601181826774539,0.301880334071031
"3x24",0.121950495026777,0.36395926601591,0.514090238957313
"3x25",0.162124906459717,0.234010462617959,0.603864630922325
"3x26",0.160389884862326,0.296715453716008,0.542894661421666
"3x27",0.228451870428138,0.355477092530862,0.416071037041001
"3x28",0.313171677066119,0.299646997400189,0.387181325533692
"3x29",0.120667742299659,0.353144445351974,0.526187812348366
"3x30",0.139476899182572,0.248221842284258,0.612301258533169
"3x31",0.102596994030078,0.266075488658171,0.631327517311751
"3x32",0.124671679486518,0.444397495459409,0.430930825054073
"3x33",0.0737666550128703,0.311430872252407,0.614802472734723
"3x34",0.13372745831687,0.17085801541574,0.69541452626739
"3x35",0.20699340491064,0.0877701291842732,0.705236465905087
"3x36",0.202371290325513,0.321672853337709,0.475955856336778
"3x37",0.191129945259839,0.196158836403047,0.612711218337114
"3x38",0.177511225787442,0.278727669366117,0.543761104846441
"3x39",0.105494560642209,0.20327600522222,0.691229434135571
"3x40",0.189529478831212,0.111714806560062,0.698755714608726
"3x41",0.201510277330738,0.169528375851619,0.628961346817643
"3x42",0.210632559607809,0.232298433573424,0.557069006818767
"3x43",0.15127838033713,0.203677334975371,0.645044284687499
"3x44",0.257432251905195,0.307404268209853,0.435163479884952
"3x45",0.240416719144937,0.296512614512225,0.463070666342837
"3x46",0.138741111469285,0.345266371273225,0.515992517257489
"3x47",0.287838756889536,0.24986311816677,0.462298124943695
"3x48",0.149766639261573,0.465211670113956,0.385021690624471
"3x49",0.253341574888881,0.220393317005725,0.526265108105393
"4x0",0.217671631398439,0.666896239481346,0.115432129120214
"4x1",0.0955357484860927,0.644351374386518,0.260112877127389
"4x2",0.251383681031524,0.535808602396652,0.212807716571824
"4x3",0.142731130502512,0.720099094951488,0.137169774546
"4x4",0.0752802356658836,0.911816734416905,0.0129030299172115
"4x5",0.085828904849128,0.909496847055795,0.00467424809507679
"4x6",0.0269796130954264,0.915607461289307,0.0574129256152668
"4x7",0.103526355752119,0.845765956279896,0.0507076879679842
"4x8",0.0554716236598211,0.937656398473023,0.00687197786715642
"4x9",0.0944721066635918,0.81094802197625,0.0945798713601584
"4x10",0.0175034704135967,0.930121725832931,0.0523748037534721
"4x11",0.0551189140574816,0.923663974700446,0.0212171112420727
"4x12",0.0920593926288983,0.845454021667115,0.0624865857039867
"4x13",0.0351475182985905,0.919488165433537,0.0453643162678728
"4x14",0.0981148195116598,0.838014386336969,0.0638707941513717
"4x15",0.115705791059257,0.78550787956266,0.0987863293780828
"4x16",0.0602102981563799,0.853938448860832,0.0858512529827876
"4x17",0.123774216515128,0.706252852620641,0.169972930864231
"4x18",0.0260366402734914,0.763604038813341,0.210359320913168
"4x19",0.148398761064102,0.531783661878806,0.319817577057093
"4x20",0.140487080541257,0.726052875449417,0.133460044009325
"4x21",0.0862389188521216,0.599049521107864,0.314711560040014
"4x22",0.214925089744971,0.501637524996543,0.283437385258486
"4x23",0.0800594236699488,0.416675140655718,0.503265435674333
"4x24",0.12979408415172,0.412218060646261,0.457987855202018
"4x25",0.172159424024365,0.441877148499951,0.385963427475684
"4x26",0.0966333699398005,0.305454807068995,0.597911822991204
"4x27",0.133752869531084,0.397816071809944,0.468431058658972
"4x28",0.155204784497254,0.328269073283887,0.516526142218859
"4x29",0.0913700353319296,0.214251225739946,0.694378738928125
"4x30",0.150054539147468,0.28435033330655,0.565595127545982
"4x31",0.465052830580204,0.0350430376058862,0.49990413181391
"4x32",0.222091151045141,0.163168353391934,0.614740495562925
"4x33",0.14645611170981,0.313393041581485,0.540150846708705
"4x34",0.150873776620019,0.249941425010494,0.599184798369487
"4x35",0.140768248171522,0.298816096086884,0.560415655741594
"4x36",0.170456819740916,0.210739415133417,0.618803765125667
"4x37",0.126831881599789,0.272464283703199,0.600703834697011
"4x38",0.305676699079994,0.307265465307435,0.387057835612571
"4x39",0.364761174102024,0.15826470793879,0.476974117959186
"4x40",0.112167762806073,0.191932533479993,0.695899703713935
"4x41",0.211076646325619,0.261392630628912,0.527530723045468
"4x42",0.159426249934858,0.230784005548951,0.609789744516191
"4x43",0.0781516072591922,0.366699948404342,0.555148444336466
"4x44",0.143059316560389,0.185493924992477,0.671446758447134
"4x45",0.241715262188639,0.263641218943429,0.494643518867932
"4x46",0.17862123678102,0.263835467322966,0.557543295896015
"4x47",0.222418953416691,0.250141302104844,0.527439744478466
"4x48",0.207617156444926,0.15055116909712,0.641831674457953
"4x49",0.29534621635313,0.2050147553687,0.499639028278169
"5x0",0.220860171955403,0.532706413893426,0.246433414151171
"5x1",0.0265072556178222,0.668334808778918,0.30515793560326
"5x2",0.0424819432790461,0.894814842375846,0.0627032143451081
"5x3",0.0617893488583341,0.84683850093479,0.0913721502068754
"5x4",0.0904602581723478,0.811442179614954,0.0980975622126985
"5x5",0.0437973404139796,0.859069611623602,0.097133047962418
"5x6",0.0644747026143641,0.508541437468492,0.426983859917144
"5x7",0.0669464842153397,0.825047408754372,0.108006107030288
"5x8",0.051625114962745,0.882798868153024,0.0655760168842312
"5x9",0.0568703754814306,0.928359857401164,0.0147697671174054
"5x10",0.0665569536972445,0.876634463575904,0.0568085827268513
"5x11",0.0881219878269565,0.869985649900126,0.0418923622729173
"5x12",0.071912177287107,0.887963286999224,0.040124535713669
"5x13",0.106674506497619,0.845388137406438,0.0479373560959421
"5x14",0.0862808748325551,0.780998992650461,0.132720132516984
"5x15",0.0179688818849556,0.869904692264868,0.112126425850176
"5x16",0.0230203538107797,0.949562127170307,0.0274175190189137
"5x17",0.0827414767019646,0.798596878161737,0.118661645136298
"5x18",0.226216146516282,0.345451162582521,0.428332690901197
"5x19",0.134564703016857,0.603159021689203,0.262276275293941
"5x20",0.0801988705588674,0.707883066251282,0.211918063189851
"5x21",0.144562338580415,0.61881124833171,0.236626413087875
"5x22",0.126923435862309,0.417937942505034,0.455138621632657
"5x23",0.0697150981270019,0.473337716080379,0.45694718579262
"5x24",0.0883779198345088,0.330777884601834,0.580844195563657
"5x25",0.129754076888681,0.30940041165063,0.56084551146069
"5x26",0.13259689174479,0.362216508663543,0.505186599591667
"5x27",0.240476919028482,0.389279672984494,0.370243407987024
"5x28",0.0300909864463514,0.303401502443261,0.666507511110388
"5x29",0.0552430040269212,0.276416824219774,0.668340171753305
"5x30",0.0397512696980789,0.37774070781126,0.582508022490662
"5x31",0.115521538643799,0.274401009027314,0.610077452328887
"5x32",0.25426237060598,0.293575969379724,0.452161660014296
"5x33",0.202618860619797,0.302618571409157,0.494762567971045
"5x34",0.151159825274032,0.148639597861178,0.70020057686479
"5x35",0.117758294326529,0.173968215537503,0.708273490135969
"5x36",0.193532793818915,0.276367522425106,0.530099683755979
"5x37",0.132502531977917,0.169715100217842,0.69778236780424
"5x38",0.237837205357351,0.224234093504539,0.53792870113811
"5x39",0.259313729792723,0.190254075744405,0.550432194462872
"5x40",0.0792432978648744,0.324867679959633,0.595889022175492
"5x41",0.059859380286329,0.302815199190964,0.637325420522707
"5x42",0.288481456448267,0.0377334963452219,0.673785047206511
"5x43",0.157386654846204,0.127722498319464,0.714890846834332
"5x44",0.185896141347382,0.172478167295642,0.641625691356976
"5x45",0.258999251594148,0.221580029667437,0.519420718738414
"5x46",0.277690654977317,0.224237601475652,0.498071743547031
"5x47",0.146251249360686,0.326883953283851,0.526864797355462
"5x48",0.107310789954213,0.285789352167576,0.606899857878211
"5x49",0.297257041209606,0.278201958664586,0.424541000125808
"6x0",0.178983488649085,0.626178789146251,0.194837722204664
"6x1",0.0808494627967641,0.614152464782821,0.304998072420415
"6x2",0.0303007992074665,0.859751807850619,0.109947392941914
"6x3",0.0442646571606141,0.907443086332185,0.0482922565072012
"6x4",0.0436351232815637,0.888405118230521,0.0679597584879155
"6x5",0.0568312855245739,0.828967362229063,0.114201352246363
"6x6",0.0137798570414994,0.682059631696639,0.304160511261862
"6x7",0.0902034359572135,0.312454949607047,0.59734161443574
"6x8",0.118876206579855,0.825978632269116,0.0551451611510288
"6x9",0.0545740061728738,0.826942889067096,0.11848310476003
"6x10",0.0434491176875151,0.87452820848911,0.0820226738233751
"6x11",0.0671506188935164,0.823303031561487,0.109546349544997
"6x12",0.0351116903831591,0.841666452525149,0.123221857091692
"6x13",0.0720262935448079,0.881820337572058,0.0461533688831342
"6x14",0.0459924916352956,0.345967384496463,0.608040123868241
"6x15",0.000497408449237336,0.936979561994188,0.0625230295565748
"6x16",0.00506107452922076,0.873266786648254,0.121672138822526
"6x17",0.0522154917909698,0.844814994313632,0.102969513895398
"6x18",0.0841913142019074,0.471716668406339,0.444092017391753
"6x19",0.13405755005981,0.676201154782341,0.18974129515785
"6x20",0.163415181164017,0.765276578216809,0.0713082406191747
"6x21",0.0694554363260471,0.662192175344906,0.268352388329047
"6x22",0.0423247849845921,0.605421921720409,0.352253293294999
"6x23",0.0491939183004903,0.361054474859378,0.589751606840132
"6x24",0.163418367153355,0.487353500612676,0.349228132233969
"6x25",0.195850386534744,0.323485189199952,0.480664424265304
"6x26",0.186880799112987,0.262747907195808,0.550371293691205
"6x27",0.169659513501456,0.29259105042146,0.537749436077084
"6x28",0.181312803318143,0.306883073077785,0.511804123604072
"6x29",0.222609823999164,0.266750723447464,0.510639452553371
"6x30",0.153582811781813,0.296903249272048,0.549513938946138
"6x31",0.0796794864899707,0.386982849915531,0.533337663594499
"6x32",0.180342409896623,0.0770555546951943,0.742602035408183
"6x33",0.1795785440455,0.182537594308161,0.637883861646339
"6x34",0.14378834341501,0.199286066349881,0.656925590235109
"6x35",0.176202060292372,0.267009586201164,0.556788353506463
"6x36",0.0892459086793919,0.264630783780937,0.646123307539671
"6x37",0.231125251619372,0.210561491746474,0.558313256634154
"6x38",0.205745570326359,0.223446969973608,0.570807459700033
"6x39",0.0993740594460439,0.470901763330036,0.42972417722392
"6x40",0.18788801101905,0.22168300782604,0.590428981154909
"6x41",0.158522270092447,0.153669000837556,0.687808729069997
"6x42",0.172350862557532,0.238649732993239,0.588999404449229
"6x43",0.300507155548514,0.124966787758686,0.5745260566928
"6x44",0.145375679791194,0.353943075339518,0.500681244869288
"6x45",0.189623092708122,0.240079061188443,0.570297846103435
"6x46",0.1777180538614,0.13840860045626,0.683873345682341
"6x47",0.194008213508729,0.215832683792584,0.590159102698687
"6x48",0.145789478965156,0.298464719490338,0.555745801544506
"6x49",0.131982721807541,0.31112624452618,0.556891033666279
"7x0",0.163924867639699,0.768193696363345,0.0678814359969563
"7x1",0.0933675236432237,0.530013174848387,0.376619301508389
"7x2",0.0291669404145784,0.868481382075829,0.102351677509592
"7x3",0.0315134160767936,0.239818713732191,0.728667870191016
"7x4",0.0367561854141595,0.3181648959109,0.64507891867494
"7x5",0.00698200368150345,0.929288523529914,0.063729472788583
"7x6",0.0469872841339963,0.890070379800821,0.0629423360651822
"7x7",0.0674535957706829,0.854749096346314,0.0777973078830035
"7x8",0.0752637443615404,0.867874041389514,0.0568622142489459
"7x9",0.106314559828529,0.801353726050587,0.0923317141208839
"7x10",0.0706793401309826,0.875538038979492,0.0537826208895258
"7x11",0.111040168583368,0.809037173186053,0.0799226582305789
"7x12",0.0438509071654383,0.296635714776568,0.659513378057994
"7x13",0.0848805260609533,0.831931108043915,0.0831883658951314
"7x14",0.0570704398545379,0.841698162080452,0.10123139806501
"7x15",0.0398059665231795,0.906425749075274,0.0537682844015463
"7x16",0.0957628547249873,0.83785272548757,0.0663844197874427
"7x17",0.0174008825853006,0.937058932269725,0.0455401851449739
"7x18",0.0626678513165346,0.866694292031823,0.0706378566516426
"7x19",0.121860201020264,0.509222357563276,0.36891744141646
"7x20",0.344454391288828,0.462881501148815,0.192664107562357
"7x21",0.214161365388555,0.470182859414115,0.315655775197329
"7x22",0.0909991272380463,0.46041784599605,0.448583026765904
"7x23",0.160429377797369,0.37435417942356,0.465216442779071
"7x24",0.115635143556303,0.628354956558473,0.256009899885224
"7x25",0.132203339355949,0.332524547522027,0.535272113122024
"7x26",0.0827301870617632,0.224160699198162,0.693109113740074
"7x27",0.0618727153373835,0.298979994462098,0.639147290200519
"7x28",0.0995547023048902,0.189848573474433,0.710596724220677
"7x29",0.148086095013455,0.183764670503795,0.66814923448275
"7x30",0.183352239768388,0.259967963490083,0.556679796741529
"7x31",0.11007871413625,0.362826426569707,0.527094859294043
"7x32",0.104929358289864,0.160872124385973,0.734198517324163
"7x33",0.0734299480025615,0.260910977441779,0.66565907455566
"7x34",0.239351869253591,0.0812916624957861,0.679356468250623
"7x35",0.148516235004572,0.215611397791247,0.63587236720418
"7x36",0.103548176790088,0.269193388797983,0.627258434411929
"7x37",0.0798160044172298,0.164152419682567,0.756031575900204
"7x38",0.191283847566942,0.118089035331339,0.690627117101719
"7x39",0.0895730197667394,0.40971879366647,0.500708186566791
"7x40",0.352989487185262,0.108162093670164,0.538848419144574
"7x41",0.220879274750694,0.238955553062112,0.540165172187194
"7x42",0.108052463738796,0.309356253418148,0.582591282843056
"7x43",0.243863780390018,0.269621318906406,0.486514900703576
"7x44",0.255360918666439,0.20558569036429,0.539053390969272
"7x45",0.110449595738477,0.280246529349329,0.609303874912194
"7x46",0.0672856558984551,0.139290737551306,0.793423606550239
"7x47",0.20643846536389,0.163186259825699,0.630375274810411
"7x48",0.30171656442496,0.260321888033349,0.437961547541691
"7x49",0.347275533442451,0.341772828541877,0.310951638015672
"8x0",0.100787786529728,0.84222908839672,0.0569831250735528
"8x1",0.0625087034831773,0.737951088190407,0.199540208326415
"8x2",0.037259735327782,0.913535564523345,0.0492047001488735
"8x3",0.111609962171127,0.813299688332154,0.0750903494967191
"8x4",0.0336575795808525,0.867460986894871,0.0988814335242768
"8x5",0.066818562046255,0.869558954870343,0.063622483083402
"8x6",0.051411243305,0.802923756004436,0.145665000690564
"8x7",0.0394286891589335,0.880043959037092,0.0805273518039743
"8x8",0.0587696176238221,0.890601865233272,0.0506285171429054
"8x9",0.149799698705952,0.727957081448571,0.122243219845477
"8x10",0.0418944519353854,0.938038405518785,0.02006714254583
"8x11",0.0302614207145847,0.843883763363483,0.125854815921932
"8x12",0.0302899844907476,0.852713043439738,0.116996972069515
"8x13",0.0209209519936712,0.937459815894697,0.0416192321116315
"8x14",0.0848859160087777,0.845044764979556,0.0700693190116665
"8x15",0.0212336585295631,0.843281769482203,0.135484571988234
"8x16",0.111517824809742,0.45854068661264,0.429941488577618
"8x17",0.0992254178797856,0.761341922314208,0.139432659806006
"8x18",0.0857454236922926,0.755301482161722,0.158953094145985
"8x19",0.0495669456302528,0.574642628160218,0.375790426209529
"8x20",0.172515225699406,0.570427066653925,0.257057707646669
"8x21",0.105205952211881,0.408157004028605,0.486637043759514
"8x22",0.101274658966597,0.439953709816409,0.458771631216994
"8x23",0.073953938623798,0.439624602962229,0.486421458413973
"8x24",0.128467942403807,0.537470635720556,0.334061421875637
"8x25",0.146699885614611,0.252656768419094,0.600643345966295
"8x26",0.102628194961175,0.25378993726286,0.643581867775965
"8x27",0.107571086503785,0.417651222817455,0.47477769067876
"8x28",0.171966535596447,0.180393186270548,0.647640278133005
"8x29",0.061880062079371,0.212970785704363,0.725149152216266
"8x30",0.2178575773145,0.163696363434403,0.618446059251097
"8x31",0.139151482656858,0.217310028405321,0.643538488937821
"8x32",0.0154917153140482,0.217288761642194,0.767219523043758
"8x33",0.0661501677468268,0.223557289559749,0.710292542693424
"8x34",0.123035455076188,0.0809966395091309,0.795967905414682
"8x35",0.105889085585847,0.268807812748528,0.625303101665625
"8x36",0.0818208676272564,0.424146132660241,0.494032999712503
"8x37",0.107236165732862,0.245592031053956,0.647171803213182
"8x38",0.0833325781289132,0.31457664643952,0.602090775431567
"8x39",0.137616613967673,0.316047083773826,0.546336302258501
"8x40",0.0828772750391148,0.200574733781149,0.716547991179736
"8x41",0.41922328766342,0.0715316672009479,0.509245045135632
"8x42",0.112462441351004,0.186977433976133,0.700560124672862
"8x43",0.235458491875855,0.246982098011033,0.517559410113112
"8x44",0.14049642432887,0.13859581957703,0.7209077560941
"8x45",0.237187804202905,0.18124844398291,0.581563751814185
"8x46",0.0917134836160413,0.17248757605176,0.735798940332198
"8x47",0.284421172999424,0.202550030302109,0.513028796698466
"8x48",0.314558249106399,0.221705633959378,0.463736116934224
"8x49",0.325575337641397,0.169422240490849,0.505002421867753
"9x0",0.0813470776977265,0.738389516664082,0.180263405638191
"9x1",0.125395530988942,0.753783041320923,0.120821427690135
"9x2",0.0819254233635863,0.831055037103242,0.0870195395331718
"9x3",0.118400076919034,0.749837993743065,0.1317619293379
"9x4",0.0846241284925063,0.804957989445131,0.110417882062363
"9x5",0.00118976918163076,0.900285506081662,0.0985247247367075
"9x6",0.134607468159069,0.806081035608864,0.0593114962320666
"9x7",0.0342348585731681,0.895976517458001,0.0697886239688311
"9x8",0.11720081516755,0.790482120233543,0.092317064598907
"9x9",0.145617970076191,0.729310267913489,0.12507176201032
"9x10",0.0470783445749981,0.87968691102592,0.0732347443990819
"9x11",0.107215276340007,0.836439733563625,0.0563449900963673
"9x12",0.158345329474388,0.760266840195422,0.0813878303301898
"9x13",0.0374771607922197,0.186775728080469,0.775747111127312
"9x14",0.0795610287890792,0.889929921351348,0.0305090498595728
"9x15",0.0686739489956792,0.867482543077582,0.0638435079267391
"9x16",0.0593590390205842,0.569336505186782,0.371304455792634
"9x17",0.0729367347964772,0.866439092894647,0.0606241723088758
"9x18",0.0411667297927937,0.868236699448665,0.0905965707585412
"9x19",0.191190932871411,0.790490880060725,0.0183181870678633
"9x20",0.200774799779037,0.447086557877741,0.352138642343222
"9x21",0.139653868474551,0.513558993639618,0.346787137885831
