"","cell_ID","Ductal","Cancer","mDCs","Macrophages","Mast","Monocytes"
"408","8x7",0,1,0,0,0,0
"409","8x8",0,1,0,0,0,0
"410","8x9",0,1,0,0,0,0
"411","8x10",0,1,0,0,0,0
"412","8x11",0,1,0,0,0,0
"413","8x12",0,1,0,0,0,0
"414","8x13",0,1,0,0,0,0
"415","8x14",0,1,0,0,0,0
"416","8x15",0,1,0,0,0,0
"417","8x16",0,0.612319750688246,0.201850537499708,0,0,0.185829711812045
"418","8x17",0,1,0,0,0,0
"419","8x18",0,1,0,0,0,0
"420","8x19",0,0.838776376968865,0,0.161223623031135,0,0
"421","8x20",0.253661481930635,0.585758609963645,0,0,0.16057990810572,0
"422","8x21",0,0.495201355912158,0.246213406547831,0.17562055216006,0,0.082964685379951
"423","8x22",0,0.514659871255344,0.203561433247688,0,0.281778695496968,0
"424","8x23",0,0.608857641609103,0.290361269436743,0.100781088954154,0,0
"425","8x24",0.118193525584042,0.57215882307866,0,0,0,0.309647651337298
"426","8x25",0.251289106824668,0.169574558278054,0.175515212831707,0,0.278809820291709,0.124811301773862
"427","8x26",0,0.295294515009265,0,0.416886430835339,0.287819054155397,0
"428","8x27",0,0.555123189127122,0.266693275783661,0.178183535089217,0,0
"429","8x28",0.193778009661446,0.13474579385444,0,0.356832741199749,0.204048083475878,0.110595371808486
"430","8x29",0,0.1854159836838,0.262396128159914,0.265597219226573,0,0.286590668929713
"431","8x30",0.352418355621664,0.11008017964398,0.330805689012697,0.206695775721659,0,0
"432","8x31",0,0.221066454824025,0.122532649077023,0,0.291134908093801,0.365265988005151
"433","8x32",0,0.182181150527734,0.154407517669719,0.663411331802547,0,0
"434","8x33",0,0.271658324927724,0.28469106123077,0.443650613841506,0,0
"435","8x34",0.197142485573405,0,0.148516887207808,0.542647316454407,0,0.11169331076438
"436","8x35",0.105662414699634,0.354180008456511,0,0.312819970201434,0.227337606642422,0
"437","8x36",0.107085317624243,0.432221649359333,0,0.460693033016425,0,0
"438","8x37",0.179552880046735,0.178486998773622,0.314414504074323,0.139511284751124,0.188034332354196,0
"439","8x38",0,0.386068188678208,0.411557959903377,0,0.202373851418414,0
"440","8x39",0.148955346424323,0.247380806738248,0.169115520452361,0,0.189216184310818,0.24533214207425
"441","8x40",0,0.24983247230592,0.229679461210512,0,0.394850578488072,0.125637487995495
"442","8x41",0.546452640961141,0,0.193643000860131,0.259904358178728,0,0
"443","8x42",0.160825865754396,0.160336800665432,0.406148860156848,0.272688473423323,0,0
"444","8x43",0.308748624682973,0.259943434435554,0,0.304561942507027,0.126745998374446,0
"445","8x44",0.243398750655397,0,0,0.447061106672459,0.309540142672145,0
"446","8x45",0.424535051367313,0,0.26471040509465,0.119211188431824,0.191543355106213,0
"447","8x46",0,0.240137272690933,0.544786344064992,0,0.215076383244075,0
"448","8x47",0.393872431190858,0.18556663925224,0,0.167559855993672,0.253001073563231,0
"449","8x48",0.394038651338974,0.152373805118008,0,0.166547904929059,0,0.287039638613959
"450","8x49",0.417984865221516,0.159269984113502,0.268794357757583,0,0.153950792907399,0
"451","9x0",0,1,0,0,0,0
"452","9x1",0.1311698853777,0.8688301146223,0,0,0,0
"453","9x2",0,1,0,0,0,0
"454","9x3",0,1,0,0,0,0
"455","9x4",0,1,0,0,0,0
"456","9x5",0,1,0,0,0,0
"457","9x6",0,1,0,0,0,0
"458","9x7",0,1,0,0,0,0
"459","9x8",0,1,0,0,0,0
"460","9x9",0,1,0,0,0,0
"461","9x10",0,1,0,0,0,0
"462","9x11",0,1,0,0,0,0
"463","9x12",0,1,0,0,0,0
"464","9x13",0,0.144137828419178,0.101092071921163,0.546048617281219,0.20872148237844,0
"465","9x14",0,1,0,0,0,0
"466","9x15",0,1,0,0,0,0
"467","9x16",0,0.773055823696052,0,0.226944176303948,0,0
"468","9x17",0,1,0,0,0,0
"469","9x18",0,1,0,0,0,0
"470","9x19",0.17534896457376,0.82465103542624,0,0,0,0
"471","9x20",0.137097391866179,0.691557078936044,0,0,0.171345529197777,0
"472","9x21",0.174594539788861,0.623486406685307,0,0.201919053525832,0,0
"473","9x22",0,0.866431380411274,0,0.133568619588726,0,0
"474","9x23",0,0.821400286171277,0,0.178599713828723,0,0
"475","9x24",0,0.343265308787383,0.221976977722524,0.434757713490093,0,0
"476","9x25",0,0.434956487055281,0.20309962462123,0.361943888323489,0,0
"477","9x26",0,0.498753027115224,0.246147018381585,0.255099954503191,0,0
"478","9x27",0,0.548875160446306,0,0.227450124695188,0.223674714858506,0
"479","9x28",0,0.193372287462393,0.409671458319782,0,0.163364007331439,0.233592246886386
"480","9x29",0.284285181266161,0.174410895949031,0,0.213247186554163,0.169100639485091,0.158956096745554
"481","9x30",0.217923760388868,0.239857156578485,0.250471235936356,0.144580376043018,0.147167471053273,0
"482","9x31",0.142070709540196,0,0.440160933069294,0.417768357390509,0,0
"483","9x32",0.202835854086356,0,0.439731101895939,0.357433044017705,0,0
"484","9x33",0,0.158004842213677,0.0608921659351976,0.781102991851126,0,0
"485","9x34",0,0.125059655145443,0,0.717178076830612,0.157762268023946,0
"486","9x35",0.303783483421281,0,0.157314630883789,0.132884356915135,0,0.406017528779795
"487","9x36",0.237177094713471,0,0.257971422744615,0.357999656811243,0.146851825730671,0
"488","9x37",0.314623032527217,0.113172194077388,0,0.369643946258159,0.202560827137236,0
"489","9x38",0,0,0,0.798192836708692,0.201807163291308,0
"490","9x39",0,0,0,0.670403423000985,0.329596576999015,0
"491","9x40",0,0.311031134116476,0.192771145584044,0,0.211520776469446,0.284676943830033
"492","9x41",0.216231963292605,0.10378435723815,0.398439210716237,0.281544468753009,0,0
"493","9x42",0,0,0.184882933512195,0.815117066487805,0,0
"494","9x43",0.444771964924245,0,0.326735410562723,0.228492624513031,0,0
"495","9x44",0.15755637148519,0.135254069684763,0.108320730871359,0.449307112763757,0.149561715194931,0
"496","9x45",0.207644854125377,0.157654700691596,0.634700445183026,0,0,0
"497","9x46",0.386021383489615,0.109009750410275,0.298727752817586,0.206241113282524,0,0
"498","9x47",0.298373205521657,0,0.570999148949929,0,0.130627645528414,0
"499","9x48",0.287175129493727,0,0.438757148336053,0.274067722170221,0,0
"500","9x49",0.154916849623292,0.153000245686975,0,0.462929945922884,0.229152958766848,0
"501","10x0",0,1,0,0,0,0
"502","10x1",0,1,0,0,0,0
"503","10x2",0,1,0,0,0,0
"504","10x3",0,1,0,0,0,0
"505","10x4",0,1,0,0,0,0
"506","10x5",0,1,0,0,0,0
"507","10x6",0,1,0,0,0,0
"508","10x7",0,1,0,0,0,0
"509","10x8",0,1,0,0,0,0
"510","10x9",0,1,0,0,0,0
"511","10x10",0,1,0,0,0,0
"512","10x11",0,1,0,0,0,0
"513","10x12",0,1,0,0,0,0
"514","10x13",0,1,0,0,0,0
"515","10x14",0,1,0,0,0,0
"516","10x15",0,1,0,0,0,0
"517","10x16",0,1,0,0,0,0
"518","10x17",0,1,0,0,0,0
"519","10x18",0,1,0,0,0,0
"520","10x19",0,1,0,0,0,0
"521","10x20",0,0.867461272299204,0.132538727700796,0,0,0
"522","10x21",0,0.654428357920105,0,0,0,0.345571642079895
"523","10x22",0,0.563822929790323,0.217848848958719,0.218328221250958,0,0
"524","10x23",0.145783801329601,0.361583085046393,0.213968985322596,0.157022804906071,0,0.121641323395338
"525","10x24",0,0.356678331732966,0.37475649265137,0,0.268565175615664,0
"526","10x25",0.199097864486022,0.112492705464119,0.161012392372578,0.397586265268226,0,0.129810772409056
"527","10x26",0,0.232920676250611,0.202111441340911,0.316180635013554,0,0.248787247394924
"528","10x27",0,0.274130455036156,0,0.51641088615984,0,0.209458658804004
"529","10x28",0,0.213308721656344,0.505994613349574,0,0.174315780067543,0.106380884926539
"530","10x29",0,0.212514676750384,0.155053043825756,0.352537530173264,0,0.279894749250595
"531","10x30",0,0,0.482771489293383,0,0.439850466936564,0.0773780437700533
"532","10x31",0,0.206504496801486,0.502198713409108,0,0.157378979060281,0.133917810729125
"533","10x32",0.109168150272845,0,0,0.453655494474281,0,0.437176355252874
"534","10x33",0,0.611483772217391,0.233865053770305,0,0,0.154651174012304
"535","10x34",0,0.130898683282825,0,0.467640085239442,0.166576616856366,0.234884614621366
"536","10x35",0,0,0,0.539381220584841,0.460618779415159,0
"537","10x36",0,0.278176643383082,0.401927763022213,0.319895593594706,0,0
"538","10x37",0.132984137513338,0.27508640520971,0.125202206313506,0.343728156329446,0.122999094634,0
"539","10x38",0.259773935769022,0,0.187709353085941,0.212926728308386,0,0.33958998283665
"540","10x39",0.231495161676662,0,0.303487984472704,0.251507928645694,0.21350892520494,0
"541","10x40",0.26698556165938,0.124893464401114,0,0.608120973939507,0,0
"542","10x41",0,0.267147641668109,0.58706915024469,0.1457832080872,0,0
"543","10x42",0.345273633651164,0,0.403601811608094,0,0.144561431806162,0.10656312293458
"544","10x43",0.294542407644744,0.15736103281824,0,0.16485075036836,0.265857268207933,0.117388540960723
"545","10x44",0.426605570240443,0,0,0,0.348957780417682,0.224436649341875
"546","10x45",0.294947144042679,0,0.197959266951516,0.507093589005805,0,0
"547","10x46",0.227103108892453,0.216770240543232,0.188419139399182,0,0.367707511165133,0
"548","10x47",0.143721894052988,0.163231401764628,0,0.516058984991862,0.176987719190522,0
"549","10x48",0.327323837479801,0,0.156989872743313,0.515686289776886,0,0
"550","10x49",0.400425032445382,0.133174067373136,0,0.270341733903471,0,0.196059166278011
"551","11x0",0,0.841173270865084,0.158826729134916,0,0,0
"552","11x1",0,0.739565762665443,0,0,0.260434237334557,0
"553","11x2",0,1,0,0,0,0
"554","11x3",0,1,0,0,0,0
"555","11x4",0,1,0,0,0,0
"556","11x5",0,1,0,0,0,0
"557","11x6",0,1,0,0,0,0
"558","11x7",0,1,0,0,0,0
"559","11x8",0,1,0,0,0,0
"560","11x9",0,1,0,0,0,0
"561","11x10",0,1,0,0,0,0
"562","11x11",0,1,0,0,0,0
"563","11x12",0,1,0,0,0,0
"564","11x13",0,1,0,0,0,0
"565","11x14",0,1,0,0,0,0
"566","11x15",0,1,0,0,0,0
"567","11x16",0,1,0,0,0,0
"568","11x17",0,1,0,0,0,0
"569","11x18",0,1,0,0,0,0
"570","11x19",0,0.889028151394706,0,0.110971848605294,0,0
"571","11x20",0,0.685198367479691,0.214067943869032,0.100733688651277,0,0
"572","11x21",0,0.817617439443589,0,0,0,0.182382560556411
"573","11x22",0,0.817637633396465,0,0.182362366603535,0,0
"574","11x23",0,0.565603728469594,0.434396271530407,0,0,0
"575","11x24",0,0.300443853070845,0.500955563411817,0,0.198600583517338,0
"576","11x25",0,0.27901914217154,0.241473489634021,0.255549338531939,0.223958029662501,0
"577","11x26",0,0.177873233698015,0.222573743742275,0.225423255754329,0.184366507370747,0.189763259434634
"578","11x27",0,0.196170547578704,0.336328885645446,0.355280690249497,0,0.112219876526352
"579","11x28",0,0.299374970794237,0,0.272728760464143,0.243885480152706,0.184010788588914
"580","11x29",0.179769352468887,0.183299054509921,0,0.319097492502888,0,0.317834100518303
"581","11x30",0.244897712394395,0,0.4025960706572,0.112586344820277,0,0.239919872128128
"582","11x31",0,0.209348947504112,0,0.224043432374932,0.566607620120957,0
"583","11x32",0.159009468491398,0.254526992432603,0,0.432687190209704,0,0.153776348866295
"584","11x33",0,0.15531726157999,0.0909522418254651,0.753730496594545,0,0
"585","11x34",0,0,0.27529936448034,0.657138300712487,0,0.0675623348071726
"586","11x35",0.167243673360417,0,0,0.405511119780591,0.427245206858992,0
"587","11x36",0,0.142784922722119,0.236243035403265,0.232222666654101,0.388749375220515,0
"588","11x37",0.187610503629962,0.125106742823408,0.502642044454671,0.18464070909196,0,0
"589","11x38",0.207750826633785,0.188728340569312,0.264623948950854,0,0.180470892428569,0.158425991417481
"590","11x39",0.131455338549392,0.163043516161899,0.12721378421788,0.468691693334586,0.109595667736243,0
"591","11x40",0.263544493991236,0,0.275351400289748,0.21844569587272,0,0.242658409846295
"592","11x41",0.174307823676593,0.257588415201908,0.182704608853127,0.183417335186162,0.201981817082211,0
"593","11x42",0.140934871704154,0,0,0.859065128295847,0,0
"594","11x43",0.281766738861001,0.173076907668733,0.194045560033194,0.351110793437073,0,0
"595","11x44",0.216657816774571,0.124238025691118,0.181070954236183,0.234511740488449,0,0.243521462809678
"596","11x45",0.110871273634684,0.25168288038368,0.124825797445015,0.396282228145492,0,0.11633782039113
"597","11x46",0.480623986477746,0,0.221623784706635,0.109201843231977,0.188550385583643,0
"598","11x47",0.305233875894728,0.151602377366956,0.391927063082788,0.151236683655529,0,0
"599","11x48",0.358635971780956,0.164913263023318,0.176615354823082,0.299835410372643,0,0
"600","11x49",0.480928332057898,0,0.280869419288307,0,0,0.238202248653795
"601","12x0",0,0.838821679693055,0,0,0.161178320306945,0
"602","12x1",0.113905622053788,0.755289397784682,0,0,0.13080498016153,0
"603","12x2",0,1,0,0,0,0
"604","12x3",0,1,0,0,0,0
"605","12x4",0,1,0,0,0,0
"606","12x5",0,1,0,0,0,0
"607","12x6",0.131445511307929,0.868554488692071,0,0,0,0
"608","12x7",0,0.311903488346684,0.470410951092395,0.217685560560921,0,0
"609","12x8",0,1,0,0,0,0
"610","12x9",0,1,0,0,0,0
"611","12x10",0,1,0,0,0,0
"612","12x11",0,1,0,0,0,0
"613","12x12",0,1,0,0,0,0
"614","12x13",0,1,0,0,0,0
"615","12x14",0,1,0,0,0,0
"616","12x15",0,1,0,0,0,0
"617","12x16",0,1,0,0,0,0
"618","12x17",0,1,0,0,0,0
"619","12x18",0,1,0,0,0,0
"620","12x19",0,1,0,0,0,0
"621","12x20",0,0.843193938323892,0,0.156806061676107,0,0
"622","12x21",0.264541397300925,0.417319687929192,0.318138914769884,0,0,0
"623","12x22",0.144639566423624,0.460063011495846,0,0.196536548530332,0.198760873550198,0
"624","12x23",0.178525476027339,0.448831192670144,0,0.372643331302517,0,0
"625","12x24",0,0.216447040206997,0.372523444547188,0,0.18191417063467,0.229115344611146
"626","12x25",0,0,0,0.391648963708108,0.608351036291892,0
"627","12x26",0,0.302811474043192,0,0.268418812540122,0.288473735395322,0.140295978021363
"628","12x27",0.151671388700858,0.216838779097884,0.259548097099245,0.161338480156942,0,0.21060325494507
"629","12x28",0,0,0.257535013106377,0.424405572816532,0.318059414077091,0
"630","12x29",0,0.157582715721238,0.138882175010137,0.476937625720227,0.104378361325061,0.122219122223337
"631","12x30",0,0,0.481241122517681,0,0.250664414188738,0.268094463293581
"632","12x31",0,0,0.442543105343559,0.363502887148014,0,0.193954007508427
"633","12x32",0,0.183184730111009,0.264643671039401,0.320043908763736,0,0.232127690085854
"634","12x33",0.192238035715129,0.1169917907786,0.162386014608737,0.336671669982276,0.191712488915258,0
"635","12x34",0.209457600373288,0,0,0.364373458523182,0.426168941103529,0
"636","12x35",0.384152603494798,0,0,0.444620623457389,0,0.171226773047813
"637","12x36",0.100550989837232,0.130312429795372,0.261870098461972,0.507266481905425,0,0
"638","12x37",0,0.338547423652097,0.291229360976741,0.138992696590503,0,0.231230518780659
"639","12x38",0.175796083382109,0.125076326749876,0,0.307216917238315,0.147750840091845,0.244159832537854
"640","12x39",0,0.102353053157422,0.224737176223799,0.488885065730967,0.184024704887812,0
"641","12x40",0.272334273039632,0.151925910250565,0,0.318852180931201,0.256887635778602,0
"642","12x41",0.212134464803492,0,0.273745375729475,0.248221343224558,0,0.265898816242476
"643","12x42",0.316985283864914,0,0,0.539671254957013,0,0.143343461178074
"644","12x43",0.341732653502745,0.310109498704415,0,0.34815784779284,0,0
"645","12x44",0.388102442356693,0,0.265618053883588,0.22627501747118,0.120004486288539,0
"646","12x45",0.23621084286725,0.203299441684757,0,0.560489715447993,0,0
"647","12x46",0.628235068191401,0,0,0.371764931808599,0,0
"648","12x47",0.32135280314737,0,0.143056777301448,0.355617394703425,0.179973024847756,0
"649","12x48",0.336346487253383,0.166055000435539,0,0.497598512311078,0,0
"650","12x49",0.299352344703062,0.174376748730541,0.312008028770098,0,0,0.214262877796298
"651","13x0",0,1,0,0,0,0
"652","13x1",0,1,0,0,0,0
"653","13x2",0,1,0,0,0,0
"654","13x3",0,1,0,0,0,0
"655","13x4",0,1,0,0,0,0
"656","13x5",0,1,0,0,0,0
"657","13x6",0,1,0,0,0,0
"658","13x7",0,1,0,0,0,0
"659","13x8",0,1,0,0,0,0
"660","13x9",0,1,0,0,0,0
"661","13x10",0,1,0,0,0,0
"662","13x11",0,1,0,0,0,0
"663","13x12",0,1,0,0,0,0
"664","13x13",0,1,0,0,0,0
"665","13x14",0,1,0,0,0,0
"666","13x15",0,1,0,0,0,0
"667","13x16",0,1,0,0,0,0
"668","13x17",0,1,0,0,0,0
"669","13x18",0,1,0,0,0,0
"670","13x19",0,0.852228879001433,0,0,0,0.147771120998567
"671","13x20",0,0.776094804085895,0,0,0.223905195914105,0
"672","13x21",0,0.596114976665251,0.252591652547023,0,0.151293370787726,0
"673","13x22",0,0.391164914679953,0.245584285990225,0.363250799329822,0,0
"674","13x23",0,0.404215100354697,0.247180444392355,0,0.149082936617952,0.199521518634996
"675","13x24",0,0.280167027704366,0.256310037747506,0,0.232256772724866,0.231266161823261
"676","13x25",0.131195222438859,0.210289830972668,0.197846083199271,0,0.185961662702837,0.274707200686365
"677","13x26",0,0,0.74884170988841,0.25115829011159,0,0
"678","13x27",0,0,0.214096494941342,0.266358590712014,0.299509847358021,0.220035066988623
"679","13x28",0,0,0.23632066368218,0.440201718753205,0.303202960700045,0.0202746568645694
"680","13x29",0,0,0.00116690062634003,0.377404120165419,0.422900243722472,0.198528735485769
"681","13x30",0,0,0.501924719860349,0.39856249403032,0.0995127861093306,0
"682","13x31",0,0,0.414854659209311,0.511893735367473,0,0.0732516054232157
"683","13x32",0,0,0.0165909132327903,0.370946276776712,0.260334177184285,0.352128632806212
"684","13x33",0,0,0.0710745321900027,0.928925467809997,0,0
"685","13x34",0,0,0.318611458557279,0.521587675671743,0.124147280348823,0.0356535854221545
"686","13x35",0,0.147269734170889,0.416760900825472,0,0.435969365003639,0
"687","13x36",0.282932923769859,0,0.106022144657488,0,0.251690904358491,0.359354027214162
"688","13x37",0,0,0.674455574411956,0.229752302607789,0.0957921229802547,0
"689","13x38",0.142898697023428,0.114902617530932,0,0.376458353569635,0.365740331876004,0
"690","13x39",0.114638784735326,0.317667489814017,0.242043037059141,0.325650688391516,0,0
"691","13x40",0.346958136101791,0,0.138740705392533,0.338654264130341,0.175646894375335,0
"692","13x41",0.220987032819517,0.0845671792977303,0.449656613267785,0.244789174614968,0,0
"693","13x42",0.227059968635718,0.184089050036155,0.178652151507419,0.410198829820708,0,0
"694","13x43",0,0.400618527332784,0.140247594871041,0.312541995457708,0.146591882338467,0
"695","13x44",0.386155517416802,0.211365114001044,0,0.178967859527417,0.223511509054737,0
"696","13x45",0.322278177844412,0.114536157352274,0.271438674281645,0.0948437063368083,0,0.196903284184862
"697","13x46",0.163969478926487,0.286499335566091,0,0.417632870434809,0.131898315072614,0
"698","13x47",0.410928257120887,0,0.156765902214787,0.237399711814086,0.194906128850241,0
"699","13x48",0.677256355473081,0,0,0.255627476709871,0,0.0671161678170483
"700","13x49",0.419061144616039,0,0.313586259256292,0.113658024648819,0,0.153694571478849
"701","14x0",0.104290040968398,0.775957755721525,0,0,0,0.119752203310077
"702","14x1",0,0.8020019798088,0,0,0.1979980201912,0
"703","14x2",0,1,0,0,0,0
"704","14x3",0,1,0,0,0,0
"705","14x4",0,1,0,0,0,0
"706","14x5",0,1,0,0,0,0
"707","14x6",0,1,0,0,0,0
"708","14x7",0,1,0,0,0,0
"709","14x8",0,1,0,0,0,0
"710","14x9",0,1,0,0,0,0
"711","14x10",0,1,0,0,0,0
"712","14x11",0,1,0,0,0,0
"713","14x12",0,1,0,0,0,0
"714","14x13",0,1,0,0,0,0
"715","14x14",0,1,0,0,0,0
"716","14x15",0,1,0,0,0,0
"717","14x16",0,1,0,0,0,0
"718","14x17",0,1,0,0,0,0
"719","14x18",0,1,0,0,0,0
"720","14x19",0,1,0,0,0,0
"721","14x20",0,0.799572390720759,0,0.200427609279241,0,0
"722","14x21",0,0.387904687502895,0.456109086451469,0,0,0.155986226045636
"723","14x22",0.115560784261076,0.300889726730217,0.43019002876674,0,0.153359460241966,0
"724","14x23",0,0.268986726217249,0.731013273782751,0,0,0
"725","14x24",0,0,0.0815541264582343,0.918445873541766,0,0
"726","14x25",0,0,0.278162582324209,0.426695943421269,0,0.295141474254522
"727","14x26",0,0,0.209484201652655,0.67478063837709,0.115735159970255,0
"728","14x27",0,0,0.0595015795667441,0.794263053510044,0.146235366923212,0
"729","14x28",0,0,0.178166852775883,0.677575293683378,0.14425785354074,0
"730","14x29",0,0,0.0650559643118213,0.705760054002197,0.229183981685981,0
"731","14x30",0,0,0.466696204846773,0.533303795153227,0,0
"732","14x31",0,0,0.130050103063668,0.620462539581315,0.130416518821509,0.119070838533507
"733","14x32",0,0,0.71698791277063,0.0423282380796438,0.240683849149726,0
"734","14x33",0,0,0.346388255029496,0.470968982385051,0.182642762585453,0
"735","14x34",0,0,0,0.658160116104689,0.12654505402366,0.215294829871651
"736","14x35",0,0,0.518760686889386,0.0631381163972963,0.194714975271525,0.223386221441792
"737","14x36",0,0,0,0.370815179180235,0.228091997193983,0.401092823625782
"738","14x37",0,0,0.710188289651742,0.289811710348258,0,0
"739","14x38",0.227372237199084,0,0.330771177218842,0,0.441856585582074,0
"740","14x39",0,0.116578234595795,0.189254088439253,0.385219743343055,0.308947933621897,0
"741","14x40",0.171894669551206,0.142718320780479,0,0.359981181926348,0.185005155880859,0.140400671861107
"742","14x41",0.255174975719295,0.22173679469727,0.314881746210295,0.20820648337314,0,0
"743","14x42",0.158486607279147,0.195440040234667,0.431856296901836,0,0.21421705558435,0
"744","14x43",0.237332416723233,0,0.174386136601441,0.46680026722711,0.121481179448216,0
"745","14x44",0.281614727764574,0,0.503445019918018,0.214940252317407,0,0
"746","14x45",0,0.240436062220335,0.0703098179759798,0.368824312524342,0,0.320429807279343
"747","14x46",0.18201496584356,0.182764565675189,0.157952265476481,0,0.355217150155095,0.122051052849675
"748","14x47",0.220345753256991,0.302381890255526,0,0.477272356487483,0,0
"749","14x48",0.515347685676858,0.112314920158963,0,0.151238548445931,0,0.221098845718248
"750","14x49",0.368567090086196,0,0.504016713572655,0.127416196341149,0,0
"751","15x0",0.393665957003156,0.606334042996844,0,0,0,0
"752","15x1",0.186719881632929,0.680682537365114,0,0.132597581001958,0,0
"753","15x2",0,0.882830393866519,0.117169606133481,0,0,0
"754","15x3",0,1,0,0,0,0
"755","15x4",0,1,0,0,0,0
"756","15x5",0,1,0,0,0,0
"757","15x6",0,1,0,0,0,0
"758","15x7",0,1,0,0,0,0
"759","15x8",0,1,0,0,0,0
"760","15x9",0,1,0,0,0,0
"761","15x10",0,1,0,0,0,0
"762","15x11",0,0.365012020417641,0,0.379605991847524,0,0.255381987734834
"763","15x12",0,1,0,0,0,0
"764","15x13",0,1,0,0,0,0
"765","15x14",0.123363160767671,0.876636839232329,0,0,0,0
"766","15x15",0,0.112175990319612,0.357368292877576,0.362861818133135,0.167593898669677,0
"767","15x16",0,1,0,0,0,0
"768","15x17",0,1,0,0,0,0
"769","15x18",0.32379602006111,0.67620397993889,0,0,0,0
"770","15x19",0,0.740387050544606,0.259612949455394,0,0,0
"771","15x20",0,0.630608236700469,0.119938981907646,0.249452781391885,0,0
"772","15x21",0.113275168026181,0.269503750168106,0.233035555093888,0.384185526711824,0,0
"773","15x22",0.12136600364719,0.190274545079259,0,0.364459936174403,0.323899515099147,0
"774","15x23",0,0.166793032307132,0,0.833206967692868,0,0
"775","15x24",0,0,0.15706277408375,0.741063184707138,0.101874041209112,0
"776","15x25",0,0,0.254468581283367,0.460046350784871,0.178722431498595,0.106762636433167
"777","15x26",0,0,0.482909468280293,0.000165184032816193,0.51692534768689,0
"778","15x27",0,0,0.285609410116742,0.495141137520272,0.219249452362986,0
"779","15x28",0,0,0.254064547618664,0.535775099371631,0.210160353009705,0
"780","15x29",0,0,0,0.629492190047707,0.19608273715343,0.174425072798862
"781","15x30",0,0,0.235116488694136,0.635537302230633,0.129346209075231,0
"782","15x31",0,0,0.302214291922917,0.491331773032633,0.20645393504445,0
"783","15x32",0,0,0,0.723111962320143,0.276888037679857,0
"784","15x33",0,0,0.332259304839259,0.367062153230831,0.173006833063896,0.127671708866014
"785","15x34",0,0,0.210309140353431,0.789690859646569,0,0
"786","15x35",0,0,0.717114138857458,0,0.282885861142542,0
"787","15x36",0,0,0.212202581266382,0.409547772657064,0.13012458390682,0.248125062169734
"788","15x37",0,0,0.346604405288582,0.522631339977195,0.130764254734222,0
"789","15x38",0,0,0.278981529040041,0.258043210108465,0.215369194591437,0.247606066260058
"790","15x39",0,0,0.212921932148104,0.723689140648019,0,0.0633889272038769
"791","15x40",0.169688237905479,0,0.119637055583141,0.493080584096064,0.113080225401059,0.104513897014256
"792","15x41",0.165373613452513,0,0.426897575097838,0.218261449164904,0.189467362284744,0
"793","15x42",0,0.235154129095354,0,0.464413913873791,0,0.300431957030855
"794","15x43",0.320740236815571,0,0.463897182562507,0,0.215362580621922,0
"795","15x44",0.416716727950977,0,0.202031106411703,0.38125216563732,0,0
"796","15x45",0.198231909154126,0.0848677717945392,0.189173008912111,0.527727310139224,0,0
"797","15x46",0.231394467072956,0.193571355201955,0.162794562327001,0.239936772664695,0.172302842733393,0
"798","15x47",0.250822856273705,0,0.168683343033932,0.360935850090367,0.219557950601996,0
"799","15x48",0.254255910679165,0,0.488314082979117,0,0,0.257430006341718
"800","15x49",0.211172118924162,0.170481077082738,0.0483687292198482,0.428775642177942,0.14120243259531,0
"801","16x0",0,0.892975821583095,0,0,0,0.107024178416905
"802","16x1",0,0.878802465424691,0,0,0.121197534575309,0
"803","16x2",0,1,0,0,0,0
"804","16x3",0,0.887882950182836,0,0.112117049817164,0,0
"805","16x4",0,1,0,0,0,0
"806","16x5",0,1,0,0,0,0
"807","16x6",0,1,0,0,0,0
"808","16x7",0,1,0,0,0,0
"809","16x8",0,1,0,0,0,0
"810","16x9",0,1,0,0,0,0
"811","16x10",0,1,0,0,0,0
"812","16x11",0,0.555774208420682,0.124215441326407,0.0806530021034073,0.239357348149503,0
"813","16x12",0,1,0,0,0,0
"814","16x13",0,1,0,0,0,0
"815","16x14",0,1,0,0,0,0
"816","16x15",0,0.417558621443311,0.404284490013818,0.178156888542871,0,0
"817","16x16",0,0.684083733624913,0.174833730882641,0.141082535492446,0,0
"818","16x17",0,0.688903807543565,0.0588123423676952,0.25228385008874,0,0
"819","16x18",0,0.777355011390517,0.222644988609483,0,0,0
"820","16x19",0,0.529852289247843,0.180594228832481,0.170594784124401,0.118958697795275,0
"821","16x20",0,0.515701404215842,0.168468452582706,0.185806768042896,0,0.130023375158556
"822","16x21",0,0.293651191333304,0.107328372283095,0.599020436383602,0,0
"823","16x22",0.275024822728443,0.161616606831814,0.563358570439743,0,0,0
"824","16x23",0,0,0.375881328498404,0.624118671501596,0,0
"825","16x24",0,0,0.776225180874016,4.93436248092737e-05,0,0.223725475501175
"826","16x25",0,0,0.751164515665426,0.0450440569199824,0.203791427414592,0
"827","16x26",0,0,0.361293719776982,0.536451917555891,0,0.102254362667127
"828","16x27",0,0,0.297236434243222,0.114689019316047,0,0.588074546440732
"829","16x28",0,0,0.550023926082473,0,0,0.449976073917527
"830","16x29",0,0,0.37348893992817,0.46955820350764,0.15695285656419,0
"831","16x30",0,0,0.0687388053465377,0.519023551422645,0.214591481011414,0.197646162219403
"832","16x31",0,0,0.110117767133009,0.617378168085923,0.156808969684053,0.115695095097015
"833","16x32",0,0,0,0.785398294769424,0.214601705230576,0
"834","16x33",0,0,0.329299101548211,0.237312258353974,0.139343927616986,0.294044712480829
