,Cancer,Ductal,Macrophages,Mast,Monocytes,mDCs
0x27,0.34201312,0.11731555,0.11980439,0.16772869,0.069029585,0.18410861
0x28,0.28724524,0.088922784,0.058900725,0.18073043,0.108081274,0.27611956
0x29,0.29759648,0.12904066,0.07918759,0.071916245,0.077705346,0.3445537
0x30,0.31206116,0.21467021,0.20267525,9.648381e-12,0.10578989999999999,0.16480350000000002
0x31,0.37236446,0.07281056,0.095068894,0.10122064,0.047751866,0.31078357
0x32,0.39079744,0.015722845,0.13154721,1.3854503e-12,0.05465175,0.4072808
0x33,0.48785429999999996,0.04331904599999999,1.2830106000000001e-12,0.018444326,0.068264194,0.38211814
0x34,0.37383142,0.07317013,0.10594081,0.32946503,0.11759262,2.6961887999999998e-12
0x35,0.2689452,0.11308791,0.031599324,0.19834232,0.082799435,0.3052259
0x36,0.36083059999999995,0.12578827,0.055737487999999995,0.3053203,0.05304455,0.099278904
0x37,0.35247836,0.14780617,0.10501282,1.5323052e-12,0.07934662,0.31535605
0x38,0.25588238,0.28208646,0.15253966,8.757066999999999e-13,0.17364149,0.13585007
0x39,0.32996705,0.1117576,0.057370692,0.046456613,0.058738153,0.39570987
0x40,0.30170318,0.13376655,0.056154918,0.19062673,0.057639834,0.26010883
0x41,0.1637287,0.22744155,0.06903333,1.1452706e-11,0.2190145,0.32078198
0x42,0.27624807,0.16226304,0.11658980000000001,0.21570353,0.08346148,0.14573409
0x43,0.28961122,0.1601441,0.16534163,2.5615129e-12,0.0760398,0.30886325
0x44,0.18960649,0.23042680000000001,0.034451894,0.28998068,0.02449225,0.23104188
0x45,0.40463552,0.09607417,0.09732427,0.031145465,0.13183644,0.23898411
0x46,0.263531,0.17011347,0.10091252,0.16757606,0.07257162,0.22529535
0x47,0.19977435,0.2872719,0.098656915,0.040531136,0.09779586,0.27596986
0x48,0.23807336,0.14260063,0.090782695,0.034943707000000004,0.20820962,0.28538996
0x49,0.2806215,0.24761078,0.18314223,2.243084e-12,0.08945276,0.19917277
1x0,0.82658064,0.029508239,0.07153443,4.8225165e-12,1.7492034e-12,0.07237671
1x1,0.668007,0.1162753,0.14055075,1.5634485000000001e-12,0.07516695,1.7078523000000002e-12
1x2,0.52050257,0.07713624,0.0518514,0.015084509,0.06013426,0.275291
1x3,0.38543,0.11549855,1.8348796999999998e-12,2.5966972e-12,0.046822645,0.45224878
1x4,1.0,9.426712e-12,4.443571e-13,1.2901257e-12,2.8051937e-13,6.864415699999999e-13
1x5,0.71771634,0.06188171,0.014470553999999998,0.15202254,0.053908814000000006,3.5425178e-13
1x6,1.0,1.7837318e-12,2.88135e-12,1.1067691999999999e-12,6.3054716e-13,7.1416836e-13
1x7,1.0,4.1756081999999997e-13,3.8783335000000004e-13,1.1399991000000003e-12,2.2645648e-13,5.5120443e-13
1x8,0.9070265,0.09297349,5.267483e-13,1.7015713e-12,3.2358507e-13,7.3950644e-13
1x9,0.9885858000000001,1.4814131999999999e-12,1.076156e-12,2.5780016e-12,0.011414178,6.8807145e-13
1x10,0.3317811,0.056972555999999994,0.052970797,0.117812864,0.0791753,0.36128740000000004
1x11,0.7724470999999999,5.7604155e-13,5.9769306e-13,2.0547906000000003e-12,8.4495876e-13,0.22755288
1x12,0.6554762,0.10517151,2.6067965e-12,1.2045633e-12,5.2201505e-13,0.23935223
1x13,0.69665414,1.6647167000000001e-12,1.7472556e-12,3.124203e-12,0.028309101,0.27503675
1x14,0.8365267,5.1027078000000005e-12,1.022679e-12,6.752898e-13,0.16347332,4.853374600000001e-13
1x15,0.87518823,0.12481179,6.33437e-13,1.1451808e-12,3.3431076e-13,7.73638e-13
1x16,0.5207125,0.09191018,1.3693931e-12,0.25957048,2.8904199e-12,0.12780687
