,Cancer,Ductal,Macrophages,Mast,Monocytes,mDCs
0x0,0.30515984,0.5514657,1.159955e-13,1.8745049e-13,7.3507965e-14,0.14337444
0x1,0.34160376,0.3787998,0.022293987,0.01276096,0.015393773999999999,0.22914778
0x2,0.36447114,0.55971164,3.1135977e-13,0.0022239112,0.018548794,0.055044457000000005
0x3,0.29778540000000003,0.43817675,0.019016156,1.0672742499999999e-13,0.015872986999999998,0.22914867
0x4,0.35962725,0.53029716,0.014591775,0.0042566378,0.05841793,0.03280921
0x5,0.43659568,0.4983776,1.5370665e-13,1.6598173e-13,0.0035210033,0.06150576
0x6,0.38428202,0.5387985,0.0025843221,0.07433508,6.7460816e-13,9.428753400000001e-14
0x7,0.33557096,0.5719049,0.00872108,2.3680976e-13,1.6651815e-11,0.08380305
0x8,0.36771244,0.6143734000000001,0.010804331,6.708475999999999e-13,0.0071098246,1.7500272999999999e-13
0x9,0.44774390000000003,0.5399193,0.0123367775,1.6778121000000001e-13,1.5194878000000002e-13,8.862118399999999e-13
0x10,0.4805534000000001,0.41626915,0.019713674,2.1209770000000004e-13,2.3655398e-12,0.083463795
0x11,0.42931499999999995,0.56817013,1.5752658e-13,0.0025148334,1.4375386e-13,4.0662105e-14
0x12,0.48180026,0.47750172,0.023241322000000002,0.005888254,0.011568448500000002,8.719961599999999e-14
0x13,0.45032835,0.54967165,2.572772e-13,1.6952393e-13,1.5044992e-13,1.0356901000000001e-13
0x14,0.38517037,0.5996214,1.1741989999999999e-13,0.011390533999999999,0.0038177613,1.0283532e-13
0x15,0.36834386,0.5675963,3.267463e-13,1.8270621e-13,0.01093795,0.053121835
0x16,0.40961152,0.52445614,1.3988868e-11,0.06115287,0.004779498,7.256049000000001e-14
0x17,0.36682359999999997,0.54161185,6.339209e-13,0.085436344,0.006128173000000001,5.7945144e-14
0x18,0.27159452,0.59148854,0.043053944000000004,0.010843301999999999,0.024797235,0.058222402
0x19,0.36595446,0.5399297,0.03388526,0.0077887964,0.004504859,0.04793685
0x20,0.27068633,0.6419431,9.98766e-14,1.7619527e-13,0.07185094,0.01551961
0x21,0.3895037,0.33924970000000004,4.1609209999999995e-13,0.04292044,0.0020141386999999998,0.22631201
0x22,0.26042438,0.5710527,0.05353825,0.013472286000000002,0.045232173,0.056280265999999995
0x23,0.22098936,0.47918576,0.059767317,2.6293206e-13,0.04239119,0.19766639
0x24,0.29911809999999994,0.5502758000000001,0.038251616,0.094418235,0.01793625,1.2043681999999998e-13
0x25,0.32025108,0.34090185,0.032769263,0.013054892,0.0119195385,0.2811034
0x26,0.31148395,0.5105454,2.6301777e-13,0.031316996,0.002863332,0.14379032
0x27,0.3349158,0.3581245,0.08839467,0.07398482,1.4783652e-13,0.14458033
0x28,0.13475785,0.43565843,0.037697084,0.10504073,0.035264462,0.2515814
0x29,0.29002157,0.26319316,0.0050588157,5.9505206e-13,0.04053286,0.4011936
0x30,0.2710724,0.5146193,0.079251,0.0062973230000000005,0.011696281000000001,0.117063664
0x31,0.24133343,0.54123324,0.017317235,0.0013106277,0.003256347,0.19554919
0x32,0.20981747,0.44271997,0.08623510000000001,2.885966e-13,0.012951921000000002,0.24827556
0x33,0.2913907,0.541553,6.1921274e-13,1.5498502000000002e-13,0.011270158,0.1557861
0x34,0.23721717,0.39955306,0.09127299,0.1995803,0.041553207,0.03082323
0x35,0.30798262,0.20455499,0.007731841,0.07430679999999999,0.014391343999999999,0.39103234
0x36,0.20665392,0.4700442,0.06439483,0.14265783,0.0038913651,0.112357825
0x37,0.14383194,0.47604808,0.042621995999999995,2.3579625e-13,0.03385175,0.3036462
0x38,0.27896783,0.45221764,0.11754924,3.5164506000000003e-13,0.05633619,0.09492913
0x39,0.04910047,0.5734808000000001,3.073307e-13,3.6781616e-13,0.014473698,0.36294508
0x40,0.21519013,0.4795937,0.026581753,0.08990418,0.00856882,0.18016155
0x41,0.15965651,0.23473188,0.023220021,4.686002000000001e-13,0.1301225,0.45226905
0x42,0.10197773,0.34412965,0.09053274,0.12861119,0.048359755,0.28638896
0x43,0.18693362,0.5093989999999999,0.045424856,1.9080664e-12,0.013120433999999999,0.24512212
0x44,0.09849728,0.48476890000000006,0.042491685999999994,0.13241164,1.3762816999999998e-12,0.24183045
0x45,0.25717485,0.40083486,0.065468505,0.021289399,0.04853615,0.20669623
0x46,0.24436335,0.32723087,0.038030773,0.118693344,0.017814174,0.2538675
0x47,0.19753774,0.33857828,0.019295884,0.038045924,0.04010583,0.36643633
0x48,0.24878077,0.25718420000000003,0.040919,6.656850999999999e-12,0.1257602,0.32735583
0x49,0.35232982,0.35571006,0.11611849,0.009656319,0.0012146562,0.1649707
1x0,0.37044466,0.60707885,0.014870844,0.0076056793,1.3627353999999999e-12,5.000560499999999e-13
1x1,0.35172382,0.5848353000000001,0.025150077000000003,0.010208509000000001,0.016699154,0.01138322
1x2,0.33968109999999996,0.4965492,0.00896111,2.6351564e-13,1.6393638e-13,0.15480858
1x3,0.37740043,0.4357121,2.9649766e-13,1.2437191e-13,0.007663910699999999,0.17922355
1x4,0.5018183,0.49164975,1.5668803e-13,0.006531947299999999,1.8686334e-13,2.4810546e-12
1x5,0.46028635,0.49032947,2.2778104e-13,0.03608044,0.013303733,4.333948e-14
1x6,0.42317593,0.5521676,0.020465389,0.0041911425,3.6631492e-13,1.1266192e-13
1x7,0.3942108,0.59795284,2.0598281e-13,0.007836395999999999,8.465199e-14,1.2236102000000001e-13
1x8,0.40022975,0.5921755,1.167155e-13,0.0075947572,4.156979e-14,5.874222e-14
1x9,0.43905547,0.53190386,0.021527857,5.1061775e-13,0.007512825,8.162088e-14
1x10,0.16189037,0.27076104,0.044849034,0.033612977999999995,0.029988933,0.45889753
1x11,0.33676893,0.6132812,2.761449e-13,1.2346455e-13,0.0104269665,0.03952292
1x12,0.28775376,0.6801189999999999,2.8991563000000003e-13,2.7477418e-13,0.0013763432999999998,0.030751027
1x13,0.4185179,0.4809576,1.4143324e-13,2.1504341e-13,0.01302618,0.08749831
1x14,0.35950488,0.5758719,4.2371236e-13,1.7321326e-13,0.06462331,8.781672e-14
1x15,0.35207337,0.6281460999999999,0.019549444,0.00023107390999999998,1.0394567e-13,2.1385783e-13
1x16,0.353054,0.4055005,0.036828633,0.14021570000000003,3.6801404e-12,0.06440112
1x17,0.35054759999999996,0.5912673,0.0048776725,0.0019357451999999999,7.895098000000001e-13,0.051371593
1x18,0.44163263,0.4795379,0.02553285,0.010996038999999999,0.010679783,0.031620804
1x19,0.47912288,0.40711543,0.0083417175,4.7672104e-13,0.009311861,0.09610813
1x20,0.28157604,0.46993536,0.016060753,6.6227454e-13,0.012559626,0.21986827
1x21,0.3287335,0.54355466,0.038863823,0.046752036,0.04209603,3.5366726e-13
1x22,0.2695439,0.46978384,0.027136028,0.14135672,3.162132e-13,0.09217956
1x23,0.4560023,0.29045537,0.020774068,0.002775008,0.026972327,0.20302096
1x24,0.30234942,0.49372414,0.035363708,0.020186911999999998,0.018144315,0.13023145
1x25,0.3525462,0.32022232,0.01603437,0.010283007,0.018452305,0.2824618
1x26,0.28542936,0.5208212000000001,0.047680043,5.6117833e-13,0.10491352,0.041155897000000004
1x27,0.17382963,0.5361189000000001,0.0047479322999999995,0.0033068464,0.023754273,0.25824246
1x28,0.22997147,0.53969496,0.023375447999999997,1.9463684e-13,0.04707946599999999,0.15987869
1x29,0.16652203,0.32644898,0.06718065599999999,0.02569888,0.13937650000000001,0.27477290000000004
1x30,0.22410746,0.34764397,0.04540367,0.10666523,0.011139168,0.26504046
1x31,0.22446208,0.4380522,0.030296069,0.0049032606,0.086779825,0.21550664
1x32,0.22490934,0.3926525,0.024899322999999998,4.7109944e-11,0.046478915999999995,0.31105998
1x33,0.26230192,0.39075977,0.0065012709999999994,0.0014452748000000001,0.0017452982999999998,0.33724642
1x34,0.17716299,0.43826592,0.024874862,0.15204953,0.021335777,0.18631089
1x35,0.3065071,0.2518277,0.078584105,0.038752987999999995,0.016319042,0.30800903
1x36,0.28669724,0.43334198,0.041592084,0.076258555,0.027462399,0.13464779
1x37,0.20832592,0.41796239999999996,0.078276396,0.08530839,0.07363321,0.13649364
1x38,0.20500943,0.4124445,0.022504713,6.7637276e-12,0.038430597999999996,0.32161072
1x39,0.32795405,0.43143076,0.02686554,0.09509198,0.06239751,0.05626025
1x40,0.13660093,0.4125210999999999,0.021746658,0.13250770000000003,3.1126338e-13,0.29662365
1x41,0.1937266,0.2875282,0.11396019999999998,6.019294e-13,0.030323334,0.37446177
1x42,0.19298698,0.45778924,0.017865166000000002,7.7529145e-13,0.0071084495,0.32425016
1x43,0.09561974599999999,0.34560782,0.059487827,0.017551798,0.059414845,0.42231798
1x44,0.038784917,0.3515922,0.053789098,9.405317e-13,1.6761187e-13,0.55583376
1x45,0.26748708,0.30092174,0.032208122,0.042929247000000004,3.4934926999999996e-13,0.35645378
1x46,0.18553664,0.52547127,0.09214317,0.08934569,0.0957999,0.011703277
1x47,0.23038979999999998,0.27365157,0.15673806,3.7449132e-13,0.006920427,0.3323002
1x48,0.09426798,0.68593764,0.013052451999999999,2.8901255e-13,0.01117236,0.19556957
1x49,0.30345988,0.33138059999999997,0.026635822000000003,0.104349494,3.9128227999999995e-12,0.23417415
2x0,0.49210536,0.40394354,0.028454714,0.018115662,1.1914178e-12,0.05738067
2x1,0.35276430000000003,0.5580833000000001,0.00801369,0.0065341834,0.0046517984000000005,0.06995275
2x2,0.37611347,0.5734222,0.023250062000000002,0.016259175,0.010955052,7.300071e-14
2x3,0.39454657,0.58637846,3.5609588e-13,0.019075026999999998,3.999936e-14,9.440047300000002e-14
2x4,0.42352322,0.54912484,0.015938077,0.0078048203,0.0036090137,3.1506595e-13
2x5,0.2714023,0.62232643,4.6142343e-13,1.4636119e-12,0.007898022,0.09837328
2x6,0.29894486,0.31769595,0.056318182,0.0767349,0.0069849384,0.24332117
2x7,0.36715603,0.6235291000000001,8.737769999999999e-14,0.0093148295,3.322346e-14,4.194459400000001e-14
2x8,0.41016382,0.5622224,0.016440645,2.6956887e-13,0.011173065,1.7028951999999998e-13
2x9,0.38149086,0.6185090999999999,1.11263436e-13,1.1585996e-13,5.721422e-14,7.7061404e-14
2x10,0.45270637,0.51422065,0.017698026999999998,0.015374899,9.164810400000001e-14,4.1790016999999997e-13
2x11,0.38261053,0.60574317,7.020258000000001e-13,0.005304308000000001,0.006342003000000001,4.932512e-14
2x12,0.49012548,0.5001765,0.006580521,0.0031174505,6.714338e-14,4.021047e-14
2x13,0.10207005599999999,0.20738415,0.08346197,0.10650048,0.041626055,0.45895723
2x14,0.39832938,0.58886,2.0169385999999998e-13,0.007890427,0.0049200864,7.266527e-14
2x15,0.43404380000000004,0.5558835,0.008355709000000001,0.0017170175,1.5556023e-13,6.149086e-14
2x16,0.38385615,0.41136590000000006,0.027831424,3.0285862e-13,0.032013286,0.1449333
2x17,0.45421059999999996,0.46330625,2.6847632e-13,0.024205777999999997,1.8100717e-13,0.05827737
2x18,0.36949499999999996,0.41990370000000005,3.0796795000000003e-13,0.012388693000000001,0.023804283,0.17440826
2x19,0.26335275,0.5810398,0.007599914399999999,0.016268142,0.026760599,0.10497877
2x20,0.39019027,0.48250616,0.01022885,0.0115221795,0.015513233000000001,0.0900393
2x21,0.34300753,0.425986,0.048216335,0.13722318,2.0731167999999998e-13,0.04556703
2x22,0.2990389,0.5676661999999999,0.023593996000000002,0.030192342,0.028562505,0.0509461
2x23,0.2751651,0.5020879,0.0054851524,3.1632935e-13,0.035646066000000004,0.18161578
2x24,0.43164432,0.37508923,0.016544841,0.0861102,0.014873492,0.075737946
2x25,0.23565143,0.52784973,1.9806416999999999e-13,0.022287026,0.00025371945,0.2139581
2x26,0.35495144,0.44547415,0.018266141,0.06741225,0.0067411074,0.10715495
2x27,0.23447548,0.45113578,0.07872461,5.0906263e-13,0.047026045999999995,0.18863814
2x28,0.16419567,0.24518387,0.10540444,0.25852159999999996,0.010586522,0.21610792
2x29,0.2615656,0.52960575,0.019186238,1.2876823999999998e-13,0.011251899,0.17839053
2x30,0.24408507,0.49667978,0.062241632000000005,0.06285421599999999,0.08072337,0.053415917
2x31,0.22483729,0.3837574,0.04847182,0.012803401,2.043369e-12,0.33013013
2x32,0.21790074,0.44279686,0.06599766,4.629034e-13,0.077079915,0.19622476
2x33,0.2126449,0.33270705,0.06572962,0.16110414,0.011269293,0.21654496
2x34,0.22700229999999996,0.4912183,1.6135494e-13,0.045588095,7.301078999999999e-14,0.23619136
2x35,0.27029097,0.517725,0.026296927,1.3948525e-13,0.037369248,0.14831784
2x36,0.146584,0.35312617,0.03940394,2.6137929999999994e-13,0.0126397405,0.44824615
2x37,0.21449628,0.51699775,0.016131455,0.08946555,0.004215356,0.15869364
2x38,0.33018917,0.12591344,0.100310765,0.108536646,0.03115503,0.30389499999999997
2x39,0.074556366,0.545512,0.06272992,0.0019483201000000002,0.043003418,0.27225
2x40,0.20475271,0.34822866,0.041813076,2.7398377000000003e-13,0.05503484,0.35017064
2x41,0.13363728,0.49336958,0.011020495,2.0160894e-13,0.0032762508000000004,0.3586964
2x42,0.19614941,0.49046037,0.056093965,0.050969392,0.0037369865,0.20258988
2x43,0.1569741,0.25753787,0.048929772999999996,0.012044715,0.01693171,0.50758183
2x44,0.09102989,0.5576014,7.6026273e-13,0.06873093,1.9785977e-13,0.2826378
2x45,0.19266161,0.43510848,0.0336927,0.0364608,0.020480905,0.28159553
2x46,0.18434234,0.24959631,1.7893813000000001e-12,0.11031589,0.025342167999999998,0.43040332
2x47,0.22623365,0.13570333,0.010542778000000001,0.10645367,0.019219268,0.50184727
2x48,0.15814851,0.40405378,4.044201e-12,0.115682915,0.025466073,0.2966487
2x49,0.16508071,0.40670120000000004,0.071234845,0.105657175,0.021076186,0.23024984
3x0,0.3787853,0.51886153,0.012648758999999999,0.07237968,0.017324705,7.9103363e-14
3x1,0.41387275,0.56729394,0.010815018000000001,0.0032747115,0.0047436603,1.1606124e-13
3x2,0.43651122,0.55823565,1.9883842e-13,0.0034869409000000003,0.0017662945,5.895346599999999e-14
3x3,0.39544412,0.5931688,0.002742413,0.008644689,1.3648533e-13,6.466026e-14
3x4,0.42718872,0.5599963000000001,0.0033431290000000002,0.009471859000000001,8.963153e-14,1.6168254e-13
3x5,0.37335697,0.6210941999999999,1.7134079999999999e-13,1.058887e-13,0.005548831999999999,6.135759600000001e-14
3x6,0.41996863,0.56884295,2.7790135e-13,0.006261073000000001,0.0049272864000000005,8.478504000000001e-14
3x7,0.42777565,0.5540687,0.016147515,0.0008059686999999999,0.0012022719,7.455082e-14
3x8,0.26127476,0.3783491,0.063421205,0.0008413253999999999,0.021645805,0.27446786
3x9,0.3768209,0.6088931,1.2934476e-13,0.014285943999999998,6.0289196e-14,5.888361e-14
3x10,0.52100307,0.47409120000000005,0.0034567171000000002,0.0014489294,1.9309069999999998e-12,5.234248e-14
3x11,0.44431350000000003,0.55084455,3.9603146e-13,0.004841954,1.3647406e-13,1.1079021e-13
3x12,0.38751096,0.5170102,0.039588895,0.028138809,0.0042818394,0.023469287999999998
3x13,0.38361365,0.6141840999999999,2.195357e-13,0.0022022543,2.6488584999999997e-13,4.5953854999999996e-14
3x14,0.29699007,0.45258279999999995,0.008921156,0.0010055376,0.004767883,0.23573260000000001
3x15,0.3943636,0.59399176,4.8827057e-11,0.008294797,0.003349858,2.5529841e-13
3x16,0.43613679999999994,0.47833994,8.663736500000001e-13,0.021405246,1.9789322e-12,0.06411805
3x17,0.38169998,0.60801,1.5668021000000002e-13,0.010289942,5.9916807e-13,9.805284e-14
3x18,0.42586926,0.51621133,4.3860690999999995e-13,6.9124274e-13,0.04985238,0.008066968
3x19,0.43660685,0.50062543,0.04689126,0.007309227,0.008567244,1.3164386999999998e-12
3x20,0.3558091,0.5028379,0.05666662,0.002085768,0.011999806000000002,0.07060085
3x21,0.30360737,0.3625353,0.020301165,0.15703389,3.6137532e-12,0.15652227
3x22,0.39835679999999996,0.4602622,0.05635612,5.368839e-13,0.011635053000000001,0.073389836
3x23,0.41166502,0.46633494,0.06359931,0.0027407246999999997,2.1943495e-12,0.055660006
3x24,0.22348346,0.47633803,0.0394544,6.1305925e-13,0.0005994639,0.2601246
3x25,0.19757392,0.37196308,5.276428700000001e-13,0.10302832,0.008208942,0.31922576
3x26,0.21341673,0.40082097,8.934043299999999e-13,1.278493e-13,3.5987768e-13,0.38576233
3x27,0.3163885,0.42608035,0.043715976,0.07262977,0.085763805,0.055421554000000005
3x28,0.22246312,0.5769191999999999,0.01275314,0.006938729,0.007253960699999999,0.17367190000000002
3x29,0.27086523,0.42592824,0.016288787,5.350928e-12,0.015447498999999998,0.2714702
3x30,0.23061192,0.2995555,0.045174285999999994,2.2897224999999997e-13,0.014280716,0.41037756
3x31,0.19852129,0.38908628,0.06009777,0.012586583,0.012750913999999999,0.32695714
3x32,0.20587894,0.56519824,5.9152374e-13,5.6426906e-13,0.015086626,0.21383618
3x33,0.2811552,0.2687271,0.04874441,3.096393e-13,0.024674742000000003,0.3766985
3x34,0.1644371,0.26415327,0.046393905,0.0033492108000000003,0.07087567,0.45079082
3x35,0.1425025,0.30566734,0.04798032,0.08320664,0.08870045,0.33194270000000003
3x36,0.2792394,0.42752740000000006,0.06136672,0.061067134,0.057554007000000004,0.11324531
3x37,0.13459468,0.40763053,0.025124235,0.09833341,3.196161e-13,0.3343172
3x38,0.23124035,0.4116066,0.10996229,2.5599138e-13,0.021341724,0.22584902
3x39,0.09482992,0.39108583,0.030440137000000003,0.1271349,0.02223216,0.334277
3x40,0.16191418,0.1533629,0.102268845,0.13012314,0.020260563,0.43207037
3x41,0.11063869999999999,0.43853655,0.028772395,0.009891755,0.005376638,0.40678394
3x42,0.23715971,0.37143657,0.09147764,1.4598622e-13,2.9853872999999997e-13,0.29992607
3x43,0.12819797,0.36551300000000003,0.027466021,0.12575284,0.014988813,0.33808145
3x44,0.20093164,0.56547046,0.08722562,7.146041e-13,0.07797787,0.06839444
3x45,0.37991852,0.25983852,0.047575355,4.4534707e-13,0.09399058,0.21867703
3x46,0.18978599,0.43549350000000003,0.031262137,0.1013971,0.060620327,0.18144101
3x47,0.24566291,0.37880093,0.09233306,0.11221754,0.040523827000000005,0.13046181
3x48,0.34472440000000004,0.4694352,1.0795992000000001e-12,4.489827e-12,0.09826752,0.08757286
3x49,0.16117089999999998,0.45505145,0.00473778,1.7379422e-13,0.03604681,0.34299305
4x0,0.3583963,0.6329074,2.9045652e-13,0.007583480300000001,0.0011128744,6.8418524e-14
4x1,0.33426997,0.53287345,0.009915638000000001,5.152629e-13,2.288945e-12,0.12294092
4x2,0.38978959999999996,0.48958474,0.033537343,0.029914198,3.9105633e-13,0.05717412400000001
4x3,0.46710697,0.5171203,0.00072695216,0.011815741000000001,0.0032301408,1.8084479999999998e-13
4x4,0.42516628,0.572604,0.0022297251999999997,2.1457051e-13,1.446671e-13,4.5090403e-14
4x5,0.42906255,0.54323804,0.00904387,0.018655615,1.0728033e-13,1.6621134e-13
4x6,0.42626467,0.5693661999999999,7.534021e-14,0.0043690964,5.698574e-14,5.851241e-14
4x7,0.44519138,0.5431974,3.583083e-13,0.011611208999999999,7.746449e-14,7.244874e-14
4x8,0.45585936,0.5427042,1.5991968e-13,0.0014363486999999999,9.350483e-13,8.3561427e-14
4x9,0.3868478,0.6047154,3.3487094e-13,0.008436814,9.650742000000001e-14,9.779169999999999e-14
4x10,0.37877023,0.6139766999999999,0.005592663,0.0016604074,3.7937822e-13,1.49817e-13
4x11,0.43266570000000004,0.5673343000000001,2.3907338e-13,6.866506e-14,8.931236e-14,3.7743588e-14
4x12,0.35467592,0.6434794,1.4912317e-13,0.0018446601000000002,5.6276e-14,4.7505616e-14
4x13,0.45138928,0.53741914,0.0025563615,2.9064264e-12,0.008635222,1.0730978400000001e-13
4x14,0.37326053,0.6070930999999999,0.0080149425,0.0048415973,0.006263899999999999,0.00052588794
4x15,0.36852545,0.6159897,0.005549645,0.006482671,0.0034525209999999996,1.607914e-13
4x16,0.45642802,0.54144347,0.0021284895,2.4851171e-13,2.0100233e-13,7.3289465e-14
4x17,0.50112915,0.42971099999999995,0.018954655,1.5886622e-13,0.050205167,9.912511e-14
4x18,0.31705576,0.5888853000000001,1.9389209e-13,0.0082703605,0.049323577,0.03646501
4x19,0.35694602,0.48087618,3.4443330000000002e-12,4.7204216e-13,0.025056295,0.13712157
4x20,0.4058643,0.5642908,0.026079052999999998,7.546574e-14,0.003765925,6.185092e-14
4x21,0.36545813,0.48914734,0.037309825,0.0043574385,0.02673556,0.07699173
4x22,0.27917415,0.6124655999999999,0.0034898124,0.01924403,0.0025550544,0.08307139
4x23,0.22586714,0.52150345,1.4847613e-13,1.0807566999999999e-13,0.0050469604,0.2475824
4x24,0.1831034,0.6071194000000001,4.3510865000000003e-13,0.06047033,0.017674921,0.13163199
4x25,0.30969515,0.48567665,0.040164985,0.0025693465,0.00550249,0.15639135
4x26,0.17924538,0.4264742,1.2327948e-13,0.023628265,0.018867679,0.35178447
4x27,0.30812287,0.40333979999999997,0.026300108,0.046201333,0.029492987000000002,0.18654289999999998
4x28,0.123430535,0.56570506,0.011102500000000001,0.07163866,0.00728501,0.2208382
4x29,0.12901239,0.2914445,0.012759923000000001,0.04397305,0.011822605,0.51098764
4x30,0.14432862,0.48241943,0.044151857,0.08420857,0.050978974,0.19391254
4x31,0.04661011,0.5555699000000001,0.07264194,4.2035199000000003e-13,3.2723622999999996e-13,0.325178
4x32,0.27171,0.22903258,0.060207885,2.7202134e-13,0.07942962,0.35961992
4x33,0.2699884,0.37227124,0.05049702,0.073404975,0.018349515,0.21548888
4x34,0.20737929999999996,0.3745659,0.024768135,0.01691301,0.0067330357,0.3696407
4x35,0.24245664,0.44461300000000004,0.01635049,8.327072e-13,1.9159245000000002e-11,0.29657993
4x36,0.19894913,0.25844875,0.089180045,0.0034477706,0.022475855,0.42749840000000006
4x37,0.2921051,0.26844057,0.065752715,0.13240239,0.038519893,0.2027793
4x38,0.25441343,0.5374329999999999,0.017834023,0.07904895,0.010161589,0.10110894599999999
4x39,0.08415507,0.5498566999999999,0.0024838322,1.186889e-13,0.010672407,0.35283193
4x40,0.13372315,0.23241822,1.4424435e-09,0.15737724,0.03050572,0.44597563
4x41,0.22224234,0.41217336,0.0148187,0.17237668,0.030732799999999998,0.14765617
4x42,0.09936277,0.49753687,0.08596965,2.0374918e-13,0.02749448,0.28963622
4x43,0.20598148,0.41888022,0.020713592,1.1324595e-13,0.02010264,0.33432204
4x44,0.16608469,0.20779559,0.05196694,1.3081928999999998e-12,0.026515264,0.5476375
4x45,0.19253573,0.47370663,0.064607106,0.012481223,0.028989486000000002,0.22767979
4x46,0.2930762,0.312625,0.019879645,2.6280966e-13,0.018707104,0.3557121
4x47,0.20123585,0.41418320000000003,0.031036006,0.00987766,0.06578453,0.27788275
4x48,0.07362061,0.42621762,0.037301957999999996,0.0055758567,0.02013479,0.4371491
4x49,0.16234352,0.48156795,0.112519555,0.11998689,0.07316746,0.05041469
5x0,0.38077962,0.5083862,0.030684022000000002,2.5738613e-13,1.1500252e-12,0.08015011
5x1,0.3929015,0.46873240000000005,0.0194977,0.017472303,0.012216211999999999,0.08917992599999999
5x2,0.33642682,0.65186757,8.0296246e-13,0.0028722633,0.008833369,1.288287e-13
5x3,0.43535757,0.52892286,0.03571964,2.408682e-12,1.1684199000000002e-13,1.0214043e-13
5x4,0.44775942,0.5489934,1.4869491e-13,0.0032471356,2.0365201e-13,1.04603575e-13
5x5,0.5182609,0.46228966,0.013351407,0.0060980795,1.3240959e-13,8.1670924e-14
5x6,0.30002448,0.48691326,0.020271089,2.6249893e-13,0.008209981,0.18458124
5x7,0.51954293,0.46210596,0.017437466999999998,0.000913647,1.3407908e-13,1.2214956e-13
5x8,0.3649237,0.6271591,1.5011092000000001e-13,0.007917206,1.07886824e-13,5.900748599999999e-14
5x9,0.50151485,0.496238,0.0011066995,0.00010978229,0.0010307042,3.0939162e-13
5x10,0.49022573,0.5039098,0.0013209118,0.0025368875,0.0020066923,1.5380478e-13
5x11,0.4349929,0.55110776,0.013899393999999999,1.2339866e-11,7.5536436e-13,8.2380866e-14
5x12,0.5336468000000001,0.4582917,7.500421e-12,0.008061425,3.5589895e-14,6.739916e-14
5x13,0.3955097,0.59040755,2.0796605e-13,0.012275691000000002,0.0018070921,1.233383e-13
5x14,0.46460497,0.5188845999999999,0.01651052,1.312327e-12,9.662710599999999e-14,8.546639999999999e-14
5x15,0.5168267,0.46381190000000005,0.0025617739999999997,4.9634564e-13,0.016799787,9.859848e-14
5x16,0.516282,0.47073174,0.009201869,8.089185e-14,0.0037843932,4.1326785000000004e-14
5x17,0.41677448,0.5705243,0.0028063721999999998,0.009894896,9.095385e-14,1.1776478e-13
5x18,0.28544328,0.4583866,3.8378017e-13,2.7093673e-13,5.0059449999999994e-05,0.25612012
5x19,0.38300234,0.5011974,0.014385523999999998,0.0015872179,0.0037576084,0.09606994
5x20,0.39697808,0.50136656,0.0369399,1.4467557e-13,0.04668628,0.018029237
5x21,0.27026898,0.6353602,0.014828821,0.004806964699999999,0.017961327,0.05677369
5x22,0.30633485,0.3915735,0.04009047,0.018070311999999998,0.008225274,0.23570557
5x23,0.25665435,0.448614,9.792039000000001e-13,3.3532427e-13,0.005455562,0.28927600000000003
5x24,0.1741329,0.4506343,0.011807725,0.095176995,0.016320398,0.25192776
5x25,0.26085368,0.33905768,0.053728223,1.5841374e-13,0.018397227,0.32796323
5x26,0.24720454,0.43657520000000005,0.036048303999999996,1.03608636e-13,0.08009601400000001,0.2000759
5x27,0.18827944,0.5444885,0.061746052999999995,0.03961795,6.0494757e-13,0.16586804
5x28,0.29310498,0.18076746,0.057040047,0.07948271,0.049218863,0.34038597
5x29,0.22828685,0.23192467,0.029536307,0.12211696,0.02970417,0.35843113
5x30,0.23120342,0.45240873,0.03981481,1.4892116e-13,0.016279832,0.26029325
5x31,0.26473412,0.25015697,0.13644873,0.031326562,0.011582459,0.30575126
5x32,0.22279279999999999,0.47367465,0.06956226,0.07166427,0.006518690400000001,0.1557873
