"","Cancer","Stroma","Ductal","coordX","coordY"
"13x5",0.709549239412851,0.121597784664158,0.168852975922991,13,5
"13x6",0.67264529355466,0.114596576283469,0.212758130161871,13,6
"13x7",0.711200204168184,0.117591929628674,0.171207866203142,13,7
"13x8",0.679434737863057,0.11558141076222,0.204983851374723,13,8
"13x9",0.713551760518394,0.141551892958152,0.144896346523455,13,9
"13x10",0.692959584673348,0.145047663769124,0.161992751557527,13,10
"13x11",0.630363643208118,0.135124957006543,0.234511399785339,13,11
"13x12",0.712835405332863,0.116557788371339,0.170606806295798,13,12
"13x13",0.748150258490266,0.137363719358989,0.114486022150745,13,13
"13x14",0.711692368298923,0.118595302067447,0.16971232963363,13,14
"13x15",0.711376502165367,0.152010666379296,0.136612831455337,13,15
"13x16",0.688498710623741,0.127182643798648,0.184318645577612,13,16
"13x17",0.669154103956857,0.112867419616926,0.217978476426218,13,17
"13x18",0.719548456708759,0.152212064328929,0.128239478962312,13,18
"13x19",0.607941881204756,0.255666685782224,0.13639143301302,13,19
"13x20",0.561248122502587,0.314199626371047,0.124552251126367,13,20
"13x21",0.489477522665955,0.385094220792589,0.125428256541456,13,21
"13x22",0.312039828543308,0.551652176293,0.136307995163693,13,22
"13x23",0.357548382497768,0.543573275277997,0.0988783422242354,13,23
"13x24",0.217965613340108,0.647004959553271,0.135029427106621,13,24
"13x25",0.276288344149336,0.523193698891692,0.200517956958972,13,25
"13x26",0.12628648735285,0.843644474659133,0.0300690379880173,13,26
"13x27",0.100580261867699,0.826079861641672,0.0733398764906297,13,27
"13x28",0.0888240815896188,0.828988411126007,0.0821875072843741,13,28
"13x29",0.0635036076235134,0.852760889442288,0.0837355029341989,13,29
"13x30",0.0917020153508682,0.889522238969642,0.0187757456794896,13,30
"13x31",0.0826299266264273,0.869072597750346,0.048297475623227,13,31
"13x32",0.0594815916996814,0.856015236792484,0.084503171507835,13,32
"13x33",0.0981189046363623,0.829920687267311,0.0719604080963265,13,33
"13x34",0.111383632890871,0.83380203886244,0.0548143282466896,13,34
"13x35",0.166716238059623,0.698540858933308,0.134742903007069,13,35
"13x36",0.206228924351759,0.549536319068467,0.244234756579774,13,36
"13x37",0.0705097666950231,0.892683539834268,0.0368066934707087,13,37
"13x38",0.197986087895992,0.64142999600184,0.160583916102168,13,38
"13x39",0.335598008037617,0.520144586454667,0.144257405507716,13,39
"13x40",0.224785012527668,0.54670131684455,0.228513670627782,13,40
"13x41",0.189286427361177,0.652281648770923,0.158431923867901,13,41
"13x42",0.261447238816461,0.480107139542791,0.258445621640747,13,42
"13x43",0.3311019516529,0.538850627403603,0.130047420943496,13,43
"13x44",0.268472301212642,0.435184432692871,0.296343266094486,13,44
"13x45",0.262112064575375,0.520788487005377,0.217099448419249,13,45
"13x46",0.282551949988593,0.533257392436141,0.184190657575266,13,46
"13x47",0.171209936643894,0.510726876350268,0.318063187005838,13,47
"13x48",0.165020582334029,0.36915526090402,0.465824156761952,13,48
"13x49",0.160345894872594,0.557443369031651,0.282210736095755,13,49
"14x0",0.609713536132871,0.177121708753296,0.213164755113834,14,0
"14x1",0.578675709143489,0.273936593522745,0.147387697333766,14,1
"14x2",0.754972348480104,0.105519863142287,0.139507788377609,14,2
"14x3",0.688908489116818,0.123672700481114,0.187418810402067,14,3
"14x4",0.727545322682175,0.120415083219805,0.15203959409802,14,4
"14x5",0.773380004622387,0.124984529933713,0.1016354654439,14,5
"14x6",0.693581267163523,0.0951791723786137,0.211239560457863,14,6
"14x7",0.73256986208704,0.115160392240139,0.152269745672821,14,7
"14x8",0.696421612625976,0.13687617989336,0.166702207480664,14,8
"14x9",0.712858303177184,0.132657162531407,0.154484534291409,14,9
"14x10",0.709235060082599,0.10962095339336,0.181143986524041,14,10
"14x11",0.719514148643146,0.120976145370067,0.159509705986787,14,11
"14x12",0.726226771733785,0.0952930216317806,0.178480206634435,14,12
"14x13",0.704663099909968,0.137848163213948,0.157488736876084,14,13
"14x14",0.760696747405815,0.136985620562906,0.102317632031279,14,14
"14x15",0.707588385892657,0.122802614470145,0.169608999637198,14,15
"14x16",0.777586058650835,0.110105379583421,0.112308561765744,14,16
"14x17",0.702293794663618,0.106746385603611,0.190959819732771,14,17
"14x18",0.71715553550398,0.10941530796281,0.173429156533211,14,18
"14x19",0.691321128040525,0.173379644940763,0.135299227018712,14,19
"14x20",0.550715359357339,0.306671679870721,0.14261296077194,14,20
"14x21",0.369516357862921,0.579810845322174,0.0506727968149052,14,21
"14x22",0.310013787529251,0.5203365687082,0.169649643762549,14,22
"14x23",0.265479635237884,0.637397925143394,0.0971224396187219,14,23
"14x24",0.148418483827487,0.754001401014317,0.0975801151581957,14,24
"14x25",0.0848314764135505,0.880454464313342,0.0347140592731079,14,25
"14x26",0.101753994745887,0.860990862300796,0.0372551429533172,14,26
"14x27",0.0820798166898437,0.875736067664996,0.0421841156451605,14,27
"14x28",0.0787992817599584,0.876575097249029,0.0446256209910122,14,28
"14x29",0.113365834978606,0.829255779338022,0.0573783856833721,14,29
"14x30",0.102531156187416,0.849667077891102,0.0478017659214821,14,30
"14x31",0.0874358223039273,0.844263721863055,0.0683004558330173,14,31
"14x32",0.0648898004222549,0.889918239208673,0.045191960369072,14,32
"14x33",0.106540011405486,0.825401671600702,0.068058316993812,14,33
"14x34",0.088704260994736,0.867430131636403,0.0438656073688607,14,34
"14x35",0.117208094327267,0.828511475670124,0.0542804300026093,14,35
"14x36",0.0832186516680691,0.840992866394908,0.0757884819370233,14,36
"14x37",0.129846978432323,0.833551125350139,0.0366018962175372,14,37
"14x38",0.142558885283727,0.652907766267607,0.204533348448667,14,38
"14x39",0.159669147960272,0.750027557873508,0.0903032941662195,14,39
"14x40",0.225124948288772,0.63005127393006,0.144823777781168,14,40
"14x41",0.272837946639643,0.480697130563461,0.246464922796896,14,41
"14x42",0.294134640116844,0.551809304929645,0.154056054953511,14,42
"14x43",0.190291836160273,0.601031735932408,0.208676427907319,14,43
"14x44",0.19902309815181,0.609137638213887,0.191839263634303,14,44
"14x45",0.237744669345817,0.638091851311367,0.124163479342815,14,45
"14x46",0.23358135295025,0.545602771291132,0.220815875758618,14,46
"14x47",0.270142424721343,0.529327200838434,0.200530374440223,14,47
"14x48",0.230843431472393,0.369912250689704,0.399244317837903,14,48
"14x49",0.151915511030319,0.604539847729631,0.24354464124005,14,49
"15x0",0.57820522923306,0.106094000681843,0.315700770085097,15,0
"15x1",0.544570672427223,0.231208369829655,0.224220957743122,15,1
"15x2",0.605801872935729,0.234456891420821,0.15974123564345,15,2
"15x3",0.719348918601451,0.109378844183082,0.171272237215467,15,3
"15x4",0.673709382079696,0.153721143837364,0.17256947408294,15,4
"15x5",0.7092813025145,0.148721895656768,0.141996801828732,15,5
"15x6",0.738776229381335,0.134348243875478,0.126875526743187,15,6
"15x7",0.696014198417933,0.131357156076588,0.172628645505479,15,7
"15x8",0.756828891861413,0.144123484246862,0.0990476238917246,15,8
"15x9",0.78270493745918,0.11602268595542,0.1012723765854,15,9
"15x10",0.747556671741758,0.116522982510466,0.135920345747776,15,10
"15x12",0.703556141383092,0.102013202357039,0.194430656259869,15,12
"15x13",0.759678975796473,0.104130170948859,0.136190853254668,15,13
"15x14",0.68665557939481,0.103640544217823,0.209703876387367,15,14
"15x16",0.752039423232343,0.113863515684424,0.134097061083232,15,16
"15x17",0.721875540863147,0.103036620043484,0.175087839093368,15,17
"15x18",0.544093792728669,0.221653339805038,0.234252867466293,15,18
"15x19",0.556964042928829,0.283827958141277,0.159207998929894,15,19
"15x20",0.483077163934413,0.442062454823718,0.0748603812418689,15,20
"15x21",0.31204248048221,0.550752265867889,0.137205253649901,15,21
"15x22",0.231684914757003,0.592562856707562,0.175752228535435,15,22
"15x23",0.193128642345119,0.739823115853689,0.0670482418011912,15,23
"15x24",0.0873429663803148,0.869887817749879,0.0427692158698064,15,24
"15x25",0.0605302899542309,0.879219302356692,0.0602504076890771,15,25
"15x26",0.0734326497030067,0.851140246629988,0.0754271036670053,15,26
"15x27",0.0588991454483938,0.885378202820472,0.0557226517311342,15,27
"15x28",0.0402966477274957,0.877541944285946,0.0821614079865588,15,28
"15x29",0.0966051566176717,0.862114278974438,0.04128056440789,15,29
"15x30",0.057565921524346,0.893122537404127,0.049311541071527,15,30
"15x31",0.0721529981158206,0.865239941365952,0.0626070605182275,15,31
"15x32",0.0606500397722062,0.883365245260716,0.0559847149670782,15,32
"15x33",0.0658809214457246,0.88790195505257,0.0462171235017052,15,33
"15x34",0.106928284182054,0.811982747369863,0.0810889684480829,15,34
"15x35",0.0795235101367444,0.881833242679962,0.0386432471832936,15,35
"15x36",0.0648050211488549,0.876303055637566,0.0588919232135787,15,36
"15x37",0.0861024246796352,0.877471833215638,0.036425742104727,15,37
"15x38",0.0636369938921986,0.85678906917719,0.0795739369306114,15,38
"15x39",0.137407315200384,0.772628684449849,0.0899640003497673,15,39
"15x40",0.149567303930848,0.697235295344574,0.153197400724578,15,40
"15x41",0.131357330628283,0.689747630277861,0.178895039093857,15,41
"15x42",0.235142103943201,0.667899873900075,0.0969580221567243,15,42
"15x43",0.18767933261626,0.579844066132441,0.232476601251299,15,43
"15x44",0.177223444504225,0.49522899478552,0.327547560710255,15,44
"15x45",0.169521015622835,0.670680454350831,0.159798530026335,15,45
"15x46",0.245644303050965,0.514990569287612,0.239365127661423,15,46
"15x47",0.153832444590637,0.625871141822723,0.220296413586639,15,47
"15x48",0.144549937196321,0.659973779946109,0.19547628285757,15,48
"15x49",0.258481367853867,0.569001160837239,0.172517471308894,15,49
"16x0",0.630842802430132,0.245113175810045,0.124044021759823,16,0
"16x1",0.658017504872938,0.192806376388513,0.14917611873855,16,1
"16x2",0.663761261268115,0.160224995021202,0.176013743710683,16,2
"16x3",0.560171840453633,0.213239590493124,0.226588569053243,16,3
"16x4",0.635943836796051,0.1316891296481,0.232367033555849,16,4
"16x5",0.731203012911219,0.127342043417612,0.141454943671169,16,5
"16x6",0.716409149763437,0.104132476760857,0.179458373475706,16,6
"16x7",0.677288290087294,0.111185879953721,0.211525829958986,16,7
"16x8",0.679299655955441,0.137920787043263,0.182779557001296,16,8
"16x9",0.755010616814237,0.123565754561348,0.121423628624415,16,9
"16x10",0.713489708881681,0.110260849028462,0.176249442089857,16,10
"16x12",0.711217863879746,0.113381102390446,0.175401033729808,16,12
"16x13",0.710049360491003,0.126594920909244,0.163355718599753,16,13
"16x14",0.730124746951695,0.130457941249893,0.139417311798412,16,14
"16x17",0.52880077988492,0.328317590213188,0.142881629901892,16,17
"16x18",0.566590587454918,0.266653782148408,0.166755630396674,16,18
"16x19",0.414542774597219,0.477927587309168,0.107529638093613,16,19
"16x20",0.410849367693924,0.403693893283006,0.185456739023069,16,20
"16x21",0.320969498655382,0.615082570766365,0.0639479305782531,16,21
"16x22",0.247861680774507,0.5348555428467,0.217282776378793,16,22
"16x23",0.126605917642133,0.832360846186267,0.0410332361715997,16,23
"16x24",0.0795569973851831,0.873492109423475,0.0469508931913416,16,24
"16x25",0.0985357098603353,0.846189866150341,0.055274423989324,16,25
"16x26",0.0895399342105311,0.862293704444606,0.048166361344863,16,26
"16x27",0.0730114333296509,0.849267486547067,0.0777210801232826,16,27
"16x28",0.0510394326349047,0.906600961942111,0.0423596054229847,16,28
"16x29",0.0591751049769911,0.876992674080445,0.0638322209425643,16,29
