"","cell_ID","mDCs","Macrophages","Mast","Monocytes"
"130","2x29",0.627161684002113,0,0,0.372838315997887
"131","2x30",0.585087032943698,0.414912967056302,0,0
"132","2x31",1,0,0,0
"133","2x32",0.358589357465646,0,0,0.641410642534354
"134","2x33",0.742390122041027,0,0.257609877958973,0
"135","2x34",1,0,0,0
"136","2x35",0.866674298271805,0,0,0.133325701728195
"137","2x36",1,0,0,0
"138","2x37",1,0,0,0
"139","2x38",1,0,0,0
"140","2x39",0.597122108081614,0,0,0.402877891918386
"141","2x40",1,0,0,0
"142","2x41",1,0,0,0
"143","2x42",1,0,0,0
"144","2x43",1,0,0,0
"145","2x44",1,0,0,0
"146","2x45",0.876485950416522,0.123514049583478,0,0
"147","2x46",1,0,0,0
"148","2x47",1,0,0,0
"149","2x48",0.816192638798142,0,0.183807361201858,0
"150","2x49",0.577392485542995,0,0.422607514457005,0
"151","3x0",0,0.132554401556628,0.29178540213617,0.575660196307202
"152","3x1",0.218843232080194,0,0.226706750681051,0.554450017238755
"153","3x2",0.390785345377886,0,0.235965129766607,0.373249524855507
"154","3x3",0,0.122086011817197,0.18279301797981,0.695120970202992
"155","3x4",0.122434517658052,0.259459772398117,0.12931404898975,0.488791660954082
"156","3x5",0.129525419010005,0.106147196315262,0.22807109917571,0.536256285499023
"157","3x6",0,0.309165127116351,0,0.69083487288365
"158","3x7",0,0.0645578637159097,0.120210228748006,0.815231907536084
"159","3x8",1,0,0,0
"160","3x9",0,0.203817727628521,0.245634601468434,0.550547670903045
"161","3x10",0,-5.28299325198824e-19,0.114629397833038,0.885370602166962
"162","3x11",0,0.549694217267311,0,0.450305782732689
"163","3x12",0.328640534559829,0,0.234128928509775,0.437230536930396
"164","3x13",0.417406050576244,0,0,0.582593949423756
"165","3x14",1,0,0,0
"166","3x15",0.430960214873458,0,0.127767005277145,0.441272779849397
"167","3x16",0.712197385131723,0,0,0.287802614868277
"168","3x17",0,0,0.211900375473114,0.788099624526886
"169","3x18",0,-1.70362825358763e-18,0,1
"170","3x19",0,0.149816974885305,0.180825875532705,0.66935714958199
"171","3x20",0.414414791095309,0.585585208904691,0,0
"172","3x21",1,0,0,0
"173","3x22",0.297331812717648,0.308054683165286,0,0.394613504117066
"174","3x23",0.236681437780891,0.235469299889585,0,0.527849262329524
"175","3x24",1,0,0,0
"176","3x25",1,0,0,0
"177","3x26",1,0,0,0
"178","3x27",0.476183928729726,0.523816071270274,0,0
"179","3x28",0.843561005194132,0.156438994805868,0,0
"180","3x29",0.636476435240033,0,0,0.363523564759967
"181","3x30",0.886919432539017,0.113080567460983,0,0
"182","3x31",1,0,0,0
"183","3x32",1,0,0,0
"184","3x33",1,0,0,0
"185","3x34",1,0,0,0
"186","3x35",1,0,0,0
"187","3x36",0.886150354386293,0.113849645613708,0,0
"188","3x37",1,0,0,0
"189","3x38",0.878188984278648,0,0,0.121811015721352
"190","3x39",0.759533038689172,0,0.240466961310828,0
"191","3x40",0.829224113320178,0.170775886679822,0,0
"192","3x41",1,0,0,0
"193","3x42",0.81684761455726,0.18315238544274,0,0
"194","3x43",0.776136391303573,0,0.223863608696427,0
"195","3x44",0,0,0,1
"196","3x45",0.271545861067099,0,0,0.728454138932901
"197","3x46",0.771195662437287,0,0.228804337562713,0
"198","3x47",1,0,0,0
"199","3x48",0,0,0,1
"200","3x49",1,0,0,0
"201","4x0",0,0.326627321069347,0.187514559577799,0.485858119352854
"202","4x1",0.539478711520285,0,0.169397449069475,0.29112383941024
"203","4x2",0.169440478442212,0.428744623159803,0,0.401814898397984
"204","4x3",0,0.163013551584472,0.152582617505223,0.684403830910306
"205","4x4",0.207648279928515,0,0.116061809122472,0.676289910949013
"206","4x5",0,0.215966987511648,0.369351119094742,0.41468189339361
"207","4x6",0,0.146201481952947,0.0929340526841454,0.760864465362908
"208","4x7",0.539517669924047,0,0,0.460482330075953
"209","4x8",0.438163916338592,0,0.173862702615323,0.387973381046085
"210","4x9",0,0.255613084038259,0,0.744386915961741
"211","4x10",0.375774539393324,0,0,0.624225460606676
"212","4x11",0,0.377609238700805,0.301032038926009,0.321358722373185
"213","4x12",0,0.24038791671569,0.107765297729044,0.651846785555266
"214","4x13",0,0.160573451711647,0.129722318623688,0.709704229664664
"215","4x14",0.384214358230492,0,0,0.615785641769508
"216","4x15",0.501271015866198,0,0,0.498728984133802
"217","4x16",0,0.175642269666531,0.224465599609752,0.599892130723718
"218","4x17",0,5.41841918819335e-18,0,1
"219","4x18",0.315057950303173,0,0,0.684942049696826
"220","4x19",0.612784976292281,0,0,0.387215023707719
"221","4x20",0,0.192983012731057,0.173566792403831,0.633450194865112
"222","4x21",0.217842516946926,0.328862568880725,0,0.453294914172349
"223","4x22",0.392064365722836,0,0.280104537306482,0.327831096970682
"224","4x23",1,0,0,0
"225","4x24",1,0,0,0
"226","4x25",0.882014656530761,0.117985343469239,0,0
"227","4x26",1,0,0,0
"228","4x27",0.634728599377061,0,0,0.365271400622939
"229","4x28",1,0,0,0
"230","4x29",1,0,0,0
"231","4x30",1,0,0,0
"232","4x31",1,0,0,0
"233","4x32",0.80223797889832,0,0,0.19776202110168
"234","4x33",0.857502603150187,0.142497396849813,0,0
"235","4x34",1,0,0,0
"236","4x35",1,0,0,0
"237","4x36",1,0,0,0
"238","4x37",0.809162910613005,0.190837089386996,0,0
"239","4x38",0.784929264440932,0.215070735559068,0,0
"240","4x39",1,0,0,0
"241","4x40",1,0,0,0
"242","4x41",1,0,0,0
"243","4x42",0.759562958464527,0,0,0.240437041535473
"244","4x43",1,0,0,0
"245","4x44",1,0,0,0
"246","4x45",0.763766446903853,0,0,0.236233553096147
"247","4x46",0.579655701712516,0.152328995875407,0,0.268015302412077
"248","4x47",1,0,0,0
"249","4x48",1,0,0,0
"250","4x49",0.300540617629488,0.699459382370512,0,0
"251","5x0",0.59126443906078,0,0,0.40873556093922
"252","5x1",1,0,0,0
"253","5x2",0,0.107412248521992,0,0.892587751478008
"254","5x3",0,0.347994425846183,0.290250878847817,0.361754695305999
"255","5x4",0.381501568240208,0,0.164050376026103,0.454448055733689
"256","5x5",0,0.24943340119052,0.114973762680525,0.635592836128955
"257","5x6",0.624515357146624,0,0,0.375484642853376
"258","5x7",0.199749975509442,0,0.244429669386757,0.555820355103801
"259","5x8",0,0.18403496068037,0.288990930968125,0.526974108351505
"260","5x9",0,0.486575578375274,0,0.513424421624726
"261","5x10",0.311272426522505,0.273699842214914,0,0.415027731262581
"262","5x11",0,0.418840731929551,0,0.581159268070449
"263","5x12",0,0.22106149398992,0.273298895023571,0.505639610986509
"264","5x13",0,0.224651520761683,0.324644538332792,0.450703940905525
"265","5x14",0,0.140378738008254,0,0.859621261991746
"266","5x15",0,0.2958464847891,0,0.7041535152109
"267","5x16",0,0.0978918766959458,0,0.902108123304054
"268","5x17",0.419680930231374,0,0.234129235356289,0.346189834412337
"269","5x18",0.64076302500641,0,0,0.35923697499359
"270","5x19",0.635743474037583,0,0,0.364256525962417
"271","5x20",0,1.65919217632409e-19,0,1
"272","5x21",0.428291985072077,0,0,0.571708014927923
"273","5x22",1,0,0,0
"274","5x23",1,0,0,0
"275","5x24",1,0,0,0
"276","5x25",1,0,0,0
"277","5x26",0.470603228751501,0,0,0.529396771248499
"278","5x27",0.309342701523374,0.271094143093916,0.152881763538318,0.266681391844392
"279","5x28",1,0,0,0
"280","5x29",0.6988462301212,0.3011537698788,0,0
"281","5x30",1,0,0,0
"282","5x31",0.775753275561396,0.224246724438604,0,0
"283","5x32",0.773245448094269,0,0.226754551905731,0
"284","5x33",1,0,0,0
"285","5x34",0.857217368050888,0,0.142782631949112,0
"286","5x35",0.762611925629986,0.237388074370014,0,0
"287","5x36",1,0,0,0
"288","5x37",1,0,0,0
"289","5x38",0.813866089264047,0.186133910735953,0,0
"290","5x39",1,0,0,0
"291","5x40",1,0,0,0
"292","5x41",1,0,0,0
"293","5x42",1,0,0,0
"294","5x43",1,0,0,0
"295","5x44",1,0,0,0
"296","5x45",1,0,0,0
"297","5x46",0.804583647539123,0.195416352460877,0,0
"298","5x47",0.720168645149901,0.279831354850099,0,0
"299","5x48",1,0,0,0
"300","5x49",1,0,0,0
"301","6x0",0,0.211061145802995,0.16819649844263,0.620742355754375
"302","6x1",0.480479511976902,0.186191030759497,0,0.3333294572636
"303","6x2",0.533832766723318,0,0,0.466167233276682
"304","6x3",0.307071600958456,0,0.315239894122261,0.377688504919283
"305","6x4",0.301333396917422,0,0.176134333410556,0.522532269672022
"306","6x5",0,0.0358605804609291,0.187812140445291,0.77632727909378
"307","6x6",0.226856120370404,0.267250536469915,0,0.505893343159681
"308","6x7",0.723197363766167,0.276802636233833,0,0
"309","6x8",0.64727274944923,0,0,0.35272725055077
"310","6x9",0,0.236610416849583,0.307923241150566,0.455466341999851
"311","6x10",0.392199116270545,0,0.237758044651468,0.370042839077986
"312","6x11",0,0,0.215408853158904,0.784591146841096
"313","6x12",0.253724071043332,0,0,0.746275928956668
"314","6x13",0,0.222825959282866,0.159430893963432,0.617743146753702
"315","6x14",1,0,0,0
"316","6x15",0,0.206108104906607,0,0.793891895093393
"317","6x16",0.485133837452765,0,0,0.514866162547235
"318","6x17",0,0.30379532363407,0.200356177708582,0.495848498657348
"319","6x18",1,0,0,0
"320","6x19",0,0.233463264888487,0.162240765969764,0.604295969141749
"321","6x20",0,0.153540273379996,0.092767479929589,0.753692246690415
"322","6x21",0.340875289903386,0,0,0.659124710096614
"323","6x22",0.784250264379946,0.215749735620054,0,0
"324","6x23",1,0,0,0
"325","6x24",0.731007514605569,0.26899248539443,0,0
"326","6x25",0.781643342544436,0,0,0.218356657455564
"327","6x26",1,0,0,0
"328","6x27",1,0,0,0
"329","6x28",0.882630716590849,0.117369283409151,0,0
"330","6x29",0.372040798396386,0.627959201603614,0,0
"331","6x30",1,0,0,0
"332","6x31",1,0,0,0
"333","6x32",1,0,0,0
"334","6x33",1,0,0,0
"335","6x34",0.437436762365123,0.562563237634877,0,0
"336","6x35",1,0,0,0
"337","6x36",1,0,0,0
"338","6x37",0.571747613516099,0.428252386483901,0,0
"339","6x38",0.514020780049506,0.485979219950494,0,0
"340","6x39",0.556794531658588,0,0,0.443205468341412
"341","6x40",1,0,0,0
"342","6x41",1,0,0,0
"343","6x42",1,0,0,0
"344","6x43",1,0,0,0
"345","6x44",1,0,0,0
"346","6x45",1,0,0,0
"347","6x46",1,0,0,0
"348","6x47",1,0,0,0
"349","6x48",0.488568682691611,0,0.511431317308389,0
"350","6x49",1,0,0,0
"351","7x0",0,0.150333768655967,0.26837336276742,0.581292868576613
"352","7x1",0.477774882447008,0,0,0.522225117552992
"353","7x2",0,0.000581382058561053,0,0.999418617941439
"354","7x3",1,0,0,0
"355","7x4",1,0,0,0
"356","7x5",0,0.109904313120319,0.224309546797827,0.665786140081854
"357","7x6",0.386971282391284,0,0,0.613028717608716
"358","7x7",0.345911587841403,0,0,0.654088412158597
"359","7x8",0,0.171664819327414,0.280117924168286,0.5482172565043
"360","7x9",0.468052877703955,0.0912516517242722,0,0.440695470571773
"361","7x10",0.481341617022047,0,0,0.518658382977953
"362","7x11",0,0.101463940133934,0.160282482766084,0.738253577099981
"363","7x12",0.736936269283686,0,0.263063730716314,0
"364","7x13",0,0.3567427179041,0,0.643257282095899
"365","7x14",0,0.773871354519712,0,0.226128645480288
"366","7x15",0.427426510407879,0,0.108033665350431,0.464539824241691
"367","7x16",0.247441674576016,0,0.218469603730326,0.534088721693658
"368","7x17",0,0.263078427213722,0.241541110094974,0.495380462691304
"369","7x18",0.393512435922896,0,0.210659108839489,0.395828455237615
"370","7x19",0.80763635022468,0.19236364977532,0,0
"371","7x20",0.581936106813955,0.194797943091203,0,0.223265950094843
"372","7x21",1,0,0,0
"373","7x22",0.79335909315116,0.20664090684884,0,0
"374","7x23",1,0,0,0
"375","7x24",0.427721998830833,0,0,0.572278001169167
"376","7x25",1,0,0,0
"377","7x26",1,0,0,0
"378","7x27",1,0,0,0
"379","7x28",1,0,0,0
"380","7x29",1,0,0,0
"381","7x30",1,0,0,0
"382","7x31",1,0,0,0
"383","7x32",0.885608115403644,0,0.114391884596356,0
"384","7x33",1,0,0,0
"385","7x34",1,0,0,0
"386","7x35",1,0,0,0
"387","7x36",1,0,0,0
"388","7x37",0.686084330350974,0,0.313915669649026,0
"389","7x38",1,0,0,0
"390","7x39",1,0,0,0
"391","7x40",0,0,0,1
"392","7x41",0.424339383826584,0,0,0.575660616173416
"393","7x42",1,0,0,0
"394","7x43",0.364372087051887,0,0,0.635627912948113
"395","7x44",0.806216487794282,0,0.193783512205717,0
"396","7x45",0.888004699829645,0,0.111995300170355,0
"397","7x46",1,0,0,0
"398","7x47",1,0,0,0
"399","7x48",0.673785338292716,0.326214661707284,0,0
"400","7x49",0.630454201760128,0,0,0.369545798239872
"401","8x0",0.249314220964636,0,0,0.750685779035364
"402","8x1",0.472141309487002,0,0,0.527858690512998
"403","8x2",0.289611518457507,0,0,0.710388481542493
"404","8x3",0.376020520528873,0,0,0.623979479471127
"405","8x4",0,-1.98163041866509e-18,0.189031881948432,0.810968118051568
"406","8x5",0.275997983857348,0,0,0.724002016142652
"407","8x6",0.702243636431005,0,0.11559768324868,0.182158680320316
"408","8x7",0.167267317992273,0.220372853490364,0,0.612359828517362
"409","8x8",0.157771277977784,0.273880341928407,0.203168825883129,0.36517955421068
"410","8x9",0.247874936880409,0.141120598048774,0,0.611004465070817
"411","8x10",0.272209725059432,0,0.278846665284814,0.448943609655753
"412","8x11",0.48997020245009,0,0,0.51002979754991
"413","8x12",0,0.368666216281116,0,0.631333783718884
"414","8x13",0,-1.65166997377386e-19,0.236377693482578,0.763622306517422
"415","8x14",0.571375981523211,0,0,0.428624018476789
"416","8x15",0,0.12139074344542,0.3627691967775,0.51584005977708
"417","8x16",0.816886838976233,0,0,0.183113161023767
"418","8x17",0,0.118070080121575,0.231154735850899,0.650775184027526
"419","8x18",0,0.0485054598587976,0.164611011715038,0.786883528426164
"420","8x19",0.555148151834564,0,0.130777258155674,0.314074590009762
"421","8x20",0.195256704943764,0.625711824518362,0.179031470537874,0
"422","8x21",1,0,0,0
"423","8x22",0.67095313791,0,0.32904686209,0
"424","8x23",1,0,0,0
"425","8x24",0,0,0,1
"426","8x25",0.721208690950216,0.278791309049784,0,0
"427","8x26",0.629993229650064,0,0.370006770349936,0
"428","8x27",1,0,0,0
"429","8x28",0.759896375360542,0.240103624639458,0,0
"430","8x29",1,0,0,0
"431","8x30",1,0,0,0
"432","8x31",0.541397520430085,0,0.458602479569915,0
"433","8x32",1,0,0,0
"434","8x33",1,0,0,0
"435","8x34",1,0,0,0
"436","8x35",1,0,0,0
"437","8x36",0.485700873922369,0.514299126077631,0,0
"438","8x37",1,0,0,0
"439","8x38",1,0,0,0
"440","8x39",1,0,0,0
"441","8x40",0.66022942011443,0.33977057988557,0,0
"442","8x41",1,0,0,0
"443","8x42",1,0,0,0
"444","8x43",1,0,0,0
"445","8x44",1,0,0,0
"446","8x45",1,0,0,0
"447","8x46",0.877302476000629,0,0.12269752399937,0
"448","8x47",0.84898640741658,0.15101359258342,0,0
"449","8x48",0.406741102051295,0.593258897948705,0,0
"450","8x49",1,0,0,0
"451","9x0",0.522534607944524,0,0,0.477465392055476
"452","9x1",0,0.274065870022606,0.126503589267596,0.599430540709798
"453","9x2",0,0.242530442187131,0.128994884770765,0.628474673042105
"454","9x3",0,0.0307902608196588,0.183949153527189,0.785260585653152
"455","9x4",0,0.210933948201005,0.2969712923638,0.492094759435196
"456","9x5",0.275591107007466,0,0.294087288010675,0.430321604981859
"457","9x6",0,0.298076440719655,0.111538422076298,0.590385137204047
"458","9x7",0,0.269952143468415,0.253014597257494,0.477033259274091
"459","9x8",0,0.236412310504665,0.190783374969128,0.572804314526207
"460","9x9",0,0.330166547561449,0.370096792781443,0.299736659657108
"461","9x10",0,0.284362780870754,0,0.715637219129246
"462","9x11",0.4503303193618,0,0.158509183397437,0.391160497240763
"463","9x12",0,0,0.427392205349984,0.572607794650016
"464","9x13",0.812556388327727,0,0.187443611672273,0
"465","9x14",0,0.130878750692299,0.219481703494295,0.649639545813406
"466","9x15",0,0.266484144113789,0,0.733515855886211
"467","9x16",0.834428272244254,0,0,0.165571727755746
"468","9x17",0.288437418692131,0.178747873188312,0,0.532814708119557
"469","9x18",0.374594841034537,0,0,0.625405158965463
"470","9x19",0,0.251924327257493,0.22078095518264,0.527294717559867
"471","9x20",0.322127145439644,0,0.677872854560356,0
"472","9x21",0.279787276872011,0.264540444913103,0.224178731116606,0.23149354709828
"473","9x22",0.586828424825236,0.0109954295239401,0,0.402176145650824
"474","9x23",0,0.307973694030043,0,0.692026305969957
"475","9x24",1,0,0,0
"476","9x25",1,0,0,0
"477","9x26",0.521314664104343,0.182189562688679,0,0.296495773206978
"478","9x27",1,0,0,0
"479","9x28",1,0,0,0
"480","9x29",0.674711222995825,0.325288777004175,0,0
"481","9x30",1,0,0,0
"482","9x31",1,0,0,0
"483","9x32",1,0,0,0
"484","9x33",1,0,0,0
"485","9x34",0.74404161211648,0.255958387883519,0,0
"486","9x35",1,0,0,0
"487","9x36",1,0,0,0
"488","9x37",0.815710832710246,0,0.184289167289754,0
"489","9x38",0.808495114870878,0,0.191504885129122,0
"490","9x39",0.844777293887322,0,0.155222706112678,0
"491","9x40",0.806537875206931,0.193462124793069,0,0
"492","9x41",1,0,0,0
"493","9x42",1,0,0,0
"494","9x43",1,0,0,0
"495","9x44",1,0,0,0
"496","9x45",1,0,0,0
"497","9x46",1,0,0,0
"498","9x47",1,0,0,0
"499","9x48",1,0,0,0
"500","9x49",0.711264054075469,0,0.288735945924531,0
"501","10x0",0,0.328560620386132,0,0.671439379613868
"502","10x1",0,0.170762580725739,0,0.829237419274261
"503","10x2",0,0.229616121636443,0.174752871142133,0.595631007221423
"504","10x3",0.600611513455638,0,0,0.399388486544362
"505","10x4",0.4658415363854,0,0,0.5341584636146
"506","10x5",0,0.259718016551529,0.141410045319653,0.598871938128817
"507","10x6",0,0.28774688030821,0.23600951890777,0.476243600784019
"508","10x7",0,0.412766701964963,0,0.587233298035037
"509","10x8",0,0.241472590529543,0.117096372408027,0.641431037062431
"510","10x9",0,-1.35298710079123e-18,0,1
"511","10x10",0,0.323637168374736,0.239436736365715,0.436926095259548
"512","10x11",0.321633427845423,0,0,0.678366572154577
"513","10x12",0.241961603581032,0,0.243455561193895,0.514582835225073
"514","10x13",0,0.276145553686705,0.328542465884894,0.3953119804284
"515","10x14",0.486973320249692,0,0,0.513026679750308
"516","10x15",0,0.0365568849265865,0,0.963443115073414
"517","10x16",0.446027729389269,0,0.0978679821505945,0.456104288460137
"518","10x17",0.348505045989271,0,0.230308888069973,0.421186065940755
"519","10x18",0,0.280063335697139,0,0.719936664302861
"520","10x19",0,0.314274189567316,0,0.685725810432684
"521","10x20",0,0.309754106484016,0,0.690245893515984
"522","10x21",0,0,0,1
"523","10x22",0.779484494115815,0.220515505884184,0,0
"524","10x23",0.886377974812879,0.113622025187121,0,0
"525","10x24",1,0,0,0
"526","10x25",1,0,0,0
"527","10x26",1,0,0,0
"528","10x27",1,0,0,0
"529","10x28",1,0,0,0
"530","10x29",0.608205155211587,0.391794844788413,0,0
"531","10x30",0.762000024751808,0,0.237999975248192,0
"532","10x31",1,0,0,0
"533","10x32",1,0,0,0
"534","10x33",0.852331819265412,0,0,0.147668180734588
"535","10x34",1,0,0,0
"536","10x35",0.227051172347977,0.772948827652023,0,0
"537","10x36",1,0,0,0
"538","10x37",0.804750424661861,0.195249575338139,0,0
"539","10x38",0.831602560615749,0.168397439384251,0,0
"540","10x39",1,0,0,0
"541","10x40",0.870130948863572,0,0.129869051136428,0
"542","10x41",1,0,0,0
"543","10x42",0.82679567509089,0,0.17320432490911,0
"544","10x43",0.778170819621495,0,0.221829180378504,0
"545","10x44",0.424525796921666,0,0.575474203078334,0
"546","10x45",1,0,0,0
"547","10x46",0.643585503779131,0,0.356414496220869,0
"548","10x47",0.636047329215032,0,0.363952670784968,0
"549","10x48",1,0,0,0
"550","10x49",1,0,0,0
"551","11x0",0.37937170073783,0,0.155538515086719,0.465089784175451
"552","11x1",0.168360907158037,0.158117832788122,0.673521260053841,0
"553","11x2",0.401826615840417,0,0,0.598173384159583
"554","11x3",0.54394288457882,0,0.162970796396053,0.293086319025127
"555","11x4",0.420436789559038,0,0,0.579563210440963
"556","11x5",0.384298532998357,0,0.221184939182894,0.394516527818749
"557","11x6",0,0.292863338872649,0.221212531141106,0.485924129986245
"558","11x7",0.407942113058804,0,0.292764158284434,0.299293728656762
"559","11x8",0,0.167469883427325,0,0.832530116572675
"560","11x9",0,0.184135364355297,0.259156178732005,0.556708456912698
"561","11x10",0,0.241790964270336,0,0.758209035729664
"562","11x11",0.230996993615881,0,0.227683276322473,0.541319730061645
"563","11x12",0,0.498215836569322,0,0.501784163430678
"564","11x13",0,0.00346157064557221,0.164749630986948,0.831788798367479
"565","11x14",0.471491778860407,0,0,0.528508221139594
"566","11x15",0,0.271688505774286,0,0.728311494225714
"567","11x16",0.286100746645761,0,0.188464744125531,0.525434509228708
"568","11x17",0.238297762700713,0,0,0.761702237299288
"569","11x18",0,0.395562412955269,0,0.604437587044731
"570","11x19",0.367619907022214,0.208831528820265,0,0.42354856415752
"571","11x20",1,0,0,0
