	Macrophages	Mast	Monocytes	mDCs
9x3	0.28419393	0.21952933	0.24275081	0.25352588
9x4	0.49449643	0.10765147	0.2069728	0.19087932
9x5	0.070735596	2.332724e-11	0.92926437	3.7738538e-11
9x6	0.30411407	0.19840366	0.21575078	0.2817315
9x7	0.2819158	0.15821798	0.20708576	0.35278046
9x8	0.33571076	0.20619556	0.20669249	0.25140122
9x9	0.4706382	0.12527433	0.21484393	0.1892436
9x10	0.35688725	0.12620617	0.30677533	0.2101312
9x11	0.3200835	0.17811625	0.23982613	0.26197404
9x12	0.3223784	0.14868625	0.317194	0.21174136
9x13	0.16960278	0.20065328	0.060694758	0.5690491
9x14	0.3407059	0.15634935	0.32297775	0.17996694
9x15	0.34753054	0.17996733	0.27471432	0.1977878
9x16	0.42657077	8.853292e-13	5.1132487e-10	0.5734292
9x17	0.2610519	0.13269167	0.21147522	0.39478117
9x18	0.31812304	0.14512739	0.21966664	0.3170829
9x19	0.30085155	0.20183583	0.22182217	0.2754904
9x20	0.16616374	0.8152361	0.018600153	3.3372595e-12
9x21	0.32816094	1.6345601e-12	4.9240867e-10	0.6718391
9x22	0.3837554	1.4153513e-12	1.1546772e-10	0.6162446
9x23	0.48010388	9.259142e-13	0.0879959	0.4319002
9x24	0.1944041	1.3266056e-12	0.05701231	0.7485836
9x25	0.14794798	6.926266e-13	0.097253844	0.7547982
9x26	0.2449684	6.2783735e-13	0.01674353	0.73828804
9x27	0.25622278	0.2715029	0.03522612	0.4370482
9x28	0.113455616	0.1329954	0.16002825	0.5935207
9x29	0.2854186	0.17927529	0.08431196	0.4509942
9x30	0.17040001	0.17082474	0.0049271234	0.6538481
9x31	0.060659237	4.0847623e-13	0.06684665	0.8724941
9x32	0.12995993	5.2111267e-13	0.022323145	0.8477169
9x33	0.17525871	3.3493046e-13	4.9819045e-11	0.82474124
9x34	0.37507644	0.0710217	0.09516056	0.45874128
9x35	0.28781593	4.2664014e-13	0.2931834	0.41900074
9x36	0.09794942	0.10326276	0.03608046	0.76270735
9x37	0.12392172	0.22371402	0.05430442	0.5980598
9x38	0.16736554	0.13294506	0.12483843	0.574851
9x39	0.1999994	0.21690845	0.017688802	0.56540334
9x40	0.35615608	0.26770678	0.059847973	0.31628913
9x41	0.118432604	3.8472022e-13	0.040645767	0.84092164
9x42	0.112071425	3.8672806e-13	0.0385796	0.84934896
9x43	0.18043838	6.2317014e-13	0.06137809	0.7581835
9x44	0.09968924	0.17126867	0.040068332	0.6889738
9x45	0.10611191	4.7981053e-13	2.024862e-11	0.89388806
9x46	0.16650006	1.2608469e-12	0.036126785	0.7973731
9x47	0.113480106	0.08099916	0.054119486	0.7514013
9x48	0.08957759	4.1269454e-13	0.033810835	0.8766116
9x49	0.121675424	0.14413813	0.14576118	0.58842534
10x0	1.3127297e-11	5.471291e-12	1.0	1.05207535e-11
10x1	0.32998428	0.18364395	0.25583732	0.2305345
10x2	5.99244e-10	1.811805e-11	1.0	3.3025027e-11
10x3	0.2879738	0.21198809	0.26304716	0.23699103
10x4	0.4706341	0.12418651	0.2099217	0.1952577
10x5	0.3695328	0.15410355	0.2587753	0.21758837
10x6	0.37952515	0.18994282	0.20704205	0.22348997
10x7	0.33023736	0.1986312	0.2347516	0.23637986
10x8	0.2665632	0.22284472	0.25659055	0.25400153
10x9	0.41033283	0.14432198	0.23339471	0.21195051
10x10	1.0	5.997176e-12	3.290975e-11	1.1829931e-11
10x11	3.530022e-11	1.32404625e-11	1.0	1.523968e-11
10x12	0.28320414	0.1802182	0.27339676	0.26318097
10x13	0.31037626	0.19486524	0.22751832	0.26724023
10x14	0.35947666	0.17083912	0.20384501	0.26583916
10x15	0.27054703	0.1584215	0.2554886	0.3155429
10x16	0.21230152	0.15725176	0.1524119	0.4780348
10x17	0.31759858	0.18405648	0.23988785	0.2584571
10x18	0.5091013	0.1465057	0.16877052	0.1756225
10x19	0.3807218	0.1727377	0.20839125	0.23814921
10x20	0.050028276	1.815668e-12	0.1743566	0.7756151
10x21	0.54220176	1.5365204e-12	0.38533723	0.07246098
10x22	0.21571793	8.0837594e-13	0.06433989	0.7199422
10x23	0.28212804	9.007043e-13	0.107588835	0.6102831
10x24	0.17436454	0.2634526	5.2595753e-12	0.56218296
10x25	0.13464226	3.9341393e-13	0.14384793	0.7215098
10x26	0.098269	3.4738092e-13	0.1751829	0.72654814
10x27	0.13649961	4.0943193e-13	0.21396695	0.64953345
10x28	0.08627842	0.13192981	0.07161482	0.71017694
10x29	0.27731356	4.207407e-13	0.13879897	0.5838875
10x30	0.21966894	0.31929156	0.02259236	0.4384471
10x31	0.10001415	0.1488728	0.08770265	0.6634104
10x32	0.31492162	4.3158283e-13	0.23922747	0.4458509
10x33	5.68946e-12	5.3825824e-13	0.15093106	0.84906894
10x34	0.22639397	0.07020752	0.11901932	0.58437914
10x35	0.39131144	0.4061863	0.09838235	0.104119875
10x36	0.26645485	4.4716468e-13	0.01297997	0.72056514
10x37	0.19808304	0.17217378	0.0006090782	0.629134
10x38	0.20515995	3.283641e-13	0.21124867	0.5835914
10x39	0.17309673	0.14348194	0.033976976	0.64944434
10x40	0.22459053	3.090364e-13	0.07638928	0.69902027
10x41	0.06750868	4.6265807e-13	0.0047814134	0.92770994
10x42	0.10634428	0.20469633	0.11981478	0.56914467
10x43	0.10236823	0.42948356	0.115073964	0.3530742
10x44	0.22737163	0.5091723	0.23776713	0.025688967
10x45	0.11163425	2.3031495e-13	0.095485754	0.79288
10x46	0.10897448	0.45245358	0.062167924	0.37640396
10x47	0.24989468	0.17830116	0.039476253	0.5323279
10x48	0.22521782	6.886837e-13	0.06340552	0.7113766
10x49	0.20637642	6.7170016e-13	0.1629545	0.6306691
11x0	1.7225402e-11	3.7206314e-12	2.8222983e-11	1.0
11x1	5.966795e-11	1.0	8.644966e-12	5.419093e-12
11x2	0.3128636	0.1986252	0.20358422	0.28492692
11x3	0.27328983	0.26350746	0.20041353	0.26278922
11x4	0.3274778	0.18959685	0.23344621	0.24947909
11x5	0.28198802	0.15088062	0.22942655	0.33770475
11x6	0.3871023	0.17793117	0.23588826	0.19907819
11x7	0.28938845	0.19195351	0.28145435	0.23720369
11x8	0.33103502	0.19099948	0.21965212	0.25831336
11x9	0.38138983	0.17329545	0.2139509	0.23136391
11x10	0.31233308	0.20093672	0.24150518	0.24522506
11x11	0.25552386	0.10816404	0.460579	0.17573309
11x12	0.33066905	0.1657411	0.26885048	0.23473947
11x13	0.31236553	0.15428686	0.2876115	0.24573609
11x14	0.2914037	0.18651615	0.26855916	0.25352094
11x15	0.4207942	0.15548894	0.23498537	0.18873143
11x16	0.35425988	0.16632701	0.21412365	0.26528943
11x17	2.669307e-10	1.3993518e-11	1.0	2.8460661e-11
11x18	0.34633663	0.1914766	0.21784763	0.24433915
11x19	1.8074126e-10	2.3986859e-12	1.0691702e-11	1.0
11x20	0.1100751	1.1582334e-12	0.026952513	0.86297244
11x21	7.402383e-11	1.9794338e-12	0.562609	0.43739095
11x22	2.203861e-11	1.3346528e-12	0.29526335	0.70473665
11x23	5.382355e-12	6.500249e-13	2.425149e-11	1.0
11x24	0.07733448	0.14601699	0.06340212	0.7132464
11x25	0.050183084	0.23225258	6.2410606e-12	0.71756434
11x26	0.23487072	0.1411452	0.13866515	0.48531896
11x27	0.23721015	3.3732964e-13	0.044244215	0.7185456
11x28	0.25715622	0.23673925	0.13044395	0.37566054
11x29	0.2821589	5.9499595e-13	0.37636203	0.34147903
11x30	0.26095113	0.045853194	0.08301392	0.6101818
11x31	0.1247234	0.5126131	0.0823495	0.28031403
11x32	0.4938906	4.787251e-13	0.032190863	0.47391856
11x33	0.27727687	3.2102288e-13	0.048117626	0.67460555
11x34	0.15448628	2.8505263e-13	0.13967037	0.7058434
11x35	0.29481888	0.29469126	0.035265956	0.37522382
11x36	0.16067751	0.32785	0.055135302	0.45633718
11x37	0.1791349	8.495777e-13	0.060294792	0.7605703
11x38	0.0471381	0.20615648	0.13735327	0.6093521
11x39	0.07219123	0.093509644	3.184549e-12	0.8342991
11x40	0.19328429	2.5063063e-13	0.15475316	0.6519626
11x41	0.14497024	0.2665525	3.879432e-11	0.58847725
11x42	0.2626641	2.6521968e-13	0.035680413	0.70165545
11x43	0.1847821	7.3416e-13	0.029023157	0.78619474
11x44	0.4436842	1.0150013e-12	0.05428842	0.5020274
11x45	0.29151872	7.046292e-13	0.080885	0.6275963
11x46	0.15412734	0.18507043	0.07159911	0.5892031
11x47	0.056488544	6.6207624e-13	0.0437094	0.8998021
11x48	6.9526494e-12	3.2551048e-13	0.031913087	0.9680869
11x49	0.13647296	1.5121846e-12	0.20468898	0.65883803
12x0	6.414702e-10	0.89877754	0.03162827	0.06959424
12x1	2.5238893e-11	0.98041415	0.01958587	5.2776607e-12
12x2	0.34772372	0.15900621	0.25788292	0.23538712
12x3	0.29266235	0.2029631	0.26383573	0.24053876
12x4	0.3705151	0.17659026	0.21744558	0.23544906
12x5	0.30062282	0.17820726	0.321311	0.19985884
12x6	0.24715611	0.14127918	0.3843099	0.22725484
12x7	0.16254194	5.9025587e-13	1.3640106e-10	0.8374581
12x8	0.2926643	0.20771699	0.24757454	0.2520442
12x9	0.3035344	0.1865415	0.26785794	0.24206612
12x10	0.31749052	0.16295823	0.23786923	0.28168204
12x11	0.27670366	0.19904914	0.27317443	0.2510728
12x12	0.25135815	0.17603509	0.3099558	0.262651
12x13	0.28298512	0.19865616	0.29830524	0.22005343
12x14	0.43465203	0.1836211	0.1707842	0.21094264
12x15	0.30468944	0.15960132	0.2388394	0.2968699
12x16	0.3248556	0.124165274	0.39030585	0.16067323
12x17	0.36414278	0.16626674	0.26132345	0.20826696
12x18	0.29481798	0.15896352	0.18227935	0.36393917
12x19	0.36763725	4.8750873e-12	0.09841564	0.53394717
12x20	0.1791627	1.4879015e-12	5.911038e-10	0.8208373
12x21	0.0026028687	1.1220504e-12	7.416515e-12	0.99739707
12x22	0.27890146	0.48977166	0.059333008	0.17199393
12x23	0.19890653	4.5596843e-13	0.10865291	0.69244057
12x24	0.05719558	0.17519847	0.19501777	0.57258815
12x25	0.25888935	0.38876948	0.021695185	0.33064595
12x26	0.26664147	0.26039436	0.0614152	0.4115489
12x27	0.2245996	4.252868e-13	0.20425372	0.5711467
12x28	0.14650269	0.20918913	0.10391184	0.5403963
12x29	0.20708771	0.10459573	0.109545976	0.5787706
12x30	0.24595354	0.17031156	0.10294274	0.48079214
12x31	0.17572337	5.7650895e-13	0.11373946	0.71053714
12x32	0.2017564	4.4493e-13	0.17666326	0.6215803
12x33	0.21446963	0.14116853	0.06367775	0.58068407
12x34	0.2718858	0.371741	0.010750496	0.34562275
12x35	0.30209118	4.4356364e-13	0.143085	0.5548238
12x36	0.1598298	5.916843e-13	0.09199257	0.74817765
12x37	0.3276255	4.861085e-13	0.042706374	0.6296681
12x38	0.21623346	0.13383852	0.14435889	0.50556916
12x39	0.13642469	0.114061594	0.06593903	0.6835747
12x40	0.13850924	0.29219544	0.2502614	0.3190339
12x41	0.34577048	4.2497532e-13	0.058693394	0.5955362
12x42	0.37967333	1.3078275e-12	0.13271828	0.48760837
12x43	0.18740594	0.12892108	0.029562887	0.65411013
12x44	0.1313809	0.0871247	0.04171338	0.7397811
12x45	0.187221	8.550382e-13	0.16315915	0.6496198
12x46	0.47247612	6.413043e-13	0.031325545	0.49619833
12x47	0.22492102	0.16906464	0.00021869663	0.6057956
12x48	0.5170489	5.8589944e-13	0.0047144475	0.47823668
12x49	0.28697065	5.189215e-13	3.321563e-11	0.7130294
13x0	8.944558e-10	6.554215e-12	1.3098639e-11	1.0
13x1	0.31097412	0.19815187	0.23710154	0.2537724
13x2	0.31860054	0.18722667	0.21940091	0.27477187
13x3	0.2847848	0.21285181	0.24056418	0.26179922
13x4	0.2952937	0.19257098	0.24147685	0.2706585
13x5	0.29051206	0.23612292	0.2351391	0.23822598
13x6	0.33448157	0.19093733	0.24432904	0.23025201
13x7	0.41390064	0.12425583	0.19015431	0.27168924
13x8	0.35583386	0.17255512	0.22785401	0.24375702
13x9	0.30928734	0.15212038	0.25383022	0.28476205
13x10	0.36871955	0.15859368	0.2336489	0.23903784
13x11	0.34548262	0.18966341	0.17631464	0.28853935
13x12	0.33001179	0.1770568	0.28344265	0.20948878
13x13	0.37462294	0.1534151	0.24311197	0.22885
13x14	0.25080967	0.17607227	0.3621116	0.21100642
13x15	0.30959308	0.15751602	0.27192768	0.2609632
13x16	0.33461505	0.1839259	0.17067628	0.31078267
13x17	0.35959834	0.17471156	0.2138505	0.25183958
13x18	6.5792254e-11	1.7201573e-11	1.0	2.5753906e-11
13x19	0.36862528	1.5644058e-12	0.008473586	0.62290114
13x20	0.1532069	0.51828426	6.1505774e-12	0.32850885
13x21	1.8176903e-11	0.26091903	0.0070675416	0.73201346
13x22	0.2008277	4.464914e-13	0.0021582744	0.79701406
13x23	0.105858974	0.14523849	0.14730509	0.6015974
13x24	0.30674893	0.18566497	0.17972662	0.32785955
13x25	0.19901328	0.18210249	0.18028343	0.43860078
13x26	0.17576952	6.0210517e-13	0.012933897	0.8112966
13x27	0.2297782	0.21149307	0.094529234	0.46419945
13x28	0.24328567	0.23485123	0.08730488	0.43455812
13x29	0.19327828	0.29536742	0.15350783	0.35784644
13x30	0.14302798	0.08055813	0.07826493	0.69814897
13x31	0.24668747	2.907135e-13	0.019464506	0.73384804
13x32	0.3376379	0.2126545	0.10991682	0.3397908
13x33	0.2628044	2.7980008e-13	0.05503693	0.68215865
13x34	0.30050308	0.08073325	0.027630646	0.591133
13x35	0.1954325	0.33572862	0.029431915	0.439407
13x36	0.27485782	0.32228103	0.2208018	0.18205936
13x37	0.23007116	0.048400953	0.016785143	0.70474267
13x38	0.34962896	0.37040794	0.0701552	0.20980786
13x39	0.17363049	5.8055817e-13	0.042047676	0.7843218
13x40	0.22361034	0.15416743	0.05994321	0.562279
13x41	0.08003709	3.3683695e-13	0.022411171	0.8975518
13x42	0.099010155	6.938408e-13	0.09789256	0.80309725
13x43	0.2029464	0.1718591	0.08654072	0.53865385
13x44	0.26202932	0.289975	0.013519434	0.43447632
13x45	0.16093579	4.188681e-13	0.07477937	0.76428485
13x46	0.28043547	0.07280399	2.9402474e-12	0.6467605
13x47	0.29636005	0.25241306	0.04134157	0.40988532
13x48	0.3726467	6.006544e-13	0.17780297	0.4495503
13x49	0.04879036	5.385899e-13	0.15050527	0.8007044
14x0	2.3914128e-11	8.271314e-12	1.0	9.787663e-12
14x1	0.055753466	0.73238385	0.21186271	3.2394968e-12
14x2	0.3497192	0.2028468	0.23669776	0.21073626
14x3	0.3007631	0.12953214	0.22391523	0.34578952
14x4	0.27932027	0.21023163	0.2206876	0.28976044
14x5	0.2677464	0.19777735	0.19064115	0.34383512
14x6	0.32565117	0.19534403	0.2687377	0.21026704
14x7	0.29093593	0.16329023	0.3318767	0.21389717
14x8	0.3935604	0.15299346	0.252959	0.2004872
14x9	0.32223648	0.19977345	0.27124837	0.20674177
14x10	0.3516263	0.18317896	0.22017562	0.24501911
14x11	0.41685143	0.15213387	0.20672277	0.22429189
14x12	0.3382322	0.18951803	0.22379972	0.24845007
14x13	0.29794076	0.2212394	0.23917393	0.24164592
14x14	0.3127452	0.13209192	0.20140961	0.3537533
14x15	0.41820487	0.15500005	0.1951358	0.23165925
14x16	0.30976993	0.19639054	0.28321475	0.21062475
14x17	0.3429481	0.19161622	0.21589485	0.24954076
14x18	0.32780352	0.1942983	0.20874248	0.26915568
14x19	8.486441e-10	6.508092e-11	1.0	1.6837818e-09
14x20	0.23720424	1.0758152e-12	1.2406305e-10	0.7627958
14x21	0.012840309	6.361296e-13	0.17831264	0.808847
14x22	0.07921485	0.1837532	0.049470063	0.68756187
14x23	0.09699524	6.0025373e-13	3.339394e-12	0.90300477
14x24	0.21979031	3.553175e-13	0.05844127	0.72176844
14x25	0.27586344	3.100056e-13	0.14532869	0.57880783
14x26	0.12688175	0.107530676	0.04120246	0.7243851
14x27	0.26377243	0.069887	0.056205805	0.6101348
14x28	0.21192722	0.081236415	0.031439967	0.6753964
14x29	0.11483976	0.1896699	0.059884295	0.63560605
14x30	0.21624307	5.5198256e-13	0.026552277	0.75720465
14x31	0.19961494	0.09760178	0.10808905	0.59469426
14x32	0.19823945	0.14970964	0.034523323	0.61752754
14x33	0.16023615	0.087971434	0.057911642	0.6938808
14x34	0.29700732	0.090102	0.10705324	0.5058374
14x35	0.12669279	0.17777152	0.10369534	0.5918404
14x36	0.33437786	0.15435016	0.15200767	0.35926428
14x37	0.20483823	3.632271e-13	0.009218249	0.78594357
14x38	0.09954495	0.3800738	0.14052178	0.37985948
14x39	0.12747368	0.25232777	0.07533937	0.5448592
14x40	0.25636077	0.13694093	0.14254664	0.46415162
14x41	0.1324058	4.7756254e-13	1.6215154e-09	0.8675942
14x42	0.20840037	0.28171897	0.0006017763	0.5092789
14x43	0.11418533	0.06421276	0.059930924	0.76167095
14x44	0.14552377	5.0357754e-13	2.8129333e-12	0.8544762
14x45	0.2817328	9.160499e-13	0.2068707	0.51139647
14x46	0.3676086	0.41361618	0.014732216	0.20404296
14x47	0.2540879	4.8920525e-13	0.07431224	0.67159986
14x48	0.46568128	1.4431248e-12	0.35579205	0.17852667
14x49	0.23405567	6.238915e-13	7.925274e-12	0.76594436
15x0	0.3451131	0.16157612	0.19445503	0.29885572
15x1	0.094564945	2.2808706e-12	0.03917753	0.86625755
15x2	1.649092e-11	3.4062106e-12	0.04154081	0.9584592
15x3	0.37439996	0.1540067	0.26302665	0.20856668
15x4	1.2997742e-09	4.4243914e-11	1.0	6.801613e-11
15x5	0.3652632	0.16028821	0.19720788	0.2772407
15x6	0.30655926	0.17147419	0.23278247	0.28918406
15x7	0.32308543	0.20752972	0.22386475	0.24552009
15x8	0.3965529	0.1953208	0.20082338	0.20730294
15x9	0.38538253	0.17253496	0.20431393	0.23776855
15x10	0.28668398	0.19593713	0.22775452	0.28962436
15x11	0.55362886	5.341485e-13	0.10908236	0.33728874
15x12	0.3502132	0.18894136	0.24075381	0.22009157
15x13	0.27520037	0.20912953	0.27000055	0.24566956
15x14	0.35156307	0.16869886	0.26970395	0.21003403
15x15	0.088413216	0.114462726	0.07461735	0.72250676
15x16	0.28408095	0.19913463	0.24764232	0.26914206
15x17	0.24853985	0.15895359	0.3816809	0.21082564
15x18	0.15052226	3.7049157e-12	0.03526461	0.8142131
15x19	2.5252653e-10	1.2407837e-12	4.3944175e-11	1.0
15x20	0.196949	7.735969e-13	0.07176516	0.73128587
15x21	0.09532678	8.115127e-13	0.060263492	0.8444097
15x22	0.18764009	0.37614766	0.08632226	0.34989
15x23	0.32298887	4.571335e-13	0.03602198	0.6409891
15x24	0.113854796	0.07109183	0.03641309	0.77864033
15x25	0.17419624	0.13831559	0.10204798	0.58544016
15x26	0.23133615	0.28094763	0.04575667	0.44195956
15x27	0.20048977	0.17562985	0.020613713	0.60326666
15x28	0.28344095	0.15102613	0.024665643	0.54086727
15x29	0.22721438	0.15592659	0.08433846	0.5325206
15x30	0.25829852	0.08764007	0.025528977	0.6285324
15x31	0.1856975	0.14522165	0.05763095	0.61144996
15x32	0.2568419	0.12307364	0.047253296	0.5728312
15x33	0.25130054	0.10322495	0.05549198	0.5899825
15x34	0.25143683	3.3071687e-13	0.08223129	0.6663319
15x35	0.18870874	0.18099181	0.019569611	0.6107299
15x36	0.30657914	0.088748574	0.06690733	0.537765
15x37	0.15871511	0.09546821	0.013941189	0.73187554
15x38	0.28593758	0.16707464	0.1297766	0.41721112
15x39	0.19697955	2.350455e-13	0.09671549	0.70630497
15x40	0.14133304	0.072812505	0.12354816	0.6623063
15x41	0.20161769	0.1180183	0.024622446	0.6557415
15x42	0.37391374	4.545558e-13	0.17194253	0.45414376
15x43	0.1477149	0.19948757	0.06795769	0.5848399
15x44	0.17464675	4.601722e-13	0.01608763	0.8092657
15x45	0.14293316	2.6400963e-13	0.1016566	0.75541025
15x46	0.1038816	0.20245053	0.00034458176	0.6933233
15x47	0.16276512	0.18618192	0.020827107	0.6302259
15x48	0.12216328	3.8721096e-13	0.11375236	0.76408434
15x49	0.21067339	0.13618147	0.023559928	0.6295852
16x0	0.896134	3.6009255e-12	0.103865966	4.8797362e-11
16x1	4.535242e-11	1.0	1.1114936e-11	7.673904e-12
16x2	1.6640956e-11	3.861167e-12	6.0625346e-12	1.0
16x3	0.3873543	1.9840765e-12	0.16893555	0.44371018
16x4	0.3312624	0.15497169	0.28777063	0.22599527
16x5	0.30950055	0.19489224	0.2654124	0.2301948
16x6	0.24575357	0.20329472	0.30894035	0.24201137
16x7	0.34954962	0.16064194	0.23598765	0.25382084
16x8	0.35817358	0.18736292	0.23002645	0.22443706
16x9	0.29855907	0.1890798	0.21390964	0.29845145
16x10	0.37487844	0.16409996	0.22209078	0.23893078
16x11	0.03039449	0.420113	0.037305288	0.51218724
16x12	0.283349	0.21114503	0.2530413	0.2524647
16x13	0.2431803	0.18874352	0.24013592	0.32794026
16x14	0.23644906	0.112976596	0.18048719	0.47008714
16x15	0.09806018	4.1162204e-13	0.043718763	0.85822105
16x16	0.02640617	5.1499056e-13	0.049015544	0.92457825
16x17	0.04318556	8.2804597e-13	0.1022654	0.85454905
16x18	5.46019e-11	1.6669377e-12	1.3006817e-11	1.0
16x19	0.108580865	0.1502395	0.066004924	0.6751747
16x20	0.12859869	7.2962534e-13	0.27049497	0.6009064
16x21	0.19638175	3.7682e-13	0.087505504	0.71611273
16x22	0.21332274	1.2840838e-12	0.016253956	0.77042335
16x23	0.118040755	2.4971187e-13	0.029422332	0.8525369
16x24	0.16169055	0.03774782	0.07981004	0.7207516
16x25	0.08728825	0.14570583	0.023600575	0.7434053
16x26	0.11605801	2.159787e-13	0.1189718	0.7649702
16x27	0.35577512	3.6744045e-13	0.2299668	0.4142581
16x28	0.3462928	0.05407162	0.096511625	0.50312394
16x29	0.17424032	0.08856925	0.021327598	0.7158629
16x30	0.29229948	0.119336665	0.18696758	0.4013962
16x31	0.20586093	0.10125748	0.05952659	0.633355
16x32	0.40830114	0.14038798	0.07193682	0.3793741
16x33	0.13348599	0.08174768	0.13059893	0.6541674
16x34	0.24035113	3.6909462e-13	0.04710266	0.7125462
16x35	0.2210756	0.10592114	0.058389623	0.61461365
16x36	0.14280303	0.10440646	0.12300971	0.6297808
16x37	0.20226447	0.09343722	0.11816806	0.58613026
16x38	0.26833695	0.1285179	0.0882516	0.5148936
16x39	0.2746254	3.1106937e-13	0.01715127	0.70822334
16x40	0.23006536	0.14549509	0.034470487	0.58996904
16x41	0.07651009	2.5700647e-13	0.008703786	0.9147861
16x42	0.181977	8.9176935e-13	0.17082267	0.6472003
16x43	0.20623869	0.400986	0.14102867	0.25174665
16x44	0.060148485	3.018439e-13	0.004758723	0.9350928
16x45	0.10692705	0.24731009	0.17405047	0.4717124
16x46	0.08372105	4.4405015e-13	0.047339845	0.8689391
16x47	0.29919493	0.083357766	0.04652938	0.5709179
16x48	0.18970709	4.055279e-13	0.052983407	0.7573095
16x49	0.5449251	0.3290158	0.018795945	0.10726317
17x0	2.4112547e-11	2.50528e-12	0.1143267	0.8856733
17x1	0.15732282	0.8353881	0.007289012	4.4565124e-12
17x2	6.3752775e-12	2.8313118e-12	2.5681738e-11	1.0
17x3	0.24155436	0.18396759	0.2931143	0.2813637
17x4	8.990929e-12	1.8845578e-12	4.2596534e-12	1.0
17x5	0.33349428	2.1733344e-12	0.66650575	7.011503e-12
17x6	0.2828092	0.15235679	0.22486103	0.33997294
17x7	0.2575356	0.17400919	0.29818523	0.27027002
17x8	0.3093544	0.2175281	0.23214607	0.24097142
17x9	2.4282537e-10	6.539297e-11	1.0	8.948497e-11
17x10	0.33803713	0.1913142	0.25325635	0.21739234
17x11	0.26035136	0.1343678	0.14459674	0.46068415
17x12	0.3882461	0.17330022	0.21724243	0.22121133
17x13	0.35088626	0.16679125	0.2000186	0.28230396
17x14	3.285595e-10	2.0703647e-11	1.0	2.978171e-11
17x15	0.31557044	0.18950836	0.2169879	0.2779333
17x16	0.09632156	6.96439e-13	1.3752268e-11	0.9036784
17x17	7.467763e-12	1.2855303e-12	0.22024834	0.77975166
17x18	0.04765024	4.0305717e-13	0.07467089	0.8776789
17x19	0.19579265	0.44686112	1.5081932e-09	0.3573463
17x20	0.31286103	0.13523252	0.014550733	0.5373558
17x21	0.33053258	5.0600285e-13	1.0882249e-11	0.66946745
17x22	0.4031617	0.19718993	0.042166386	0.3574819
17x23	0.16332236	0.18944989	0.073935226	0.5732925
17x24	0.23474212	0.29269707	0.056517202	0.41604367
17x25	0.20998698	2.6514183e-13	0.039953616	0.7500594
17x26	0.22926599	0.09433575	0.042464815	0.6339334
17x27	0.2060006	0.12886529	0.061241873	0.60389227
17x28	0.22026414	0.19074947	0.11028367	0.47870275
17x29	0.18087125	0.13076372	0.052946627	0.6354184
17x30	0.14647254	1.7889633e-13	0.05392854	0.7995989
17x31	0.15179442	0.087545864	0.16197744	0.5986822
17x32	0.1307525	0.108703524	0.076633684	0.6839103
17x33	0.24279046	4.69727e-13	0.05860138	0.69860816
17x34	0.2900817	0.274892	0.058528665	0.37649766
17x35	0.16601144	5.734921e-13	0.12688828	0.7071003
17x36	0.20091812	0.07083404	0.020245727	0.7080021
17x37	0.20821834	2.6403058e-13	0.02640809	0.7653736
17x38	0.11379722	0.076490626	0.13758148	0.67213064
17x39	0.17484935	0.15617885	0.044784267	0.6241876
17x40	0.18581443	0.15494707	0.064235	0.5950035
17x41	0.18272641	4.5041434e-13	0.15083627	0.6664374
17x42	0.24440134	0.23163198	0.023445675	0.500521
17x43	0.17386433	0.12776652	0.08348017	0.61488897
17x44	0.20527078	0.16414306	0.040122353	0.5904639
17x45	0.22439899	0.349813	0.30273408	0.12305393
17x46	0.08166833	0.25473642	0.23466195	0.42893326
17x47	0.1344139	4.3762978e-13	0.08003892	0.78554714
17x48	0.15685256	0.17651702	0.10637876	0.56025165
17x49	0.20369332	6.9556643e-13	0.27307498	0.52323174
18x0	0.4971719	1.3862785e-12	0.4414487	0.0613794
18x1	0.15462591	1.3993754e-12	0.026713407	0.81866074
18x2	0.0772069	9.129105e-13	0.04143595	0.88135713
18x3	0.6391142	1.7266842e-12	0.36088583	5.3671503e-12
18x4	0.29263654	0.20620799	0.19936943	0.30178595
18x5	0.31227627	0.18296182	0.2620262	0.24273571
18x6	0.2987772	0.14033245	0.17385289	0.38703746
18x7	0.300434	0.21656664	0.20608884	0.27691054
18x8	0.30863503	0.21335223	0.24593861	0.23207408
18x9	0.306076	0.17393608	0.28519845	0.23478943
18x10	0.3003648	0.21849357	0.25284615	0.2282955
18x11	0.21923913	0.091655016	0.48254627	0.2065596
18x12	0.27966875	0.16950445	0.3145618	0.23626505
18x13	0.33942795	0.14741145	0.20493865	0.30822203
18x14	0.33973488	0.19782232	0.20848343	0.25395948
18x15	0.3065591	0.19937947	0.25052282	0.2435386
18x16	1.8852487e-11	1.0	7.447303e-12	3.5165688e-12
18x17	0.30594984	9.467292e-13	5.1279267e-12	0.6940502
18x18	0.117457554	1.5544294e-12	0.38493007	0.49761236
18x19	0.09133831	4.4806395e-13	0.03170725	0.87695444
18x20	0.3564195	5.758993e-13	0.34306362	0.3005169
18x21	0.15544052	3.8943984e-13	0.02284905	0.8217104
18x22	0.25398728	0.17014162	0.0707538	0.5051173
18x23	0.23685338	2.5666313e-13	0.060576867	0.7025697
18x24	0.21245544	0.2513453	0.047994584	0.48820466
18x25	0.1861064	3.498246e-13	0.036041424	0.7778522
18x26	0.17765898	3.4561508e-13	0.06975198	0.75258905
18x27	0.1868146	4.8702156e-13	0.04434248	0.7688429
18x28	0.24533841	0.116478145	0.032479722	0.6057037
18x29	0.28156713	0.10014568	0.0143613145	0.60392594
