	Cancer	Ductal	Macrophages	Mast	Monocytes	mDCs
12x21	0.36184007	0.25892222	0.0969492	8.734405e-12	9.193857e-12	0.2822885
12x22	0.33741003	0.23165943	0.096606575	0.19257772	0.04520928	0.096536934
12x23	0.28108186	0.18812217	0.15706722	1.3932421e-11	0.110744596	0.26298416
12x24	0.20195052	0.15001976	0.06667172	0.2262128	0.13747242	0.21767277
12x25	0.15644145	0.21721788	0.114343174	0.37456015	0.031643655	0.1057937
12x26	0.21264325	0.19651589	0.14846364	0.19743781	0.0942098	0.15072961
12x27	0.17646399	0.27003807	0.17731963	0.05199184	0.10688329	0.2173032
12x28	0.12450378	0.2525543	0.08952075	0.24660373	0.10179012	0.18502739
12x29	0.15793101	0.2018098	0.14087793	0.11953522	0.11345046	0.2663956
12x30	0.13504049	0.22676195	0.12134202	0.24676858	0.09171262	0.17837434
12x31	0.13970396	0.21853462	0.13825652	0.178684	0.078496814	0.24632415
12x32	0.18447077	0.24035016	0.12207797	6.7723774e-12	0.14343072	0.3096704
12x33	0.15852512	0.2066244	0.120650895	0.09072505	0.07406958	0.34940493
12x34	0.09675119	0.30807424	0.14634666	0.30172917	0.060786992	0.08631182
12x35	0.07886248	0.3927151	0.19268592	0.05278509	0.12695697	0.15599447
12x36	0.17106296	0.25371677	0.12725954	0.11868049	0.0686586	0.26062164
12x37	0.23910385	0.21741726	0.1940762	0.0866644	0.08448788	0.1782504
12x38	0.18424806	0.24256161	0.11558129	0.13066116	0.11238257	0.21456538
12x39	0.18787451	0.20340934	0.046119936	0.2309934	0.06495756	0.26664522
12x40	0.19874045	0.2977819	0.11057768	0.20267424	0.10111783	0.08910785
12x41	0.12923643	0.28551862	0.13942719	0.10522997	0.076417536	0.2641703
12x42	0.13825046	0.33053964	0.14286514	0.055668652	0.13896486	0.19371125
12x43	0.19407775	0.26126716	0.034936577	0.06275648	0.06623542	0.3807267
12x44	0.08390313	0.2896216	0.09809723	0.10111789	0.066740334	0.36051983
12x45	0.1313916	0.30363408	0.1894925	0.0045393375	0.09152185	0.2794206
12x46	0.06953634	0.41721082	0.23702417	1.0883426e-11	0.08029665	0.19593203
12x47	0.04641498	0.2929808	0.11048994	0.250331	0.076822415	0.2229608
12x48	0.12236556	0.34034917	0.27814054	1.5520748e-11	0.10424324	0.1549015
12x49	0.19048119	0.22063719	0.13864912	0.05145547	0.098099515	0.3006775
13x0	0.8744156	1.055891e-11	0.02919752	9.3823005e-12	3.576655e-11	0.09638688
13x1	1.0	8.520961e-12	1.7901932e-12	2.7547936e-12	1.6199074e-12	1.9383611e-12
13x2	1.0	6.5686397e-12	3.031629e-12	4.0902156e-12	1.6739659e-12	2.2861294e-12
13x3	1.0	6.7089914e-12	3.4912904e-12	6.783985e-12	2.3721593e-12	3.0414137e-12
13x4	1.0	5.4966648e-12	2.1553844e-12	2.9296932e-12	1.6557898e-12	2.0132472e-12
13x5	1.0	8.539129e-12	2.995853e-12	4.725641e-12	1.8155141e-12	2.2506437e-12
13x6	1.0	6.8589496e-12	2.387564e-12	3.2724012e-12	1.7332252e-12	2.0516009e-12
13x7	1.0	1.0209064e-11	9.601564e-12	1.2139297e-11	3.3149603e-12	3.7763343e-12
13x8	1.0	8.893322e-12	3.815381e-12	3.964532e-12	2.0016072e-12	3.1661464e-12
13x9	1.0	1.7219576e-11	3.7131e-12	4.1205845e-12	2.1709028e-12	3.4150814e-12
13x10	1.0	6.0603115e-12	5.013377e-12	9.50164e-12	2.7838365e-12	3.824218e-12
13x11	1.0	1.184385e-11	9.584456e-12	9.187565e-12	2.0786751e-12	5.168562e-12
13x12	1.0	6.908931e-12	2.2412822e-12	3.463529e-12	1.6100546e-12	1.9487758e-12
13x13	1.0	9.7505285e-12	5.0509397e-12	6.659322e-12	2.3719514e-12	2.7787891e-12
13x14	1.0	6.3440845e-12	2.0670846e-12	3.8354324e-12	2.5872757e-12	1.9330143e-12
13x15	0.9342322	0.05231375	4.2535424e-12	1.6481847e-11	0.013453968	2.9845325e-12
13x16	1.0	6.5165547e-12	3.143588e-12	7.9860615e-12	1.7999948e-12	2.9945848e-12
13x17	1.0	6.0514705e-12	4.1399024e-12	6.4638004e-12	2.9925428e-12	2.764943e-12
13x18	0.92715794	5.3033216e-12	1.4013797e-09	5.767834e-12	0.07284211	2.0503258e-12
13x19	0.71130383	3.7305634e-11	0.14013036	0.04038827	0.10817749	9.768912e-12
13x20	0.43385535	0.05503533	0.058082107	0.2936747	0.023823028	0.13552937
13x21	0.3883544	0.13838795	1.3045785e-11	0.2065838	0.021808958	0.24486493
13x22	0.25799882	0.19443174	0.16789228	4.066301e-10	0.062428262	0.31724882
13x23	0.2968066	0.16413075	0.056189094	0.19444461	0.099287525	0.1891414
13x24	0.21657649	0.2834241	0.20906432	0.1675768	0.123358265	1.122306e-11
13x25	0.20056517	0.26202998	0.1694013	0.11547384	0.1216856	0.13084406
13x26	0.15110707	0.15786886	0.056688126	0.18604241	0.06001391	0.38827965
13x27	0.15595697	0.19459958	0.11719573	0.30810583	0.06257921	0.16156259
13x28	0.13793525	0.23450166	0.11222334	0.28404588	0.058035497	0.1732584
13x29	0.18025726	0.23365808	0.06112793	0.27876616	0.10543473	0.14075583
13x30	0.15416348	0.18777512	0.090219475	0.1905161	0.05142442	0.32590145
13x31	0.16196677	0.17012547	0.10722152	0.14256023	0.059284445	0.35884154
13x32	0.12599723	0.21818627	0.16017066	0.2642806	0.08275669	0.14860862
13x33	0.15718953	0.21757822	0.14994131	0.14175056	0.047932483	0.28560784
13x34	0.1450924	0.18016183	0.15207018	0.14368132	0.061295584	0.31769866
13x35	0.18197918	0.20189364	0.11740783	0.31832138	0.04063622	0.13976178
13x36	0.24458979	0.27710262	0.14910667	0.18035997	0.11619575	0.03264519
13x37	0.12841214	0.20350438	0.12866794	0.12738843	0.042073887	0.36995322
13x38	0.15579945	0.25271222	0.15050234	0.33491486	0.05167637	0.05439471
13x39	0.29831633	0.19152506	0.14738728	0.008758128	0.0885973	0.2654159
13x40	0.19826601	0.21205492	0.06943902	0.28139535	0.045038044	0.19380657
13x41	0.15047726	0.21074292	0.08018287	0.07459061	0.051161014	0.43284535
13x42	0.1993105	0.25019938	0.14825766	0.024011916	0.08019306	0.29802746
13x43	0.28791916	0.16458991	0.10138817	0.14493263	0.08548074	0.21568944
13x44	0.23273355	0.28141809	0.13434465	0.23755075	0.03281973	0.08113318
13x45	0.20835193	0.25995642	0.09792287	0.016699295	0.110961065	0.30610847
13x46	0.2864322	0.11815936	0.15152735	0.19505697	0.042582657	0.20624143
13x47	0.15375204	0.29506803	0.12843947	0.23568718	0.059306405	0.12774679
13x48	0.017377844	0.45049477	0.14669357	1.5716628e-11	0.20093474	0.1844991
13x49	0.14646152	0.25415224	0.003174039	0.13100779	0.15803379	0.30717066
14x0	0.79658526	3.2815956e-10	3.833483e-12	1.03837034e-11	0.20341474	2.9719692e-12
14x1	0.43508565	0.14853436	8.9448214e-12	0.37246275	0.0439173	2.938778e-12
14x2	1.0	7.869435e-12	4.7556607e-12	8.120416e-12	3.5917133e-12	2.118147e-12
14x3	1.0	5.6372272e-12	6.9265453e-12	1.2457239e-11	2.7225036e-12	4.6387555e-12
14x4	1.0	6.742028e-12	2.9354247e-12	8.508575e-12	1.3664043e-12	4.1624777e-12
14x5	1.0	6.027247e-12	2.0443135e-12	6.6457725e-12	1.5172415e-12	2.0774615e-12
14x6	1.0	4.7719385e-12	2.4218412e-12	4.9381814e-12	1.7728101e-12	2.359444e-12
14x7	1.0	6.9546565e-12	2.6604034e-12	3.949733e-12	1.768557e-12	1.8234969e-12
14x8	1.0	8.150419e-12	4.216172e-12	4.12109e-12	2.1060196e-12	2.5921583e-12
14x9	1.0	1.234032e-11	2.8249415e-12	5.215949e-12	2.8099055e-12	2.4952332e-12
14x10	1.0	5.680014e-12	2.1587294e-12	2.376152e-12	1.6252514e-12	1.6574869e-12
14x11	1.0	7.405105e-12	3.7779033e-12	4.788935e-12	2.2978874e-12	2.8708778e-12
14x12	1.0	4.6374757e-12	2.423868e-12	3.6560624e-12	1.4200401e-12	2.2703478e-12
14x13	1.0	5.4595417e-12	2.4842513e-12	5.3523006e-12	1.6134928e-12	2.2496011e-12
14x14	1.0	4.5530446e-12	1.388585e-11	1.9629305e-11	2.9757087e-12	3.8786136e-12
14x15	1.0	4.4483787e-12	2.7110105e-12	3.82853e-12	3.507378e-12	2.6906572e-12
14x16	1.0	5.3144086e-12	2.7550707e-12	3.825066e-12	2.1448657e-12	2.3996994e-12
14x17	1.0	5.3004415e-12	2.6679555e-12	4.1469202e-12	1.6679566e-12	2.1509383e-12
14x18	1.0	3.7921398e-12	2.6315627e-12	3.5253918e-12	2.1402207e-12	2.166585e-12
14x19	0.966601	3.4013164e-11	1.3765252e-11	1.425464e-11	0.03339899	4.247749e-12
14x20	0.5137822	0.10193592	0.16698101	9.688682e-11	0.030502718	0.18679816
14x21	0.30081514	0.1754263	0.0101776095	0.10380195	0.12568279	0.2840962
14x22	0.28308716	0.14251275	0.07189835	0.13468988	0.0802293	0.28758252
14x23	0.25531954	0.1392196	0.033337507	0.14432818	0.036968283	0.39082685
14x24	0.12553674	0.23133038	0.18105789	0.123125434	0.055954784	0.28299478
14x25	0.15784653	0.20429622	0.20674866	0.12797643	0.10306623	0.20006593
14x26	0.174652	0.16086929	0.057579003	0.2877845	0.050469525	0.26864564
14x27	0.14921981	0.1973097	0.12866338	0.23644055	0.055747475	0.23261914
14x28	0.15772656	0.21673131	0.07026471	0.19837019	0.05274343	0.30416378
14x29	0.17292339	0.18954287	0.06350475	0.30325302	0.043108076	0.22766787
14x30	0.16917047	0.19929801	0.105278075	0.17517912	0.044120673	0.30695364
14x31	0.16310516	0.1801685	0.1337212	0.24674353	0.07854336	0.19771822
14x32	0.17011973	0.19702211	0.08818463	0.2475728	0.028595477	0.26850528
14x33	0.15241918	0.20555227	0.07384577	0.23123944	0.042091317	0.294852
14x34	0.16804351	0.2162208	0.13522229	0.19413647	0.0929155	0.1934615
14x35	0.16939647	0.22252211	0.024626706	0.255974	0.07549882	0.25198197
14x36	0.16122662	0.26385018	0.21083464	0.15993702	0.12381853	0.080333024
14x37	0.20261669	0.14913917	0.12247549	0.12926319	0.059088297	0.33741716
14x38	0.1466062	0.28732678	0.0011236861	0.3519487	0.0887652	0.12422942
14x39	0.1715082	0.18674769	0.057265684	0.30062154	0.05662351	0.22723335
14x40	0.15825059	0.20664337	0.12429211	0.18120486	0.12744713	0.202162
14x41	0.18544225	0.311818	0.14858262	2.4204572e-10	0.0148629565	0.3392942
14x42	0.28483534	0.1467812	0.09773543	0.20967731	0.040597226	0.22037345
14x43	0.17112966	0.21035126	0.092561446	0.15480031	0.06794794	0.30320936
14x44	0.2329116	0.1692054	0.048936386	0.0782957	0.05312264	0.41752824
14x45	0.20436123	0.26089367	0.12756953	0.094533674	0.13229418	0.18034768
14x46	0.18232726	0.3010697	0.17246945	0.23836063	0.060945865	0.04482707
14x47	0.24969803	0.24003366	0.12308055	0.032350264	0.09346878	0.2613687
14x48	0.15497752	0.40536466	0.27215558	2.29829e-11	0.13398632	0.033515945
14x49	0.17517388	0.22076152	0.15578847	0.09165363	0.05782586	0.29879656
15x0	1.0	1.3468401e-11	3.3567604e-12	4.4153414e-12	2.1046656e-12	2.6202432e-12
15x1	0.5372559	0.12759444	0.13210164	0.09362619	0.0045509096	0.104870975
15x2	0.66898817	0.07496311	0.00021935136	1.7698634e-11	0.05563036	0.20019904
15x3	1.0	5.4717697e-12	5.6428894e-12	5.8904175e-12	3.2914433e-12	3.5150153e-12
15x4	0.9264968	3.3661318e-12	6.034178e-12	2.5917604e-12	0.0735032	1.9127766e-12
15x5	1.0	1.4533883e-11	4.775419e-12	5.1798045e-12	1.8460285e-12	4.0597703e-12
15x6	1.0	4.289807e-12	2.6362378e-12	4.243073e-12	1.5089373e-12	2.793838e-12
15x7	1.0	4.403883e-12	3.9084695e-12	3.8758276e-12	1.7679698e-12	2.7682442e-12
15x8	1.0	6.4497843e-12	6.98044e-12	1.8587472e-11	1.6616501e-12	2.4942325e-12
15x9	1.0	7.123129e-12	3.36596e-12	4.723923e-12	1.7353698e-12	2.2591221e-12
15x10	1.0	4.3825603e-12	2.0830037e-12	3.8448463e-12	1.954727e-12	2.1582159e-12
15x11	0.33483288	0.21286778	0.20967549	0.036970757	0.091532074	0.114121094
15x12	1.0	5.659336e-12	2.587166e-12	3.0749034e-12	1.40454e-12	1.729569e-12
15x13	1.0	5.5366415e-12	2.8199919e-12	4.258179e-12	2.260014e-12	2.4016002e-12
15x14	1.0	6.6247272e-12	2.4974471e-12	2.9076238e-12	1.738853e-12	1.6286666e-12
15x15	0.21963845	0.1865285	0.026960788	0.21853621	0.064233616	0.28410244
15x16	1.0	6.963098e-12	2.901893e-12	4.1245787e-12	1.6261852e-12	2.2589708e-12
15x17	1.0	6.5141256e-12	2.8748455e-12	4.2873244e-12	2.5259176e-12	2.0397375e-12
15x18	0.6288033	7.7498716e-11	0.08069327	0.066974595	0.07263655	0.15089232
15x19	0.53133583	1.5838749e-11	0.09058107	0.019706812	0.020857885	0.3375184
15x20	0.3987576	0.16215818	0.15173778	0.011384746	0.047426254	0.22853543
15x21	0.30149207	0.13772711	0.095685035	0.121035285	0.061408475	0.28265196
15x22	0.1526197	0.25033823	0.13171358	0.36171868	0.04008039	0.06352943
15x23	0.18192314	0.20973893	0.14904031	0.12603886	0.08364188	0.24961683
15x24	0.14352913	0.192207	0.088000245	0.23182775	0.059469335	0.28496653
15x25	0.13551813	0.22930147	0.087858826	0.2263475	0.08209409	0.23888001
15x26	0.13887668	0.23382847	0.10600274	0.31402662	0.043414615	0.16385087
15x27	0.12983038	0.20502605	0.09413964	0.277266	0.033871118	0.2598668
15x28	0.110510424	0.22334854	0.16685122	0.20850627	0.0537534	0.23703018
15x29	0.12672573	0.19936967	0.1203865	0.27110723	0.07263854	0.20977233
15x30	0.12432989	0.23514082	0.10131818	0.18467043	0.047425892	0.30711478
15x31	0.14762832	0.22920935	0.09988071	0.28492674	0.040935017	0.19741987
15x32	0.15778305	0.18968521	0.13540372	0.21431658	0.07585887	0.2269525
15x33	0.106312804	0.24558903	0.095812105	0.243155	0.08914504	0.21998595
15x34	0.19697954	0.19139847	0.09772467	0.15332142	0.065868065	0.2947079
15x35	0.15193485	0.19170634	0.07776792	0.27737138	0.032670915	0.26854864
15x36	0.1439469	0.20453623	0.14394656	0.21344459	0.08508917	0.20903657
15x37	0.13903508	0.15440258	0.081393726	0.21037629	0.058546092	0.3562462
15x38	0.14739764	0.1665533	0.20259798	0.24869427	0.092555426	0.14220133
15x39	0.1568588	0.2631073	0.17245576	4.6660117e-11	0.07928346	0.3282946
15x40	0.17707464	0.21531528	0.04229164	0.17712155	0.09155553	0.2966414
15x41	0.12795702	0.2288269	0.11432327	0.19086897	0.026584297	0.31143948
15x42	0.24157499	0.28435317	0.14437035	0.063924104	0.11483285	0.15094452
15x43	0.10286029	0.26785538	0.00029315933	0.20283066	0.09078783	0.33537263
15x44	0.14457798	0.29881927	0.065929726	0.07866209	0.07074512	0.34126577
15x45	0.17349707	0.22723806	0.11228591	0.053454544	0.12248267	0.3110417
15x46	0.22483401	0.2193062	0.06486139	0.16153286	0.04612814	0.2833374
15x47	0.106642395	0.26779276	0.08666438	0.20108002	0.05920436	0.2786161
15x48	0.16980985	0.20440827	0.101599	8.097777e-11	0.12982406	0.39435884
15x49	0.2251172	0.25328508	0.13048077	0.22637038	0.027236924	0.13750975
16x0	0.6665283	0.09498549	0.15628558	6.0417196e-12	0.033839025	0.048361517
16x1	0.6813739	8.648635e-12	4.707323e-12	0.3186261	2.094687e-12	2.5540945e-12
16x2	0.6340124	0.058875356	0.0755202	0.06576561	1.5509361e-11	0.16582645
16x3	0.6923359	8.22347e-11	0.27208453	1.2909573e-11	0.035579536	1.3283119e-10
16x4	1.0	5.812427e-12	2.2067333e-12	4.3145956e-12	1.471011e-12	1.9759988e-12
16x5	1.0	6.2470593e-12	2.0297332e-12	3.0620216e-12	1.4727652e-12	1.8550007e-12
16x6	1.0	6.604316e-12	2.9183925e-12	4.268225e-12	2.2886593e-12	2.7767196e-12
16x7	1.0	7.546692e-12	4.118095e-12	4.9766267e-12	2.2527542e-12	3.037472e-12
16x8	1.0	7.271548e-12	2.7210326e-12	4.1101293e-12	1.6612254e-12	2.0241408e-12
16x9	1.0	5.3540276e-12	4.9226057e-12	4.0693265e-11	2.5831934e-12	4.9277067e-12
16x10	0.9432089	6.599203e-12	6.579559e-12	0.056791145	1.8055158e-12	3.89444e-12
16x11	0.36211413	0.15391634	0.033693805	0.37304494	0.036191337	0.041039485
16x12	1.0	6.425347e-12	2.6814681e-12	4.715567e-12	2.220837e-12	2.1605586e-12
16x13	1.0	4.391329e-12	2.6385881e-12	4.7663787e-12	1.6314452e-12	3.113871e-12
16x14	1.0	5.742051e-12	4.481742e-12	9.572865e-12	4.693485e-12	7.181378e-12
16x15	0.31643656	0.123307355	0.15142624	9.402505e-11	0.088478595	0.32035127
16x16	0.47531718	0.024772242	0.06936509	0.08778285	0.09748358	0.245279
16x17	0.34227183	0.15671043	0.08500396	0.07116194	0.0423331	0.30251864
16x18	0.51964504	0.022992352	7.432157e-12	0.14368354	0.03753269	0.2761464
16x19	0.29579237	0.1192491	0.091110274	0.20187216	0.09007798	0.20189816
16x20	0.3835056	0.16540956	0.14369008	8.2347365e-11	0.12610634	0.18128845
16x21	0.26325583	0.19937237	0.104272656	0.05536711	0.08514715	0.29258484
16x22	0.13593256	0.29614067	0.13840438	2.1154715e-11	0.07048381	0.3590385
16x23	0.17291841	0.18940485	0.05071724	0.15667336	0.06570583	0.36458027
16x24	0.13462588	0.20954289	0.050193466	0.18325704	0.08106085	0.34131992
16x25	0.1354505	0.18164107	0.05481697	0.24342199	0.0673609	0.31730855
16x26	0.14901188	0.23023811	0.070018336	0.13044292	0.08113623	0.33915254
16x27	0.12916431	0.28040898	0.16122784	0.038936887	0.13291204	0.25734994
16x28	0.13635607	0.22752964	0.17018826	0.11498003	0.091370955	0.25957504
16x29	0.13463607	0.2206593	0.116584696	0.21232226	0.028703354	0.28709438
16x30	0.14278556	0.27159658	0.1688297	0.20938501	0.095175855	0.11222727
16x31	0.16860498	0.18429153	0.09945207	0.20174038	0.07339651	0.27251443
16x32	0.11316912	0.23690511	0.20979561	0.23543075	0.05896222	0.14573719
16x33	0.15323891	0.25581577	0.071319036	0.2078259	0.08535671	0.2264436
16x34	0.13979608	0.18808725	0.17146106	0.122723214	0.06045248	0.3174799
16x35	0.14145702	0.19305359	0.10153445	0.1942003	0.06579386	0.3039607
16x36	0.17557551	0.20324248	0.07435305	0.20970297	0.07922428	0.25790167
16x37	0.15434977	0.20605665	0.111384235	0.22817071	0.0839257	0.21611291
16x38	0.11378647	0.25644696	0.1161809	0.22029644	0.083950676	0.20933858
16x39	0.15870102	0.17371342	0.1693838	0.0981753	0.049106516	0.3509199
16x40	0.08993929	0.3157642	0.08033203	0.1019655	0.08354079	0.32845828
16x41	0.16983095	0.17390513	0.06705644	0.14848624	0.05272183	0.38799942
16x42	0.16147393	0.2719259	0.06217402	0.10296352	0.09803676	0.30342582
16x43	0.18639648	0.25637418	0.104411535	0.2977924	0.0881956	0.06682981
16x44	0.15234457	0.24428369	0.052431744	0.07702834	0.060464997	0.41344666
16x45	0.20463857	0.20269902	0.06619346	0.24156336	0.15294604	0.13195954
16x46	0.2557247	0.2181374	0.03596212	0.07955538	0.07545698	0.33516344
16x47	0.19413996	0.21727851	0.11616655	0.13699919	0.10323437	0.2321814
16x48	0.09508333	0.23581979	0.12819096	0.07484187	0.09087369	0.37519032
16x49	0.23177038	0.28566995	0.27215648	0.16988929	0.04051391	3.990481e-11
17x0	0.66106206	9.250515e-12	0.009471899	0.09808951	0.04210971	0.18926679
17x1	0.4271887	0.19812718	5.3169305e-12	0.34507903	0.029605096	2.6290359e-12
17x2	0.6479088	0.1378025	9.849935e-12	2.687749e-11	0.032229066	0.18205963
17x3	1.0	5.701612e-12	2.0648136e-12	4.375047e-12	1.7064446e-12	2.035603e-12
17x4	0.5444514	0.09930837	0.020576878	0.009446433	0.022561954	0.30365497
17x5	0.70666593	1.1774488e-11	0.16530533	3.5295144e-12	0.12802869	5.2876865e-12
17x6	1.0	6.238689e-12	2.4916575e-12	3.5300098e-12	1.8980711e-12	2.5498553e-12
17x7	1.0	8.124699e-12	2.6646252e-12	1.03023865e-11	2.3516044e-12	3.4162167e-12
17x8	1.0	5.810371e-12	3.4287566e-12	7.398525e-12	3.1127616e-12	2.5912287e-12
17x9	0.95001924	5.221962e-12	6.735523e-12	3.5934441e-12	0.04998075	1.5168021e-12
17x10	1.0	6.515938e-12	3.4968424e-12	3.3158593e-10	2.1478062e-12	2.645336e-12
17x11	1.0	7.253646e-12	3.6484405e-12	1.5204098e-11	2.4439545e-12	7.160474e-12
17x12	1.0	6.8941875e-12	4.161194e-11	6.0825438e-12	1.7568185e-12	2.932856e-12
17x13	1.0	5.6496544e-12	3.3695882e-12	4.3568053e-12	1.5322204e-12	2.2193974e-12
17x14	0.855419	5.5827153e-12	0.07844203	2.9510277e-12	0.06613897	2.458613e-12
17x15	1.0	6.4530447e-12	4.683068e-12	7.378709e-12	2.0213592e-12	4.483829e-12
17x16	0.57663053	0.08390082	0.14772382	0.026583554	0.026775632	0.13838568
17x17	0.48285276	7.958122e-12	3.510805e-06	0.12018879	0.0928312	0.30412376
17x18	0.33906698	0.21254024	0.051462714	0.04974458	0.063124344	0.28406122
17x19	0.37974003	0.12905218	0.10216829	0.2631451	0.0019880314	0.12390634
17x20	0.26319274	0.1492366	0.15039723	0.11799193	0.05967334	0.25950822
17x21	0.20063938	0.24928507	0.1595479	0.10038988	0.04108344	0.24905436
17x22	0.27988005	0.2118802	0.17309366	0.13817123	0.063168764	0.13380608
17x23	0.1820885	0.19170621	0.0775105	0.23509887	0.056282774	0.25731316
17x24	0.11237382	0.23053522	0.12009591	0.36888573	0.05878256	0.10932678
17x25	0.13735315	0.22891662	0.09759427	0.11682766	0.08482913	0.3344792
17x26	0.15022695	0.22100618	0.11408908	0.24665707	0.063964695	0.20405601
17x27	0.12343529	0.21593872	0.109651916	0.24043448	0.06566393	0.24487558
17x28	0.1557155	0.22405767	0.10884411	0.27019188	0.08570819	0.15548262
17x29	0.14137518	0.20201713	0.100261524	0.27954847	0.056977764	0.21981986
17x30	0.10920925	0.227355	0.09142032	0.121859826	0.07123045	0.3789251
17x31	0.13800985	0.21373871	0.09411014	0.19724905	0.111643046	0.2452492
17x32	0.1363982	0.23023655	0.05105038	0.22051503	0.083818	0.2779819
17x33	0.16755413	0.1968637	0.123478554	0.16360392	0.08322979	0.26526988
17x34	0.14652377	0.22936766	0.17467129	0.3230801	0.035848938	0.090508305
17x35	0.1528199	0.21925698	0.12398131	0.16344759	0.08448309	0.25601107
17x36	0.14100082	0.23280132	0.09308644	0.17411956	0.05559071	0.30340114
17x37	0.13710274	0.19243343	0.15636379	0.13112117	0.05279476	0.33018416
17x38	0.20295732	0.23599449	0.06948231	0.10873209	0.09988153	0.28295225
17x39	0.22748937	0.18640503	0.11036005	0.21093018	0.07791448	0.1869009
17x40	0.1556391	0.25219053	0.06741071	0.22452213	0.068163104	0.23207438
17x41	0.14974312	0.2936473	0.15440756	0.060135927	0.09391063	0.2481555
17x42	0.1903635	0.23369232	0.1355171	0.21986632	0.044819962	0.17574084
17x43	0.118118815	0.27987945	0.09410275	0.06848081	0.09021384	0.3492043
17x44	0.19245158	0.18408684	0.11643492	0.14094655	0.10722695	0.25885314
17x45	0.30458015	0.2814416	0.10438738	0.18375084	0.12584005	1.152209e-11
17x46	0.21356799	0.24879563	0.081235304	0.18942717	0.1109397	0.15603425
17x47	0.19761905	0.28064385	0.04332581	1.10908595e-10	0.06512886	0.41328245
17x48	0.18874244	0.25525972	0.1493306	0.15669224	0.06770559	0.18226936
17x49	0.25170624	0.21863966	0.18146525	0.050327055	0.16856848	0.12929332
18x0	0.52659726	0.16303119	0.120914005	9.812796e-12	0.18945755	3.8354606e-12
18x1	0.50860596	0.079764344	0.16563345	0.001428414	0.02281499	0.22175288
18x2	0.40257442	0.06478084	0.043081082	1.14478114e-10	0.09192298	0.39764065
18x3	0.701625	0.020378131	0.17253403	3.928273e-12	0.10546283	3.3872423e-12
18x4	1.0	1.0344561e-11	3.1921566e-12	9.875972e-12	1.984427e-12	5.3241517e-12
18x5	1.0	6.791352e-12	1.8031469e-12	2.330612e-12	1.769327e-12	1.8826522e-12
18x6	1.0	1.36896995e-11	5.0428203e-12	9.055625e-12	1.8330786e-12	3.696302e-12
18x7	1.0	8.225884e-12	3.2892636e-12	1.1436226e-11	1.293508e-12	3.976268e-12
18x8	1.0	4.6424904e-12	2.8617104e-12	3.4151755e-12	2.024992e-12	1.811694e-12
18x9	1.0	5.597178e-12	2.400324e-12	2.9231157e-12	1.50142e-12	1.9695818e-12
18x10	1.0	7.687395e-12	7.586597e-12	7.5798465e-11	2.929483e-12	3.7501335e-12
18x11	0.9787443	1.7160958e-11	3.9550724e-12	7.116218e-12	0.021255739	4.626586e-12
18x12	1.0	6.6216308e-12	2.1782532e-12	4.0142e-12	1.6555955e-12	1.9974103e-12
18x13	1.0	8.045866e-12	9.219793e-12	7.6149555e-12	3.5279887e-12	3.2281474e-12
18x14	1.0	5.4552734e-12	3.5631914e-12	8.806695e-12	1.5754699e-12	2.4592923e-12
18x15	1.0	7.651819e-12	4.036658e-12	4.1892145e-12	1.7439377e-12	2.481535e-12
18x16	0.5965688	0.0749832	1.0743661e-11	0.3209745	0.007473447	1.8368113e-12
18x17	0.6350199	3.8732077e-12	0.11831109	5.9651685e-12	0.0702706	0.17639843
18x18	0.31367186	0.3789117	0.10178685	6.0294218e-12	0.1541368	0.05149282
18x19	0.2440638	0.13594991	0.079790235	0.072494246	0.04667261	0.4210292
18x20	0.30376777	0.255241	0.20929492	4.9133835e-12	0.17225486	0.05944141
18x21	0.2496362	0.117852665	0.12098561	0.046746813	0.058046553	0.40673217
18x22	0.17459063	0.2832709	0.14963964	0.25173032	0.04577052	0.094997995
18x23	0.17547698	0.19396834	0.13671596	0.10883063	0.07378582	0.31122223
18x24	0.14445558	0.19720972	0.09917987	0.3484259	0.04836523	0.16236368
18x25	0.12188533	0.21521936	0.06642484	0.17925447	0.07062209	0.34659392
18x26	0.18130884	0.197604	0.085350476	0.15758863	0.06127174	0.31687635
18x27	0.20875874	0.18653665	0.07333338	0.21062304	0.035132915	0.28561527
18x28	0.15587185	0.21069036	0.11694823	0.19704844	0.04202733	0.27741376
18x29	0.14959851	0.22987925	0.13511166	0.23962907	0.034898657	0.21088284
18x30	0.14576308	0.22160922	0.061134852	0.20996316	0.06640594	0.29512373
18x31	0.19703422	0.1804602	0.07175466	0.24073823	0.039784715	0.27022803
18x32	0.14140116	0.19727495	0.11854192	0.19177368	0.058216717	0.29279155
18x33	0.17843394	0.22314729	0.10730598	0.23843671	0.06863913	0.18403691
18x34	0.16293754	0.20791844	0.11965327	0.3050711	0.03863227	0.1657874
18x35	0.1519012	0.18515518	0.1292809	0.16477054	0.05970094	0.30919123
18x36	0.16137172	0.20866385	0.05428059	0.2544887	0.037485514	0.2837096
18x37	0.13723104	0.18788931	0.107083835	0.17282607	0.05076504	0.34420472
18x38	0.17930007	0.18616068	0.0877272	0.05288	0.07533348	0.41859856
18x39	0.12107514	0.34915924	0.15716514	5.1511443e-12	0.17134167	0.2012588
18x40	0.17341177	0.24402061	0.12227949	0.23385927	0.05071018	0.17571871
18x41	0.12009874	0.33285496	0.15869832	0.18052295	0.097890556	0.10993447
