"","mDCs","Macrophages","Mast","Monocytes"
"4x29",0.620350436229219,0.0207192419365397,0.358930321834241,0
"4x30",0.519553541372908,0.043059543250296,0.386494047905594,0.0508928674712023
"4x31",0.525417542534945,0.09641889754186,0.370626202015957,0.00753735790723829
"4x32",0.533972869224438,0.0378541062085294,0.363584297256271,0.0645887273107615
"4x33",0.560330944941999,0.0785405867271947,0.346721651595141,0.0144068167356657
"4x34",0.589873930150975,0.0145546008132588,0.357294501675753,0.0382769673600133
"4x35",0.562992641419287,0.0196514843282839,0.390181932614433,0.0271739416379953
"4x36",0.550737045509146,0.0871464068228602,0.362116547667994,0
"4x37",0.488480290544648,0.0584275615872202,0.415228538011669,0.0378636098564636
"4x38",0.541848292481242,0.0344406382208189,0.379458334574568,0.0442527347233714
"4x39",0.63417684999159,0,0.36337209965665,0.00245105035176001
"4x40",0.615755739926986,0,0.374967200575029,0.00927705949798431
"4x41",0.405167074219892,0.0741069207080145,0.459793850620499,0.0609321544515951
"4x42",0.574293275460711,0.0949913182863143,0.323193443033412,0.00752196321956257
"4x43",0.604367816487317,0.0492169736049251,0.327486997346723,0.0189282125610353
"4x44",0.66198689132469,0.0211474318362198,0.309552449976449,0.00731322686264122
"4x45",0.559690233676716,0.0330305144849502,0.377306307596472,0.029972944241862
"4x46",0.535828575287153,0.0594815310870186,0.368692707240457,0.0359971863853708
"4x47",0.485970123210078,0.0677999072392292,0.412683013544072,0.0335469560066208
"4x48",0.614258520023622,0.0310423821164924,0.340166047422835,0.0145330504370506
"4x49",0.416526714993608,0.143566575098925,0.413811188403392,0.0260955215040755
"5x0",0.514322073579442,0.0425512040683706,0.44217944569483,0.000947276657357549
"5x1",0.53345380887607,0,0.46654619112393,0
"5x2",0.543630287069276,0,0.446559723329943,0.00980998960078133
"5x3",0.404794886478985,0.0312596396266908,0.536641479949396,0.0273039939449281
"5x4",0.526886326395505,0.0333955139955993,0.411498779788334,0.0282193798205616
"5x5",0.478959715383288,0.0433585932408044,0.456793617248104,0.020888074127804
"5x6",0.504419009237463,0.0551877539031526,0.438467407084321,0.0019258297750628
"5x7",0.541008545025069,0.0314678064312201,0.384962977906682,0.0425606706370288
"5x8",0.553786076029503,0,0.389520617065796,0.0566933069047009
"5x9",0.564362245329112,0.0214346618556566,0.413015193719,0.00118789909623222
"5x10",0.535888611948303,0.00402579092273952,0.422886239174909,0.0371993579540486
"5x11",0.534240781521129,0.0405004737418546,0.391269196532733,0.0339895482042838
